"exp","id","block","trial","isold","condition1","condition2","rating","RT_CONF","RT_ON","excluding"
"ZSB2021_e1","ZSB2021_e1_18",2,60,0,"younger","RecogFirst",11,780,3376,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,61,1,"younger","RecogFirst",12,352,1288,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,62,0,"younger","RecogFirst",1,248,1188,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,63,0,"younger","RecogFirst",2,324,1585,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,64,0,"younger","RecogFirst",4,475,1458,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,65,1,"younger","RecogFirst",12,417,1115,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,66,1,"younger","RecogFirst",12,292,1451,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,67,1,"younger","RecogFirst",12,298,1707,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,68,1,"younger","RecogFirst",10,215,1921,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,69,0,"younger","RecogFirst",10,458,1466,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,70,0,"younger","RecogFirst",5,497,1098,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,71,0,"younger","RecogFirst",5,344,2888,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,72,0,"younger","RecogFirst",5,776,2205,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,73,0,"younger","RecogFirst",3,846,2004,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,74,1,"younger","RecogFirst",11,263,2096,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,75,1,"younger","RecogFirst",10,428,1752,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,76,0,"younger","RecogFirst",4,654,2270,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,77,0,"younger","RecogFirst",1,510,1095,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,78,1,"younger","RecogFirst",11,1199,1629,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,79,1,"younger","RecogFirst",12,286,778,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,80,1,"younger","RecogFirst",11,200,1405,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,81,1,"younger","RecogFirst",11,158,970,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,42,0,"younger","RecogFirst",3,810,4624,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,43,0,"younger","RecogFirst",3,199,821,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,44,0,"younger","RecogFirst",1,548,810,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,45,1,"younger","RecogFirst",12,126,961,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,46,1,"younger","RecogFirst",12,287,788,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,47,1,"younger","RecogFirst",11,212,1542,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,48,1,"younger","RecogFirst",11,323,950,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,49,1,"younger","RecogFirst",11,92,3793,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,50,0,"younger","RecogFirst",9,744,1572,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,51,0,"younger","RecogFirst",4,534,1237,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,52,0,"younger","RecogFirst",9,536,2972,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,53,1,"younger","RecogFirst",11,198,1661,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,54,1,"younger","RecogFirst",10,324,1409,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,55,1,"younger","RecogFirst",11,779,2842,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,56,1,"younger","RecogFirst",3,112,2039,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,57,0,"younger","RecogFirst",3,643,3567,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,58,1,"younger","RecogFirst",11,672,1564,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,59,1,"younger","RecogFirst",12,183,1112,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,60,0,"younger","RecogFirst",11,560,4538,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,61,0,"younger","RecogFirst",1,561,956,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,62,1,"younger","RecogFirst",12,894,1678,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,63,1,"younger","RecogFirst",12,1074,1533,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,64,1,"younger","RecogFirst",12,96,1738,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,65,1,"younger","RecogFirst",12,310,1495,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,66,0,"younger","RecogFirst",11,125,5077,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,67,1,"younger","RecogFirst",12,43,867,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,68,0,"younger","RecogFirst",10,138,2716,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,69,0,"younger","RecogFirst",3,788,1960,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,70,0,"younger","RecogFirst",10,72,2280,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,71,1,"younger","RecogFirst",10,220,3952,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,72,0,"younger","RecogFirst",3,54,1678,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,73,0,"younger","RecogFirst",2,190,2687,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,74,1,"younger","RecogFirst",12,248,1130,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,75,1,"younger","RecogFirst",12,23,1521,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,76,1,"younger","RecogFirst",12,165,1577,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,77,0,"younger","RecogFirst",3,367,3321,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,78,0,"younger","RecogFirst",10,182,1187,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,79,0,"younger","RecogFirst",2,248,1114,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,80,0,"younger","RecogFirst",11,262,2353,"Include"
"ZSB2021_e1","ZSB2021_e1_18",3,81,0,"younger","RecogFirst",3,312,1246,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,43,0,"younger","RecogFirst",10,849,2232,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,44,0,"younger","RecogFirst",3,398,2354,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,45,1,"younger","RecogFirst",11,273,1282,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,46,0,"younger","RecogFirst",10,511,1129,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,47,1,"younger","RecogFirst",12,174,854,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,48,0,"younger","RecogFirst",11,124,2034,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,49,1,"younger","RecogFirst",12,186,866,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,50,0,"younger","RecogFirst",3,226,1541,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,51,0,"younger","RecogFirst",11,154,940,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,52,1,"younger","RecogFirst",11,155,2150,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,53,1,"younger","RecogFirst",12,160,648,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,54,1,"younger","RecogFirst",11,104,1013,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,55,1,"younger","RecogFirst",4,620,5742,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,56,0,"younger","RecogFirst",10,241,1990,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,57,0,"younger","RecogFirst",2,656,1714,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,58,0,"younger","RecogFirst",10,214,1561,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,59,0,"younger","RecogFirst",3,310,1128,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,60,1,"younger","RecogFirst",3,168,1805,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,61,1,"younger","RecogFirst",12,90,716,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,62,1,"younger","RecogFirst",11,218,1449,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,63,1,"younger","RecogFirst",12,360,1148,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,64,0,"younger","RecogFirst",11,70,1037,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,65,1,"younger","RecogFirst",12,35,758,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,66,1,"younger","RecogFirst",12,360,1388,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,67,0,"younger","RecogFirst",3,339,2500,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,68,0,"younger","RecogFirst",11,1225,2448,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,69,0,"younger","RecogFirst",11,93,819,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,70,0,"younger","RecogFirst",10,592,1164,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,71,0,"younger","RecogFirst",11,240,956,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,72,1,"younger","RecogFirst",12,100,826,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,73,1,"younger","RecogFirst",11,126,4378,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,74,1,"younger","RecogFirst",12,94,1428,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,75,1,"younger","RecogFirst",11,212,3726,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,76,0,"younger","RecogFirst",2,1045,1486,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,77,1,"younger","RecogFirst",3,330,1174,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,78,0,"younger","RecogFirst",3,154,1040,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,79,1,"younger","RecogFirst",11,32,2222,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,80,0,"younger","RecogFirst",3,459,2034,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,81,1,"younger","RecogFirst",3,239,2388,"Include"
"ZSB2021_e1","ZSB2021_e1_18",1,82,0,"younger","RecogFirst",10,160,1496,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,44,0,"younger","RecogFirst",10,567,3104,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,45,1,"younger","RecogFirst",10,56,1155,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,46,0,"younger","RecogFirst",10,342,2536,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,47,1,"younger","RecogFirst",12,90,907,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,48,0,"younger","RecogFirst",3,188,993,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,49,1,"younger","RecogFirst",12,194,1800,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,50,1,"younger","RecogFirst",12,154,1174,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,51,1,"younger","RecogFirst",10,200,1430,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,52,0,"younger","RecogFirst",10,191,1354,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,53,0,"younger","RecogFirst",1,188,1418,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,54,1,"younger","RecogFirst",12,417,1640,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,55,0,"younger","RecogFirst",10,150,1203,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,56,0,"younger","RecogFirst",3,220,1226,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,57,0,"younger","RecogFirst",4,318,2670,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,58,0,"younger","RecogFirst",3,1237,1052,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,59,1,"younger","RecogFirst",11,141,2510,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,60,1,"younger","RecogFirst",11,318,994,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,61,1,"younger","RecogFirst",12,83,892,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,62,0,"younger","RecogFirst",3,152,930,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,63,1,"younger","RecogFirst",12,69,852,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,64,1,"younger","RecogFirst",10,139,1125,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,65,1,"younger","RecogFirst",3,462,936,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,66,0,"younger","RecogFirst",10,159,1862,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,67,0,"younger","RecogFirst",3,94,2620,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,68,1,"younger","RecogFirst",11,858,2357,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,69,0,"younger","RecogFirst",3,143,1162,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,70,1,"younger","RecogFirst",12,74,1132,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,71,1,"younger","RecogFirst",12,134,778,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,72,0,"younger","RecogFirst",3,149,1227,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,73,0,"younger","RecogFirst",11,110,2762,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,74,1,"younger","RecogFirst",12,30,1437,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,75,1,"younger","RecogFirst",12,58,1040,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,76,1,"younger","RecogFirst",3,648,3338,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,77,1,"younger","RecogFirst",10,493,2377,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,78,0,"younger","RecogFirst",3,92,1284,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,79,0,"younger","RecogFirst",12,66,1483,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,80,1,"younger","RecogFirst",12,18,1482,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,81,0,"younger","RecogFirst",3,166,2428,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,82,0,"younger","RecogFirst",10,250,2258,"Include"
"ZSB2021_e1","ZSB2021_e1_18",2,83,0,"younger","RecogFirst",3,801,3117,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,64,0,"younger","AssocMemFirst",3,2212,1926,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,65,0,"younger","AssocMemFirst",2,535,2079,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,66,0,"younger","AssocMemFirst",1,319,1412,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,67,1,"younger","AssocMemFirst",5,538,3341,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,68,0,"younger","AssocMemFirst",5,537,4632,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,69,0,"younger","AssocMemFirst",5,777,1798,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,70,1,"younger","AssocMemFirst",8,326,3637,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,71,0,"younger","AssocMemFirst",4,467,1500,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,72,1,"younger","AssocMemFirst",9,528,2331,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,73,0,"younger","AssocMemFirst",6,290,4182,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,74,0,"younger","AssocMemFirst",3,413,1369,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,75,0,"younger","AssocMemFirst",4,1013,3144,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,76,0,"younger","AssocMemFirst",5,544,1672,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,77,0,"younger","AssocMemFirst",1,296,1789,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,78,1,"younger","AssocMemFirst",3,289,5240,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,79,1,"younger","AssocMemFirst",12,370,1424,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,80,0,"younger","AssocMemFirst",5,254,1694,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,81,1,"younger","AssocMemFirst",4,417,1606,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,82,1,"younger","AssocMemFirst",12,948,1435,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,83,1,"younger","AssocMemFirst",10,322,1466,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,84,1,"younger","AssocMemFirst",12,354,1208,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,85,0,"younger","AssocMemFirst",3,363,1175,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,86,1,"younger","AssocMemFirst",6,412,1568,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,87,1,"younger","AssocMemFirst",5,331,1158,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,88,0,"younger","AssocMemFirst",4,409,3073,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,89,1,"younger","AssocMemFirst",4,936,1564,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,90,1,"younger","AssocMemFirst",9,442,4574,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,91,0,"younger","AssocMemFirst",5,1288,1331,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,92,0,"younger","AssocMemFirst",5,2254,2104,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,93,0,"younger","AssocMemFirst",4,379,1975,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,94,1,"younger","AssocMemFirst",9,288,1855,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,95,1,"younger","AssocMemFirst",12,283,1575,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,96,1,"younger","AssocMemFirst",11,296,1130,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,97,1,"younger","AssocMemFirst",4,464,1472,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,98,1,"younger","AssocMemFirst",12,250,1416,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,99,1,"younger","AssocMemFirst",4,337,3923,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,100,0,"younger","AssocMemFirst",4,329,2606,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,101,0,"younger","AssocMemFirst",5,261,2119,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,102,0,"younger","AssocMemFirst",2,1362,1950,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,103,1,"younger","AssocMemFirst",12,345,1423,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,66,1,"younger","AssocMemFirst",10,232,4681,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,67,0,"younger","AssocMemFirst",4,403,1642,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,68,0,"younger","AssocMemFirst",1,201,990,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,69,1,"younger","AssocMemFirst",12,196,1068,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,70,0,"younger","AssocMemFirst",3,270,1911,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,71,1,"younger","AssocMemFirst",6,253,2294,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,72,1,"younger","AssocMemFirst",12,235,934,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,73,0,"younger","AssocMemFirst",4,208,3372,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,74,0,"younger","AssocMemFirst",1,208,1355,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,75,0,"younger","AssocMemFirst",1,211,1050,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,76,0,"younger","AssocMemFirst",1,164,910,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,77,1,"younger","AssocMemFirst",10,1449,2465,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,78,0,"younger","AssocMemFirst",3,294,1570,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,79,0,"younger","AssocMemFirst",4,254,1453,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,80,1,"younger","AssocMemFirst",8,385,2598,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,81,0,"younger","AssocMemFirst",3,240,3588,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,82,1,"younger","AssocMemFirst",12,208,905,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,83,1,"younger","AssocMemFirst",12,182,770,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,84,1,"younger","AssocMemFirst",3,1104,1322,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,85,1,"younger","AssocMemFirst",12,190,1270,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,86,1,"younger","AssocMemFirst",12,96,1298,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,87,0,"younger","AssocMemFirst",3,198,1312,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,88,1,"younger","AssocMemFirst",12,174,954,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,89,0,"younger","AssocMemFirst",5,833,1506,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,90,0,"younger","AssocMemFirst",3,341,1410,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,91,0,"younger","AssocMemFirst",2,243,1050,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,92,1,"younger","AssocMemFirst",3,95,1412,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,93,0,"younger","AssocMemFirst",9,160,2038,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,94,1,"younger","AssocMemFirst",8,142,5244,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,95,1,"younger","AssocMemFirst",4,131,1267,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,96,1,"younger","AssocMemFirst",12,73,1265,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,97,0,"younger","AssocMemFirst",1,224,1105,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,98,0,"younger","AssocMemFirst",1,184,1898,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,99,1,"younger","AssocMemFirst",10,232,1780,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,100,0,"younger","AssocMemFirst",2,175,938,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,101,0,"younger","AssocMemFirst",11,246,795,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,102,1,"younger","AssocMemFirst",12,180,952,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,103,0,"younger","AssocMemFirst",3,230,920,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,104,1,"younger","AssocMemFirst",11,94,928,"Include"
"ZSB2021_e1","ZSB2021_e1_22",3,105,1,"younger","AssocMemFirst",12,150,870,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,67,1,"younger","AssocMemFirst",9,1004,5193,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,68,0,"younger","AssocMemFirst",2,527,1471,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,69,1,"younger","AssocMemFirst",6,2365,2069,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,70,0,"younger","AssocMemFirst",1,312,1530,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,71,0,"younger","AssocMemFirst",9,118,2078,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,72,0,"younger","AssocMemFirst",1,615,812,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,73,0,"younger","AssocMemFirst",1,163,1025,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,74,0,"younger","AssocMemFirst",3,430,1120,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,75,1,"younger","AssocMemFirst",12,240,2048,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,76,0,"younger","AssocMemFirst",3,788,1818,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,77,1,"younger","AssocMemFirst",12,246,887,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,78,1,"younger","AssocMemFirst",12,234,1016,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,79,1,"younger","AssocMemFirst",12,200,739,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,80,1,"younger","AssocMemFirst",11,200,955,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,81,0,"younger","AssocMemFirst",2,414,778,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,82,0,"younger","AssocMemFirst",3,730,1233,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,83,0,"younger","AssocMemFirst",3,283,1000,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,84,1,"younger","AssocMemFirst",11,292,1034,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,85,0,"younger","AssocMemFirst",2,190,2211,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,86,0,"younger","AssocMemFirst",3,228,793,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,87,0,"younger","AssocMemFirst",4,140,1142,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,88,1,"younger","AssocMemFirst",11,304,2889,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,89,0,"younger","AssocMemFirst",3,176,847,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,90,1,"younger","AssocMemFirst",3,158,828,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,91,1,"younger","AssocMemFirst",12,222,1194,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,92,0,"younger","AssocMemFirst",3,418,3208,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,93,1,"younger","AssocMemFirst",12,215,1812,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,94,1,"younger","AssocMemFirst",6,858,4466,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,95,0,"younger","AssocMemFirst",3,169,2098,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,96,0,"younger","AssocMemFirst",2,1685,3069,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,97,1,"younger","AssocMemFirst",12,196,2676,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,98,1,"younger","AssocMemFirst",12,64,664,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,99,1,"younger","AssocMemFirst",12,140,568,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,100,0,"younger","AssocMemFirst",3,158,1378,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,101,1,"younger","AssocMemFirst",12,127,786,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,102,0,"younger","AssocMemFirst",4,180,2268,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,103,1,"younger","AssocMemFirst",12,142,912,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,104,0,"younger","AssocMemFirst",3,686,1428,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,105,1,"younger","AssocMemFirst",12,142,1837,"Include"
"ZSB2021_e1","ZSB2021_e1_22",1,106,1,"younger","AssocMemFirst",12,1024,780,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,67,1,"younger","AssocMemFirst",3,573,3844,"Include"
"ZSB2021_e1","ZSB2021_e1_22",2,68,1,"younger","AssocMemFirst",12,258,1457,"Include"
