"exp","id","condition1","block","trial","isold","rating","RT","excluding"
"JCM2019_e1","JCM2019_e1_1","Old35",4,41,0,2,2656,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,42,0,5,1786,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,43,0,2,1269,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,44,0,2,1666,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,45,0,2,697,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,46,0,1,1407,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,47,0,3,2312,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,48,1,2,670,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,49,1,2,1182,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,50,0,2,1348,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,51,0,2,699,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,52,0,2,716,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,53,0,2,779,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,54,1,5,960,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,55,0,5,2212,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,56,1,2,729,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,57,1,5,938,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,58,0,2,1274,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,59,1,2,1185,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,60,1,5,1014,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,61,0,5,905,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,62,0,2,737,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,63,1,2,872,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,64,0,5,1386,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,65,1,2,792,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,66,0,5,1365,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,67,1,2,2000,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,68,0,2,1164,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,69,1,4,2058,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,70,1,6,947,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,71,0,2,1080,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,72,1,6,865,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,73,0,1,913,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,74,0,5,1270,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,75,0,2,1071,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,76,1,6,822,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,77,0,6,863,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,78,1,6,943,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,79,0,1,798,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,80,0,2,892,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,81,0,2,1036,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,82,0,1,792,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,83,1,5,1774,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,84,0,5,1146,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,85,0,1,1037,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,86,0,5,1328,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,87,0,2,870,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,88,0,2,988,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,89,1,2,1448,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,90,1,6,927,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,91,1,6,917,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,92,1,6,682,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,93,1,2,929,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,94,1,2,750,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,95,0,5,1449,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,96,0,5,1655,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,97,1,5,1054,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,98,0,2,1280,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,99,1,2,800,"Include"
"JCM2019_e1","JCM2019_e1_1","Old35",4,100,0,5,877,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,1,0,5,1591,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,2,0,5,1065,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,3,0,2,1034,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,4,0,2,781,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,5,0,6,1163,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,6,0,1,1088,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,7,0,2,1231,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,8,0,2,906,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,9,0,2,1379,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,10,0,2,1110,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,11,0,1,860,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,12,0,1,4486,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,13,0,2,2374,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,14,0,1,994,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,15,0,5,1238,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,16,0,2,1004,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,17,1,2,898,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,18,0,2,842,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,19,0,1,1129,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,20,0,2,1635,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,21,0,2,750,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,22,0,2,771,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,23,0,2,871,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,24,0,2,1517,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,25,0,5,1250,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,26,0,2,666,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,27,0,2,741,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,28,0,2,734,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,29,0,5,1238,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,30,0,2,735,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,31,0,2,656,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,32,0,2,932,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,33,1,6,1235,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,34,0,2,1698,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,35,0,2,875,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,36,0,2,1037,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,37,1,2,713,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,38,0,2,729,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,39,0,2,714,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,40,0,1,1169,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,41,0,1,648,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,42,1,5,1108,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,43,0,2,833,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,44,0,2,641,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,45,0,2,3556,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,46,0,2,1720,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,47,0,2,657,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,48,0,2,687,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,49,0,5,826,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,50,0,1,1274,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,51,0,1,963,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,52,0,5,1239,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,53,1,6,696,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,54,1,6,759,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,55,0,2,916,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,56,0,2,716,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,57,1,2,636,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,58,0,2,1375,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,59,0,2,884,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,60,1,5,1038,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,61,0,2,882,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,62,0,2,997,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,63,0,1,2180,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,64,1,2,1358,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,65,0,5,1253,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,66,0,2,806,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,67,0,6,985,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,68,0,2,757,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,69,0,1,1396,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,70,0,5,1129,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,71,0,1,663,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,72,0,1,1147,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,73,1,6,942,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,74,0,2,1005,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,75,0,1,1121,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,76,0,2,808,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,77,0,2,843,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,78,0,2,1257,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,79,0,2,884,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,80,0,1,1214,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,81,1,5,1292,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,82,0,2,963,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,83,0,2,881,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,84,0,2,741,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,85,0,5,1470,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,86,0,2,904,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,87,0,2,762,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,88,1,5,834,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,89,1,6,740,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,90,1,2,803,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,91,0,2,718,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,92,0,2,672,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,93,0,5,998,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,94,0,2,1044,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,95,0,2,823,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,96,0,2,933,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,97,1,6,903,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,98,0,3,992,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,99,0,5,1060,"Include"
"JCM2019_e1","JCM2019_e1_1","Old15",5,100,0,5,1021,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,1,1,6,95698,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,2,1,5,3831,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,3,1,6,1433,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,4,1,5,3406,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,5,0,3,1852,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,6,0,2,1777,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,7,1,6,1297,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,8,1,6,974,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,9,1,6,1268,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,10,0,5,4098,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,11,0,5,3496,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,12,1,6,1663,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,13,1,6,888,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,14,1,6,677,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,15,0,1,5444,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,16,1,6,1323,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,17,1,5,3730,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,18,0,2,2031,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,19,1,3,2296,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,20,1,6,1462,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,21,1,6,796,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,22,0,1,2966,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,23,1,6,1500,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,24,1,6,907,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,25,1,6,816,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,26,1,6,1887,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,27,1,6,734,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,28,1,6,926,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,29,1,6,1675,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,30,1,6,698,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,31,1,6,670,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,32,1,6,808,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,33,0,5,658,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,34,1,6,2571,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,35,1,6,709,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,36,1,6,633,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,37,1,6,690,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,38,1,6,848,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,39,1,6,801,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,40,1,6,647,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,41,1,6,1377,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,42,1,2,3592,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,43,1,6,1770,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,44,0,2,4143,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,45,1,6,1674,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,46,1,6,1718,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,47,1,5,3896,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,48,1,6,1299,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,49,1,2,2845,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,50,1,6,1371,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,51,1,6,909,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,52,0,2,4181,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,53,1,6,1645,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,54,1,6,905,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,55,1,6,599,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,56,1,6,745,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,57,1,6,644,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,58,1,5,2506,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,59,0,2,3032,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,60,1,6,1179,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,61,0,1,2217,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,62,1,6,1130,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,63,1,2,2760,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,64,1,6,2653,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,65,1,6,780,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,66,1,6,720,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,67,1,6,839,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,68,1,6,681,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,69,1,6,699,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,70,1,6,781,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,71,1,6,1160,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,72,1,6,806,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,73,1,6,1363,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,74,1,6,920,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,75,1,6,590,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,76,0,1,1510,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,77,1,6,939,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,78,1,6,714,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,79,1,6,726,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,80,1,1,1611,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,81,1,6,799,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,82,1,6,835,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,83,1,5,1817,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,84,1,6,912,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,85,1,6,1410,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,86,1,6,649,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,87,1,1,2559,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,88,0,2,3125,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,89,1,6,1314,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,90,1,5,2705,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,91,1,6,1108,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,92,1,6,699,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,93,0,5,750,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,94,1,6,1561,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,95,1,6,605,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,96,1,6,722,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,97,1,6,645,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,98,1,6,820,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,99,1,6,660,"Include"
"JCM2019_e1","JCM2019_e1_2","Old85",1,100,1,6,855,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,1,1,6,1546,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,2,1,6,716,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,3,1,6,863,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,4,0,2,3716,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,5,1,6,1158,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,6,1,1,3392,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,7,1,5,2417,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,8,1,6,683,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,9,0,2,2274,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,10,1,6,657,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,11,1,6,626,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,12,1,6,746,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,13,1,6,681,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,14,0,2,2768,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,15,1,6,2672,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,16,0,1,1956,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,17,0,1,1793,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,18,1,6,845,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,19,0,2,2375,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,20,1,6,1411,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,21,0,5,695,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,22,1,6,843,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,23,1,6,929,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,24,1,5,1024,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,25,1,6,1367,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,26,1,6,1690,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,27,1,6,1092,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,28,1,5,2405,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,29,1,5,1997,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,30,1,5,3007,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,31,1,1,4330,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,32,1,6,1376,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,33,0,2,2819,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,34,1,6,925,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,35,1,6,738,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,36,1,6,921,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,37,1,6,869,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,38,1,6,1006,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,39,0,1,1870,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,40,0,1,1428,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,41,0,2,3087,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,42,1,2,3589,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,43,1,6,1693,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,44,1,6,2013,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,45,0,2,2398,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,46,0,1,2404,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,47,1,6,995,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,48,1,6,700,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,49,1,6,1231,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,50,1,6,642,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,51,1,6,951,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,52,1,6,662,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,53,0,1,2137,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,54,1,2,1433,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,55,1,5,5489,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,56,1,6,1295,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,57,0,1,3678,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,58,1,5,2759,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,59,0,6,927,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,60,0,5,931,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,61,1,6,2732,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,62,0,6,1257,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,63,0,5,888,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,64,0,2,1025,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,65,1,6,1205,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,66,1,6,1169,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,67,0,2,3676,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,68,0,3,1762,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,69,1,6,1159,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,70,1,6,772,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,71,1,5,2590,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,72,1,6,927,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,73,1,6,774,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,74,0,2,4447,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,75,1,6,1536,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,76,1,6,964,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,77,0,1,2607,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,78,1,6,1085,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,79,0,4,634,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,80,1,6,2200,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,81,1,6,1146,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,82,0,1,2066,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,83,0,2,2308,"Include"
"JCM2019_e1","JCM2019_e1_2","Old65",2,84,0,6,1209,"Include"
