"exp","id","trial","isold","condition1","rating","RT","excluding"
"HUW2015_e1","HUW2015_e1_26",298,1,"JudgeOldness",5,1515.902956,"Include"
"HUW2015_e1","HUW2015_e1_26",299,0,"JudgeOldness",1,1665.491415,"Include"
"HUW2015_e1","HUW2015_e1_26",300,0,"JudgeOldness",2,1295.649682,"Include"
"HUW2015_e1","HUW2015_e1_3",1,1,"JudgeNewness",5,1409.63304,"Include"
"HUW2015_e1","HUW2015_e1_3",2,0,"JudgeNewness",3,1879.258366,"Include"
"HUW2015_e1","HUW2015_e1_3",3,1,"JudgeNewness",5,1060.817112,"Include"
"HUW2015_e1","HUW2015_e1_3",4,0,"JudgeNewness",2,1762.283233,"Include"
"HUW2015_e1","HUW2015_e1_3",5,0,"JudgeNewness",1,2360.795439,"Include"
"HUW2015_e1","HUW2015_e1_3",6,1,"JudgeNewness",5,1079.682965,"Include"
"HUW2015_e1","HUW2015_e1_3",7,1,"JudgeNewness",2,2213.784391,"Include"
"HUW2015_e1","HUW2015_e1_3",8,0,"JudgeNewness",2,2420.989743,"Include"
"HUW2015_e1","HUW2015_e1_3",9,0,"JudgeNewness",2,2544.612521,"Include"
"HUW2015_e1","HUW2015_e1_3",10,0,"JudgeNewness",3,1998.90176,"Include"
"HUW2015_e1","HUW2015_e1_3",11,1,"JudgeNewness",5,1476.146912,"Include"
"HUW2015_e1","HUW2015_e1_3",12,0,"JudgeNewness",3,3217.982192,"Include"
"HUW2015_e1","HUW2015_e1_3",13,0,"JudgeNewness",2,1545.061489,"Include"
"HUW2015_e1","HUW2015_e1_3",14,1,"JudgeNewness",4,1710.051843,"Include"
"HUW2015_e1","HUW2015_e1_3",15,1,"JudgeNewness",5,1780.894728,"Include"
"HUW2015_e1","HUW2015_e1_3",16,1,"JudgeNewness",2,2208.066844,"Include"
"HUW2015_e1","HUW2015_e1_3",17,0,"JudgeNewness",1,1598.043678,"Include"
"HUW2015_e1","HUW2015_e1_3",18,1,"JudgeNewness",4,1506.221945,"Include"
"HUW2015_e1","HUW2015_e1_3",19,1,"JudgeNewness",5,1089.009272,"Include"
"HUW2015_e1","HUW2015_e1_3",20,1,"JudgeNewness",5,1405.062616,"Include"
"HUW2015_e1","HUW2015_e1_3",21,0,"JudgeNewness",3,2475.100943,"Include"
"HUW2015_e1","HUW2015_e1_3",22,1,"JudgeNewness",5,1546.097687,"Include"
"HUW2015_e1","HUW2015_e1_3",23,0,"JudgeNewness",5,1325.414466,"Include"
"HUW2015_e1","HUW2015_e1_3",24,0,"JudgeNewness",2,2145.538355,"Include"
"HUW2015_e1","HUW2015_e1_3",25,1,"JudgeNewness",5,2127.81641,"Include"
"HUW2015_e1","HUW2015_e1_3",26,0,"JudgeNewness",2,2285.117111,"Include"
"HUW2015_e1","HUW2015_e1_3",27,0,"JudgeNewness",3,2459.63278,"Include"
"HUW2015_e1","HUW2015_e1_3",28,0,"JudgeNewness",2,1785.603555,"Include"
"HUW2015_e1","HUW2015_e1_3",29,1,"JudgeNewness",4,1448.10403,"Include"
"HUW2015_e1","HUW2015_e1_3",30,0,"JudgeNewness",3,2157.559177,"Include"
"HUW2015_e1","HUW2015_e1_3",31,0,"JudgeNewness",3,2475.036708,"Include"
"HUW2015_e1","HUW2015_e1_3",32,1,"JudgeNewness",3,1422.87515,"Include"
"HUW2015_e1","HUW2015_e1_3",33,0,"JudgeNewness",1,2877.133168,"Include"
"HUW2015_e1","HUW2015_e1_3",34,0,"JudgeNewness",2,3610.241721,"Include"
"HUW2015_e1","HUW2015_e1_3",35,1,"JudgeNewness",5,2153.46514,"Include"
"HUW2015_e1","HUW2015_e1_3",36,0,"JudgeNewness",1,766.976723,"Include"
"HUW2015_e1","HUW2015_e1_3",37,0,"JudgeNewness",2,1547.501352,"Include"
"HUW2015_e1","HUW2015_e1_3",38,1,"JudgeNewness",4,1841.03493,"Include"
"HUW2015_e1","HUW2015_e1_3",39,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",40,1,"JudgeNewness",2,1707.215791,"Include"
"HUW2015_e1","HUW2015_e1_3",41,1,"JudgeNewness",5,1186.241971,"Include"
"HUW2015_e1","HUW2015_e1_3",42,0,"JudgeNewness",4,1222.124482,"Include"
"HUW2015_e1","HUW2015_e1_3",43,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",44,0,"JudgeNewness",4,1690.756858,"Include"
"HUW2015_e1","HUW2015_e1_3",45,0,"JudgeNewness",4,1400.922055,"Include"
"HUW2015_e1","HUW2015_e1_3",46,1,"JudgeNewness",5,1269.053719,"Include"
"HUW2015_e1","HUW2015_e1_3",47,1,"JudgeNewness",5,883.097473,"Include"
"HUW2015_e1","HUW2015_e1_3",48,0,"JudgeNewness",3,2391.909407,"Include"
"HUW2015_e1","HUW2015_e1_3",49,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",50,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",51,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",52,1,"JudgeNewness",3,2956.38433,"Include"
"HUW2015_e1","HUW2015_e1_3",53,0,"JudgeNewness",3,1994.208041,"Include"
"HUW2015_e1","HUW2015_e1_3",54,0,"JudgeNewness",3,2367.189299,"Include"
"HUW2015_e1","HUW2015_e1_3",55,1,"JudgeNewness",5,1116.30036,"Include"
"HUW2015_e1","HUW2015_e1_3",56,0,"JudgeNewness",5,2394.889129,"Include"
"HUW2015_e1","HUW2015_e1_3",57,1,"JudgeNewness",5,1576.394424,"Include"
"HUW2015_e1","HUW2015_e1_3",58,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",59,1,"JudgeNewness",5,1493.725343,"Include"
"HUW2015_e1","HUW2015_e1_3",60,1,"JudgeNewness",5,2139.99872,"Include"
"HUW2015_e1","HUW2015_e1_3",61,1,"JudgeNewness",5,1379.550186,"Include"
"HUW2015_e1","HUW2015_e1_3",62,0,"JudgeNewness",2,2498.031904,"Include"
"HUW2015_e1","HUW2015_e1_3",63,0,"JudgeNewness",2,1374.223497,"Include"
"HUW2015_e1","HUW2015_e1_3",64,0,"JudgeNewness",3,1437.501827,"Include"
"HUW2015_e1","HUW2015_e1_3",65,0,"JudgeNewness",2,1283.913132,"Include"
"HUW2015_e1","HUW2015_e1_3",66,0,"JudgeNewness",2,1929.506903,"Include"
"HUW2015_e1","HUW2015_e1_3",67,0,"JudgeNewness",2,814.643929,"Include"
"HUW2015_e1","HUW2015_e1_3",68,0,"JudgeNewness",2,1804.520722,"Include"
"HUW2015_e1","HUW2015_e1_3",69,0,"JudgeNewness",1,2226.011079,"Include"
"HUW2015_e1","HUW2015_e1_3",70,0,"JudgeNewness",1,1720.062921,"Include"
"HUW2015_e1","HUW2015_e1_3",71,0,"JudgeNewness",1,1534.728909,"Include"
"HUW2015_e1","HUW2015_e1_3",72,1,"JudgeNewness",5,1125.674273,"Include"
"HUW2015_e1","HUW2015_e1_3",73,1,"JudgeNewness",4,2251.944532,"Include"
"HUW2015_e1","HUW2015_e1_3",74,1,"JudgeNewness",2,2560.261694,"Include"
"HUW2015_e1","HUW2015_e1_3",75,1,"JudgeNewness",5,1333.132608,"Include"
"HUW2015_e1","HUW2015_e1_3",76,0,"JudgeNewness",3,2249.483838,"Include"
"HUW2015_e1","HUW2015_e1_3",77,1,"JudgeNewness",5,2798.760402,"Include"
"HUW2015_e1","HUW2015_e1_3",78,0,"JudgeNewness",5,1211.689361,"Include"
"HUW2015_e1","HUW2015_e1_3",79,0,"JudgeNewness",1,1479.475569,"Include"
"HUW2015_e1","HUW2015_e1_3",80,1,"JudgeNewness",2,2110.862396,"Include"
"HUW2015_e1","HUW2015_e1_3",81,1,"JudgeNewness",5,1820.169246,"Include"
"HUW2015_e1","HUW2015_e1_3",82,0,"JudgeNewness",1,2138.523573,"Include"
"HUW2015_e1","HUW2015_e1_3",83,0,"JudgeNewness",4,1503.59526,"Include"
"HUW2015_e1","HUW2015_e1_3",84,1,"JudgeNewness",5,2188.859407,"Include"
"HUW2015_e1","HUW2015_e1_3",85,1,"JudgeNewness",4,1355.235644,"Include"
"HUW2015_e1","HUW2015_e1_3",86,1,"JudgeNewness",2,1377.418354,"Include"
"HUW2015_e1","HUW2015_e1_3",87,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",88,1,"JudgeNewness",5,1372.719958,"Include"
"HUW2015_e1","HUW2015_e1_3",89,1,"JudgeNewness",5,1346.98774,"Include"
"HUW2015_e1","HUW2015_e1_3",90,1,"JudgeNewness",5,1639.51562,"Include"
"HUW2015_e1","HUW2015_e1_3",91,0,"JudgeNewness",1,1582.206555,"Include"
"HUW2015_e1","HUW2015_e1_3",92,1,"JudgeNewness",5,980.395355,"Include"
"HUW2015_e1","HUW2015_e1_3",93,0,"JudgeNewness",2,2826.127605,"Include"
"HUW2015_e1","HUW2015_e1_3",94,1,"JudgeNewness",5,1415.471796,"Include"
"HUW2015_e1","HUW2015_e1_3",95,0,"JudgeNewness",2,1654.275188,"Include"
"HUW2015_e1","HUW2015_e1_3",96,1,"JudgeNewness",2,2137.173439,"Include"
"HUW2015_e1","HUW2015_e1_3",97,0,"JudgeNewness",2,1694.407168,"Include"
"HUW2015_e1","HUW2015_e1_3",98,1,"JudgeNewness",3,2517.92348,"Include"
"HUW2015_e1","HUW2015_e1_3",99,1,"JudgeNewness",5,1236.321545,"Include"
"HUW2015_e1","HUW2015_e1_3",100,1,"JudgeNewness",5,1368.289621,"Include"
"HUW2015_e1","HUW2015_e1_3",101,1,"JudgeNewness",5,2909.717775,"Include"
"HUW2015_e1","HUW2015_e1_3",102,0,"JudgeNewness",2,1756.529341,"Include"
"HUW2015_e1","HUW2015_e1_3",103,0,"JudgeNewness",4,1443.009073,"Include"
"HUW2015_e1","HUW2015_e1_3",104,1,"JudgeNewness",5,1134.83596,"Include"
"HUW2015_e1","HUW2015_e1_3",105,1,"JudgeNewness",5,1019.626048,"Include"
"HUW2015_e1","HUW2015_e1_3",106,1,"JudgeNewness",5,1490.123856,"Include"
"HUW2015_e1","HUW2015_e1_3",107,0,"JudgeNewness",2,1438.349053,"Include"
"HUW2015_e1","HUW2015_e1_3",108,1,"JudgeNewness",5,1244.792051,"Include"
"HUW2015_e1","HUW2015_e1_3",109,0,"JudgeNewness",4,2162.616213,"Include"
"HUW2015_e1","HUW2015_e1_3",110,1,"JudgeNewness",3,2384.297235,"Include"
"HUW2015_e1","HUW2015_e1_3",111,0,"JudgeNewness",5,1357.294208,"Include"
"HUW2015_e1","HUW2015_e1_3",112,1,"JudgeNewness",2,1924.02086,"Include"
"HUW2015_e1","HUW2015_e1_3",113,1,"JudgeNewness",2,1321.056471,"Include"
"HUW2015_e1","HUW2015_e1_3",114,1,"JudgeNewness",1,2198.700202,"Include"
"HUW2015_e1","HUW2015_e1_3",115,0,"JudgeNewness",4,2483.394582,"Include"
"HUW2015_e1","HUW2015_e1_3",116,1,"JudgeNewness",2,3689.291291,"Include"
"HUW2015_e1","HUW2015_e1_3",117,0,"JudgeNewness",1,1752.902745,"Include"
"HUW2015_e1","HUW2015_e1_3",118,0,"JudgeNewness",2,1316.519262,"Include"
"HUW2015_e1","HUW2015_e1_3",119,0,"JudgeNewness",4,2818.10645,"Include"
"HUW2015_e1","HUW2015_e1_3",120,0,"JudgeNewness",4,1504.033229,"Include"
"HUW2015_e1","HUW2015_e1_3",121,1,"JudgeNewness",5,1448.324048,"Include"
"HUW2015_e1","HUW2015_e1_3",122,1,"JudgeNewness",5,1046.36333,"Include"
"HUW2015_e1","HUW2015_e1_3",123,1,"JudgeNewness",3,1804.139291,"Include"
"HUW2015_e1","HUW2015_e1_3",124,0,"JudgeNewness",2,1985.75584,"Include"
"HUW2015_e1","HUW2015_e1_3",125,0,"JudgeNewness",2,1791.179867,"Include"
"HUW2015_e1","HUW2015_e1_3",126,0,"JudgeNewness",3,3372.385207,"Include"
"HUW2015_e1","HUW2015_e1_3",127,1,"JudgeNewness",2,3065.763848,"Include"
"HUW2015_e1","HUW2015_e1_3",128,1,"JudgeNewness",5,961.15315,"Include"
"HUW2015_e1","HUW2015_e1_3",129,1,"JudgeNewness",5,1974.848173,"Include"
"HUW2015_e1","HUW2015_e1_3",130,0,"JudgeNewness",2,1892.646562,"Include"
"HUW2015_e1","HUW2015_e1_3",131,0,"JudgeNewness",2,1866.151138,"Include"
"HUW2015_e1","HUW2015_e1_3",132,1,"JudgeNewness",4,2263.329546,"Include"
"HUW2015_e1","HUW2015_e1_3",133,1,"JudgeNewness",5,1205.595845,"Include"
"HUW2015_e1","HUW2015_e1_3",134,1,"JudgeNewness",5,2346.802915,"Include"
"HUW2015_e1","HUW2015_e1_3",135,0,"JudgeNewness",4,249.008966,"Include"
"HUW2015_e1","HUW2015_e1_3",136,1,"JudgeNewness",5,1527.792583,"Include"
"HUW2015_e1","HUW2015_e1_3",137,1,"JudgeNewness",5,1165.665312,"Include"
"HUW2015_e1","HUW2015_e1_3",138,1,"JudgeNewness",4,1756.015289,"Include"
"HUW2015_e1","HUW2015_e1_3",139,1,"JudgeNewness",2,2657.679598,"Include"
"HUW2015_e1","HUW2015_e1_3",140,0,"JudgeNewness",2,1488.82068,"Include"
"HUW2015_e1","HUW2015_e1_3",141,1,"JudgeNewness",4,1531.877483,"Include"
"HUW2015_e1","HUW2015_e1_3",142,0,"JudgeNewness",3,2777.290337,"Include"
"HUW2015_e1","HUW2015_e1_3",143,1,"JudgeNewness",4,2135.153977,"Include"
"HUW2015_e1","HUW2015_e1_3",144,1,"JudgeNewness",4,1244.155926,"Include"
"HUW2015_e1","HUW2015_e1_3",145,1,"JudgeNewness",4,1226.137179,"Include"
"HUW2015_e1","HUW2015_e1_3",146,0,"JudgeNewness",3,1302.790675,"Include"
"HUW2015_e1","HUW2015_e1_3",147,0,"JudgeNewness",2,1470.262621,"Include"
"HUW2015_e1","HUW2015_e1_3",148,1,"JudgeNewness",5,1242.564082,"Include"
"HUW2015_e1","HUW2015_e1_3",149,1,"JudgeNewness",2,2281.075488,"Include"
"HUW2015_e1","HUW2015_e1_3",150,1,"JudgeNewness",5,1277.627817,"Include"
"HUW2015_e1","HUW2015_e1_3",151,0,"JudgeNewness",2,1803.362514,"Include"
"HUW2015_e1","HUW2015_e1_3",152,0,"JudgeNewness",2,1238.607893,"Include"
"HUW2015_e1","HUW2015_e1_3",153,0,"JudgeNewness",2,1325.411128,"Include"
"HUW2015_e1","HUW2015_e1_3",154,0,"JudgeNewness",2,1787.489012,"Include"
"HUW2015_e1","HUW2015_e1_3",155,1,"JudgeNewness",3,2039.205505,"Include"
"HUW2015_e1","HUW2015_e1_3",156,0,"JudgeNewness",2,1517.767151,"Include"
"HUW2015_e1","HUW2015_e1_3",157,0,"JudgeNewness",3,899.998969,"Include"
"HUW2015_e1","HUW2015_e1_3",158,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",159,0,"JudgeNewness",3,2307.54131,"Include"
"HUW2015_e1","HUW2015_e1_3",160,0,"JudgeNewness",3,2214.001845,"Include"
"HUW2015_e1","HUW2015_e1_3",161,1,"JudgeNewness",3,2290.670811,"Include"
"HUW2015_e1","HUW2015_e1_3",162,1,"JudgeNewness",5,1207.543357,"Include"
"HUW2015_e1","HUW2015_e1_3",163,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",164,1,"JudgeNewness",5,1042.99446,"Include"
"HUW2015_e1","HUW2015_e1_3",165,1,"JudgeNewness",5,943.607699,"Include"
"HUW2015_e1","HUW2015_e1_3",166,0,"JudgeNewness",5,2219.474309,"Include"
"HUW2015_e1","HUW2015_e1_3",167,0,"JudgeNewness",3,2048.917381,"Include"
"HUW2015_e1","HUW2015_e1_3",168,0,"JudgeNewness",3,2390.512763,"Include"
"HUW2015_e1","HUW2015_e1_3",169,0,"JudgeNewness",2,1164.768528,"Include"
"HUW2015_e1","HUW2015_e1_3",170,1,"JudgeNewness",2,1530.820504,"Include"
"HUW2015_e1","HUW2015_e1_3",171,1,"JudgeNewness",2,1175.4321,"Include"
"HUW2015_e1","HUW2015_e1_3",172,0,"JudgeNewness",3,2229.22145,"Include"
"HUW2015_e1","HUW2015_e1_3",173,0,"JudgeNewness",2,2027.482199,"Include"
"HUW2015_e1","HUW2015_e1_3",174,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",175,0,"JudgeNewness",2,1520.359209,"Include"
"HUW2015_e1","HUW2015_e1_3",176,0,"JudgeNewness",2,1222.514095,"Include"
"HUW2015_e1","HUW2015_e1_3",177,0,"JudgeNewness",3,1635.147821,"Include"
"HUW2015_e1","HUW2015_e1_3",178,1,"JudgeNewness",3,2335.682473,"Include"
"HUW2015_e1","HUW2015_e1_3",179,0,"JudgeNewness",2,2014.161985,"Include"
"HUW2015_e1","HUW2015_e1_3",180,1,"JudgeNewness",5,1226.755872,"Include"
"HUW2015_e1","HUW2015_e1_3",181,1,"JudgeNewness",5,1565.87171,"Include"
"HUW2015_e1","HUW2015_e1_3",182,1,"JudgeNewness",4,2179.865826,"Include"
"HUW2015_e1","HUW2015_e1_3",183,0,"JudgeNewness",2,1840.673232,"Include"
"HUW2015_e1","HUW2015_e1_3",184,1,"JudgeNewness",2,1493.945865,"Include"
"HUW2015_e1","HUW2015_e1_3",185,1,"JudgeNewness",5,1260.168855,"Include"
"HUW2015_e1","HUW2015_e1_3",186,1,"JudgeNewness",2,1551.941771,"Include"
"HUW2015_e1","HUW2015_e1_3",187,1,"JudgeNewness",5,971.323592,"Include"
"HUW2015_e1","HUW2015_e1_3",188,1,"JudgeNewness",5,1666.564607,"Include"
"HUW2015_e1","HUW2015_e1_3",189,1,"JudgeNewness",3,2241.3516,"Include"
"HUW2015_e1","HUW2015_e1_3",190,1,"JudgeNewness",5,1477.948965,"Include"
"HUW2015_e1","HUW2015_e1_3",191,0,"JudgeNewness",3,2859.684536,"Include"
"HUW2015_e1","HUW2015_e1_3",192,1,"JudgeNewness",4,2090.222102,"Include"
"HUW2015_e1","HUW2015_e1_3",193,1,"JudgeNewness",5,951.705732,"Include"
"HUW2015_e1","HUW2015_e1_3",194,0,"JudgeNewness",5,1179.962381,"Include"
"HUW2015_e1","HUW2015_e1_3",195,1,"JudgeNewness",4,1841.354772,"Include"
"HUW2015_e1","HUW2015_e1_3",196,1,"JudgeNewness",2,1560.722943,"Include"
"HUW2015_e1","HUW2015_e1_3",197,0,"JudgeNewness",5,1896.610276,"Include"
"HUW2015_e1","HUW2015_e1_3",198,1,"JudgeNewness",2,2333.611621,"Include"
"HUW2015_e1","HUW2015_e1_3",199,0,"JudgeNewness",2,1828.183515,"Include"
"HUW2015_e1","HUW2015_e1_3",200,1,"JudgeNewness",4,2409.115272,"Include"
"HUW2015_e1","HUW2015_e1_3",201,1,"JudgeNewness",4,1942.601104,"Include"
"HUW2015_e1","HUW2015_e1_3",202,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",203,1,"JudgeNewness",3,1251.072216,"Include"
"HUW2015_e1","HUW2015_e1_3",204,1,"JudgeNewness",4,1544.258856,"Include"
"HUW2015_e1","HUW2015_e1_3",205,0,"JudgeNewness",2,1566.738226,"Include"
"HUW2015_e1","HUW2015_e1_3",206,1,"JudgeNewness",5,2218.745544,"Include"
"HUW2015_e1","HUW2015_e1_3",207,1,"JudgeNewness",3,2121.027665,"Include"
"HUW2015_e1","HUW2015_e1_3",208,1,"JudgeNewness",5,1517.839633,"Include"
"HUW2015_e1","HUW2015_e1_3",209,0,"JudgeNewness",1,1899.397684,"Include"
"HUW2015_e1","HUW2015_e1_3",210,0,"JudgeNewness",3,2121.062746,"Include"
"HUW2015_e1","HUW2015_e1_3",211,0,"JudgeNewness",2,1285.792331,"Include"
"HUW2015_e1","HUW2015_e1_3",212,1,"JudgeNewness",5,1467.502531,"Include"
"HUW2015_e1","HUW2015_e1_3",213,0,"JudgeNewness",2,1425.586315,"Include"
"HUW2015_e1","HUW2015_e1_3",214,1,"JudgeNewness",5,1046.553351,"Include"
"HUW2015_e1","HUW2015_e1_3",215,1,"JudgeNewness",5,1228.401323,"Include"
"HUW2015_e1","HUW2015_e1_3",216,0,"JudgeNewness",3,1999.742055,"Include"
"HUW2015_e1","HUW2015_e1_3",217,0,"JudgeNewness",2,1758.885203,"Include"
"HUW2015_e1","HUW2015_e1_3",218,1,"JudgeNewness",5,1012.618876,"Include"
"HUW2015_e1","HUW2015_e1_3",219,0,"JudgeNewness",3,1602.6408,"Include"
"HUW2015_e1","HUW2015_e1_3",220,0,"JudgeNewness",2,1376.100157,"Include"
"HUW2015_e1","HUW2015_e1_3",221,1,"JudgeNewness",4,1564.519534,"Include"
"HUW2015_e1","HUW2015_e1_3",222,1,"JudgeNewness",4,1834.040371,"Include"
"HUW2015_e1","HUW2015_e1_3",223,0,"JudgeNewness",2,1647.195384,"Include"
"HUW2015_e1","HUW2015_e1_3",224,0,"JudgeNewness",2,1205.080708,"Include"
"HUW2015_e1","HUW2015_e1_3",225,0,"JudgeNewness",5,1459.705531,"Include"
"HUW2015_e1","HUW2015_e1_3",226,1,"JudgeNewness",5,1048.741332,"Include"
"HUW2015_e1","HUW2015_e1_3",227,0,"JudgeNewness",5,956.713369,"Include"
"HUW2015_e1","HUW2015_e1_3",228,0,"JudgeNewness",2,2210.744861,"Include"
"HUW2015_e1","HUW2015_e1_3",229,0,"JudgeNewness",2,2264.163999,"Include"
"HUW2015_e1","HUW2015_e1_3",230,0,"JudgeNewness",2,1086.218465,"Include"
"HUW2015_e1","HUW2015_e1_3",231,0,"JudgeNewness",5,1492.097793,"Include"
"HUW2015_e1","HUW2015_e1_3",232,0,"JudgeNewness",2,1657.870642,"Include"
"HUW2015_e1","HUW2015_e1_3",233,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",234,0,"JudgeNewness",2,1700.890614,"Include"
"HUW2015_e1","HUW2015_e1_3",235,1,"JudgeNewness",5,1275.730664,"Include"
"HUW2015_e1","HUW2015_e1_3",236,0,"JudgeNewness",2,1448.633708,"Include"
"HUW2015_e1","HUW2015_e1_3",237,0,"JudgeNewness",2,2191.106077,"Include"
"HUW2015_e1","HUW2015_e1_3",238,0,"JudgeNewness",2,1381.079745,"Include"
"HUW2015_e1","HUW2015_e1_3",239,1,"JudgeNewness",5,1306.640948,"Include"
"HUW2015_e1","HUW2015_e1_3",240,0,"JudgeNewness",3,1087.512625,"Include"
"HUW2015_e1","HUW2015_e1_3",241,1,"JudgeNewness",5,1839.585039,"Include"
"HUW2015_e1","HUW2015_e1_3",242,1,"JudgeNewness",5,958.670128,"Include"
"HUW2015_e1","HUW2015_e1_3",243,1,"JudgeNewness",3,1925.820539,"Include"
"HUW2015_e1","HUW2015_e1_3",244,1,"JudgeNewness",2,1690.28017,"Include"
"HUW2015_e1","HUW2015_e1_3",245,0,"JudgeNewness",5,2344.991528,"Include"
"HUW2015_e1","HUW2015_e1_3",246,1,"JudgeNewness",5,1173.023991,"Include"
"HUW2015_e1","HUW2015_e1_3",247,1,"JudgeNewness",5,1075.996128,"Include"
"HUW2015_e1","HUW2015_e1_3",248,0,"JudgeNewness",3,2618.370974,"Include"
"HUW2015_e1","HUW2015_e1_3",249,1,"JudgeNewness",5,1136.650286,"Include"
"HUW2015_e1","HUW2015_e1_3",250,0,"JudgeNewness",2,2181.92033,"Include"
"HUW2015_e1","HUW2015_e1_3",251,1,"JudgeNewness",5,1235.37563,"Include"
"HUW2015_e1","HUW2015_e1_3",252,1,"JudgeNewness",5,938.27654,"Include"
"HUW2015_e1","HUW2015_e1_3",253,1,"JudgeNewness",5,1320.586959,"Include"
"HUW2015_e1","HUW2015_e1_3",254,1,"JudgeNewness",2,1230.18972,"Include"
"HUW2015_e1","HUW2015_e1_3",255,1,"JudgeNewness",5,1138.608345,"Include"
"HUW2015_e1","HUW2015_e1_3",256,0,"JudgeNewness",1,2089.428663,"Include"
"HUW2015_e1","HUW2015_e1_3",257,1,"JudgeNewness",5,1478.650208,"Include"
"HUW2015_e1","HUW2015_e1_3",258,0,"JudgeNewness",3,1411.308954,"Include"
"HUW2015_e1","HUW2015_e1_3",259,1,"JudgeNewness",3,1890.090169,"Include"
"HUW2015_e1","HUW2015_e1_3",260,1,"JudgeNewness",4,1368.498356,"Include"
"HUW2015_e1","HUW2015_e1_3",261,1,"JudgeNewness",3,1732.549049,"Include"
"HUW2015_e1","HUW2015_e1_3",262,1,"JudgeNewness",2,1433.378373,"Include"
"HUW2015_e1","HUW2015_e1_3",263,0,"JudgeNewness",3,2199.497621,"Include"
"HUW2015_e1","HUW2015_e1_3",264,1,"JudgeNewness",5,1546.62176,"Include"
"HUW2015_e1","HUW2015_e1_3",265,0,"JudgeNewness",2,1624.952258,"Include"
"HUW2015_e1","HUW2015_e1_3",266,1,"JudgeNewness",3,1526.334532,"Include"
"HUW2015_e1","HUW2015_e1_3",267,0,"JudgeNewness",2,2273.551905,"Include"
"HUW2015_e1","HUW2015_e1_3",268,0,"JudgeNewness",3,1880.181588,"Include"
"HUW2015_e1","HUW2015_e1_3",269,0,"JudgeNewness",2,2428.225313,"Include"
"HUW2015_e1","HUW2015_e1_3",270,0,"JudgeNewness",2,1311.917897,"Include"
"HUW2015_e1","HUW2015_e1_3",271,1,"JudgeNewness",5,983.743822,"Include"
"HUW2015_e1","HUW2015_e1_3",272,0,"JudgeNewness",3,2093.450596,"Include"
"HUW2015_e1","HUW2015_e1_3",273,1,"JudgeNewness",5,1004.717623,"Include"
"HUW2015_e1","HUW2015_e1_3",274,0,"JudgeNewness",5,1473.186176,"Include"
"HUW2015_e1","HUW2015_e1_3",275,0,"JudgeNewness",2,1222.130277,"Include"
"HUW2015_e1","HUW2015_e1_3",276,0,"JudgeNewness",2,3019.894153,"Include"
"HUW2015_e1","HUW2015_e1_3",277,0,"JudgeNewness",3,1121.389874,"Include"
"HUW2015_e1","HUW2015_e1_3",278,1,"JudgeNewness",3,2495.417873,"Include"
"HUW2015_e1","HUW2015_e1_3",279,1,"JudgeNewness",5,1028.357987,"Include"
"HUW2015_e1","HUW2015_e1_3",280,0,"JudgeNewness",2,2665.928402,"Include"
"HUW2015_e1","HUW2015_e1_3",281,0,"JudgeNewness",2,2400.695134,"Include"
"HUW2015_e1","HUW2015_e1_3",282,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",283,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",284,0,"JudgeNewness",2,2880.550935,"Include"
"HUW2015_e1","HUW2015_e1_3",285,0,"JudgeNewness",3,1990.465725,"Include"
"HUW2015_e1","HUW2015_e1_3",286,1,"JudgeNewness",5,1021.241897,"Include"
"HUW2015_e1","HUW2015_e1_3",287,1,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",288,0,"JudgeNewness",NA,0,"Exclude"
"HUW2015_e1","HUW2015_e1_3",289,1,"JudgeNewness",5,1171.338171,"Include"
"HUW2015_e1","HUW2015_e1_3",290,0,"JudgeNewness",2,1746.15496,"Include"
"HUW2015_e1","HUW2015_e1_3",291,0,"JudgeNewness",2,1200.371816,"Include"
"HUW2015_e1","HUW2015_e1_3",292,0,"JudgeNewness",2,1077.394436,"Include"
"HUW2015_e1","HUW2015_e1_3",293,1,"JudgeNewness",5,1282.494438,"Include"
"HUW2015_e1","HUW2015_e1_3",294,0,"JudgeNewness",NA,0,"Exclude"
