"exp","id","block","trial","isold","condition1","condition2","rating","excluding"
"RS2009_e2","RS2009_e2_3","12_5",5030,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5031,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5032,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5033,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5034,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5035,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5036,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5037,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5038,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5039,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_5",5040,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5041,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5042,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5043,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5044,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5045,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5046,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5047,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5048,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5049,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5050,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5051,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5052,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5053,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5054,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5055,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5056,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5057,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5058,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5059,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5060,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5061,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5062,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5063,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5064,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5065,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5066,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5067,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5068,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5069,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5070,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5071,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5072,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5073,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5074,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5075,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5076,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5077,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5078,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5079,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5080,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5081,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5082,1,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5083,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5084,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5085,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5086,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5087,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_6",5088,0,"Accuracy","LowF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5089,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5090,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5091,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5092,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5093,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5094,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5095,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5096,1,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5097,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5098,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5099,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5100,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5101,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5102,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5103,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5104,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5105,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5106,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5107,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5108,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5109,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5110,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5111,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5112,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5113,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5114,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5115,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5116,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5117,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5118,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5119,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5120,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5121,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5122,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5123,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5124,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5125,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5126,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5127,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5128,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5129,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5130,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5131,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5132,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5133,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5134,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5135,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_7",5136,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5137,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5138,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5139,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5140,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5141,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5142,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5143,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5144,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5145,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5146,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5147,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5148,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5149,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5150,1,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5151,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5152,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5153,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5154,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5155,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5156,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5157,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5158,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5159,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5160,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5161,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5162,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5163,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5164,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5165,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5166,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5167,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5168,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5169,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5170,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5171,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5172,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5173,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5174,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5175,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5176,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5177,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5178,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5179,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5180,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5181,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5182,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5183,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_8",5184,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5185,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5186,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5187,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5188,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5189,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5190,1,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5191,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5192,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5193,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5194,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5195,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5196,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5197,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5198,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5199,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5200,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5201,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5202,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5203,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5204,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5205,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5206,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5207,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5208,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5209,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5210,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5211,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5212,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5213,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5214,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5215,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5216,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5217,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5218,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5219,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5220,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5221,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5222,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5223,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5224,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5225,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5226,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5227,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5228,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5229,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5230,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5231,1,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_9",5232,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5233,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5234,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5235,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5236,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5237,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5238,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5239,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5240,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5241,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5242,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5243,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5244,1,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5245,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5246,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5247,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5248,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5249,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5250,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5251,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5252,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5253,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5254,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5255,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5256,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5257,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5258,0,"Speed","HighF",1,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5259,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5260,0,"Speed","HighF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5261,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5262,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5263,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5264,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5265,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5266,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5267,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5268,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5269,1,"Speed","LowF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5270,0,"Speed","HighF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5271,1,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5272,0,"Speed","LowF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5273,1,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5274,0,"Speed","HighF",3,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5275,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5276,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5277,1,"Speed","HighF",6,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5278,0,"Speed","LowF",5,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5279,0,"Speed","LowF",4,"Include"
"RS2009_e2","RS2009_e2_3","12_10",5280,0,"Speed","LowF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",1,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",2,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",3,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",4,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",5,1,"Accuracy","HighF",5,"Include"
"RS2009_e2","RS2009_e2_4","2_1",6,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_4","2_1",7,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",8,0,"Accuracy","LowF",3,"Include"
"RS2009_e2","RS2009_e2_4","2_1",9,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",10,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",11,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",12,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_4","2_1",13,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",14,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",15,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",16,1,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",17,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",18,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",19,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",20,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",21,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",22,0,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_4","2_1",23,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",24,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",25,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",26,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",27,0,"Accuracy","LowF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",28,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",29,1,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",30,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_4","2_1",31,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",32,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_4","2_1",33,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",34,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",35,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",36,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",37,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",38,0,"Accuracy","LowF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_1",39,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_4","2_1",40,0,"Accuracy","HighF",3,"Include"
"RS2009_e2","RS2009_e2_4","2_1",41,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",42,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",43,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",44,0,"Accuracy","HighF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_1",45,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",46,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_1",47,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_1",48,0,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_2",49,0,"Accuracy","LowF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_2",50,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_2",51,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_2",52,0,"Accuracy","LowF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_2",53,1,"Accuracy","HighF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_2",54,1,"Accuracy","LowF",4,"Include"
"RS2009_e2","RS2009_e2_4","2_2",55,0,"Accuracy","LowF",2,"Include"
"RS2009_e2","RS2009_e2_4","2_2",56,1,"Accuracy","LowF",6,"Include"
"RS2009_e2","RS2009_e2_4","2_2",57,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_2",58,0,"Accuracy","HighF",1,"Include"
"RS2009_e2","RS2009_e2_4","2_2",59,1,"Accuracy","LowF",5,"Include"
"RS2009_e2","RS2009_e2_4","2_2",60,1,"Accuracy","HighF",6,"Include"
