"exp","id","block","trial","isold","condition1","rating","RT","excluding"
"RS2009_e1","RS2009_e1_3",1,45,1,"HighF",6,806,"Include"
"RS2009_e1","RS2009_e1_3",1,46,1,"LowF",6,621,"Include"
"RS2009_e1","RS2009_e1_3",1,47,1,"HighF",6,630,"Include"
"RS2009_e1","RS2009_e1_3",1,48,1,"HighF",6,674,"Include"
"RS2009_e1","RS2009_e1_3",2,49,0,"LowF",1,891,"Include"
"RS2009_e1","RS2009_e1_3",2,50,0,"HighF",1,701,"Include"
"RS2009_e1","RS2009_e1_3",2,51,0,"LowF",1,692,"Include"
"RS2009_e1","RS2009_e1_3",2,52,0,"LowF",1,674,"Include"
"RS2009_e1","RS2009_e1_3",2,53,1,"LowF",1,753,"Include"
"RS2009_e1","RS2009_e1_3",2,54,1,"HighF",5,1114,"Include"
"RS2009_e1","RS2009_e1_3",2,55,1,"HighF",6,611,"Include"
"RS2009_e1","RS2009_e1_3",2,56,0,"LowF",2,864,"Include"
"RS2009_e1","RS2009_e1_3",2,57,0,"HighF",2,814,"Include"
"RS2009_e1","RS2009_e1_3",2,58,1,"LowF",2,560,"Include"
"RS2009_e1","RS2009_e1_3",2,59,1,"HighF",6,755,"Include"
"RS2009_e1","RS2009_e1_3",2,60,0,"HighF",6,107,"Include"
"RS2009_e1","RS2009_e1_3",2,61,0,"HighF",2,751,"Include"
"RS2009_e1","RS2009_e1_3",2,62,0,"LowF",3,937,"Include"
"RS2009_e1","RS2009_e1_3",2,63,1,"LowF",6,856,"Include"
"RS2009_e1","RS2009_e1_3",2,64,1,"LowF",5,620,"Include"
"RS2009_e1","RS2009_e1_3",2,65,0,"HighF",1,838,"Include"
"RS2009_e1","RS2009_e1_3",2,66,0,"LowF",2,631,"Include"
"RS2009_e1","RS2009_e1_3",2,67,0,"HighF",1,637,"Include"
"RS2009_e1","RS2009_e1_3",2,68,1,"LowF",1,945,"Include"
"RS2009_e1","RS2009_e1_3",2,69,0,"HighF",2,773,"Include"
"RS2009_e1","RS2009_e1_3",2,70,1,"HighF",3,892,"Include"
"RS2009_e1","RS2009_e1_3",2,71,1,"LowF",5,1016,"Include"
"RS2009_e1","RS2009_e1_3",2,72,1,"LowF",1,900,"Include"
"RS2009_e1","RS2009_e1_3",2,73,0,"LowF",2,659,"Include"
"RS2009_e1","RS2009_e1_3",2,74,1,"LowF",1,839,"Include"
"RS2009_e1","RS2009_e1_3",2,75,0,"HighF",2,746,"Include"
"RS2009_e1","RS2009_e1_3",2,76,0,"HighF",1,812,"Include"
"RS2009_e1","RS2009_e1_3",2,77,1,"LowF",3,753,"Include"
"RS2009_e1","RS2009_e1_3",2,78,0,"LowF",2,649,"Include"
"RS2009_e1","RS2009_e1_3",2,79,1,"LowF",6,812,"Include"
"RS2009_e1","RS2009_e1_3",2,80,1,"HighF",6,594,"Include"
"RS2009_e1","RS2009_e1_3",2,81,1,"LowF",0,81,"Exclude"
"RS2009_e1","RS2009_e1_3",2,82,1,"HighF",6,542,"Include"
"RS2009_e1","RS2009_e1_3",2,83,0,"LowF",6,132,"Include"
"RS2009_e1","RS2009_e1_3",2,84,1,"HighF",2,902,"Include"
"RS2009_e1","RS2009_e1_3",2,85,0,"HighF",1,920,"Include"
"RS2009_e1","RS2009_e1_3",2,86,1,"HighF",6,1067,"Include"
"RS2009_e1","RS2009_e1_3",2,87,0,"HighF",1,969,"Include"
"RS2009_e1","RS2009_e1_3",2,88,1,"LowF",1,752,"Include"
"RS2009_e1","RS2009_e1_3",2,89,0,"LowF",2,772,"Include"
"RS2009_e1","RS2009_e1_3",2,90,0,"LowF",2,900,"Include"
"RS2009_e1","RS2009_e1_3",2,91,1,"HighF",6,1379,"Include"
"RS2009_e1","RS2009_e1_3",2,92,0,"LowF",1,828,"Include"
"RS2009_e1","RS2009_e1_3",2,93,1,"HighF",5,769,"Include"
"RS2009_e1","RS2009_e1_3",2,94,1,"HighF",6,637,"Include"
"RS2009_e1","RS2009_e1_3",2,95,1,"HighF",6,672,"Include"
"RS2009_e1","RS2009_e1_3",2,96,0,"HighF",1,934,"Include"
"RS2009_e1","RS2009_e1_3",3,97,0,"HighF",1,881,"Include"
"RS2009_e1","RS2009_e1_3",3,98,0,"LowF",1,682,"Include"
"RS2009_e1","RS2009_e1_3",3,99,0,"LowF",1,692,"Include"
"RS2009_e1","RS2009_e1_3",3,100,0,"HighF",1,746,"Include"
"RS2009_e1","RS2009_e1_3",3,101,0,"LowF",1,702,"Include"
"RS2009_e1","RS2009_e1_3",3,102,0,"LowF",1,711,"Include"
"RS2009_e1","RS2009_e1_3",3,103,1,"LowF",6,809,"Include"
"RS2009_e1","RS2009_e1_3",3,104,1,"LowF",6,734,"Include"
"RS2009_e1","RS2009_e1_3",3,105,0,"LowF",1,779,"Include"
"RS2009_e1","RS2009_e1_3",3,106,0,"HighF",1,754,"Include"
"RS2009_e1","RS2009_e1_3",3,107,0,"HighF",1,728,"Include"
"RS2009_e1","RS2009_e1_3",3,108,1,"HighF",6,1121,"Include"
"RS2009_e1","RS2009_e1_3",3,109,1,"HighF",1,995,"Include"
"RS2009_e1","RS2009_e1_3",3,110,1,"LowF",1,738,"Include"
"RS2009_e1","RS2009_e1_3",3,111,1,"LowF",6,642,"Include"
"RS2009_e1","RS2009_e1_3",3,112,1,"LowF",6,604,"Include"
"RS2009_e1","RS2009_e1_3",3,113,0,"HighF",1,892,"Include"
"RS2009_e1","RS2009_e1_3",3,114,0,"HighF",1,622,"Include"
"RS2009_e1","RS2009_e1_3",3,115,1,"HighF",5,937,"Include"
"RS2009_e1","RS2009_e1_3",3,116,0,"LowF",2,761,"Include"
"RS2009_e1","RS2009_e1_3",3,117,1,"LowF",6,971,"Include"
"RS2009_e1","RS2009_e1_3",3,118,1,"HighF",6,629,"Include"
"RS2009_e1","RS2009_e1_3",3,119,0,"LowF",2,944,"Include"
"RS2009_e1","RS2009_e1_3",3,120,1,"LowF",6,1014,"Include"
"RS2009_e1","RS2009_e1_3",3,121,1,"HighF",6,795,"Include"
"RS2009_e1","RS2009_e1_3",3,122,0,"HighF",1,857,"Include"
"RS2009_e1","RS2009_e1_3",3,123,0,"HighF",1,666,"Include"
"RS2009_e1","RS2009_e1_3",3,124,0,"HighF",1,718,"Include"
"RS2009_e1","RS2009_e1_3",3,125,1,"LowF",1,762,"Include"
"RS2009_e1","RS2009_e1_3",3,126,1,"HighF",6,747,"Include"
"RS2009_e1","RS2009_e1_3",3,127,0,"LowF",6,682,"Include"
"RS2009_e1","RS2009_e1_3",3,128,0,"LowF",1,885,"Include"
"RS2009_e1","RS2009_e1_3",3,129,0,"HighF",1,545,"Include"
"RS2009_e1","RS2009_e1_3",3,130,1,"HighF",6,816,"Include"
"RS2009_e1","RS2009_e1_3",3,131,1,"HighF",6,586,"Include"
"RS2009_e1","RS2009_e1_3",3,132,1,"LowF",1,865,"Include"
"RS2009_e1","RS2009_e1_3",3,133,1,"HighF",1,1019,"Include"
"RS2009_e1","RS2009_e1_3",3,134,0,"LowF",1,1017,"Include"
"RS2009_e1","RS2009_e1_3",3,135,1,"LowF",6,754,"Include"
"RS2009_e1","RS2009_e1_3",3,136,1,"HighF",6,621,"Include"
"RS2009_e1","RS2009_e1_3",3,137,1,"HighF",6,734,"Include"
"RS2009_e1","RS2009_e1_3",3,138,0,"HighF",2,970,"Include"
"RS2009_e1","RS2009_e1_3",3,139,0,"LowF",2,761,"Include"
"RS2009_e1","RS2009_e1_3",3,140,1,"LowF",1,1057,"Include"
"RS2009_e1","RS2009_e1_3",3,141,0,"LowF",1,668,"Include"
"RS2009_e1","RS2009_e1_3",3,142,1,"HighF",6,639,"Include"
"RS2009_e1","RS2009_e1_3",3,143,0,"HighF",1,926,"Include"
"RS2009_e1","RS2009_e1_3",3,144,1,"LowF",6,1068,"Include"
"RS2009_e1","RS2009_e1_3",4,145,0,"HighF",1,968,"Include"
"RS2009_e1","RS2009_e1_3",4,146,0,"HighF",1,639,"Include"
"RS2009_e1","RS2009_e1_3",4,147,0,"LowF",1,841,"Include"
"RS2009_e1","RS2009_e1_3",4,148,0,"LowF",1,658,"Include"
"RS2009_e1","RS2009_e1_3",4,149,1,"LowF",6,729,"Include"
"RS2009_e1","RS2009_e1_3",4,150,1,"LowF",6,770,"Include"
"RS2009_e1","RS2009_e1_3",4,151,1,"HighF",6,726,"Include"
"RS2009_e1","RS2009_e1_3",4,152,1,"HighF",5,769,"Include"
"RS2009_e1","RS2009_e1_3",4,153,0,"LowF",5,882,"Include"
"RS2009_e1","RS2009_e1_3",4,154,1,"LowF",6,850,"Include"
"RS2009_e1","RS2009_e1_3",4,155,1,"HighF",1,891,"Include"
"RS2009_e1","RS2009_e1_3",4,156,0,"LowF",2,1103,"Include"
"RS2009_e1","RS2009_e1_3",4,157,1,"HighF",2,683,"Include"
"RS2009_e1","RS2009_e1_3",4,158,0,"LowF",2,510,"Include"
"RS2009_e1","RS2009_e1_3",4,159,0,"HighF",2,900,"Include"
"RS2009_e1","RS2009_e1_3",4,160,1,"LowF",6,700,"Include"
"RS2009_e1","RS2009_e1_3",4,161,0,"HighF",2,794,"Include"
"RS2009_e1","RS2009_e1_3",4,162,0,"HighF",1,917,"Include"
"RS2009_e1","RS2009_e1_3",4,163,1,"HighF",1,595,"Include"
"RS2009_e1","RS2009_e1_3",4,164,0,"HighF",1,746,"Include"
"RS2009_e1","RS2009_e1_3",4,165,1,"HighF",6,901,"Include"
"RS2009_e1","RS2009_e1_3",4,166,0,"LowF",2,856,"Include"
"RS2009_e1","RS2009_e1_3",4,167,0,"LowF",2,918,"Include"
"RS2009_e1","RS2009_e1_3",4,168,0,"LowF",2,917,"Include"
"RS2009_e1","RS2009_e1_3",4,169,0,"LowF",2,996,"Include"
"RS2009_e1","RS2009_e1_3",4,170,1,"LowF",1,892,"Include"
"RS2009_e1","RS2009_e1_3",4,171,1,"LowF",2,459,"Include"
"RS2009_e1","RS2009_e1_3",4,172,0,"HighF",6,745,"Include"
"RS2009_e1","RS2009_e1_3",4,173,0,"LowF",2,578,"Include"
"RS2009_e1","RS2009_e1_3",4,174,1,"LowF",2,550,"Include"
"RS2009_e1","RS2009_e1_3",4,175,0,"HighF",1,667,"Include"
"RS2009_e1","RS2009_e1_3",4,176,0,"HighF",1,700,"Include"
"RS2009_e1","RS2009_e1_3",4,177,1,"LowF",6,605,"Include"
"RS2009_e1","RS2009_e1_3",4,178,1,"HighF",6,647,"Include"
"RS2009_e1","RS2009_e1_3",4,179,1,"HighF",2,1223,"Include"
"RS2009_e1","RS2009_e1_3",4,180,0,"HighF",2,589,"Include"
"RS2009_e1","RS2009_e1_3",4,181,1,"HighF",6,1066,"Include"
"RS2009_e1","RS2009_e1_3",4,182,1,"HighF",6,717,"Include"
"RS2009_e1","RS2009_e1_3",4,183,0,"LowF",2,1039,"Include"
"RS2009_e1","RS2009_e1_3",4,184,0,"HighF",2,639,"Include"
"RS2009_e1","RS2009_e1_3",4,185,1,"LowF",1,1031,"Include"
"RS2009_e1","RS2009_e1_3",4,186,1,"LowF",2,554,"Include"
"RS2009_e1","RS2009_e1_3",4,187,1,"HighF",6,597,"Include"
"RS2009_e1","RS2009_e1_3",4,188,1,"LowF",6,524,"Include"
"RS2009_e1","RS2009_e1_3",4,189,1,"LowF",6,787,"Include"
"RS2009_e1","RS2009_e1_3",4,190,1,"HighF",2,787,"Include"
"RS2009_e1","RS2009_e1_3",4,191,0,"LowF",2,789,"Include"
"RS2009_e1","RS2009_e1_3",4,192,0,"HighF",2,657,"Include"
"RS2009_e1","RS2009_e1_3",5,193,0,"HighF",1,758,"Include"
"RS2009_e1","RS2009_e1_3",5,194,0,"LowF",1,587,"Include"
"RS2009_e1","RS2009_e1_3",5,195,1,"HighF",5,946,"Include"
"RS2009_e1","RS2009_e1_3",5,196,1,"LowF",5,865,"Include"
"RS2009_e1","RS2009_e1_3",5,197,1,"LowF",2,804,"Include"
"RS2009_e1","RS2009_e1_3",5,198,0,"LowF",2,720,"Include"
"RS2009_e1","RS2009_e1_3",5,199,1,"HighF",1,752,"Include"
"RS2009_e1","RS2009_e1_3",5,200,0,"LowF",2,582,"Include"
"RS2009_e1","RS2009_e1_3",5,201,1,"LowF",2,594,"Include"
"RS2009_e1","RS2009_e1_3",5,202,0,"LowF",2,554,"Include"
"RS2009_e1","RS2009_e1_3",5,203,0,"LowF",2,603,"Include"
"RS2009_e1","RS2009_e1_3",5,204,0,"HighF",1,779,"Include"
"RS2009_e1","RS2009_e1_3",5,205,1,"HighF",6,919,"Include"
"RS2009_e1","RS2009_e1_3",5,206,1,"LowF",2,1049,"Include"
"RS2009_e1","RS2009_e1_3",5,207,0,"LowF",2,1365,"Include"
"RS2009_e1","RS2009_e1_3",5,208,1,"LowF",2,700,"Include"
"RS2009_e1","RS2009_e1_3",5,209,0,"HighF",2,640,"Include"
"RS2009_e1","RS2009_e1_3",5,210,1,"HighF",6,918,"Include"
"RS2009_e1","RS2009_e1_3",5,211,1,"LowF",6,629,"Include"
"RS2009_e1","RS2009_e1_3",5,212,0,"HighF",1,839,"Include"
"RS2009_e1","RS2009_e1_3",5,213,0,"HighF",2,700,"Include"
"RS2009_e1","RS2009_e1_3",5,214,0,"HighF",1,683,"Include"
"RS2009_e1","RS2009_e1_3",5,215,1,"HighF",6,788,"Include"
"RS2009_e1","RS2009_e1_3",5,216,1,"HighF",6,638,"Include"
"RS2009_e1","RS2009_e1_3",5,217,1,"LowF",6,979,"Include"
"RS2009_e1","RS2009_e1_3",5,218,0,"LowF",2,821,"Include"
"RS2009_e1","RS2009_e1_3",5,219,1,"HighF",5,1048,"Include"
"RS2009_e1","RS2009_e1_3",5,220,0,"LowF",1,1135,"Include"
"RS2009_e1","RS2009_e1_3",5,221,0,"LowF",2,735,"Include"
"RS2009_e1","RS2009_e1_3",5,222,1,"LowF",2,813,"Include"
"RS2009_e1","RS2009_e1_3",5,223,1,"LowF",2,379,"Include"
"RS2009_e1","RS2009_e1_3",5,224,0,"HighF",2,597,"Include"
"RS2009_e1","RS2009_e1_3",5,225,0,"HighF",1,1005,"Include"
"RS2009_e1","RS2009_e1_3",5,226,0,"HighF",1,901,"Include"
"RS2009_e1","RS2009_e1_3",5,227,0,"HighF",1,954,"Include"
"RS2009_e1","RS2009_e1_3",5,228,1,"LowF",6,754,"Include"
"RS2009_e1","RS2009_e1_3",5,229,0,"LowF",2,1083,"Include"
"RS2009_e1","RS2009_e1_3",5,230,0,"LowF",2,781,"Include"
"RS2009_e1","RS2009_e1_3",5,231,1,"HighF",6,917,"Include"
"RS2009_e1","RS2009_e1_3",5,232,1,"HighF",6,664,"Include"
"RS2009_e1","RS2009_e1_3",5,233,1,"HighF",6,882,"Include"
"RS2009_e1","RS2009_e1_3",5,234,0,"HighF",5,1135,"Include"
"RS2009_e1","RS2009_e1_3",5,235,1,"LowF",2,541,"Include"
"RS2009_e1","RS2009_e1_3",5,236,1,"HighF",1,466,"Include"
"RS2009_e1","RS2009_e1_3",5,237,1,"LowF",5,972,"Include"
"RS2009_e1","RS2009_e1_3",5,238,0,"HighF",1,787,"Include"
"RS2009_e1","RS2009_e1_3",5,239,0,"LowF",2,892,"Include"
"RS2009_e1","RS2009_e1_3",5,240,1,"HighF",1,821,"Include"
"RS2009_e1","RS2009_e1_3",6,241,1,"LowF",2,872,"Include"
"RS2009_e1","RS2009_e1_3",6,242,0,"HighF",1,676,"Include"
"RS2009_e1","RS2009_e1_3",6,243,1,"LowF",1,657,"Include"
"RS2009_e1","RS2009_e1_3",6,244,1,"HighF",6,765,"Include"
"RS2009_e1","RS2009_e1_3",6,245,0,"HighF",2,795,"Include"
"RS2009_e1","RS2009_e1_3",6,246,1,"LowF",1,743,"Include"
"RS2009_e1","RS2009_e1_3",6,247,0,"HighF",2,799,"Include"
"RS2009_e1","RS2009_e1_3",6,248,1,"LowF",1,900,"Include"
"RS2009_e1","RS2009_e1_3",6,249,1,"HighF",2,573,"Include"
"RS2009_e1","RS2009_e1_3",6,250,1,"HighF",6,808,"Include"
"RS2009_e1","RS2009_e1_3",6,251,1,"HighF",2,1005,"Include"
"RS2009_e1","RS2009_e1_3",6,252,1,"LowF",2,431,"Include"
"RS2009_e1","RS2009_e1_3",6,253,1,"LowF",6,667,"Include"
"RS2009_e1","RS2009_e1_3",6,254,0,"HighF",1,760,"Include"
"RS2009_e1","RS2009_e1_3",6,255,0,"LowF",1,649,"Include"
"RS2009_e1","RS2009_e1_3",6,256,0,"LowF",1,684,"Include"
"RS2009_e1","RS2009_e1_3",6,257,0,"LowF",1,833,"Include"
"RS2009_e1","RS2009_e1_3",6,258,1,"HighF",1,824,"Include"
"RS2009_e1","RS2009_e1_3",6,259,1,"LowF",6,870,"Include"
"RS2009_e1","RS2009_e1_3",6,260,1,"HighF",6,1013,"Include"
"RS2009_e1","RS2009_e1_3",6,261,1,"HighF",2,875,"Include"
"RS2009_e1","RS2009_e1_3",6,262,1,"HighF",1,817,"Include"
"RS2009_e1","RS2009_e1_3",6,263,1,"HighF",5,1004,"Include"
"RS2009_e1","RS2009_e1_3",6,264,0,"HighF",1,953,"Include"
"RS2009_e1","RS2009_e1_3",6,265,0,"LowF",2,693,"Include"
"RS2009_e1","RS2009_e1_3",6,266,0,"LowF",1,956,"Include"
"RS2009_e1","RS2009_e1_3",6,267,0,"HighF",1,963,"Include"
"RS2009_e1","RS2009_e1_3",6,268,1,"HighF",1,862,"Include"
"RS2009_e1","RS2009_e1_3",6,269,1,"LowF",1,626,"Include"
"RS2009_e1","RS2009_e1_3",6,270,0,"HighF",1,738,"Include"
"RS2009_e1","RS2009_e1_3",6,271,0,"HighF",1,510,"Include"
"RS2009_e1","RS2009_e1_3",6,272,0,"LowF",1,834,"Include"
"RS2009_e1","RS2009_e1_3",6,273,1,"LowF",5,1308,"Include"
"RS2009_e1","RS2009_e1_3",6,274,0,"LowF",2,812,"Include"
"RS2009_e1","RS2009_e1_3",6,275,0,"LowF",2,1022,"Include"
"RS2009_e1","RS2009_e1_3",6,276,0,"HighF",1,1284,"Include"
"RS2009_e1","RS2009_e1_3",6,277,0,"LowF",1,998,"Include"
"RS2009_e1","RS2009_e1_3",6,278,0,"LowF",1,1015,"Include"
"RS2009_e1","RS2009_e1_3",6,279,0,"HighF",1,754,"Include"
"RS2009_e1","RS2009_e1_3",6,280,1,"LowF",6,977,"Include"
"RS2009_e1","RS2009_e1_3",6,281,0,"LowF",2,778,"Include"
"RS2009_e1","RS2009_e1_3",6,282,0,"LowF",1,622,"Include"
"RS2009_e1","RS2009_e1_3",6,283,1,"HighF",5,1175,"Include"
"RS2009_e1","RS2009_e1_3",6,284,0,"HighF",2,1144,"Include"
"RS2009_e1","RS2009_e1_3",6,285,0,"HighF",1,831,"Include"
"RS2009_e1","RS2009_e1_3",6,286,1,"HighF",1,833,"Include"
"RS2009_e1","RS2009_e1_3",6,287,1,"LowF",6,809,"Include"
"RS2009_e1","RS2009_e1_3",6,288,1,"LowF",6,821,"Include"
"RS2009_e1","RS2009_e1_3",7,289,1,"HighF",1,785,"Include"
"RS2009_e1","RS2009_e1_3",7,290,0,"HighF",2,545,"Include"
"RS2009_e1","RS2009_e1_3",7,291,1,"LowF",1,638,"Include"
"RS2009_e1","RS2009_e1_3",7,292,1,"LowF",3,730,"Include"
"RS2009_e1","RS2009_e1_3",7,293,0,"HighF",2,562,"Include"
"RS2009_e1","RS2009_e1_3",7,294,1,"LowF",6,839,"Include"
"RS2009_e1","RS2009_e1_3",7,295,0,"LowF",1,709,"Include"
"RS2009_e1","RS2009_e1_3",7,296,1,"LowF",1,614,"Include"
"RS2009_e1","RS2009_e1_3",7,297,1,"LowF",5,1193,"Include"
"RS2009_e1","RS2009_e1_3",7,298,0,"HighF",2,716,"Include"
"RS2009_e1","RS2009_e1_3",7,299,1,"HighF",1,857,"Include"
"RS2009_e1","RS2009_e1_3",7,300,0,"HighF",1,677,"Include"
"RS2009_e1","RS2009_e1_3",7,301,1,"HighF",1,700,"Include"
"RS2009_e1","RS2009_e1_3",7,302,0,"HighF",1,512,"Include"
"RS2009_e1","RS2009_e1_3",7,303,1,"LowF",1,814,"Include"
"RS2009_e1","RS2009_e1_3",7,304,0,"LowF",1,730,"Include"
"RS2009_e1","RS2009_e1_3",7,305,1,"HighF",6,763,"Include"
"RS2009_e1","RS2009_e1_3",7,306,0,"LowF",1,725,"Include"
"RS2009_e1","RS2009_e1_3",7,307,1,"LowF",1,649,"Include"
"RS2009_e1","RS2009_e1_3",7,308,0,"HighF",1,677,"Include"
"RS2009_e1","RS2009_e1_3",7,309,0,"HighF",2,683,"Include"
"RS2009_e1","RS2009_e1_3",7,310,1,"LowF",3,893,"Include"
"RS2009_e1","RS2009_e1_3",7,311,1,"HighF",1,702,"Include"
"RS2009_e1","RS2009_e1_3",7,312,0,"LowF",1,512,"Include"
"RS2009_e1","RS2009_e1_3",7,313,0,"LowF",2,1125,"Include"
"RS2009_e1","RS2009_e1_3",7,314,1,"HighF",5,1128,"Include"
"RS2009_e1","RS2009_e1_3",7,315,1,"LowF",6,887,"Include"
"RS2009_e1","RS2009_e1_3",7,316,0,"LowF",5,1057,"Include"
"RS2009_e1","RS2009_e1_3",7,317,1,"HighF",1,788,"Include"
"RS2009_e1","RS2009_e1_3",7,318,0,"LowF",2,598,"Include"
"RS2009_e1","RS2009_e1_3",7,319,0,"HighF",1,708,"Include"
"RS2009_e1","RS2009_e1_3",7,320,0,"HighF",1,710,"Include"
"RS2009_e1","RS2009_e1_3",7,321,1,"LowF",1,929,"Include"
"RS2009_e1","RS2009_e1_3",7,322,0,"HighF",1,511,"Include"
"RS2009_e1","RS2009_e1_3",7,323,0,"LowF",1,579,"Include"
"RS2009_e1","RS2009_e1_3",7,324,1,"HighF",5,789,"Include"
"RS2009_e1","RS2009_e1_3",7,325,0,"LowF",4,752,"Include"
"RS2009_e1","RS2009_e1_3",7,326,1,"LowF",1,597,"Include"
"RS2009_e1","RS2009_e1_3",7,327,0,"LowF",1,442,"Include"
"RS2009_e1","RS2009_e1_3",7,328,1,"HighF",6,927,"Include"
"RS2009_e1","RS2009_e1_3",7,329,1,"LowF",5,708,"Include"
"RS2009_e1","RS2009_e1_3",7,330,0,"LowF",1,943,"Include"
"RS2009_e1","RS2009_e1_3",7,331,1,"HighF",2,1031,"Include"
"RS2009_e1","RS2009_e1_3",7,332,0,"HighF",2,710,"Include"
"RS2009_e1","RS2009_e1_3",7,333,1,"HighF",1,761,"Include"
"RS2009_e1","RS2009_e1_3",7,334,0,"HighF",1,293,"Include"
"RS2009_e1","RS2009_e1_3",7,335,1,"HighF",5,910,"Include"
"RS2009_e1","RS2009_e1_3",7,336,0,"LowF",2,899,"Include"
"RS2009_e1","RS2009_e1_3",8,337,1,"HighF",5,1037,"Include"
"RS2009_e1","RS2009_e1_3",8,338,0,"LowF",2,900,"Include"
"RS2009_e1","RS2009_e1_3",8,339,0,"LowF",1,717,"Include"
"RS2009_e1","RS2009_e1_3",8,340,0,"LowF",1,928,"Include"
"RS2009_e1","RS2009_e1_3",8,341,1,"LowF",5,849,"Include"
"RS2009_e1","RS2009_e1_3",8,342,0,"LowF",1,900,"Include"
"RS2009_e1","RS2009_e1_3",8,343,1,"HighF",6,797,"Include"
"RS2009_e1","RS2009_e1_3",8,344,1,"LowF",5,813,"Include"
"RS2009_e1","RS2009_e1_3",8,345,1,"HighF",6,767,"Include"
"RS2009_e1","RS2009_e1_3",8,346,0,"HighF",1,918,"Include"
"RS2009_e1","RS2009_e1_3",8,347,1,"LowF",5,736,"Include"
"RS2009_e1","RS2009_e1_3",8,348,1,"LowF",1,812,"Include"
"RS2009_e1","RS2009_e1_3",8,349,1,"LowF",6,816,"Include"
"RS2009_e1","RS2009_e1_3",8,350,0,"LowF",2,908,"Include"
"RS2009_e1","RS2009_e1_3",8,351,1,"HighF",2,953,"Include"
"RS2009_e1","RS2009_e1_3",8,352,0,"HighF",1,640,"Include"
"RS2009_e1","RS2009_e1_3",8,353,1,"HighF",1,804,"Include"
"RS2009_e1","RS2009_e1_3",8,354,0,"LowF",2,719,"Include"
"RS2009_e1","RS2009_e1_3",8,355,0,"HighF",1,866,"Include"
"RS2009_e1","RS2009_e1_3",8,356,0,"HighF",1,875,"Include"
"RS2009_e1","RS2009_e1_3",8,357,0,"LowF",1,780,"Include"
"RS2009_e1","RS2009_e1_3",8,358,0,"HighF",1,1120,"Include"
"RS2009_e1","RS2009_e1_3",8,359,0,"LowF",1,779,"Include"
"RS2009_e1","RS2009_e1_3",8,360,1,"HighF",5,885,"Include"
"RS2009_e1","RS2009_e1_3",8,361,1,"HighF",6,769,"Include"
"RS2009_e1","RS2009_e1_3",8,362,0,"HighF",1,891,"Include"
"RS2009_e1","RS2009_e1_3",8,363,1,"HighF",5,770,"Include"
"RS2009_e1","RS2009_e1_3",8,364,0,"LowF",1,768,"Include"
"RS2009_e1","RS2009_e1_3",8,365,0,"LowF",1,753,"Include"
"RS2009_e1","RS2009_e1_3",8,366,1,"LowF",1,789,"Include"
"RS2009_e1","RS2009_e1_3",8,367,0,"HighF",1,521,"Include"
"RS2009_e1","RS2009_e1_3",8,368,1,"LowF",5,789,"Include"
"RS2009_e1","RS2009_e1_3",8,369,1,"LowF",5,935,"Include"
"RS2009_e1","RS2009_e1_3",8,370,1,"LowF",5,908,"Include"
"RS2009_e1","RS2009_e1_3",8,371,1,"HighF",5,707,"Include"
"RS2009_e1","RS2009_e1_3",8,372,0,"LowF",5,855,"Include"
"RS2009_e1","RS2009_e1_3",8,373,0,"HighF",1,735,"Include"
"RS2009_e1","RS2009_e1_3",8,374,0,"HighF",1,710,"Include"
"RS2009_e1","RS2009_e1_3",8,375,0,"HighF",1,789,"Include"
"RS2009_e1","RS2009_e1_3",8,376,0,"HighF",1,1025,"Include"
"RS2009_e1","RS2009_e1_3",8,377,1,"HighF",1,763,"Include"
"RS2009_e1","RS2009_e1_3",8,378,1,"LowF",1,591,"Include"
"RS2009_e1","RS2009_e1_3",8,379,1,"HighF",2,713,"Include"
"RS2009_e1","RS2009_e1_3",8,380,0,"LowF",1,530,"Include"
"RS2009_e1","RS2009_e1_3",8,381,1,"LowF",5,920,"Include"
"RS2009_e1","RS2009_e1_3",8,382,1,"LowF",2,900,"Include"
"RS2009_e1","RS2009_e1_3",8,383,0,"HighF",1,520,"Include"
"RS2009_e1","RS2009_e1_3",8,384,1,"HighF",5,979,"Include"
"RS2009_e1","RS2009_e1_3",9,385,0,"LowF",1,716,"Include"
"RS2009_e1","RS2009_e1_3",9,386,0,"LowF",1,710,"Include"
"RS2009_e1","RS2009_e1_3",9,387,0,"HighF",1,667,"Include"
"RS2009_e1","RS2009_e1_3",9,388,1,"LowF",5,903,"Include"
"RS2009_e1","RS2009_e1_3",9,389,0,"HighF",1,865,"Include"
"RS2009_e1","RS2009_e1_3",9,390,1,"HighF",5,727,"Include"
"RS2009_e1","RS2009_e1_3",9,391,1,"HighF",5,691,"Include"
"RS2009_e1","RS2009_e1_3",9,392,0,"LowF",2,769,"Include"
"RS2009_e1","RS2009_e1_3",9,393,0,"HighF",1,779,"Include"
"RS2009_e1","RS2009_e1_3",9,394,0,"LowF",1,823,"Include"
"RS2009_e1","RS2009_e1_3",9,395,0,"HighF",1,718,"Include"
"RS2009_e1","RS2009_e1_3",9,396,1,"LowF",5,963,"Include"
"RS2009_e1","RS2009_e1_3",9,397,0,"HighF",2,882,"Include"
"RS2009_e1","RS2009_e1_3",9,398,1,"LowF",5,909,"Include"
"RS2009_e1","RS2009_e1_3",9,399,1,"HighF",5,996,"Include"
"RS2009_e1","RS2009_e1_3",9,400,1,"HighF",5,664,"Include"
"RS2009_e1","RS2009_e1_3",9,401,1,"LowF",6,812,"Include"
