"exp","id","item","isold","condition1","rating","RT","excluding","trial"
"FO2016_e2b","FO2016_e2b_10","sulphur",0,"Aloud",1,1210,"Include",81
"FO2016_e2b","FO2016_e2b_10","moisture",0,"Aloud",2,1082,"Include",82
"FO2016_e2b","FO2016_e2b_10","queen",1,"Aloud",3,1594,"Include",83
"FO2016_e2b","FO2016_e2b_10","duty",0,"Aloud",2,1186,"Include",84
"FO2016_e2b","FO2016_e2b_10","air",0,"Aloud",4,1546,"Include",85
"FO2016_e2b","FO2016_e2b_10","valley",0,"Aloud",2,1066,"Include",86
"FO2016_e2b","FO2016_e2b_10","joke",1,"Aloud",4,1682,"Include",87
"FO2016_e2b","FO2016_e2b_10","fisherman",0,"Aloud",1,2274,"Include",88
"FO2016_e2b","FO2016_e2b_10","thief",1,"Aloud",3,1378,"Include",89
"FO2016_e2b","FO2016_e2b_10","cat",1,"Aloud",5,1306,"Include",90
"FO2016_e2b","FO2016_e2b_10","steam",1,"Aloud",4,1850,"Include",91
"FO2016_e2b","FO2016_e2b_10","conquest",1,"Aloud",6,1098,"Include",92
"FO2016_e2b","FO2016_e2b_10","storm",0,"Aloud",6,1098,"Include",93
"FO2016_e2b","FO2016_e2b_10","murder",0,"Aloud",4,2138,"Include",94
"FO2016_e2b","FO2016_e2b_10","robber",0,"Aloud",3,1418,"Include",95
"FO2016_e2b","FO2016_e2b_10","ocean",0,"Aloud",5,1226,"Include",96
"FO2016_e2b","FO2016_e2b_10","victim",0,"Aloud",2,1138,"Include",97
"FO2016_e2b","FO2016_e2b_10","window",0,"Aloud",1,1826,"Include",98
"FO2016_e2b","FO2016_e2b_10","picture",1,"Aloud",3,1002,"Include",99
"FO2016_e2b","FO2016_e2b_10","comparison",1,"Aloud",5,1290,"Include",100
"FO2016_e2b","FO2016_e2b_10","item",1,"Aloud",2,1170,"Include",101
"FO2016_e2b","FO2016_e2b_10","maker",0,"Aloud",1,1154,"Include",102
"FO2016_e2b","FO2016_e2b_10","nephew",1,"Aloud",6,1194,"Include",103
"FO2016_e2b","FO2016_e2b_10","sky",0,"Aloud",5,1338,"Include",104
"FO2016_e2b","FO2016_e2b_10","glory",1,"Aloud",6,1202,"Include",105
"FO2016_e2b","FO2016_e2b_10","animal",1,"Aloud",2,1130,"Include",106
"FO2016_e2b","FO2016_e2b_10","convention",1,"Aloud",4,1050,"Include",107
"FO2016_e2b","FO2016_e2b_10","bowl",1,"Aloud",6,1450,"Include",108
"FO2016_e2b","FO2016_e2b_10","slipper",0,"Aloud",3,2114,"Include",109
"FO2016_e2b","FO2016_e2b_10","death",0,"Aloud",2,2386,"Include",110
"FO2016_e2b","FO2016_e2b_10","book",0,"Aloud",3,1418,"Include",111
"FO2016_e2b","FO2016_e2b_10","sunset",0,"Aloud",1,1362,"Include",112
"FO2016_e2b","FO2016_e2b_10","vessel",0,"Aloud",1,1482,"Include",113
"FO2016_e2b","FO2016_e2b_10","fowl",0,"Aloud",1,1226,"Include",114
"FO2016_e2b","FO2016_e2b_10","hint",1,"Aloud",1,1370,"Include",115
"FO2016_e2b","FO2016_e2b_10","substitute",1,"Aloud",6,1386,"Include",116
"FO2016_e2b","FO2016_e2b_10","appearance",0,"Aloud",5,1354,"Include",117
"FO2016_e2b","FO2016_e2b_10","oven",1,"Aloud",6,1914,"Include",118
"FO2016_e2b","FO2016_e2b_10","tower",1,"Aloud",3,2018,"Include",119
"FO2016_e2b","FO2016_e2b_10","grandmother",0,"Aloud",1,1290,"Include",120
"FO2016_e2b","FO2016_e2b_10","weapon",0,"Aloud",2,1306,"Include",121
"FO2016_e2b","FO2016_e2b_10","brain",1,"Aloud",3,1722,"Include",122
"FO2016_e2b","FO2016_e2b_10","gallery",0,"Aloud",1,1314,"Include",123
"FO2016_e2b","FO2016_e2b_10","confidence",0,"Aloud",4,1426,"Include",124
"FO2016_e2b","FO2016_e2b_10","disease",0,"Aloud",5,3546,"Include",125
"FO2016_e2b","FO2016_e2b_10","horse",1,"Aloud",6,1258,"Include",126
"FO2016_e2b","FO2016_e2b_10","contents",0,"Aloud",1,1306,"Include",127
"FO2016_e2b","FO2016_e2b_10","quest",1,"Aloud",6,1746,"Include",128
"FO2016_e2b","FO2016_e2b_10","ambassador",0,"Aloud",2,1482,"Include",129
"FO2016_e2b","FO2016_e2b_10","code",0,"Aloud",4,1314,"Include",130
"FO2016_e2b","FO2016_e2b_10","majority",1,"Aloud",3,1922,"Include",131
"FO2016_e2b","FO2016_e2b_10","fire",1,"Aloud",6,1114,"Include",132
"FO2016_e2b","FO2016_e2b_10","impulse",1,"Aloud",3,1298,"Include",133
"FO2016_e2b","FO2016_e2b_10","moment",1,"Aloud",2,1498,"Include",134
"FO2016_e2b","FO2016_e2b_10","oxygen",0,"Aloud",1,1114,"Include",135
"FO2016_e2b","FO2016_e2b_10","ankle",1,"Aloud",4,1586,"Include",136
"FO2016_e2b","FO2016_e2b_10","ticket",1,"Aloud",3,1530,"Include",137
"FO2016_e2b","FO2016_e2b_10","vision",1,"Aloud",4,1842,"Include",138
"FO2016_e2b","FO2016_e2b_10","baby",0,"Aloud",1,1202,"Include",139
"FO2016_e2b","FO2016_e2b_10","sugar",1,"Aloud",2,1234,"Include",140
"FO2016_e2b","FO2016_e2b_10","door",1,"Aloud",6,1138,"Include",141
"FO2016_e2b","FO2016_e2b_10","sensation",0,"Aloud",4,1610,"Include",142
"FO2016_e2b","FO2016_e2b_10","flesh",1,"Aloud",6,1282,"Include",143
"FO2016_e2b","FO2016_e2b_10","party",1,"Aloud",2,3794,"Include",144
"FO2016_e2b","FO2016_e2b_10","product",1,"Aloud",4,1002,"Include",145
"FO2016_e2b","FO2016_e2b_10","shame",0,"Aloud",3,1434,"Include",146
"FO2016_e2b","FO2016_e2b_10","institute",1,"Aloud",4,1338,"Include",147
"FO2016_e2b","FO2016_e2b_10","affection",0,"Aloud",6,1250,"Include",148
"FO2016_e2b","FO2016_e2b_10","spray",1,"Aloud",2,1330,"Include",149
"FO2016_e2b","FO2016_e2b_10","quality",1,"Aloud",6,2106,"Include",150
"FO2016_e2b","FO2016_e2b_10","boulder",1,"Aloud",5,5210,"Include",151
"FO2016_e2b","FO2016_e2b_10","goddess",1,"Aloud",6,1602,"Include",152
"FO2016_e2b","FO2016_e2b_10","capacity",1,"Aloud",4,1706,"Include",153
"FO2016_e2b","FO2016_e2b_10","chance",1,"Aloud",3,1706,"Include",154
"FO2016_e2b","FO2016_e2b_10","charm",1,"Aloud",3,1554,"Include",155
"FO2016_e2b","FO2016_e2b_10","car",1,"Aloud",2,3898,"Include",156
"FO2016_e2b","FO2016_e2b_10","decree",1,"Aloud",3,1498,"Include",157
"FO2016_e2b","FO2016_e2b_10","clock",1,"Aloud",3,1330,"Include",158
"FO2016_e2b","FO2016_e2b_10","idea",1,"Aloud",2,2162,"Include",159
"FO2016_e2b","FO2016_e2b_10","priest",1,"Aloud",6,3666,"Include",160
"FO2016_e2b","FO2016_e2b_10","foam",0,"Aloud",1,1202,"Include",161
"FO2016_e2b","FO2016_e2b_10","string",0,"Aloud",1,3922,"Include",162
"FO2016_e2b","FO2016_e2b_10","length",1,"Aloud",4,1882,"Include",163
"FO2016_e2b","FO2016_e2b_10","disaster",1,"Aloud",6,1730,"Include",164
"FO2016_e2b","FO2016_e2b_10","railroad",0,"Aloud",2,1386,"Include",165
"FO2016_e2b","FO2016_e2b_10","rod",0,"Aloud",3,2362,"Include",166
"FO2016_e2b","FO2016_e2b_10","link",0,"Aloud",1,1234,"Include",167
"FO2016_e2b","FO2016_e2b_10","prairie",0,"Aloud",4,2194,"Include",168
"FO2016_e2b","FO2016_e2b_10","journal",1,"Aloud",1,1458,"Include",169
"FO2016_e2b","FO2016_e2b_10","master",0,"Aloud",4,1274,"Include",170
"FO2016_e2b","FO2016_e2b_10","jury",1,"Aloud",5,1938,"Include",171
"FO2016_e2b","FO2016_e2b_10","cotton",0,"Aloud",1,1114,"Include",172
"FO2016_e2b","FO2016_e2b_10","skin",1,"Aloud",6,1034,"Include",173
"FO2016_e2b","FO2016_e2b_10","tablespoon",1,"Aloud",6,1138,"Include",174
"FO2016_e2b","FO2016_e2b_10","soil",0,"Aloud",5,1730,"Include",175
"FO2016_e2b","FO2016_e2b_10","fork",0,"Aloud",4,1378,"Include",176
"FO2016_e2b","FO2016_e2b_10","ability",1,"Aloud",2,1650,"Include",177
"FO2016_e2b","FO2016_e2b_10","sickness",0,"Aloud",1,3042,"Include",178
"FO2016_e2b","FO2016_e2b_10","christmas",0,"Aloud",1,1290,"Include",179
"FO2016_e2b","FO2016_e2b_10","creature",0,"Aloud",3,2186,"Include",180
"FO2016_e2b","FO2016_e2b_10","cabin",0,"Aloud",2,1906,"Include",181
"FO2016_e2b","FO2016_e2b_10","butterfly",0,"Aloud",4,2026,"Include",182
"FO2016_e2b","FO2016_e2b_10","cash",1,"Aloud",6,770,"Include",183
"FO2016_e2b","FO2016_e2b_10","warmth",1,"Aloud",6,866,"Include",184
"FO2016_e2b","FO2016_e2b_10","cellar",0,"Aloud",2,1578,"Include",185
"FO2016_e2b","FO2016_e2b_10","army",1,"Aloud",6,1034,"Include",186
"FO2016_e2b","FO2016_e2b_10","form",0,"Aloud",2,1610,"Include",187
"FO2016_e2b","FO2016_e2b_10","river",1,"Aloud",1,1010,"Include",188
"FO2016_e2b","FO2016_e2b_10","vanity",1,"Aloud",6,978,"Include",189
"FO2016_e2b","FO2016_e2b_10","stone",0,"Aloud",3,1226,"Include",190
"FO2016_e2b","FO2016_e2b_10","reflection",1,"Aloud",5,1634,"Include",191
"FO2016_e2b","FO2016_e2b_10","honour",0,"Aloud",4,1434,"Include",192
"FO2016_e2b","FO2016_e2b_10","sea",1,"Aloud",6,1026,"Include",193
"FO2016_e2b","FO2016_e2b_10","city",1,"Aloud",3,1354,"Include",194
"FO2016_e2b","FO2016_e2b_10","attitude",1,"Aloud",6,1578,"Include",195
"FO2016_e2b","FO2016_e2b_10","grass",0,"Aloud",4,1578,"Include",196
"FO2016_e2b","FO2016_e2b_10","tobacco",0,"Aloud",3,1258,"Include",197
"FO2016_e2b","FO2016_e2b_10","judge",0,"Aloud",5,1650,"Include",198
"FO2016_e2b","FO2016_e2b_10","welfare",1,"Aloud",4,1410,"Include",199
"FO2016_e2b","FO2016_e2b_10","artist",0,"Aloud",5,5090,"Include",200
"FO2016_e2b","FO2016_e2b_10","metal",0,"Aloud",2,1138,"Include",201
"FO2016_e2b","FO2016_e2b_10","tomb",0,"Aloud",1,1343,"Include",202
"FO2016_e2b","FO2016_e2b_10","sauce",0,"Aloud",1,938,"Include",203
"FO2016_e2b","FO2016_e2b_10","plain",1,"Aloud",2,1138,"Include",204
"FO2016_e2b","FO2016_e2b_10","poetry",1,"Aloud",3,938,"Include",205
"FO2016_e2b","FO2016_e2b_10","material",0,"Aloud",5,1450,"Include",206
"FO2016_e2b","FO2016_e2b_10","wife",0,"Aloud",4,1802,"Include",207
"FO2016_e2b","FO2016_e2b_10","thorn",1,"Aloud",2,1042,"Include",208
"FO2016_e2b","FO2016_e2b_10","bosom",1,"Aloud",6,1426,"Include",209
"FO2016_e2b","FO2016_e2b_10","time",0,"Aloud",1,1034,"Include",210
"FO2016_e2b","FO2016_e2b_10","child",0,"Aloud",4,1791,"Include",211
"FO2016_e2b","FO2016_e2b_10","array",0,"Aloud",2,1098,"Include",212
"FO2016_e2b","FO2016_e2b_10","interest",1,"Aloud",5,1066,"Include",213
"FO2016_e2b","FO2016_e2b_10","church",0,"Aloud",2,2570,"Include",214
"FO2016_e2b","FO2016_e2b_10","captive",1,"Aloud",3,1554,"Include",215
"FO2016_e2b","FO2016_e2b_10","necessity",1,"Aloud",6,5602,"Include",216
"FO2016_e2b","FO2016_e2b_10","science",0,"Aloud",2,1322,"Include",217
"FO2016_e2b","FO2016_e2b_10","lecture",0,"Aloud",1,1514,"Include",218
"FO2016_e2b","FO2016_e2b_10","grief",0,"Aloud",1,2834,"Include",219
"FO2016_e2b","FO2016_e2b_10","beggar",0,"Aloud",3,1842,"Include",220
"FO2016_e2b","FO2016_e2b_10","wheat",0,"Aloud",4,2570,"Include",221
"FO2016_e2b","FO2016_e2b_10","inhabitant",1,"Aloud",6,1338,"Include",222
"FO2016_e2b","FO2016_e2b_10","butter",0,"Aloud",3,1418,"Include",223
"FO2016_e2b","FO2016_e2b_10","facility",1,"Aloud",6,3274,"Include",224
"FO2016_e2b","FO2016_e2b_10","rock",1,"Aloud",2,2394,"Include",225
"FO2016_e2b","FO2016_e2b_10","virtue",0,"Aloud",1,1346,"Include",226
"FO2016_e2b","FO2016_e2b_10","vapour",1,"Aloud",3,1234,"Include",227
"FO2016_e2b","FO2016_e2b_10","hatred",1,"Aloud",4,1474,"Include",228
"FO2016_e2b","FO2016_e2b_10","slave",0,"Aloud",2,1114,"Include",229
"FO2016_e2b","FO2016_e2b_10","library",0,"Aloud",4,3634,"Include",230
"FO2016_e2b","FO2016_e2b_10","toast",0,"Aloud",1,1106,"Include",231
"FO2016_e2b","FO2016_e2b_10","drama",0,"Aloud",2,986,"Include",232
"FO2016_e2b","FO2016_e2b_10","headquarters",0,"Aloud",1,1818,"Include",233
"FO2016_e2b","FO2016_e2b_10","salute",0,"Aloud",3,1106,"Include",234
"FO2016_e2b","FO2016_e2b_10","amount",0,"Aloud",2,1074,"Include",235
"FO2016_e2b","FO2016_e2b_10","settler",1,"Aloud",4,2210,"Include",236
"FO2016_e2b","FO2016_e2b_10","baron",1,"Aloud",6,1458,"Include",237
"FO2016_e2b","FO2016_e2b_10","instance",0,"Aloud",2,2746,"Include",238
"FO2016_e2b","FO2016_e2b_11","fowl",0,"Silent",1,5458,"Include",1
"FO2016_e2b","FO2016_e2b_11","city",0,"Silent",2,1658,"Include",2
"FO2016_e2b","FO2016_e2b_11","foam",0,"Silent",2,1562,"Include",3
"FO2016_e2b","FO2016_e2b_11","physician",1,"Silent",6,2658,"Include",4
"FO2016_e2b","FO2016_e2b_11","valley",1,"Silent",6,1018,"Include",5
"FO2016_e2b","FO2016_e2b_11","welfare",0,"Silent",6,2498,"Include",6
"FO2016_e2b","FO2016_e2b_11","army",1,"Silent",1,3866,"Include",7
"FO2016_e2b","FO2016_e2b_11","string",1,"Silent",6,1922,"Include",8
"FO2016_e2b","FO2016_e2b_11","shame",0,"Silent",4,5530,"Include",9
"FO2016_e2b","FO2016_e2b_11","window",0,"Silent",3,1770,"Include",10
"FO2016_e2b","FO2016_e2b_11","banker",1,"Silent",4,3850,"Include",11
"FO2016_e2b","FO2016_e2b_11","vessel",0,"Silent",1,1482,"Include",12
"FO2016_e2b","FO2016_e2b_11","vision",0,"Silent",4,3954,"Include",13
"FO2016_e2b","FO2016_e2b_11","creature",1,"Silent",6,2578,"Include",14
"FO2016_e2b","FO2016_e2b_11","party",0,"Silent",1,1626,"Include",15
"FO2016_e2b","FO2016_e2b_11","costume",0,"Silent",2,1578,"Include",16
"FO2016_e2b","FO2016_e2b_11","science",0,"Silent",2,1354,"Include",17
"FO2016_e2b","FO2016_e2b_11","ticket",0,"Silent",2,1314,"Include",18
"FO2016_e2b","FO2016_e2b_11","wine",0,"Silent",1,2058,"Include",19
"FO2016_e2b","FO2016_e2b_11","thorn",1,"Silent",6,1602,"Include",20
"FO2016_e2b","FO2016_e2b_11","competition",1,"Silent",6,1298,"Include",21
"FO2016_e2b","FO2016_e2b_11","vegetable",0,"Silent",3,2810,"Include",22
"FO2016_e2b","FO2016_e2b_11","frog",0,"Silent",2,2234,"Include",23
"FO2016_e2b","FO2016_e2b_11","cabin",0,"Silent",1,1258,"Include",24
"FO2016_e2b","FO2016_e2b_11","slipper",0,"Silent",2,2058,"Include",25
"FO2016_e2b","FO2016_e2b_11","sugar",0,"Silent",2,962,"Include",26
"FO2016_e2b","FO2016_e2b_11","ankle",0,"Silent",3,4250,"Include",27
"FO2016_e2b","FO2016_e2b_11","butterfly",1,"Silent",4,1834,"Include",28
"FO2016_e2b","FO2016_e2b_11","product",0,"Silent",5,2394,"Include",29
"FO2016_e2b","FO2016_e2b_11","child",1,"Silent",6,2626,"Include",30
"FO2016_e2b","FO2016_e2b_11","tower",0,"Silent",2,2282,"Include",31
"FO2016_e2b","FO2016_e2b_11","law",1,"Silent",6,1594,"Include",32
"FO2016_e2b","FO2016_e2b_11","camp",0,"Silent",3,1986,"Include",33
"FO2016_e2b","FO2016_e2b_11","excuse",1,"Silent",6,1834,"Include",34
"FO2016_e2b","FO2016_e2b_11","ocean",0,"Silent",2,4538,"Include",35
"FO2016_e2b","FO2016_e2b_11","metal",0,"Silent",4,3402,"Include",36
"FO2016_e2b","FO2016_e2b_11","grandmother",0,"Silent",3,2834,"Include",37
"FO2016_e2b","FO2016_e2b_11","committee",1,"Silent",6,1906,"Include",38
"FO2016_e2b","FO2016_e2b_11","procession",0,"Silent",4,2706,"Include",39
"FO2016_e2b","FO2016_e2b_11","vanity",1,"Silent",6,3266,"Include",40
"FO2016_e2b","FO2016_e2b_11","capacity",1,"Silent",6,1378,"Include",41
"FO2016_e2b","FO2016_e2b_11","jail",0,"Silent",6,1642,"Include",42
"FO2016_e2b","FO2016_e2b_11","brain",1,"Silent",6,1266,"Include",43
"FO2016_e2b","FO2016_e2b_11","hammer",1,"Silent",4,2274,"Include",44
"FO2016_e2b","FO2016_e2b_11","air",1,"Silent",3,1394,"Include",45
"FO2016_e2b","FO2016_e2b_11","disease",0,"Silent",3,4122,"Include",46
"FO2016_e2b","FO2016_e2b_11","material",1,"Silent",6,1498,"Include",47
"FO2016_e2b","FO2016_e2b_11","fox",1,"Silent",5,1730,"Include",48
"FO2016_e2b","FO2016_e2b_11","chair",0,"Silent",3,2450,"Include",49
"FO2016_e2b","FO2016_e2b_11","misery",0,"Silent",6,3410,"Include",50
"FO2016_e2b","FO2016_e2b_11","lark",1,"Silent",6,834,"Include",51
"FO2016_e2b","FO2016_e2b_11","circuit",0,"Silent",5,1538,"Include",52
"FO2016_e2b","FO2016_e2b_11","intellect",1,"Silent",4,2714,"Include",53
"FO2016_e2b","FO2016_e2b_11","claw",1,"Silent",5,1226,"Include",54
"FO2016_e2b","FO2016_e2b_11","grass",1,"Silent",3,1834,"Include",55
"FO2016_e2b","FO2016_e2b_11","attitude",0,"Silent",5,2082,"Include",56
"FO2016_e2b","FO2016_e2b_11","queen",1,"Silent",6,1322,"Include",57
"FO2016_e2b","FO2016_e2b_11","code",0,"Silent",4,2298,"Include",58
"FO2016_e2b","FO2016_e2b_11","shadow",0,"Silent",3,1554,"Include",59
"FO2016_e2b","FO2016_e2b_11","person",1,"Silent",6,1858,"Include",60
"FO2016_e2b","FO2016_e2b_11","affection",1,"Silent",5,1058,"Include",61
"FO2016_e2b","FO2016_e2b_11","picture",0,"Silent",5,3066,"Include",62
"FO2016_e2b","FO2016_e2b_11","joke",0,"Silent",3,3602,"Include",63
"FO2016_e2b","FO2016_e2b_11","array",0,"Silent",4,5386,"Include",64
"FO2016_e2b","FO2016_e2b_11","majority",0,"Silent",5,1410,"Include",65
"FO2016_e2b","FO2016_e2b_11","attribute",1,"Silent",6,1706,"Include",66
"FO2016_e2b","FO2016_e2b_11","menace",0,"Silent",3,2586,"Include",67
"FO2016_e2b","FO2016_e2b_11","prairie",1,"Silent",4,1610,"Include",68
"FO2016_e2b","FO2016_e2b_11","garden",1,"Silent",4,1370,"Include",69
"FO2016_e2b","FO2016_e2b_11","instance",1,"Silent",3,1114,"Include",70
"FO2016_e2b","FO2016_e2b_11","diamond",1,"Silent",6,1698,"Include",71
"FO2016_e2b","FO2016_e2b_11","anxiety",1,"Silent",6,906,"Include",72
"FO2016_e2b","FO2016_e2b_11","dirt",0,"Silent",3,4082,"Include",73
"FO2016_e2b","FO2016_e2b_11","honour",1,"Silent",6,1650,"Include",74
"FO2016_e2b","FO2016_e2b_11","sickness",1,"Silent",5,1554,"Include",75
"FO2016_e2b","FO2016_e2b_11","flesh",1,"Silent",6,1578,"Include",76
"FO2016_e2b","FO2016_e2b_11","rod",0,"Silent",3,3202,"Include",77
"FO2016_e2b","FO2016_e2b_11","beaver",1,"Silent",3,946,"Include",78
"FO2016_e2b","FO2016_e2b_11","pupil",1,"Silent",4,1914,"Include",79
"FO2016_e2b","FO2016_e2b_11","beggar",0,"Silent",3,1002,"Include",80
"FO2016_e2b","FO2016_e2b_11","stone",1,"Silent",3,1058,"Include",81
"FO2016_e2b","FO2016_e2b_11","chin",1,"Silent",3,554,"Include",82
"FO2016_e2b","FO2016_e2b_11","marriage",1,"Silent",5,1378,"Include",83
"FO2016_e2b","FO2016_e2b_11","sea",0,"Silent",3,1906,"Include",84
"FO2016_e2b","FO2016_e2b_11","quest",0,"Silent",3,746,"Include",85
"FO2016_e2b","FO2016_e2b_11","glory",0,"Silent",4,1938,"Include",86
"FO2016_e2b","FO2016_e2b_11","boulder",0,"Silent",4,818,"Include",87
"FO2016_e2b","FO2016_e2b_11","mind",1,"Silent",3,1978,"Include",88
"FO2016_e2b","FO2016_e2b_11","sulphur",0,"Silent",1,2058,"Include",89
"FO2016_e2b","FO2016_e2b_11","monarch",0,"Silent",1,1130,"Include",90
"FO2016_e2b","FO2016_e2b_11","harness",0,"Silent",2,2026,"Include",91
"FO2016_e2b","FO2016_e2b_11","death",0,"Silent",5,2450,"Include",92
"FO2016_e2b","FO2016_e2b_11","slave",0,"Silent",3,4034,"Include",93
"FO2016_e2b","FO2016_e2b_11","goddess",0,"Silent",2,1482,"Include",94
"FO2016_e2b","FO2016_e2b_11","priest",0,"Silent",2,1098,"Include",95
"FO2016_e2b","FO2016_e2b_11","baby",0,"Silent",2,1042,"Include",96
"FO2016_e2b","FO2016_e2b_11","steam",0,"Silent",5,1402,"Include",97
"FO2016_e2b","FO2016_e2b_11","lecture",1,"Silent",4,1666,"Include",98
"FO2016_e2b","FO2016_e2b_11","hint",1,"Silent",5,2074,"Include",99
"FO2016_e2b","FO2016_e2b_11","confidence",1,"Silent",6,2602,"Include",100
"FO2016_e2b","FO2016_e2b_11","grief",1,"Silent",6,1994,"Include",101
"FO2016_e2b","FO2016_e2b_11","warmth",0,"Silent",3,1906,"Include",102
"FO2016_e2b","FO2016_e2b_11","nail",0,"Silent",4,1290,"Include",103
"FO2016_e2b","FO2016_e2b_11","disposition",1,"Silent",3,1466,"Include",104
"FO2016_e2b","FO2016_e2b_11","appearance",0,"Silent",4,1874,"Include",105
"FO2016_e2b","FO2016_e2b_11","custom",0,"Silent",3,4842,"Include",106
"FO2016_e2b","FO2016_e2b_11","cotton",1,"Silent",3,2642,"Include",107
"FO2016_e2b","FO2016_e2b_11","revolt",1,"Silent",3,1658,"Include",108
"FO2016_e2b","FO2016_e2b_11","nephew",0,"Silent",3,842,"Include",109
"FO2016_e2b","FO2016_e2b_11","library",0,"Silent",4,2554,"Include",110
"FO2016_e2b","FO2016_e2b_11","assault",1,"Silent",3,3978,"Include",111
"FO2016_e2b","FO2016_e2b_11","convention",0,"Silent",5,2850,"Include",112
"FO2016_e2b","FO2016_e2b_11","corner",0,"Silent",2,4202,"Include",113
"FO2016_e2b","FO2016_e2b_11","horse",1,"Silent",5,3226,"Include",114
"FO2016_e2b","FO2016_e2b_11","oxygen",0,"Silent",2,1986,"Include",115
"FO2016_e2b","FO2016_e2b_11","judge",1,"Silent",3,5218,"Include",116
"FO2016_e2b","FO2016_e2b_11","murder",0,"Silent",3,2290,"Include",117
"FO2016_e2b","FO2016_e2b_11","bowl",1,"Silent",6,1650,"Include",118
"FO2016_e2b","FO2016_e2b_11","car",1,"Silent",3,1978,"Include",119
"FO2016_e2b","FO2016_e2b_11","journal",1,"Silent",4,2706,"Include",120
"FO2016_e2b","FO2016_e2b_11","captive",0,"Silent",3,1978,"Include",121
"FO2016_e2b","FO2016_e2b_11","sunset",0,"Silent",5,2018,"Include",122
"FO2016_e2b","FO2016_e2b_11","forest",0,"Silent",4,1642,"Include",123
"FO2016_e2b","FO2016_e2b_11","deed",1,"Silent",6,2026,"Include",124
"FO2016_e2b","FO2016_e2b_11","animal",1,"Silent",6,1954,"Include",125
"FO2016_e2b","FO2016_e2b_11","church",0,"Silent",4,1826,"Include",126
"FO2016_e2b","FO2016_e2b_11","leader",1,"Silent",4,3698,"Include",127
"FO2016_e2b","FO2016_e2b_11","attendant",1,"Silent",6,1794,"Include",128
"FO2016_e2b","FO2016_e2b_11","scarlet",1,"Silent",6,1770,"Include",129
"FO2016_e2b","FO2016_e2b_11","elephant",0,"Silent",2,2122,"Include",130
"FO2016_e2b","FO2016_e2b_11","butter",0,"Silent",2,746,"Include",131
"FO2016_e2b","FO2016_e2b_11","comparison",0,"Silent",4,4618,"Include",132
"FO2016_e2b","FO2016_e2b_11","folly",1,"Silent",3,1426,"Include",133
"FO2016_e2b","FO2016_e2b_11","democracy",0,"Silent",5,2834,"Include",134
"FO2016_e2b","FO2016_e2b_11","storm",1,"Silent",4,3322,"Include",135
"FO2016_e2b","FO2016_e2b_11","institute",0,"Silent",3,1506,"Include",136
"FO2016_e2b","FO2016_e2b_11","skin",1,"Silent",3,2442,"Include",137
"FO2016_e2b","FO2016_e2b_11","fork",0,"Silent",3,1138,"Include",138
"FO2016_e2b","FO2016_e2b_11","maker",1,"Silent",5,3090,"Include",139
"FO2016_e2b","FO2016_e2b_11","interest",1,"Silent",4,2074,"Include",140
"FO2016_e2b","FO2016_e2b_11","hatred",1,"Silent",6,1514,"Include",141
"FO2016_e2b","FO2016_e2b_11","chance",1,"Silent",5,5138,"Include",142
"FO2016_e2b","FO2016_e2b_11","soil",1,"Silent",4,2874,"Include",143
"FO2016_e2b","FO2016_e2b_11","earth",0,"Silent",3,802,"Include",144
"FO2016_e2b","FO2016_e2b_11","winter",1,"Silent",2,1642,"Include",145
"FO2016_e2b","FO2016_e2b_11","baron",0,"Silent",2,1210,"Include",146
"FO2016_e2b","FO2016_e2b_11","tablespoon",0,"Silent",1,1770,"Include",147
"FO2016_e2b","FO2016_e2b_11","tobacco",1,"Silent",5,6194,"Include",148
"FO2016_e2b","FO2016_e2b_11","series",0,"Silent",2,1834,"Include",149
"FO2016_e2b","FO2016_e2b_11","necessity",1,"Silent",3,1306,"Include",150
"FO2016_e2b","FO2016_e2b_11","salute",0,"Silent",2,994,"Include",151
"FO2016_e2b","FO2016_e2b_11","book",1,"Silent",2,1146,"Include",152
"FO2016_e2b","FO2016_e2b_11","king",1,"Silent",6,1594,"Include",153
"FO2016_e2b","FO2016_e2b_11","toast",0,"Silent",3,7130,"Include",154
"FO2016_e2b","FO2016_e2b_11","wife",0,"Silent",4,2634,"Include",155
"FO2016_e2b","FO2016_e2b_11","time",1,"Silent",3,954,"Include",156
"FO2016_e2b","FO2016_e2b_11","hope",0,"Silent",3,1410,"Include",157
"FO2016_e2b","FO2016_e2b_11","speech",1,"Silent",3,1738,"Include",158
"FO2016_e2b","FO2016_e2b_11","moss",1,"Silent",3,4226,"Include",159
"FO2016_e2b","FO2016_e2b_11","quality",1,"Silent",4,2186,"Include",160
"FO2016_e2b","FO2016_e2b_11","lake",1,"Silent",4,2218,"Include",161
"FO2016_e2b","FO2016_e2b_11","meeting",1,"Silent",3,2122,"Include",162
"FO2016_e2b","FO2016_e2b_11","substitute",1,"Silent",6,1562,"Include",163
"FO2016_e2b","FO2016_e2b_11","decree",0,"Silent",3,3482,"Include",164
"FO2016_e2b","FO2016_e2b_11","contents",1,"Silent",3,4938,"Include",165
"FO2016_e2b","FO2016_e2b_11","mercy",0,"Silent",4,1130,"Include",166
"FO2016_e2b","FO2016_e2b_11","atmosphere",0,"Silent",3,1442,"Include",167
"FO2016_e2b","FO2016_e2b_11","artist",1,"Silent",4,6898,"Include",168
"FO2016_e2b","FO2016_e2b_11","oven",0,"Silent",3,1706,"Include",169
