"exp","id","item","isold","rating","RT","excluding","trial"
"KUO2017_e2","KUO2017_e2_270","sarcasm",0,1,1183,"Include",28
"KUO2017_e2","KUO2017_e2_270","ceiling",1,5,1841,"Include",29
"KUO2017_e2","KUO2017_e2_270","collection",0,4,2045,"Include",30
"KUO2017_e2","KUO2017_e2_270","metal",0,1,1175,"Include",31
"KUO2017_e2","KUO2017_e2_270","parameter",0,1,1226,"Include",32
"KUO2017_e2","KUO2017_e2_270","validity",1,6,1943,"Include",33
"KUO2017_e2","KUO2017_e2_270","skeleton",1,6,918,"Include",34
"KUO2017_e2","KUO2017_e2_270","fever",0,1,1154,"Include",35
"KUO2017_e2","KUO2017_e2_270","moron",0,1,853,"Include",36
"KUO2017_e2","KUO2017_e2_270","city",0,4,2368,"Include",37
"KUO2017_e2","KUO2017_e2_270","investigation",1,6,1377,"Include",38
"KUO2017_e2","KUO2017_e2_270","armour",0,1,1586,"Include",39
"KUO2017_e2","KUO2017_e2_270","pike",1,6,1567,"Include",40
"KUO2017_e2","KUO2017_e2_270","primer",0,1,989,"Include",41
"KUO2017_e2","KUO2017_e2_270","heck",0,1,779,"Include",42
"KUO2017_e2","KUO2017_e2_270","football",1,6,1148,"Include",43
"KUO2017_e2","KUO2017_e2_270","cookbook",1,6,719,"Include",44
"KUO2017_e2","KUO2017_e2_270","criteria",0,1,950,"Include",45
"KUO2017_e2","KUO2017_e2_270","morning",0,3,1812,"Include",46
"KUO2017_e2","KUO2017_e2_270","disclosure",0,1,1176,"Include",47
"KUO2017_e2","KUO2017_e2_270","anticipation",1,5,2259,"Include",48
"KUO2017_e2","KUO2017_e2_270","piano",0,1,1114,"Include",49
"KUO2017_e2","KUO2017_e2_270","monster",0,1,826,"Include",50
"KUO2017_e2","KUO2017_e2_270","manuscript",0,1,933,"Include",51
"KUO2017_e2","KUO2017_e2_270","lottery",1,4,2146,"Include",52
"KUO2017_e2","KUO2017_e2_270","decade",1,3,2622,"Include",53
"KUO2017_e2","KUO2017_e2_270","instance",0,1,1678,"Include",54
"KUO2017_e2","KUO2017_e2_270","exhibition",1,4,2134,"Include",55
"KUO2017_e2","KUO2017_e2_270","embargo",0,1,2490,"Include",56
"KUO2017_e2","KUO2017_e2_270","uncertainty",1,2,1407,"Include",57
"KUO2017_e2","KUO2017_e2_270","purity",0,2,1312,"Include",58
"KUO2017_e2","KUO2017_e2_270","citizen",0,1,1175,"Include",59
"KUO2017_e2","KUO2017_e2_270","photo",1,4,1922,"Include",60
"KUO2017_e2","KUO2017_e2_270","sovereignty",1,6,2049,"Include",61
"KUO2017_e2","KUO2017_e2_270","privacy",0,3,1842,"Include",62
"KUO2017_e2","KUO2017_e2_270","protest",0,2,1551,"Include",63
"KUO2017_e2","KUO2017_e2_270","proxy",0,1,868,"Include",64
"KUO2017_e2","KUO2017_e2_270","cab",1,4,1503,"Include",65
"KUO2017_e2","KUO2017_e2_270","cousin",1,6,1322,"Include",66
"KUO2017_e2","KUO2017_e2_270","genie",0,1,1265,"Include",67
"KUO2017_e2","KUO2017_e2_270","fraction",0,2,1599,"Include",68
"KUO2017_e2","KUO2017_e2_270","corruption",1,4,2237,"Include",69
"KUO2017_e2","KUO2017_e2_270","accordance",0,1,1243,"Include",70
"KUO2017_e2","KUO2017_e2_270","helicopter",1,4,1552,"Include",71
"KUO2017_e2","KUO2017_e2_270","efficiency",1,1,1636,"Include",72
"KUO2017_e2","KUO2017_e2_270","guidance",1,3,1555,"Include",73
"KUO2017_e2","KUO2017_e2_270","litigation",0,1,1528,"Include",74
"KUO2017_e2","KUO2017_e2_270","industry",0,3,1429,"Include",75
"KUO2017_e2","KUO2017_e2_270","gulf",1,5,2206,"Include",76
"KUO2017_e2","KUO2017_e2_270","designer",0,1,1307,"Include",77
"KUO2017_e2","KUO2017_e2_270","virus",1,6,1355,"Include",78
"KUO2017_e2","KUO2017_e2_270","everyone",0,1,1130,"Include",79
"KUO2017_e2","KUO2017_e2_270","companion",1,5,1699,"Include",80
"KUO2017_e2","KUO2017_e2_270","trader",0,1,1341,"Include",81
"KUO2017_e2","KUO2017_e2_270","wrath",0,1,1076,"Include",82
"KUO2017_e2","KUO2017_e2_270","marble",0,1,780,"Include",83
"KUO2017_e2","KUO2017_e2_270","mother",1,5,1614,"Include",84
"KUO2017_e2","KUO2017_e2_270","genocide",1,6,1565,"Include",85
"KUO2017_e2","KUO2017_e2_270","memo",1,6,1546,"Include",86
"KUO2017_e2","KUO2017_e2_270","rotation",0,1,1743,"Include",87
"KUO2017_e2","KUO2017_e2_270","scene",1,6,1448,"Include",88
"KUO2017_e2","KUO2017_e2_270","jasmine",0,1,1114,"Include",89
"KUO2017_e2","KUO2017_e2_270","translation",0,4,2348,"Include",90
"KUO2017_e2","KUO2017_e2_270","preacher",1,2,1749,"Include",91
"KUO2017_e2","KUO2017_e2_270","creation",0,4,1815,"Include",92
"KUO2017_e2","KUO2017_e2_270","atmosphere",1,4,2715,"Include",93
"KUO2017_e2","KUO2017_e2_270","vanilla",1,6,1173,"Include",94
"KUO2017_e2","KUO2017_e2_270","tomb",0,2,1752,"Include",95
"KUO2017_e2","KUO2017_e2_270","tube",1,5,2042,"Include",96
"KUO2017_e2","KUO2017_e2_270","paranoia",1,6,1828,"Include",97
"KUO2017_e2","KUO2017_e2_270","aquarium",0,1,1232,"Include",98
"KUO2017_e2","KUO2017_e2_270","congress",0,2,1389,"Include",99
"KUO2017_e2","KUO2017_e2_270","owl",0,1,1174,"Include",100
"KUO2017_e2","KUO2017_e2_271","karate",1,6,4088,"Include",1
"KUO2017_e2","KUO2017_e2_271","holly",0,1,3417,"Include",2
"KUO2017_e2","KUO2017_e2_271","cricket",0,1,3477,"Include",3
"KUO2017_e2","KUO2017_e2_271","tongue",0,1,1541,"Include",4
"KUO2017_e2","KUO2017_e2_271","liar",0,1,1567,"Include",5
"KUO2017_e2","KUO2017_e2_271","cookbook",0,1,1182,"Include",6
"KUO2017_e2","KUO2017_e2_271","courier",1,6,1112,"Include",7
"KUO2017_e2","KUO2017_e2_271","lawsuit",0,5,1877,"Include",8
"KUO2017_e2","KUO2017_e2_271","recession",0,2,2405,"Include",9
"KUO2017_e2","KUO2017_e2_271","childhood",0,1,1182,"Include",10
"KUO2017_e2","KUO2017_e2_271","gum",1,6,2140,"Include",11
"KUO2017_e2","KUO2017_e2_271","body",1,3,1417,"Include",12
"KUO2017_e2","KUO2017_e2_271","deer",0,1,1263,"Include",13
"KUO2017_e2","KUO2017_e2_271","headache",1,2,1407,"Include",14
"KUO2017_e2","KUO2017_e2_271","disk",0,1,1751,"Include",15
"KUO2017_e2","KUO2017_e2_271","colonel",1,6,1038,"Include",16
"KUO2017_e2","KUO2017_e2_271","vista",0,6,1068,"Include",17
"KUO2017_e2","KUO2017_e2_271","ambassador",1,6,930,"Include",18
"KUO2017_e2","KUO2017_e2_271","warren",0,6,965,"Include",19
"KUO2017_e2","KUO2017_e2_271","millenium",1,6,738,"Include",20
"KUO2017_e2","KUO2017_e2_271","saga",1,6,762,"Include",21
"KUO2017_e2","KUO2017_e2_271","sector",0,1,1485,"Include",22
"KUO2017_e2","KUO2017_e2_271","symphony",0,2,1247,"Include",23
"KUO2017_e2","KUO2017_e2_271","chest",0,1,1128,"Include",24
"KUO2017_e2","KUO2017_e2_271","hurricane",1,6,938,"Include",25
"KUO2017_e2","KUO2017_e2_271","viewpoint",1,6,1097,"Include",26
"KUO2017_e2","KUO2017_e2_271","generation",0,6,1125,"Include",27
"KUO2017_e2","KUO2017_e2_271","appearance",1,6,802,"Include",28
"KUO2017_e2","KUO2017_e2_271","inferno",1,6,855,"Include",29
"KUO2017_e2","KUO2017_e2_271","fur",0,2,1471,"Include",30
"KUO2017_e2","KUO2017_e2_271","basement",0,2,1462,"Include",31
"KUO2017_e2","KUO2017_e2_271","discussion",0,5,2084,"Include",32
"KUO2017_e2","KUO2017_e2_271","tsunami",1,6,931,"Include",33
"KUO2017_e2","KUO2017_e2_271","flute",0,2,1499,"Include",34
"KUO2017_e2","KUO2017_e2_271","banner",1,1,1544,"Include",35
"KUO2017_e2","KUO2017_e2_271","student",0,1,1132,"Include",36
"KUO2017_e2","KUO2017_e2_271","bonus",1,1,1063,"Include",37
"KUO2017_e2","KUO2017_e2_271","par",0,1,1280,"Include",38
"KUO2017_e2","KUO2017_e2_271","repository",0,1,1307,"Include",39
"KUO2017_e2","KUO2017_e2_271","demon",0,1,964,"Include",40
"KUO2017_e2","KUO2017_e2_271","advice",1,6,1834,"Include",41
"KUO2017_e2","KUO2017_e2_271","fringe",1,6,923,"Include",42
"KUO2017_e2","KUO2017_e2_271","queen",1,6,953,"Include",43
"KUO2017_e2","KUO2017_e2_271","cent",1,6,988,"Include",44
"KUO2017_e2","KUO2017_e2_271","parameter",1,6,1021,"Include",45
"KUO2017_e2","KUO2017_e2_271","lottery",1,2,1200,"Include",46
"KUO2017_e2","KUO2017_e2_271","analogy",1,3,1489,"Include",47
"KUO2017_e2","KUO2017_e2_271","portfolio",0,2,1853,"Include",48
"KUO2017_e2","KUO2017_e2_271","redemption",1,5,1455,"Include",49
"KUO2017_e2","KUO2017_e2_271","microwave",1,6,751,"Include",50
"KUO2017_e2","KUO2017_e2_271","presence",1,6,677,"Include",51
"KUO2017_e2","KUO2017_e2_271","affiliation",1,5,1395,"Include",52
"KUO2017_e2","KUO2017_e2_271","examination",0,3,1254,"Include",53
"KUO2017_e2","KUO2017_e2_271","explosion",0,4,1821,"Include",54
"KUO2017_e2","KUO2017_e2_271","primer",1,6,1268,"Include",55
"KUO2017_e2","KUO2017_e2_271","sheet",0,5,1121,"Include",56
"KUO2017_e2","KUO2017_e2_271","conquest",1,6,855,"Include",57
"KUO2017_e2","KUO2017_e2_271","granite",1,3,1410,"Include",58
"KUO2017_e2","KUO2017_e2_271","disease",1,6,1068,"Include",59
"KUO2017_e2","KUO2017_e2_271","handicap",0,2,1204,"Include",60
"KUO2017_e2","KUO2017_e2_271","heritage",0,6,1221,"Include",61
"KUO2017_e2","KUO2017_e2_271","poverty",0,1,2148,"Include",62
"KUO2017_e2","KUO2017_e2_271","aura",1,6,814,"Include",63
"KUO2017_e2","KUO2017_e2_271","telescope",0,6,1454,"Include",64
"KUO2017_e2","KUO2017_e2_271","guilt",0,1,2001,"Include",65
"KUO2017_e2","KUO2017_e2_271","pinball",1,6,981,"Include",66
"KUO2017_e2","KUO2017_e2_271","arrow",0,1,1291,"Include",67
"KUO2017_e2","KUO2017_e2_271","policy",0,1,1063,"Include",68
"KUO2017_e2","KUO2017_e2_271","territory",0,6,969,"Include",69
"KUO2017_e2","KUO2017_e2_271","priority",0,6,961,"Include",70
"KUO2017_e2","KUO2017_e2_271","imagination",1,6,818,"Include",71
"KUO2017_e2","KUO2017_e2_271","niche",1,6,585,"Include",72
"KUO2017_e2","KUO2017_e2_271","paradigm",0,1,2095,"Include",73
"KUO2017_e2","KUO2017_e2_271","snail",1,6,760,"Include",74
"KUO2017_e2","KUO2017_e2_271","salad",1,2,1376,"Include",75
"KUO2017_e2","KUO2017_e2_271","origin",1,1,1388,"Include",76
"KUO2017_e2","KUO2017_e2_271","tang",1,6,794,"Include",77
"KUO2017_e2","KUO2017_e2_271","vessel",1,2,1281,"Include",78
"KUO2017_e2","KUO2017_e2_271","wheat",1,6,843,"Include",79
"KUO2017_e2","KUO2017_e2_271","speaker",0,2,952,"Include",80
"KUO2017_e2","KUO2017_e2_271","thief",0,1,1096,"Include",81
"KUO2017_e2","KUO2017_e2_271","attachment",1,1,892,"Include",82
"KUO2017_e2","KUO2017_e2_271","barrier",0,6,843,"Include",83
"KUO2017_e2","KUO2017_e2_271","bedroom",0,1,956,"Include",84
"KUO2017_e2","KUO2017_e2_271","compensation",1,6,814,"Include",85
"KUO2017_e2","KUO2017_e2_271","writer",1,1,1547,"Include",86
"KUO2017_e2","KUO2017_e2_271","minute",0,1,1219,"Include",87
"KUO2017_e2","KUO2017_e2_271","communication",1,6,674,"Include",88
"KUO2017_e2","KUO2017_e2_271","atlas",1,6,642,"Include",89
"KUO2017_e2","KUO2017_e2_271","aorta",1,6,790,"Include",90
"KUO2017_e2","KUO2017_e2_271","resource",0,6,2257,"Include",91
"KUO2017_e2","KUO2017_e2_271","temple",0,2,1486,"Include",92
"KUO2017_e2","KUO2017_e2_271","letterman",0,1,1259,"Include",93
"KUO2017_e2","KUO2017_e2_271","superman",1,1,1249,"Include",94
"KUO2017_e2","KUO2017_e2_271","puppy",0,1,971,"Include",95
"KUO2017_e2","KUO2017_e2_271","brute",0,1,4483,"Include",96
"KUO2017_e2","KUO2017_e2_271","blackjack",0,1,1068,"Include",97
"KUO2017_e2","KUO2017_e2_271","dad",1,6,1019,"Include",98
"KUO2017_e2","KUO2017_e2_271","canyon",0,3,1342,"Include",99
"KUO2017_e2","KUO2017_e2_271","incidence",1,2,1533,"Include",100
"KUO2017_e2","KUO2017_e2_272","spotlight",1,1,2382,"Include",1
"KUO2017_e2","KUO2017_e2_272","popularity",1,6,2239,"Include",2
"KUO2017_e2","KUO2017_e2_272","beach",1,6,1133,"Include",3
"KUO2017_e2","KUO2017_e2_272","arrangement",1,6,728,"Include",4
"KUO2017_e2","KUO2017_e2_272","permission",0,1,742,"Include",5
"KUO2017_e2","KUO2017_e2_272","visitor",1,6,973,"Include",6
"KUO2017_e2","KUO2017_e2_272","cartridge",1,6,666,"Include",7
"KUO2017_e2","KUO2017_e2_272","elite",0,1,670,"Include",8
"KUO2017_e2","KUO2017_e2_272","departure",1,6,803,"Include",9
"KUO2017_e2","KUO2017_e2_272","jackal",0,1,895,"Include",10
"KUO2017_e2","KUO2017_e2_272","surfer",0,6,839,"Include",11
"KUO2017_e2","KUO2017_e2_272","lawsuit",1,6,842,"Include",12
"KUO2017_e2","KUO2017_e2_272","retrieval",0,1,842,"Include",13
"KUO2017_e2","KUO2017_e2_272","automation",0,1,951,"Include",14
"KUO2017_e2","KUO2017_e2_272","publisher",0,1,755,"Include",15
"KUO2017_e2","KUO2017_e2_272","refund",1,6,829,"Include",16
"KUO2017_e2","KUO2017_e2_272","calibration",1,6,1195,"Include",17
"KUO2017_e2","KUO2017_e2_272","terrier",1,6,1144,"Include",18
"KUO2017_e2","KUO2017_e2_272","bulletin",1,6,918,"Include",19
"KUO2017_e2","KUO2017_e2_272","blackjack",1,6,722,"Include",20
"KUO2017_e2","KUO2017_e2_272","rim",1,6,719,"Include",21
"KUO2017_e2","KUO2017_e2_272","library",1,6,796,"Include",22
"KUO2017_e2","KUO2017_e2_272","standpoint",0,1,834,"Include",23
"KUO2017_e2","KUO2017_e2_272","purpose",0,6,965,"Include",24
"KUO2017_e2","KUO2017_e2_272","militia",1,1,603,"Include",25
"KUO2017_e2","KUO2017_e2_272","fate",1,1,769,"Include",26
"KUO2017_e2","KUO2017_e2_272","quantum",1,6,1047,"Include",27
"KUO2017_e2","KUO2017_e2_272","discretion",0,1,787,"Include",28
"KUO2017_e2","KUO2017_e2_272","loyalty",0,1,830,"Include",29
"KUO2017_e2","KUO2017_e2_272","tandem",1,1,836,"Include",30
"KUO2017_e2","KUO2017_e2_272","directory",0,1,760,"Include",31
"KUO2017_e2","KUO2017_e2_272","disability",0,1,885,"Include",32
"KUO2017_e2","KUO2017_e2_272","clipper",0,1,751,"Include",33
"KUO2017_e2","KUO2017_e2_272","nonsense",0,1,905,"Include",34
"KUO2017_e2","KUO2017_e2_272","hardcover",0,1,705,"Include",35
"KUO2017_e2","KUO2017_e2_272","money",0,1,677,"Include",36
"KUO2017_e2","KUO2017_e2_272","grammar",1,6,627,"Include",37
"KUO2017_e2","KUO2017_e2_272","healer",0,1,827,"Include",38
"KUO2017_e2","KUO2017_e2_272","prototype",1,6,912,"Include",39
"KUO2017_e2","KUO2017_e2_272","density",0,1,1571,"Include",40
"KUO2017_e2","KUO2017_e2_272","intersection",1,6,918,"Include",41
"KUO2017_e2","KUO2017_e2_272","berry",0,1,693,"Include",42
"KUO2017_e2","KUO2017_e2_272","parody",1,6,735,"Include",43
"KUO2017_e2","KUO2017_e2_272","education",1,6,875,"Include",44
"KUO2017_e2","KUO2017_e2_272","loss",0,1,776,"Include",45
"KUO2017_e2","KUO2017_e2_272","litigation",1,1,1109,"Include",46
"KUO2017_e2","KUO2017_e2_272","injection",0,6,1340,"Include",47
"KUO2017_e2","KUO2017_e2_272","planet",0,1,1101,"Include",48
"KUO2017_e2","KUO2017_e2_272","placement",0,6,1590,"Include",49
"KUO2017_e2","KUO2017_e2_272","trainer",0,1,1408,"Include",50
"KUO2017_e2","KUO2017_e2_272","gym",0,1,858,"Include",51
"KUO2017_e2","KUO2017_e2_272","workbench",1,6,894,"Include",52
"KUO2017_e2","KUO2017_e2_272","writer",1,6,1107,"Include",53
"KUO2017_e2","KUO2017_e2_272","oasis",0,1,751,"Include",54
"KUO2017_e2","KUO2017_e2_272","construction",1,6,1015,"Include",55
"KUO2017_e2","KUO2017_e2_272","coercion",1,1,825,"Include",56
"KUO2017_e2","KUO2017_e2_272","holly",1,1,732,"Include",57
"KUO2017_e2","KUO2017_e2_272","curiosity",0,1,953,"Include",58
"KUO2017_e2","KUO2017_e2_272","suicide",0,1,1163,"Include",59
"KUO2017_e2","KUO2017_e2_272","ministry",0,1,856,"Include",60
"KUO2017_e2","KUO2017_e2_272","scenario",1,6,793,"Include",61
"KUO2017_e2","KUO2017_e2_272","life",1,6,880,"Include",62
"KUO2017_e2","KUO2017_e2_272","conflict",1,6,736,"Include",63
"KUO2017_e2","KUO2017_e2_272","weaponry",0,1,726,"Include",64
"KUO2017_e2","KUO2017_e2_272","sociology",1,6,730,"Include",65
"KUO2017_e2","KUO2017_e2_272","attribute",0,1,711,"Include",66
"KUO2017_e2","KUO2017_e2_272","serpent",1,6,709,"Include",67
"KUO2017_e2","KUO2017_e2_272","tribute",0,6,905,"Include",68
"KUO2017_e2","KUO2017_e2_272","girlfriend",1,6,874,"Include",69
"KUO2017_e2","KUO2017_e2_272","immigration",0,1,834,"Include",70
"KUO2017_e2","KUO2017_e2_272","bicycle",0,1,736,"Include",71
"KUO2017_e2","KUO2017_e2_272","flaw",1,1,748,"Include",72
"KUO2017_e2","KUO2017_e2_272","wad",0,1,834,"Include",73
"KUO2017_e2","KUO2017_e2_272","grid",1,6,816,"Include",74
"KUO2017_e2","KUO2017_e2_272","meat",1,6,809,"Include",75
"KUO2017_e2","KUO2017_e2_272","attachment",0,1,1070,"Include",76
"KUO2017_e2","KUO2017_e2_272","boon",0,1,768,"Include",77
"KUO2017_e2","KUO2017_e2_272","vehicle",1,6,1002,"Include",78
"KUO2017_e2","KUO2017_e2_272","stability",0,1,769,"Include",79
"KUO2017_e2","KUO2017_e2_272","warehouse",0,1,878,"Include",80
"KUO2017_e2","KUO2017_e2_272","fury",0,1,621,"Include",81
"KUO2017_e2","KUO2017_e2_272","conviction",0,6,693,"Include",82
"KUO2017_e2","KUO2017_e2_272","rash",1,1,626,"Include",83
"KUO2017_e2","KUO2017_e2_272","genealogy",1,1,826,"Include",84
"KUO2017_e2","KUO2017_e2_272","formula",0,1,755,"Include",85
"KUO2017_e2","KUO2017_e2_272","activity",1,6,840,"Include",86
"KUO2017_e2","KUO2017_e2_272","alto",1,6,842,"Include",87
"KUO2017_e2","KUO2017_e2_272","suite",1,6,655,"Include",88
"KUO2017_e2","KUO2017_e2_272","noon",1,6,686,"Include",89
"KUO2017_e2","KUO2017_e2_272","address",1,6,774,"Include",90
"KUO2017_e2","KUO2017_e2_272","buffalo",0,1,669,"Include",91
"KUO2017_e2","KUO2017_e2_272","deficit",1,6,683,"Include",92
"KUO2017_e2","KUO2017_e2_272","likelihood",0,1,673,"Include",93
"KUO2017_e2","KUO2017_e2_272","processor",1,6,807,"Include",94
"KUO2017_e2","KUO2017_e2_272","sapphire",0,1,731,"Include",95
"KUO2017_e2","KUO2017_e2_272","clerk",0,1,733,"Include",96
"KUO2017_e2","KUO2017_e2_272","lid",1,6,744,"Include",97
"KUO2017_e2","KUO2017_e2_272","owner",0,1,702,"Include",98
"KUO2017_e2","KUO2017_e2_272","law",0,1,1021,"Include",99
"KUO2017_e2","KUO2017_e2_272","amendment",0,1,846,"Include",100
"KUO2017_e2","KUO2017_e2_273","millstone",0,1,9398,"Include",1
"KUO2017_e2","KUO2017_e2_273","temple",0,1,6518,"Include",2
"KUO2017_e2","KUO2017_e2_273","clearance",1,6,4670,"Include",3
"KUO2017_e2","KUO2017_e2_273","intent",1,6,11694,"Include",4
"KUO2017_e2","KUO2017_e2_273","pyramid",1,1,11228,"Include",5
"KUO2017_e2","KUO2017_e2_273","portion",1,6,3955,"Include",6
"KUO2017_e2","KUO2017_e2_273","kite",1,6,4787,"Include",7
"KUO2017_e2","KUO2017_e2_273","sterling",0,1,4556,"Include",8
"KUO2017_e2","KUO2017_e2_273","quantum",0,1,4920,"Include",9
"KUO2017_e2","KUO2017_e2_273","frog",1,6,3739,"Include",10
"KUO2017_e2","KUO2017_e2_273","socialism",1,1,12343,"Include",11
"KUO2017_e2","KUO2017_e2_273","monster",0,1,3088,"Include",12
"KUO2017_e2","KUO2017_e2_273","church",1,6,7867,"Include",13
"KUO2017_e2","KUO2017_e2_273","syndrome",0,6,8885,"Include",14
"KUO2017_e2","KUO2017_e2_273","equipment",0,1,12827,"Include",15
"KUO2017_e2","KUO2017_e2_273","wizard",0,1,1906,"Include",16
"KUO2017_e2","KUO2017_e2_273","throne",1,6,3290,"Include",17
"KUO2017_e2","KUO2017_e2_273","saga",1,6,6168,"Include",18
"KUO2017_e2","KUO2017_e2_273","none",1,6,3174,"Include",19
"KUO2017_e2","KUO2017_e2_273","tale",0,1,4188,"Include",20
"KUO2017_e2","KUO2017_e2_273","island",1,6,2390,"Include",21
"KUO2017_e2","KUO2017_e2_273","significance",0,1,8614,"Include",22
"KUO2017_e2","KUO2017_e2_273","container",0,1,2757,"Include",23
"KUO2017_e2","KUO2017_e2_273","concord",0,1,1874,"Include",24
"KUO2017_e2","KUO2017_e2_273","buddy",0,1,1707,"Include",25
"KUO2017_e2","KUO2017_e2_273","goddess",0,1,1408,"Include",26
"KUO2017_e2","KUO2017_e2_273","character",1,6,6733,"Include",27
"KUO2017_e2","KUO2017_e2_273","pub",1,6,2639,"Include",28
"KUO2017_e2","KUO2017_e2_273","direction",0,1,3075,"Include",29
"KUO2017_e2","KUO2017_e2_273","thicket",0,1,2025,"Include",30
"KUO2017_e2","KUO2017_e2_273","constitution",1,6,3089,"Include",31
"KUO2017_e2","KUO2017_e2_273","expense",0,1,4804,"Include",32
"KUO2017_e2","KUO2017_e2_273","panther",0,1,2558,"Include",33
"KUO2017_e2","KUO2017_e2_273","glen",0,1,1559,"Include",34
"KUO2017_e2","KUO2017_e2_273","beast",1,6,1842,"Include",35
"KUO2017_e2","KUO2017_e2_273","clerk",0,1,1626,"Include",36
"KUO2017_e2","KUO2017_e2_273","university",0,1,4439,"Include",37
"KUO2017_e2","KUO2017_e2_273","disappointment",0,1,2024,"Include",38
"KUO2017_e2","KUO2017_e2_273","resurrection",0,1,1542,"Include",39
"KUO2017_e2","KUO2017_e2_273","ion",0,1,1325,"Include",40
"KUO2017_e2","KUO2017_e2_273","investment",0,1,8083,"Include",41
"KUO2017_e2","KUO2017_e2_273","incentive",1,6,5371,"Include",42
"KUO2017_e2","KUO2017_e2_273","den",1,6,2561,"Include",43
"KUO2017_e2","KUO2017_e2_273","way",1,6,4988,"Include",44
"KUO2017_e2","KUO2017_e2_273","ogre",1,6,2575,"Include",45
"KUO2017_e2","KUO2017_e2_273","tooth",1,5,14724,"Include",46
"KUO2017_e2","KUO2017_e2_273","assessment",0,1,5554,"Include",47
"KUO2017_e2","KUO2017_e2_273","scrutiny",1,6,2526,"Include",48
"KUO2017_e2","KUO2017_e2_273","statue",0,2,13891,"Include",49
"KUO2017_e2","KUO2017_e2_273","paradox",1,6,3671,"Include",50
"KUO2017_e2","KUO2017_e2_273","luck",1,6,3374,"Include",51
"KUO2017_e2","KUO2017_e2_273","obligation",0,1,4954,"Include",52
"KUO2017_e2","KUO2017_e2_273","classification",1,6,3708,"Include",53
"KUO2017_e2","KUO2017_e2_273","spleen",0,1,2124,"Include",54
"KUO2017_e2","KUO2017_e2_273","tournament",1,6,3090,"Include",55
"KUO2017_e2","KUO2017_e2_273","recreation",0,1,5837,"Include",56
"KUO2017_e2","KUO2017_e2_273","continuum",1,6,3621,"Include",57
"KUO2017_e2","KUO2017_e2_273","cord",1,6,3421,"Include",58
"KUO2017_e2","KUO2017_e2_273","mat",0,1,1742,"Include",59
"KUO2017_e2","KUO2017_e2_273","tragedy",1,6,3158,"Include",60
"KUO2017_e2","KUO2017_e2_273","altar",1,6,2841,"Include",61
"KUO2017_e2","KUO2017_e2_273","record",1,6,3256,"Include",62
"KUO2017_e2","KUO2017_e2_273","fusion",0,1,6315,"Include",63
"KUO2017_e2","KUO2017_e2_273","chairman",1,6,6768,"Include",64
"KUO2017_e2","KUO2017_e2_273","irony",0,1,7800,"Include",65
"KUO2017_e2","KUO2017_e2_273","device",0,1,7936,"Include",66
"KUO2017_e2","KUO2017_e2_273","warlord",1,6,1793,"Include",67
"KUO2017_e2","KUO2017_e2_273","soundtrack",0,1,1759,"Include",68
"KUO2017_e2","KUO2017_e2_273","transformation",0,1,5737,"Include",69
"KUO2017_e2","KUO2017_e2_273","contempt",0,1,7202,"Include",70
"KUO2017_e2","KUO2017_e2_273","word",1,6,2124,"Include",71
"KUO2017_e2","KUO2017_e2_273","grain",1,6,8314,"Include",72
"KUO2017_e2","KUO2017_e2_273","text",1,6,3190,"Include",73
"KUO2017_e2","KUO2017_e2_273","addition",0,1,4290,"Include",74
"KUO2017_e2","KUO2017_e2_273","cassette",0,1,1409,"Include",75
"KUO2017_e2","KUO2017_e2_273","prostitution",0,1,5088,"Include",76
"KUO2017_e2","KUO2017_e2_273","region",1,6,2559,"Include",77
"KUO2017_e2","KUO2017_e2_273","telescope",0,1,1507,"Include",78
"KUO2017_e2","KUO2017_e2_273","tennis",0,1,5800,"Include",79
"KUO2017_e2","KUO2017_e2_273","union",1,6,13525,"Include",80
"KUO2017_e2","KUO2017_e2_273","shark",1,6,2307,"Include",81
"KUO2017_e2","KUO2017_e2_273","oracle",0,1,1891,"Include",82
"KUO2017_e2","KUO2017_e2_273","conversion",1,6,3190,"Include",83
"KUO2017_e2","KUO2017_e2_273","contract",1,6,2641,"Include",84
"KUO2017_e2","KUO2017_e2_273","apartment",0,1,4904,"Include",85
"KUO2017_e2","KUO2017_e2_273","surveillance",0,1,1507,"Include",86
"KUO2017_e2","KUO2017_e2_273","tandem",1,6,5037,"Include",87
"KUO2017_e2","KUO2017_e2_273","fact",1,6,3157,"Include",88
"KUO2017_e2","KUO2017_e2_273","prison",1,6,1841,"Include",89
"KUO2017_e2","KUO2017_e2_273","gender",1,1,5469,"Include",90
"KUO2017_e2","KUO2017_e2_273","bull",0,1,2139,"Include",91
"KUO2017_e2","KUO2017_e2_273","scandal",0,1,2821,"Include",92
"KUO2017_e2","KUO2017_e2_273","millenium",1,6,2239,"Include",93
"KUO2017_e2","KUO2017_e2_273","accent",1,6,5954,"Include",94
"KUO2017_e2","KUO2017_e2_273","parody",1,6,3391,"Include",95
"KUO2017_e2","KUO2017_e2_273","certainty",0,1,8499,"Include",96
"KUO2017_e2","KUO2017_e2_273","revelation",1,6,3572,"Include",97
"KUO2017_e2","KUO2017_e2_273","globe",1,6,4022,"Include",98
"KUO2017_e2","KUO2017_e2_273","sabre",0,1,1808,"Include",99
"KUO2017_e2","KUO2017_e2_273","maze",0,1,1509,"Include",100
"KUO2017_e2","KUO2017_e2_274","symposium",0,2,25018,"Include",1
