"exp","id","block","trial","isold","condition1","condition2","rating","RT","excluding"
"PCM2006_e1","PCM2006_e1_126",2,276,0,"old","new",2,1704,"Include"
"PCM2006_e1","PCM2006_e1_126",2,277,1,"old","L2",3,2096,"Include"
"PCM2006_e1","PCM2006_e1_126",2,278,1,"old","L1",5,2761,"Include"
"PCM2006_e1","PCM2006_e1_126",2,279,1,"old","L2",6,732,"Include"
"PCM2006_e1","PCM2006_e1_126",2,280,1,"old","L1",6,910,"Include"
"PCM2006_e1","PCM2006_e1_126",2,281,0,"old","new",6,1843,"Include"
"PCM2006_e1","PCM2006_e1_126",2,282,1,"old","L2",5,1506,"Include"
"PCM2006_e1","PCM2006_e1_126",2,283,0,"old","new",2,4920,"Include"
"PCM2006_e1","PCM2006_e1_126",2,284,0,"old","new",5,2119,"Include"
"PCM2006_e1","PCM2006_e1_126",2,285,1,"old","L1",3,5098,"Include"
"PCM2006_e1","PCM2006_e1_126",2,286,1,"old","L2",2,2941,"Include"
"PCM2006_e1","PCM2006_e1_126",2,287,1,"old","L2",1,2957,"Include"
"PCM2006_e1","PCM2006_e1_126",2,288,1,"old","L1",2,4848,"Include"
"PCM2006_e1","PCM2006_e1_126",2,289,0,"old","new",5,1992,"Include"
"PCM2006_e1","PCM2006_e1_126",2,290,1,"old","L2",5,2130,"Include"
"PCM2006_e1","PCM2006_e1_126",2,291,0,"old","new",2,1677,"Include"
"PCM2006_e1","PCM2006_e1_126",2,292,1,"old","L1",2,8017,"Include"
"PCM2006_e1","PCM2006_e1_126",2,293,1,"old","L1",4,6352,"Include"
"PCM2006_e1","PCM2006_e1_126",2,294,1,"old","L1",6,4231,"Include"
"PCM2006_e1","PCM2006_e1_126",2,295,1,"old","L2",4,3849,"Include"
"PCM2006_e1","PCM2006_e1_126",2,296,0,"old","new",4,3432,"Include"
"PCM2006_e1","PCM2006_e1_126",2,297,0,"old","new",3,8320,"Include"
"PCM2006_e1","PCM2006_e1_126",2,298,1,"old","L1",5,4496,"Include"
"PCM2006_e1","PCM2006_e1_126",2,299,1,"old","L2",2,7666,"Include"
"PCM2006_e1","PCM2006_e1_126",2,300,0,"old","new",5,2255,"Include"
"PCM2006_e1","PCM2006_e1_126",2,301,0,"old","new",3,1867,"Include"
"PCM2006_e1","PCM2006_e1_126",2,302,1,"old","L2",5,1388,"Include"
"PCM2006_e1","PCM2006_e1_126",2,303,1,"old","L1",2,5696,"Include"
"PCM2006_e1","PCM2006_e1_126",2,304,1,"old","L1",3,2595,"Include"
"PCM2006_e1","PCM2006_e1_126",2,305,1,"old","L2",6,1719,"Include"
"PCM2006_e1","PCM2006_e1_126",2,306,1,"old","L1",5,3411,"Include"
"PCM2006_e1","PCM2006_e1_126",2,307,1,"old","L1",6,955,"Include"
"PCM2006_e1","PCM2006_e1_126",2,308,1,"old","L2",6,1327,"Include"
"PCM2006_e1","PCM2006_e1_126",2,309,1,"old","L1",6,896,"Include"
"PCM2006_e1","PCM2006_e1_126",2,310,0,"old","new",4,3136,"Include"
"PCM2006_e1","PCM2006_e1_126",2,311,1,"old","L1",6,1793,"Include"
"PCM2006_e1","PCM2006_e1_126",2,312,1,"old","L2",6,1139,"Include"
"PCM2006_e1","PCM2006_e1_126",2,313,0,"old","new",5,1707,"Include"
"PCM2006_e1","PCM2006_e1_126",2,314,1,"old","L1",4,6552,"Include"
"PCM2006_e1","PCM2006_e1_126",2,315,0,"old","new",5,3000,"Include"
"PCM2006_e1","PCM2006_e1_126",2,316,1,"old","L1",3,1473,"Include"
"PCM2006_e1","PCM2006_e1_126",2,317,1,"old","L2",5,1672,"Include"
"PCM2006_e1","PCM2006_e1_126",2,318,1,"old","L2",2,2096,"Include"
"PCM2006_e1","PCM2006_e1_126",2,319,0,"old","new",5,2202,"Include"
"PCM2006_e1","PCM2006_e1_126",2,320,1,"old","L2",6,2019,"Include"
"PCM2006_e1","PCM2006_e1_126",2,321,1,"old","L1",6,1096,"Include"
"PCM2006_e1","PCM2006_e1_126",2,322,1,"old","L2",4,5488,"Include"
"PCM2006_e1","PCM2006_e1_126",2,323,0,"old","new",2,2591,"Include"
"PCM2006_e1","PCM2006_e1_126",2,324,1,"old","L2",5,1690,"Include"
"PCM2006_e1","PCM2006_e1_126",2,325,0,"old","new",3,5556,"Include"
"PCM2006_e1","PCM2006_e1_126",2,326,1,"old","L2",5,2841,"Include"
"PCM2006_e1","PCM2006_e1_126",2,327,1,"old","L1",3,3440,"Include"
"PCM2006_e1","PCM2006_e1_126",2,328,1,"old","L2",5,1367,"Include"
"PCM2006_e1","PCM2006_e1_126",2,329,0,"old","new",4,2119,"Include"
"PCM2006_e1","PCM2006_e1_126",2,330,1,"old","L2",6,1212,"Include"
"PCM2006_e1","PCM2006_e1_126",3,406,1,"old","L1",2,8421,"Include"
"PCM2006_e1","PCM2006_e1_126",3,407,1,"old","L2",4,3270,"Include"
"PCM2006_e1","PCM2006_e1_126",3,408,1,"old","L2",5,3183,"Include"
"PCM2006_e1","PCM2006_e1_126",3,409,0,"old","new",1,3541,"Include"
"PCM2006_e1","PCM2006_e1_126",3,410,0,"old","new",1,7116,"Include"
"PCM2006_e1","PCM2006_e1_126",3,411,1,"old","L2",6,2308,"Include"
"PCM2006_e1","PCM2006_e1_126",3,412,1,"old","L2",5,3538,"Include"
"PCM2006_e1","PCM2006_e1_126",3,413,0,"old","new",1,9098,"Include"
"PCM2006_e1","PCM2006_e1_126",3,414,1,"old","L1",6,2296,"Include"
"PCM2006_e1","PCM2006_e1_126",3,415,0,"old","new",1,2585,"Include"
"PCM2006_e1","PCM2006_e1_126",3,416,1,"old","L1",6,3783,"Include"
"PCM2006_e1","PCM2006_e1_126",3,417,1,"old","L2",5,2765,"Include"
"PCM2006_e1","PCM2006_e1_126",3,418,0,"old","new",1,4792,"Include"
"PCM2006_e1","PCM2006_e1_126",3,419,1,"old","L1",1,8778,"Include"
"PCM2006_e1","PCM2006_e1_126",3,420,1,"old","L1",2,12929,"Include"
"PCM2006_e1","PCM2006_e1_126",3,421,0,"old","new",3,4440,"Include"
"PCM2006_e1","PCM2006_e1_126",3,422,1,"old","L2",6,5158,"Include"
"PCM2006_e1","PCM2006_e1_126",3,423,1,"old","L2",5,1820,"Include"
"PCM2006_e1","PCM2006_e1_126",3,424,1,"old","L1",5,2521,"Include"
"PCM2006_e1","PCM2006_e1_126",3,425,1,"old","L1",4,4678,"Include"
"PCM2006_e1","PCM2006_e1_126",3,426,0,"old","new",2,5917,"Include"
"PCM2006_e1","PCM2006_e1_126",3,427,1,"old","L1",6,2228,"Include"
"PCM2006_e1","PCM2006_e1_126",3,428,1,"old","L2",6,1759,"Include"
"PCM2006_e1","PCM2006_e1_126",3,429,1,"old","L1",5,2194,"Include"
"PCM2006_e1","PCM2006_e1_126",3,430,1,"old","L2",6,1100,"Include"
"PCM2006_e1","PCM2006_e1_126",3,431,0,"old","new",2,3549,"Include"
"PCM2006_e1","PCM2006_e1_126",3,432,0,"old","new",2,2162,"Include"
"PCM2006_e1","PCM2006_e1_126",3,433,1,"old","L1",5,2078,"Include"
"PCM2006_e1","PCM2006_e1_126",3,434,0,"old","new",4,3212,"Include"
"PCM2006_e1","PCM2006_e1_126",3,435,0,"old","new",2,1938,"Include"
"PCM2006_e1","PCM2006_e1_126",3,436,1,"old","L2",5,2505,"Include"
"PCM2006_e1","PCM2006_e1_126",3,437,1,"old","L2",6,1801,"Include"
"PCM2006_e1","PCM2006_e1_126",3,438,1,"old","L2",3,11678,"Include"
"PCM2006_e1","PCM2006_e1_126",3,439,1,"old","L1",2,2305,"Include"
"PCM2006_e1","PCM2006_e1_126",3,440,1,"old","L1",5,4224,"Include"
"PCM2006_e1","PCM2006_e1_126",3,441,1,"old","L2",6,949,"Include"
"PCM2006_e1","PCM2006_e1_126",3,442,0,"old","new",6,1353,"Include"
"PCM2006_e1","PCM2006_e1_126",3,443,1,"old","L2",6,1174,"Include"
"PCM2006_e1","PCM2006_e1_126",3,444,1,"old","L2",5,1421,"Include"
"PCM2006_e1","PCM2006_e1_126",3,445,1,"old","L1",6,1137,"Include"
"PCM2006_e1","PCM2006_e1_126",3,446,0,"old","new",3,17843,"Include"
"PCM2006_e1","PCM2006_e1_126",3,447,1,"old","L2",6,4969,"Include"
"PCM2006_e1","PCM2006_e1_126",3,448,0,"old","new",5,1467,"Include"
"PCM2006_e1","PCM2006_e1_126",3,449,0,"old","new",3,3476,"Include"
"PCM2006_e1","PCM2006_e1_126",3,450,1,"old","L1",2,2747,"Include"
"PCM2006_e1","PCM2006_e1_126",3,451,1,"old","L1",4,5855,"Include"
"PCM2006_e1","PCM2006_e1_126",3,452,1,"old","L1",2,5468,"Include"
"PCM2006_e1","PCM2006_e1_126",3,453,1,"old","L2",5,1441,"Include"
"PCM2006_e1","PCM2006_e1_126",3,454,1,"old","L2",6,2657,"Include"
"PCM2006_e1","PCM2006_e1_126",3,455,0,"old","new",1,3076,"Include"
"PCM2006_e1","PCM2006_e1_126",3,456,1,"old","L1",4,6314,"Include"
"PCM2006_e1","PCM2006_e1_126",3,457,0,"old","new",1,4266,"Include"
"PCM2006_e1","PCM2006_e1_126",3,458,1,"old","L2",6,2148,"Include"
"PCM2006_e1","PCM2006_e1_126",3,459,1,"old","L1",6,1282,"Include"
"PCM2006_e1","PCM2006_e1_126",3,460,1,"old","L1",4,6222,"Include"
"PCM2006_e1","PCM2006_e1_126",3,461,1,"old","L2",5,1876,"Include"
"PCM2006_e1","PCM2006_e1_126",3,462,1,"old","L2",3,4411,"Include"
"PCM2006_e1","PCM2006_e1_126",3,463,0,"old","new",1,2290,"Include"
"PCM2006_e1","PCM2006_e1_126",3,464,1,"old","L1",5,2358,"Include"
"PCM2006_e1","PCM2006_e1_126",3,465,0,"old","new",6,1761,"Include"
"PCM2006_e1","PCM2006_e1_126",3,466,1,"old","L2",5,2099,"Include"
"PCM2006_e1","PCM2006_e1_126",3,467,0,"old","new",3,4931,"Include"
"PCM2006_e1","PCM2006_e1_126",3,468,1,"old","L1",2,2384,"Include"
"PCM2006_e1","PCM2006_e1_126",3,469,0,"old","new",1,1693,"Include"
"PCM2006_e1","PCM2006_e1_126",3,470,0,"old","new",5,2585,"Include"
"PCM2006_e1","PCM2006_e1_126",3,471,1,"old","L2",6,1134,"Include"
"PCM2006_e1","PCM2006_e1_126",3,472,1,"old","L1",5,2871,"Include"
"PCM2006_e1","PCM2006_e1_126",3,473,1,"old","L1",5,3455,"Include"
"PCM2006_e1","PCM2006_e1_126",3,474,1,"old","L2",6,1467,"Include"
"PCM2006_e1","PCM2006_e1_126",3,475,0,"old","new",1,6499,"Include"
"PCM2006_e1","PCM2006_e1_126",3,476,0,"old","new",2,3503,"Include"
"PCM2006_e1","PCM2006_e1_126",3,477,0,"old","new",6,3927,"Include"
"PCM2006_e1","PCM2006_e1_126",3,478,1,"old","L2",5,1346,"Include"
"PCM2006_e1","PCM2006_e1_126",3,479,0,"old","new",2,2710,"Include"
"PCM2006_e1","PCM2006_e1_126",3,480,1,"old","L1",6,1350,"Include"
"PCM2006_e1","PCM2006_e1_126",3,481,0,"old","new",4,2410,"Include"
"PCM2006_e1","PCM2006_e1_126",3,482,1,"old","L1",6,1193,"Include"
"PCM2006_e1","PCM2006_e1_126",3,483,1,"old","L1",2,4434,"Include"
"PCM2006_e1","PCM2006_e1_126",3,484,1,"old","L2",5,2708,"Include"
"PCM2006_e1","PCM2006_e1_126",3,485,0,"old","new",1,3443,"Include"
"PCM2006_e1","PCM2006_e1_126",3,486,1,"old","L1",3,7377,"Include"
"PCM2006_e1","PCM2006_e1_126",3,487,0,"old","new",5,2466,"Include"
"PCM2006_e1","PCM2006_e1_126",3,488,0,"old","new",2,4843,"Include"
"PCM2006_e1","PCM2006_e1_126",3,489,1,"old","L2",6,3051,"Include"
"PCM2006_e1","PCM2006_e1_126",3,490,1,"old","L1",1,4782,"Include"
"PCM2006_e1","PCM2006_e1_126",3,491,1,"old","L2",5,1614,"Include"
"PCM2006_e1","PCM2006_e1_126",3,492,1,"old","L1",6,1091,"Include"
"PCM2006_e1","PCM2006_e1_126",3,493,1,"old","L2",6,1055,"Include"
"PCM2006_e1","PCM2006_e1_126",3,494,1,"old","L2",3,8928,"Include"
"PCM2006_e1","PCM2006_e1_126",3,495,1,"old","L1",6,1943,"Include"
"PCM2006_e1","PCM2006_e1_126",4,571,1,"old","L2",2,7530,"Include"
"PCM2006_e1","PCM2006_e1_126",4,572,1,"old","L2",5,4215,"Include"
"PCM2006_e1","PCM2006_e1_126",4,573,1,"old","L2",2,4542,"Include"
"PCM2006_e1","PCM2006_e1_126",4,574,1,"old","L1",6,3959,"Include"
"PCM2006_e1","PCM2006_e1_126",4,575,0,"old","new",2,4505,"Include"
"PCM2006_e1","PCM2006_e1_126",4,576,1,"old","L2",5,1826,"Include"
"PCM2006_e1","PCM2006_e1_126",4,577,1,"old","L2",1,2253,"Include"
"PCM2006_e1","PCM2006_e1_126",4,578,1,"old","L1",2,2793,"Include"
"PCM2006_e1","PCM2006_e1_126",4,579,1,"old","L2",5,2108,"Include"
"PCM2006_e1","PCM2006_e1_126",4,580,0,"old","new",2,5523,"Include"
"PCM2006_e1","PCM2006_e1_126",4,581,1,"old","L2",6,2783,"Include"
"PCM2006_e1","PCM2006_e1_126",4,582,0,"old","new",4,2324,"Include"
"PCM2006_e1","PCM2006_e1_126",4,583,1,"old","L1",2,3001,"Include"
"PCM2006_e1","PCM2006_e1_126",4,584,1,"old","L2",3,3833,"Include"
"PCM2006_e1","PCM2006_e1_126",4,585,1,"old","L1",1,3995,"Include"
"PCM2006_e1","PCM2006_e1_126",4,586,1,"old","L1",5,2367,"Include"
"PCM2006_e1","PCM2006_e1_126",4,587,0,"old","new",3,1583,"Include"
"PCM2006_e1","PCM2006_e1_126",4,588,1,"old","L2",2,6138,"Include"
"PCM2006_e1","PCM2006_e1_126",4,589,1,"old","L1",3,2717,"Include"
"PCM2006_e1","PCM2006_e1_126",4,590,1,"old","L2",2,4209,"Include"
"PCM2006_e1","PCM2006_e1_126",4,591,1,"old","L1",6,1809,"Include"
"PCM2006_e1","PCM2006_e1_126",4,592,0,"old","new",5,3592,"Include"
"PCM2006_e1","PCM2006_e1_126",4,593,0,"old","new",2,1757,"Include"
"PCM2006_e1","PCM2006_e1_126",4,594,1,"old","L2",4,2657,"Include"
"PCM2006_e1","PCM2006_e1_126",4,595,0,"old","new",2,4053,"Include"
"PCM2006_e1","PCM2006_e1_126",4,596,1,"old","L1",4,5409,"Include"
"PCM2006_e1","PCM2006_e1_126",4,597,1,"old","L1",6,2080,"Include"
"PCM2006_e1","PCM2006_e1_126",4,598,0,"old","new",4,2927,"Include"
"PCM2006_e1","PCM2006_e1_126",4,599,1,"old","L2",5,1906,"Include"
"PCM2006_e1","PCM2006_e1_126",4,600,1,"old","L1",3,3081,"Include"
"PCM2006_e1","PCM2006_e1_126",4,601,0,"old","new",4,2632,"Include"
"PCM2006_e1","PCM2006_e1_126",4,602,0,"old","new",2,1481,"Include"
"PCM2006_e1","PCM2006_e1_126",4,603,0,"old","new",5,5774,"Include"
"PCM2006_e1","PCM2006_e1_126",4,604,1,"old","L2",6,1153,"Include"
"PCM2006_e1","PCM2006_e1_126",4,605,1,"old","L2",3,4277,"Include"
"PCM2006_e1","PCM2006_e1_126",4,606,0,"old","new",5,3796,"Include"
"PCM2006_e1","PCM2006_e1_126",4,607,0,"old","new",5,2352,"Include"
"PCM2006_e1","PCM2006_e1_126",4,608,1,"old","L2",6,1613,"Include"
"PCM2006_e1","PCM2006_e1_126",4,609,1,"old","L1",6,1499,"Include"
"PCM2006_e1","PCM2006_e1_126",4,610,1,"old","L1",4,2468,"Include"
"PCM2006_e1","PCM2006_e1_126",4,611,1,"old","L1",6,1877,"Include"
"PCM2006_e1","PCM2006_e1_126",4,612,1,"old","L2",5,3563,"Include"
"PCM2006_e1","PCM2006_e1_126",4,613,1,"old","L1",3,3791,"Include"
"PCM2006_e1","PCM2006_e1_126",4,614,1,"old","L2",2,3882,"Include"
"PCM2006_e1","PCM2006_e1_126",4,615,0,"old","new",3,5710,"Include"
"PCM2006_e1","PCM2006_e1_126",4,616,1,"old","L2",4,5359,"Include"
"PCM2006_e1","PCM2006_e1_126",4,617,0,"old","new",4,4507,"Include"
"PCM2006_e1","PCM2006_e1_126",4,618,1,"old","L1",3,2076,"Include"
"PCM2006_e1","PCM2006_e1_126",4,619,1,"old","L1",6,1435,"Include"
"PCM2006_e1","PCM2006_e1_126",4,620,1,"old","L2",5,2483,"Include"
"PCM2006_e1","PCM2006_e1_126",4,621,1,"old","L1",4,3095,"Include"
"PCM2006_e1","PCM2006_e1_126",4,622,0,"old","new",2,4880,"Include"
"PCM2006_e1","PCM2006_e1_126",4,623,1,"old","L1",6,1047,"Include"
"PCM2006_e1","PCM2006_e1_126",4,624,1,"old","L2",6,821,"Include"
"PCM2006_e1","PCM2006_e1_126",4,625,1,"old","L1",6,783,"Include"
"PCM2006_e1","PCM2006_e1_126",4,626,1,"old","L1",6,756,"Include"
"PCM2006_e1","PCM2006_e1_126",4,627,0,"old","new",5,4568,"Include"
"PCM2006_e1","PCM2006_e1_126",4,628,1,"old","L2",5,1585,"Include"
"PCM2006_e1","PCM2006_e1_126",4,629,0,"old","new",4,2182,"Include"
"PCM2006_e1","PCM2006_e1_126",4,630,1,"old","L2",3,3115,"Include"
"PCM2006_e1","PCM2006_e1_126",4,631,0,"old","new",5,1369,"Include"
"PCM2006_e1","PCM2006_e1_126",4,632,0,"old","new",6,6319,"Include"
"PCM2006_e1","PCM2006_e1_126",4,633,1,"old","L1",6,1311,"Include"
"PCM2006_e1","PCM2006_e1_126",4,634,1,"old","L2",5,1230,"Include"
"PCM2006_e1","PCM2006_e1_126",4,635,1,"old","L1",6,2320,"Include"
"PCM2006_e1","PCM2006_e1_126",4,636,1,"old","L1",6,1062,"Include"
"PCM2006_e1","PCM2006_e1_126",4,637,1,"old","L1",6,1048,"Include"
"PCM2006_e1","PCM2006_e1_126",4,638,1,"old","L2",5,1518,"Include"
"PCM2006_e1","PCM2006_e1_126",4,639,1,"old","L2",4,3794,"Include"
"PCM2006_e1","PCM2006_e1_126",4,640,1,"old","L1",4,3038,"Include"
"PCM2006_e1","PCM2006_e1_126",4,641,1,"old","L1",5,2407,"Include"
"PCM2006_e1","PCM2006_e1_126",4,642,0,"old","new",4,2191,"Include"
"PCM2006_e1","PCM2006_e1_126",4,643,1,"old","L2",6,1203,"Include"
"PCM2006_e1","PCM2006_e1_126",4,644,0,"old","new",6,1914,"Include"
"PCM2006_e1","PCM2006_e1_126",4,645,0,"old","new",4,6136,"Include"
"PCM2006_e1","PCM2006_e1_126",4,646,0,"old","new",5,3458,"Include"
"PCM2006_e1","PCM2006_e1_126",4,647,1,"old","L2",4,3654,"Include"
"PCM2006_e1","PCM2006_e1_126",4,648,1,"old","L1",3,4642,"Include"
"PCM2006_e1","PCM2006_e1_126",4,649,1,"old","L1",5,2433,"Include"
"PCM2006_e1","PCM2006_e1_126",4,650,0,"old","new",1,4618,"Include"
"PCM2006_e1","PCM2006_e1_126",4,651,1,"old","L1",5,4087,"Include"
"PCM2006_e1","PCM2006_e1_126",4,652,0,"old","new",6,3348,"Include"
"PCM2006_e1","PCM2006_e1_126",4,653,1,"old","L2",2,3762,"Include"
"PCM2006_e1","PCM2006_e1_126",4,654,1,"old","L2",4,5140,"Include"
"PCM2006_e1","PCM2006_e1_126",4,655,0,"old","new",3,2181,"Include"
"PCM2006_e1","PCM2006_e1_126",4,656,1,"old","L1",5,2964,"Include"
"PCM2006_e1","PCM2006_e1_126",4,657,0,"old","new",2,2086,"Include"
"PCM2006_e1","PCM2006_e1_126",4,658,0,"old","new",2,2498,"Include"
"PCM2006_e1","PCM2006_e1_126",4,659,0,"old","new",4,4852,"Include"
"PCM2006_e1","PCM2006_e1_126",4,660,1,"old","L2",6,961,"Include"
"PCM2006_e1","PCM2006_e1_127",1,76,1,"old","L1",4,29770,"Include"
"PCM2006_e1","PCM2006_e1_127",1,77,1,"old","L2",6,9910,"Include"
"PCM2006_e1","PCM2006_e1_127",1,78,1,"old","L2",6,5175,"Include"
"PCM2006_e1","PCM2006_e1_127",1,79,0,"old","new",4,10140,"Include"
"PCM2006_e1","PCM2006_e1_127",1,80,0,"old","new",5,9990,"Include"
"PCM2006_e1","PCM2006_e1_127",1,81,0,"old","new",4,80065,"Include"
"PCM2006_e1","PCM2006_e1_127",1,82,1,"old","L1",2,12473,"Include"
"PCM2006_e1","PCM2006_e1_127",1,83,1,"old","L2",5,8157,"Include"
"PCM2006_e1","PCM2006_e1_127",1,84,0,"old","new",6,9938,"Include"
"PCM2006_e1","PCM2006_e1_127",1,85,1,"old","L2",5,9198,"Include"
"PCM2006_e1","PCM2006_e1_127",1,86,1,"old","L1",2,26500,"Include"
"PCM2006_e1","PCM2006_e1_127",1,87,1,"old","L2",6,8000,"Include"
"PCM2006_e1","PCM2006_e1_127",1,88,0,"old","new",4,17024,"Include"
"PCM2006_e1","PCM2006_e1_127",1,89,1,"old","L2",5,11497,"Include"
"PCM2006_e1","PCM2006_e1_127",1,90,1,"old","L2",3,13788,"Include"
"PCM2006_e1","PCM2006_e1_127",1,91,0,"old","new",1,9238,"Include"
"PCM2006_e1","PCM2006_e1_127",1,92,0,"old","new",1,7806,"Include"
"PCM2006_e1","PCM2006_e1_127",1,93,1,"old","L1",5,18596,"Include"
"PCM2006_e1","PCM2006_e1_127",1,94,0,"old","new",2,10414,"Include"
"PCM2006_e1","PCM2006_e1_127",1,95,1,"old","L2",6,6677,"Include"
"PCM2006_e1","PCM2006_e1_127",1,96,1,"old","L1",4,7894,"Include"
"PCM2006_e1","PCM2006_e1_127",1,97,0,"old","new",1,7642,"Include"
"PCM2006_e1","PCM2006_e1_127",1,98,1,"old","L2",5,8275,"Include"
"PCM2006_e1","PCM2006_e1_127",1,99,1,"old","L2",6,7892,"Include"
"PCM2006_e1","PCM2006_e1_127",1,100,1,"old","L2",5,154417,"Include"
"PCM2006_e1","PCM2006_e1_127",1,101,1,"old","L1",6,6880,"Include"
"PCM2006_e1","PCM2006_e1_127",1,102,0,"old","new",2,42348,"Include"
"PCM2006_e1","PCM2006_e1_127",1,103,1,"old","L2",2,18188,"Include"
"PCM2006_e1","PCM2006_e1_127",1,104,1,"old","L2",2,6463,"Include"
"PCM2006_e1","PCM2006_e1_127",1,105,1,"old","L1",5,5730,"Include"
"PCM2006_e1","PCM2006_e1_127",1,106,0,"old","new",1,11228,"Include"
"PCM2006_e1","PCM2006_e1_127",1,107,1,"old","L1",5,38354,"Include"
"PCM2006_e1","PCM2006_e1_127",1,108,1,"old","L2",1,4479,"Include"
"PCM2006_e1","PCM2006_e1_127",1,109,1,"old","L2",2,7335,"Include"
"PCM2006_e1","PCM2006_e1_127",1,110,1,"old","L1",2,18533,"Include"
"PCM2006_e1","PCM2006_e1_127",1,111,0,"old","new",2,5640,"Include"
"PCM2006_e1","PCM2006_e1_127",1,112,0,"old","new",2,3368,"Include"
"PCM2006_e1","PCM2006_e1_127",1,113,1,"old","L1",6,5808,"Include"
"PCM2006_e1","PCM2006_e1_127",1,114,0,"old","new",2,18532,"Include"
"PCM2006_e1","PCM2006_e1_127",1,115,1,"old","L2",6,5878,"Include"
"PCM2006_e1","PCM2006_e1_127",1,116,1,"old","L1",6,3295,"Include"
"PCM2006_e1","PCM2006_e1_127",1,117,1,"old","L1",5,5608,"Include"
"PCM2006_e1","PCM2006_e1_127",1,118,0,"old","new",1,6328,"Include"
"PCM2006_e1","PCM2006_e1_127",1,119,1,"old","L1",3,32701,"Include"
"PCM2006_e1","PCM2006_e1_127",1,120,1,"old","L2",6,4485,"Include"
"PCM2006_e1","PCM2006_e1_127",1,121,1,"old","L1",6,11465,"Include"
"PCM2006_e1","PCM2006_e1_127",1,122,1,"old","L1",6,7239,"Include"
"PCM2006_e1","PCM2006_e1_127",1,123,1,"old","L2",5,6104,"Include"
"PCM2006_e1","PCM2006_e1_127",1,124,1,"old","L1",6,3745,"Include"
"PCM2006_e1","PCM2006_e1_127",1,125,0,"old","new",1,20306,"Include"
"PCM2006_e1","PCM2006_e1_127",1,126,1,"old","L1",3,13449,"Include"
"PCM2006_e1","PCM2006_e1_127",1,127,1,"old","L1",4,8291,"Include"
"PCM2006_e1","PCM2006_e1_127",1,128,1,"old","L2",1,8551,"Include"
"PCM2006_e1","PCM2006_e1_127",1,129,1,"old","L1",6,4888,"Include"
"PCM2006_e1","PCM2006_e1_127",1,130,1,"old","L2",3,15474,"Include"
"PCM2006_e1","PCM2006_e1_127",1,131,1,"old","L1",5,11614,"Include"
"PCM2006_e1","PCM2006_e1_127",1,132,1,"old","L2",2,8949,"Include"
"PCM2006_e1","PCM2006_e1_127",1,133,0,"old","new",2,9910,"Include"
"PCM2006_e1","PCM2006_e1_127",1,134,1,"old","L1",3,6742,"Include"
"PCM2006_e1","PCM2006_e1_127",1,135,1,"old","L2",3,13214,"Include"
"PCM2006_e1","PCM2006_e1_127",1,136,0,"old","new",1,7024,"Include"
"PCM2006_e1","PCM2006_e1_127",1,137,0,"old","new",1,2310,"Include"
"PCM2006_e1","PCM2006_e1_127",1,138,1,"old","L1",6,4757,"Include"
"PCM2006_e1","PCM2006_e1_127",1,139,0,"old","new",2,20396,"Include"
"PCM2006_e1","PCM2006_e1_127",1,140,0,"old","new",2,7949,"Include"
"PCM2006_e1","PCM2006_e1_127",1,141,1,"old","L2",2,6621,"Include"
"PCM2006_e1","PCM2006_e1_127",1,142,0,"old","new",2,7226,"Include"
"PCM2006_e1","PCM2006_e1_127",1,143,1,"old","L1",2,7288,"Include"
"PCM2006_e1","PCM2006_e1_127",1,144,1,"old","L2",2,3838,"Include"
"PCM2006_e1","PCM2006_e1_127",1,145,0,"old","new",2,5568,"Include"
"PCM2006_e1","PCM2006_e1_127",1,146,0,"old","new",1,3026,"Include"
"PCM2006_e1","PCM2006_e1_127",1,147,1,"old","L1",1,1846,"Include"
"PCM2006_e1","PCM2006_e1_127",1,148,0,"old","new",1,2892,"Include"
"PCM2006_e1","PCM2006_e1_127",1,149,0,"old","new",3,7311,"Include"
"PCM2006_e1","PCM2006_e1_127",1,150,1,"old","L1",6,3239,"Include"
"PCM2006_e1","PCM2006_e1_127",1,151,1,"old","L2",6,1761,"Include"
"PCM2006_e1","PCM2006_e1_127",1,152,1,"old","L2",5,5610,"Include"
"PCM2006_e1","PCM2006_e1_127",1,153,1,"old","L1",6,2458,"Include"
"PCM2006_e1","PCM2006_e1_127",1,154,1,"old","L2",3,6588,"Include"
"PCM2006_e1","PCM2006_e1_127",1,155,0,"old","new",1,11160,"Include"
"PCM2006_e1","PCM2006_e1_127",1,156,1,"old","L1",3,9940,"Include"
"PCM2006_e1","PCM2006_e1_127",1,157,1,"old","L1",6,3198,"Include"
"PCM2006_e1","PCM2006_e1_127",1,158,0,"old","new",5,5471,"Include"
"PCM2006_e1","PCM2006_e1_127",1,159,1,"old","L2",4,5815,"Include"
"PCM2006_e1","PCM2006_e1_127",1,160,1,"old","L1",5,11597,"Include"
"PCM2006_e1","PCM2006_e1_127",1,161,1,"old","L1",6,2884,"Include"
"PCM2006_e1","PCM2006_e1_127",1,162,0,"old","new",3,9494,"Include"
"PCM2006_e1","PCM2006_e1_127",1,163,0,"old","new",3,6940,"Include"
"PCM2006_e1","PCM2006_e1_127",1,164,1,"old","L2",6,3782,"Include"
"PCM2006_e1","PCM2006_e1_127",1,165,1,"old","L2",4,10266,"Include"
"PCM2006_e1","PCM2006_e1_127",2,241,1,"old","L2",5,5751,"Include"
"PCM2006_e1","PCM2006_e1_127",2,242,1,"old","L1",5,2983,"Include"
