"exp","id","trial","item","isold","condition1","rating","RT","excluding"
"FO2016_e2a","FO2016_e2a_36","238","sickness",1,"Aloud",3,3930,"Include"
"FO2016_e2a","FO2016_e2a_36","239","hammer",0,"New",4,1458,"Include"
"FO2016_e2a","FO2016_e2a_36","240","charm",0,"New",4,1210,"Include"
"FO2016_e2a","FO2016_e2a_40","2","quality",0,"New",6,4298,"Include"
"FO2016_e2a","FO2016_e2a_40","3","convention",1,"Silent",2,4810,"Include"
"FO2016_e2a","FO2016_e2a_40","4","spray",0,"New",1,1946,"Include"
"FO2016_e2a","FO2016_e2a_40","5","pupil",0,"New",1,1122,"Include"
"FO2016_e2a","FO2016_e2a_40","6","assault",0,"New",1,1650,"Include"
"FO2016_e2a","FO2016_e2a_40","7","string",0,"New",1,1322,"Include"
"FO2016_e2a","FO2016_e2a_40","8","brain",1,"Silent",1,1778,"Include"
"FO2016_e2a","FO2016_e2a_40","9","animal",0,"New",3,2242,"Include"
"FO2016_e2a","FO2016_e2a_40","10","corner",1,"Aloud",6,1610,"Include"
"FO2016_e2a","FO2016_e2a_40","11","sky",1,"Aloud",1,2074,"Include"
"FO2016_e2a","FO2016_e2a_40","12","disease",0,"New",1,1186,"Include"
"FO2016_e2a","FO2016_e2a_40","13","revolt",1,"Silent",6,1274,"Include"
"FO2016_e2a","FO2016_e2a_40","14","child",0,"New",2,2154,"Include"
"FO2016_e2a","FO2016_e2a_40","15","valley",1,"Aloud",6,842,"Include"
"FO2016_e2a","FO2016_e2a_40","16","rod",1,"Aloud",6,618,"Include"
"FO2016_e2a","FO2016_e2a_40","17","arm",0,"New",1,1538,"Include"
"FO2016_e2a","FO2016_e2a_40","18","death",0,"New",1,978,"Include"
"FO2016_e2a","FO2016_e2a_40","19","stone",0,"New",1,1266,"Include"
"FO2016_e2a","FO2016_e2a_40","20","moral",1,"Silent",6,834,"Include"
"FO2016_e2a","FO2016_e2a_40","21","banker",0,"New",2,1522,"Include"
"FO2016_e2a","FO2016_e2a_40","22","series",1,"Aloud",6,1066,"Include"
"FO2016_e2a","FO2016_e2a_40","23","comparison",1,"Aloud",6,762,"Include"
"FO2016_e2a","FO2016_e2a_40","24","air",1,"Silent",6,946,"Include"
"FO2016_e2a","FO2016_e2a_40","25","decree",1,"Aloud",5,2674,"Include"
"FO2016_e2a","FO2016_e2a_40","26","institute",0,"New",5,2282,"Include"
"FO2016_e2a","FO2016_e2a_40","27","effort",1,"Aloud",6,818,"Include"
"FO2016_e2a","FO2016_e2a_40","28","sensation",1,"Aloud",6,1154,"Include"
"FO2016_e2a","FO2016_e2a_40","29","item",0,"New",1,1586,"Include"
"FO2016_e2a","FO2016_e2a_40","30","warmth",0,"New",1,1146,"Include"
"FO2016_e2a","FO2016_e2a_40","31","horse",1,"Silent",6,770,"Include"
"FO2016_e2a","FO2016_e2a_40","32","idea",0,"New",6,1058,"Include"
"FO2016_e2a","FO2016_e2a_40","33","circuit",1,"Silent",5,1114,"Include"
"FO2016_e2a","FO2016_e2a_40","34","glory",0,"New",2,2034,"Include"
"FO2016_e2a","FO2016_e2a_40","36","lake",0,"New",6,786,"Include"
"FO2016_e2a","FO2016_e2a_40","37","anxiety",0,"New",6,2850,"Include"
"FO2016_e2a","FO2016_e2a_40","38","butter",0,"New",1,1106,"Include"
"FO2016_e2a","FO2016_e2a_40","39","hatred",0,"New",1,962,"Include"
"FO2016_e2a","FO2016_e2a_40","40","thorn",1,"Silent",6,826,"Include"
"FO2016_e2a","FO2016_e2a_40","41","length",0,"New",1,722,"Include"
"FO2016_e2a","FO2016_e2a_40","42","money",0,"New",1,890,"Include"
"FO2016_e2a","FO2016_e2a_40","43","church",0,"New",1,874,"Include"
"FO2016_e2a","FO2016_e2a_40","44","nephew",1,"Silent",6,826,"Include"
"FO2016_e2a","FO2016_e2a_40","45","artist",1,"Silent",6,690,"Include"
"FO2016_e2a","FO2016_e2a_40","46","colony",1,"Silent",6,1954,"Include"
"FO2016_e2a","FO2016_e2a_40","47","frog",0,"New",1,994,"Include"
"FO2016_e2a","FO2016_e2a_40","48","poetry",1,"Silent",3,2114,"Include"
"FO2016_e2a","FO2016_e2a_40","49","salute",0,"New",2,1674,"Include"
"FO2016_e2a","FO2016_e2a_40","50","democracy",0,"New",1,1722,"Include"
"FO2016_e2a","FO2016_e2a_40","51","chance",1,"Silent",2,1482,"Include"
"FO2016_e2a","FO2016_e2a_40","52","honour",1,"Silent",6,898,"Include"
"FO2016_e2a","FO2016_e2a_40","53","chin",0,"New",2,2858,"Include"
"FO2016_e2a","FO2016_e2a_40","54","vegetable",0,"New",1,1330,"Include"
"FO2016_e2a","FO2016_e2a_40","55","shame",0,"New",1,914,"Include"
"FO2016_e2a","FO2016_e2a_40","56","cotton",0,"New",1,1154,"Include"
"FO2016_e2a","FO2016_e2a_40","57","ambassador",1,"Aloud",6,1170,"Include"
"FO2016_e2a","FO2016_e2a_40","58","sunset",1,"Aloud",6,722,"Include"
"FO2016_e2a","FO2016_e2a_40","59","fisherman",0,"New",1,1474,"Include"
"FO2016_e2a","FO2016_e2a_40","60","bowl",1,"Aloud",6,570,"Include"
"FO2016_e2a","FO2016_e2a_40","61","judge",0,"New",3,2138,"Include"
"FO2016_e2a","FO2016_e2a_40","62","slipper",0,"New",1,1114,"Include"
"FO2016_e2a","FO2016_e2a_40","63","attitude",0,"New",2,2058,"Include"
"FO2016_e2a","FO2016_e2a_40","64","boss",0,"New",1,1026,"Include"
"FO2016_e2a","FO2016_e2a_40","65","intellect",1,"Silent",6,1034,"Include"
"FO2016_e2a","FO2016_e2a_40","66","procession",1,"Aloud",2,3642,"Include"
"FO2016_e2a","FO2016_e2a_40","67","code",1,"Silent",1,970,"Include"
"FO2016_e2a","FO2016_e2a_40","68","rock",1,"Silent",4,3098,"Include"
"FO2016_e2a","FO2016_e2a_40","69","queen",0,"New",3,1554,"Include"
"FO2016_e2a","FO2016_e2a_40","70","misery",1,"Silent",5,1706,"Include"
"FO2016_e2a","FO2016_e2a_40","71","tribute",1,"Aloud",6,1194,"Include"
"FO2016_e2a","FO2016_e2a_40","72","boulder",1,"Silent",5,3378,"Include"
"FO2016_e2a","FO2016_e2a_40","73","charter",1,"Aloud",5,1146,"Include"
"FO2016_e2a","FO2016_e2a_40","74","marriage",1,"Silent",2,1354,"Include"
"FO2016_e2a","FO2016_e2a_40","75","cabin",0,"New",3,1954,"Include"
"FO2016_e2a","FO2016_e2a_40","76","vessel",0,"New",4,2882,"Include"
"FO2016_e2a","FO2016_e2a_40","77","vanity",1,"Silent",5,1282,"Include"
"FO2016_e2a","FO2016_e2a_40","78","meeting",0,"New",1,1306,"Include"
"FO2016_e2a","FO2016_e2a_40","79","wife",1,"Silent",3,2314,"Include"
"FO2016_e2a","FO2016_e2a_40","80","book",1,"Silent",3,1402,"Include"
"FO2016_e2a","FO2016_e2a_40","81","tobacco",0,"New",1,826,"Include"
"FO2016_e2a","FO2016_e2a_40","82","tower",1,"Silent",1,730,"Include"
"FO2016_e2a","FO2016_e2a_40","83","ability",0,"New",6,2458,"Include"
"FO2016_e2a","FO2016_e2a_40","84","mercy",0,"New",6,714,"Include"
"FO2016_e2a","FO2016_e2a_40","85","virtue",1,"Silent",2,1034,"Include"
"FO2016_e2a","FO2016_e2a_40","86","bosom",1,"Silent",2,1066,"Include"
"FO2016_e2a","FO2016_e2a_40","87","fowl",0,"New",2,1050,"Include"
"FO2016_e2a","FO2016_e2a_40","88","interest",0,"New",6,1010,"Include"
"FO2016_e2a","FO2016_e2a_40","89","leader",0,"New",3,2442,"Include"
"FO2016_e2a","FO2016_e2a_40","90","atmosphere",1,"Aloud",6,1458,"Include"
"FO2016_e2a","FO2016_e2a_40","91","fire",0,"New",2,1562,"Include"
"FO2016_e2a","FO2016_e2a_40","92","lark",0,"New",2,1450,"Include"
"FO2016_e2a","FO2016_e2a_40","93","amount",0,"New",4,3026,"Include"
"FO2016_e2a","FO2016_e2a_40","94","tomb",1,"Aloud",4,3962,"Include"
"FO2016_e2a","FO2016_e2a_40","95","reflection",0,"New",1,4658,"Include"
"FO2016_e2a","FO2016_e2a_40","96","grief",1,"Silent",2,1442,"Include"
"FO2016_e2a","FO2016_e2a_40","97","cat",1,"Aloud",6,882,"Include"
"FO2016_e2a","FO2016_e2a_40","98","city",1,"Silent",6,634,"Include"
"FO2016_e2a","FO2016_e2a_40","99","headquarters",0,"New",1,1002,"Include"
"FO2016_e2a","FO2016_e2a_40","100","time",1,"Aloud",4,1890,"Include"
"FO2016_e2a","FO2016_e2a_40","101","vision",1,"Silent",1,666,"Include"
"FO2016_e2a","FO2016_e2a_40","102","array",0,"New",1,1114,"Include"
"FO2016_e2a","FO2016_e2a_40","103","facility",1,"Silent",1,770,"Include"
"FO2016_e2a","FO2016_e2a_40","104","foam",0,"New",2,650,"Include"
"FO2016_e2a","FO2016_e2a_40","105","claw",0,"New",3,2618,"Include"
"FO2016_e2a","FO2016_e2a_40","106","competition",1,"Aloud",6,906,"Include"
"FO2016_e2a","FO2016_e2a_40","107","winter",0,"New",1,1050,"Include"
"FO2016_e2a","FO2016_e2a_40","108","hammer",0,"New",6,882,"Include"
"FO2016_e2a","FO2016_e2a_40","109","ankle",1,"Silent",6,826,"Include"
"FO2016_e2a","FO2016_e2a_40","110","excuse",0,"New",5,1194,"Include"
"FO2016_e2a","FO2016_e2a_40","111","party",0,"New",1,1498,"Include"
"FO2016_e2a","FO2016_e2a_40","112","star",1,"Silent",6,618,"Include"
"FO2016_e2a","FO2016_e2a_40","113","comrade",0,"New",3,2474,"Include"
"FO2016_e2a","FO2016_e2a_40","114","sauce",0,"New",1,1074,"Include"
"FO2016_e2a","FO2016_e2a_40","115","dirt",0,"New",1,698,"Include"
"FO2016_e2a","FO2016_e2a_40","116","vapour",1,"Aloud",6,946,"Include"
"FO2016_e2a","FO2016_e2a_40","117","baby",0,"New",1,762,"Include"
"FO2016_e2a","FO2016_e2a_40","118","lecture",0,"New",2,1538,"Include"
"FO2016_e2a","FO2016_e2a_40","119","captive",0,"New",1,1514,"Include"
"FO2016_e2a","FO2016_e2a_40","120","physician",1,"Aloud",4,2138,"Include"
"FO2016_e2a","FO2016_e2a_40","121","joke",0,"New",2,1146,"Include"
"FO2016_e2a","FO2016_e2a_40","122","committee",1,"Silent",6,1058,"Include"
"FO2016_e2a","FO2016_e2a_40","123","journal",1,"Aloud",6,762,"Include"
"FO2016_e2a","FO2016_e2a_40","124","slave",1,"Aloud",6,578,"Include"
"FO2016_e2a","FO2016_e2a_40","125","direction",0,"New",5,1050,"Include"
"FO2016_e2a","FO2016_e2a_40","126","christmas",1,"Silent",6,570,"Include"
"FO2016_e2a","FO2016_e2a_40","127","army",1,"Aloud",6,566,"Include"
"FO2016_e2a","FO2016_e2a_40","128","disposition",0,"New",5,1626,"Include"
"FO2016_e2a","FO2016_e2a_40","129","harness",0,"New",3,842,"Include"
"FO2016_e2a","FO2016_e2a_40","130","plain",1,"Aloud",3,2122,"Include"
"FO2016_e2a","FO2016_e2a_40","131","disaster",1,"Aloud",2,1122,"Include"
"FO2016_e2a","FO2016_e2a_40","132","ocean",0,"New",1,1042,"Include"
"FO2016_e2a","FO2016_e2a_40","133","jail",0,"New",6,762,"Include"
"FO2016_e2a","FO2016_e2a_40","134","creature",1,"Aloud",6,890,"Include"
"FO2016_e2a","FO2016_e2a_40","135","moisture",0,"New",1,1354,"Include"
"FO2016_e2a","FO2016_e2a_40","136","oven",0,"New",1,746,"Include"
"FO2016_e2a","FO2016_e2a_40","137","storm",0,"New",1,706,"Include"
"FO2016_e2a","FO2016_e2a_40","138","menace",0,"New",1,650,"Include"
"FO2016_e2a","FO2016_e2a_40","139","baron",1,"Silent",3,1530,"Include"
"FO2016_e2a","FO2016_e2a_40","140","drama",0,"New",1,1034,"Include"
"FO2016_e2a","FO2016_e2a_40","141","goddess",1,"Aloud",6,810,"Include"
"FO2016_e2a","FO2016_e2a_40","142","nail",0,"New",2,1194,"Include"
"FO2016_e2a","FO2016_e2a_40","143","priest",0,"New",2,1330,"Include"
"FO2016_e2a","FO2016_e2a_40","144","shadow",0,"New",2,946,"Include"
"FO2016_e2a","FO2016_e2a_40","145","material",0,"New",6,818,"Include"
"FO2016_e2a","FO2016_e2a_40","146","quest",0,"New",6,794,"Include"
"FO2016_e2a","FO2016_e2a_40","147","love",0,"New",6,826,"Include"
"FO2016_e2a","FO2016_e2a_40","148","sickness",1,"Aloud",1,1378,"Include"
"FO2016_e2a","FO2016_e2a_40","149","hint",1,"Aloud",1,706,"Include"
"FO2016_e2a","FO2016_e2a_40","150","appearance",1,"Aloud",2,2818,"Include"
"FO2016_e2a","FO2016_e2a_40","151","form",0,"New",2,1698,"Include"
"FO2016_e2a","FO2016_e2a_40","152","link",0,"New",2,1858,"Include"
"FO2016_e2a","FO2016_e2a_40","153","moment",1,"Aloud",3,1522,"Include"
"FO2016_e2a","FO2016_e2a_40","154","diamond",1,"Aloud",6,634,"Include"
"FO2016_e2a","FO2016_e2a_40","155","sugar",1,"Aloud",4,2202,"Include"
"FO2016_e2a","FO2016_e2a_40","156","mind",1,"Aloud",5,3794,"Include"
"FO2016_e2a","FO2016_e2a_40","157","situation",1,"Silent",4,1402,"Include"
"FO2016_e2a","FO2016_e2a_40","158","costume",1,"Aloud",4,1394,"Include"
"FO2016_e2a","FO2016_e2a_40","159","flesh",1,"Silent",2,1378,"Include"
"FO2016_e2a","FO2016_e2a_40","160","maker",0,"New",1,3410,"Include"
"FO2016_e2a","FO2016_e2a_40","161","earth",0,"New",2,778,"Include"
"FO2016_e2a","FO2016_e2a_40","162","custom",1,"Silent",2,2354,"Include"
"FO2016_e2a","FO2016_e2a_40","163","prayer",1,"Silent",6,1442,"Include"
"FO2016_e2a","FO2016_e2a_40","164","steam",0,"New",2,2234,"Include"
"FO2016_e2a","FO2016_e2a_40","165","speech",0,"New",6,2162,"Include"
"FO2016_e2a","FO2016_e2a_40","166","chair",1,"Aloud",1,1466,"Include"
"FO2016_e2a","FO2016_e2a_40","167","car",1,"Aloud",6,4266,"Include"
"FO2016_e2a","FO2016_e2a_40","168","contents",0,"New",1,1322,"Include"
"FO2016_e2a","FO2016_e2a_40","169","attribute",1,"Silent",4,2386,"Include"
"FO2016_e2a","FO2016_e2a_40","170","gallery",1,"Silent",6,1570,"Include"
"FO2016_e2a","FO2016_e2a_40","171","jury",0,"New",1,1786,"Include"
"FO2016_e2a","FO2016_e2a_40","172","settler",0,"New",6,1138,"Include"
"FO2016_e2a","FO2016_e2a_40","173","welfare",0,"New",1,794,"Include"
"FO2016_e2a","FO2016_e2a_40","174","murder",1,"Silent",4,1746,"Include"
"FO2016_e2a","FO2016_e2a_40","175","ticket",0,"New",1,1194,"Include"
"FO2016_e2a","FO2016_e2a_40","176","toast",0,"New",1,1154,"Include"
"FO2016_e2a","FO2016_e2a_40","177","sea",1,"Aloud",6,818,"Include"
"FO2016_e2a","FO2016_e2a_40","178","robber",1,"Silent",3,2930,"Include"
"FO2016_e2a","FO2016_e2a_40","179","monarch",1,"Silent",1,2386,"Include"
"FO2016_e2a","FO2016_e2a_40","180","prairie",1,"Aloud",5,2410,"Include"
"FO2016_e2a","FO2016_e2a_40","181","library",1,"Silent",5,1002,"Include"
"FO2016_e2a","FO2016_e2a_40","182","weapon",0,"New",1,874,"Include"
"FO2016_e2a","FO2016_e2a_40","183","door",0,"New",1,1738,"Include"
"FO2016_e2a","FO2016_e2a_40","184","attendant",0,"New",3,5050,"Include"
"FO2016_e2a","FO2016_e2a_40","185","justice",0,"New",2,1506,"Include"
"FO2016_e2a","FO2016_e2a_40","186","sulphur",1,"Aloud",6,1170,"Include"
"FO2016_e2a","FO2016_e2a_40","187","law",1,"Aloud",6,570,"Include"
"FO2016_e2a","FO2016_e2a_40","188","oxygen",1,"Aloud",1,1050,"Include"
"FO2016_e2a","FO2016_e2a_40","189","forest",0,"New",3,1623,"Include"
"FO2016_e2a","FO2016_e2a_40","190","charm",1,"Aloud",6,1234,"Include"
"FO2016_e2a","FO2016_e2a_40","191","garden",1,"Silent",6,810,"Include"
"FO2016_e2a","FO2016_e2a_40","192","affection",0,"New",1,674,"Include"
"FO2016_e2a","FO2016_e2a_40","193","hope",1,"Aloud",4,3002,"Include"
"FO2016_e2a","FO2016_e2a_40","194","wine",1,"Aloud",6,786,"Include"
"FO2016_e2a","FO2016_e2a_40","195","clock",1,"Silent",1,1298,"Include"
"FO2016_e2a","FO2016_e2a_40","196","moss",0,"New",1,850,"Include"
"FO2016_e2a","FO2016_e2a_40","197","king",1,"Aloud",1,834,"Include"
"FO2016_e2a","FO2016_e2a_40","198","substitute",1,"Aloud",6,826,"Include"
"FO2016_e2a","FO2016_e2a_40","199","trouble",1,"Silent",6,1034,"Include"
"FO2016_e2a","FO2016_e2a_40","200","iron",1,"Silent",6,842,"Include"
"FO2016_e2a","FO2016_e2a_40","201","railroad",0,"New",2,2074,"Include"
"FO2016_e2a","FO2016_e2a_40","202","skin",0,"New",2,1394,"Include"
"FO2016_e2a","FO2016_e2a_40","203","picture",1,"Aloud",2,1466,"Include"
"FO2016_e2a","FO2016_e2a_40","204","butterfly",0,"New",1,914,"Include"
"FO2016_e2a","FO2016_e2a_40","205","product",1,"Silent",6,978,"Include"
"FO2016_e2a","FO2016_e2a_40","206","gentleman",1,"Aloud",6,706,"Include"
"FO2016_e2a","FO2016_e2a_40","207","tablespoon",0,"New",1,1018,"Include"
"FO2016_e2a","FO2016_e2a_40","208","grass",0,"New",1,714,"Include"
"FO2016_e2a","FO2016_e2a_40","209","science",0,"New",1,850,"Include"
"FO2016_e2a","FO2016_e2a_40","210","metal",1,"Aloud",6,1026,"Include"
"FO2016_e2a","FO2016_e2a_40","211","beggar",1,"Aloud",6,1346,"Include"
"FO2016_e2a","FO2016_e2a_40","212","cash",0,"New",1,1074,"Include"
"FO2016_e2a","FO2016_e2a_40","213","sovereign",1,"Silent",1,914,"Include"
"FO2016_e2a","FO2016_e2a_40","214","soil",0,"New",1,802,"Include"
"FO2016_e2a","FO2016_e2a_40","215","majority",0,"New",1,898,"Include"
"FO2016_e2a","FO2016_e2a_40","216","instance",1,"Aloud",2,778,"Include"
"FO2016_e2a","FO2016_e2a_40","217","duty",1,"Silent",1,1578,"Include"
"FO2016_e2a","FO2016_e2a_40","218","camp",0,"New",1,642,"Include"
"FO2016_e2a","FO2016_e2a_40","219","impulse",0,"New",1,1522,"Include"
"FO2016_e2a","FO2016_e2a_40","220","window",1,"Silent",1,674,"Include"
"FO2016_e2a","FO2016_e2a_40","221","fork",0,"New",1,1306,"Include"
"FO2016_e2a","FO2016_e2a_40","222","person",1,"Silent",6,930,"Include"
"FO2016_e2a","FO2016_e2a_40","223","victim",0,"New",6,1010,"Include"
"FO2016_e2a","FO2016_e2a_40","224","fox",0,"New",1,930,"Include"
"FO2016_e2a","FO2016_e2a_40","225","confidence",0,"New",6,930,"Include"
"FO2016_e2a","FO2016_e2a_40","226","necessity",1,"Silent",6,858,"Include"
"FO2016_e2a","FO2016_e2a_40","227","capacity",0,"New",5,1714,"Include"
"FO2016_e2a","FO2016_e2a_40","228","folly",1,"Aloud",1,842,"Include"
"FO2016_e2a","FO2016_e2a_40","229","wheat",1,"Silent",6,1234,"Include"
"FO2016_e2a","FO2016_e2a_40","230","conquest",1,"Aloud",4,1418,"Include"
"FO2016_e2a","FO2016_e2a_40","231","deed",0,"New",1,954,"Include"
"FO2016_e2a","FO2016_e2a_40","232","grandmother",1,"Silent",1,962,"Include"
"FO2016_e2a","FO2016_e2a_40","233","master",1,"Aloud",6,738,"Include"
"FO2016_e2a","FO2016_e2a_40","234","beaver",1,"Aloud",6,1474,"Include"
"FO2016_e2a","FO2016_e2a_40","235","woods",1,"Aloud",1,618,"Include"
"FO2016_e2a","FO2016_e2a_40","236","cellar",1,"Aloud",6,1642,"Include"
"FO2016_e2a","FO2016_e2a_40","237","elephant",1,"Silent",1,730,"Include"
"FO2016_e2a","FO2016_e2a_40","238","prison",0,"New",2,1170,"Include"
"FO2016_e2a","FO2016_e2a_40","239","inhabitant",1,"Silent",2,1362,"Include"
"FO2016_e2a","FO2016_e2a_40","240","thief",0,"New",1,770,"Include"
"FO2016_e2a","FO2016_e2a_41","2","river",0,"New",2,4154,"Include"
"FO2016_e2a","FO2016_e2a_41","3","procession",1,"Silent",4,3394,"Include"
"FO2016_e2a","FO2016_e2a_41","4","sunset",0,"New",6,4082,"Include"
"FO2016_e2a","FO2016_e2a_41","5","nail",1,"Aloud",6,1002,"Include"
"FO2016_e2a","FO2016_e2a_41","6","oven",1,"Silent",2,5290,"Include"
"FO2016_e2a","FO2016_e2a_41","7","trouble",1,"Aloud",2,1274,"Include"
"FO2016_e2a","FO2016_e2a_41","8","shame",1,"Silent",6,2290,"Include"
"FO2016_e2a","FO2016_e2a_41","9","physician",1,"Aloud",6,938,"Include"
"FO2016_e2a","FO2016_e2a_41","10","dirt",0,"New",1,1362,"Include"
"FO2016_e2a","FO2016_e2a_41","11","vapour",1,"Aloud",1,1154,"Include"
"FO2016_e2a","FO2016_e2a_41","12","moisture",0,"New",4,2194,"Include"
"FO2016_e2a","FO2016_e2a_41","13","arm",0,"New",1,1698,"Include"
"FO2016_e2a","FO2016_e2a_41","14","winter",0,"New",6,1682,"Include"
"FO2016_e2a","FO2016_e2a_41","15","assault",1,"Silent",6,1546,"Include"
"FO2016_e2a","FO2016_e2a_41","16","disaster",0,"New",2,1362,"Include"
"FO2016_e2a","FO2016_e2a_41","17","reflection",0,"New",2,1522,"Include"
"FO2016_e2a","FO2016_e2a_41","18","length",1,"Silent",1,3098,"Include"
"FO2016_e2a","FO2016_e2a_41","19","camp",0,"New",1,1058,"Include"
"FO2016_e2a","FO2016_e2a_41","20","grandmother",1,"Silent",1,1634,"Include"
"FO2016_e2a","FO2016_e2a_41","21","picture",0,"New",4,3706,"Include"
"FO2016_e2a","FO2016_e2a_41","22","drama",1,"Aloud",6,2106,"Include"
"FO2016_e2a","FO2016_e2a_41","23","sickness",1,"Aloud",6,866,"Include"
"FO2016_e2a","FO2016_e2a_41","24","tower",1,"Aloud",6,2178,"Include"
"FO2016_e2a","FO2016_e2a_41","25","book",0,"New",6,1026,"Include"
"FO2016_e2a","FO2016_e2a_41","26","judge",0,"New",2,1578,"Include"
"FO2016_e2a","FO2016_e2a_41","27","child",0,"New",2,1138,"Include"
"FO2016_e2a","FO2016_e2a_41","28","virtue",0,"New",1,5250,"Include"
"FO2016_e2a","FO2016_e2a_41","29","harness",1,"Aloud",6,2130,"Include"
"FO2016_e2a","FO2016_e2a_41","30","array",0,"New",1,1154,"Include"
"FO2016_e2a","FO2016_e2a_41","31","brain",0,"New",1,1370,"Include"
"FO2016_e2a","FO2016_e2a_41","32","beggar",1,"Aloud",5,1850,"Include"
"FO2016_e2a","FO2016_e2a_41","33","affection",0,"New",2,1674,"Include"
"FO2016_e2a","FO2016_e2a_41","34","earth",0,"New",1,1698,"Include"
"FO2016_e2a","FO2016_e2a_41","35","anxiety",0,"New",1,1218,"Include"
"FO2016_e2a","FO2016_e2a_41","36","settler",1,"Silent",6,1498,"Include"
"FO2016_e2a","FO2016_e2a_41","37","situation",1,"Aloud",3,2514,"Include"
"FO2016_e2a","FO2016_e2a_41","38","robber",1,"Aloud",3,2106,"Include"
"FO2016_e2a","FO2016_e2a_41","39","jury",1,"Silent",1,1794,"Include"
"FO2016_e2a","FO2016_e2a_41","41","hammer",0,"New",4,3226,"Include"
"FO2016_e2a","FO2016_e2a_41","43","deed",1,"Aloud",6,1530,"Include"
"FO2016_e2a","FO2016_e2a_41","44","air",1,"Silent",2,1378,"Include"
"FO2016_e2a","FO2016_e2a_41","45","person",0,"New",2,1706,"Include"
"FO2016_e2a","FO2016_e2a_41","46","creature",0,"New",2,1042,"Include"
"FO2016_e2a","FO2016_e2a_41","47","majority",0,"New",3,4954,"Include"
"FO2016_e2a","FO2016_e2a_41","48","hint",1,"Silent",3,1274,"Include"
"FO2016_e2a","FO2016_e2a_41","49","beaver",0,"New",2,1330,"Include"
