"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"CSR2015_e1","CSR2015_e1_37",7,"ritual",17,1,"R2",4,1713,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"barrel",18,0,"distractor",1,1600,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"letter",19,0,"distractor",1,787,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"dread",20,1,"R4",6,1029,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"hood",21,1,"R2",6,909,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"tariff",22,1,"R2",6,1018,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"self",23,0,"distractor",1,867,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"relic",24,0,"distractor",2,962,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"toilet",25,1,"R1",3,957,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"magic",26,1,"R1",3,921,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"cradle",27,0,"distractor",3,886,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"edition",28,0,"distractor",2,836,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"wool",29,1,"R4",1,1172,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"foil",30,0,"distractor",1,1672,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"apple",31,1,"R1",1,872,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"bureau",32,0,"distractor",1,1047,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"paradox",33,0,"distractor",1,927,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"fabric",34,0,"distractor",1,1820,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"surface",35,0,"distractor",1,1255,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"style",36,1,"SS",6,791,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"brush",37,1,"R1",1,889,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"news",38,0,"distractor",1,1160,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"vanity",39,0,"distractor",4,2188,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"maze",40,1,"R1",2,1689,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"career",41,1,"R1",2,1369,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"fire",42,0,"distractor",2,1381,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"duke",43,0,"distractor",1,913,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"room",44,1,"R4",6,909,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"church",45,1,"R2",5,1018,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"year",46,0,"distractor",2,1267,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"prairie",47,0,"distractor",1,947,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"context",48,1,"R1",2,943,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"cabinet",49,0,"distractor",2,875,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"thread",50,1,"R2",2,1066,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"capsule",51,0,"distractor",2,849,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"biology",52,1,"R1",6,2097,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"essay",53,0,"distractor",4,1793,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"life",54,0,"distractor",2,1117,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"corner",55,1,"R2",2,866,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"caravan",56,0,"distractor",2,833,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"bishop",57,1,"R1",2,929,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"anchor",58,0,"distractor",2,702,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"mankind",59,1,"R1",1,915,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"border",60,0,"distractor",1,912,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"curse",61,0,"distractor",1,696,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"donor",62,0,"distractor",1,770,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"jungle",63,1,"R4",6,917,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"revenue",64,1,"R2",6,1810,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"moment",65,0,"distractor",5,1693,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"name",66,1,"SS",6,1020,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"week",67,1,"R4",2,2629,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"thinker",68,1,"R4",2,2354,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"camera",69,0,"distractor",2,1065,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"slip",70,1,"SS",6,992,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"onion",71,1,"SS",6,890,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"sphere",72,0,"distractor",1,1049,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"bark",73,1,"SS",6,721,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"mileage",74,0,"distractor",1,821,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"raid",75,0,"distractor",1,1414,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"chin",76,1,"R2",1,928,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"deputy",77,0,"distractor",2,1020,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"booth",78,1,"R4",1,998,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"aunt",79,1,"R2",6,800,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"plunge",80,0,"distractor",1,977,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"teeth",81,0,"distractor",2,1292,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"cottage",82,0,"distractor",4,2779,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"oxygen",83,0,"distractor",2,1170,"Include"
"CSR2015_e1","CSR2015_e1_37",7,"miracle",84,1,"R2",2,1318,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"voice",1,1,"R1",2,1533,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"barn",2,0,"distractor",2,835,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"shadow",3,1,"R1",6,1411,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"essence",4,0,"distractor",1,829,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"ration",5,0,"distractor",1,1021,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"trunk",6,1,"R2",6,1014,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"sole",7,1,"R1",1,880,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"present",8,0,"distractor",2,1102,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"ship",9,1,"R4",6,1076,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"jockey",10,0,"distractor",1,874,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"organ",11,0,"distractor",1,890,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"wine",12,1,"R2",4,3448,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"poll",13,0,"distractor",1,918,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"giant",14,0,"distractor",1,963,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"straw",15,0,"distractor",1,718,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"roof",16,0,"distractor",2,850,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"tongue",17,1,"SS",6,914,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"tube",18,1,"R4",4,1711,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"sheep",19,0,"distractor",4,1693,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"ball",20,1,"R4",1,1275,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"circuit",21,0,"distractor",1,843,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"turmoil",22,1,"R4",4,1061,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"bench",23,0,"distractor",2,1124,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"ankle",24,0,"distractor",2,1065,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"piston",25,0,"distractor",2,1009,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"house",26,0,"distractor",1,2058,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"journal",27,0,"distractor",1,2236,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"club",28,0,"distractor",1,872,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"abdomen",29,0,"distractor",1,807,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"student",30,0,"distractor",1,1208,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"rite",31,1,"R2",1,859,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"newt",32,0,"distractor",1,954,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"century",33,0,"distractor",4,1414,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"cave",34,1,"R1",1,976,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"length",35,0,"distractor",1,1851,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"earl",36,1,"R2",6,1253,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"coral",37,1,"R1",4,1317,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"terror",38,0,"distractor",3,1427,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"harmony",39,1,"SS",6,1269,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"growth",40,1,"R2",4,1636,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"atom",41,0,"distractor",2,1278,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"teacher",42,1,"R4",2,2797,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"outfit",43,1,"R4",6,2595,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"rail",44,0,"distractor",2,849,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"rack",45,1,"R2",6,848,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"cable",46,1,"R2",5,1119,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"nurse",47,1,"R2",2,2437,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"amount",48,0,"distractor",1,3337,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"globe",49,1,"R4",6,1131,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"crown",50,1,"R2",6,856,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"past",51,0,"distractor",4,1695,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"team",52,1,"R2",2,1167,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"margin",53,1,"R4",4,1234,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"tide",54,1,"R2",2,2770,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"worker",55,1,"R1",4,1409,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"holiday",56,0,"distractor",1,771,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"gloom",57,0,"distractor",2,710,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"special",58,1,"R1",1,667,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"bayonet",59,0,"distractor",1,721,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"wealth",60,0,"distractor",1,694,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"robbery",61,1,"SS",6,875,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"song",62,0,"distractor",2,986,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"flesh",63,1,"R2",1,1541,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"arbiter",64,0,"distractor",1,1434,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"realm",65,1,"SS",6,724,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"veto",66,1,"R4",2,984,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"trend",67,0,"distractor",2,1443,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"whip",68,0,"distractor",2,812,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"pollen",69,0,"distractor",2,1037,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"plan",70,1,"R1",2,1158,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"frost",71,1,"SS",6,1130,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"cure",72,1,"R4",2,1054,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"creator",73,1,"R4",2,1078,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"brief",74,1,"R1",3,1453,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"attempt",75,1,"R1",3,1446,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"period",76,0,"distractor",3,862,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"cheek",77,1,"R1",4,1789,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"mineral",78,1,"SS",6,1081,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"thumb",79,0,"distractor",2,1328,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"quarter",80,1,"R1",2,749,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"extent",81,0,"distractor",2,848,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"hazard",82,1,"R4",2,928,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"chicken",83,0,"distractor",1,1084,"Include"
"CSR2015_e1","CSR2015_e1_37",8,"drill",84,0,"distractor",6,1235,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"dynasty",1,1,"R2",6,972,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"swamp",2,0,"distractor",1,791,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"impetus",3,0,"distractor",1,761,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"love",4,0,"distractor",1,812,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"insult",5,0,"distractor",1,781,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"strand",6,1,"R2",1,703,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"cunning",7,0,"distractor",1,708,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"vehicle",8,0,"distractor",1,697,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"equal",9,0,"distractor",1,670,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"guard",10,1,"SS",6,1429,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"winter",11,1,"R1",1,1293,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"leaf",12,1,"R1",1,764,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"play",13,0,"distractor",1,943,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"envy",14,0,"distractor",1,801,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"bean",15,0,"distractor",1,779,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"chaos",16,1,"R2",2,911,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"dispute",17,1,"R4",1,1068,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"plank",18,0,"distractor",1,931,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"walnut",19,1,"R4",1,831,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"sound",20,1,"R1",1,3391,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"bedroom",21,0,"distractor",2,1055,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"rubber",22,0,"distractor",1,695,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"chance",23,0,"distractor",2,828,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"ally",24,0,"distractor",1,861,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"fatigue",25,1,"R4",6,860,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"gallon",26,1,"R1",1,811,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"park",27,1,"R4",1,796,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"step",28,1,"R2",1,1694,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"seam",29,1,"R2",2,1470,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"dancer",30,1,"R1",6,934,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"amateur",31,1,"R1",4,1842,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"throat",32,0,"distractor",2,892,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"finance",33,1,"R2",6,986,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"palace",34,1,"R1",2,836,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"phone",35,1,"R1",2,772,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"system",36,0,"distractor",1,919,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"fury",37,0,"distractor",1,932,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"valley",38,0,"distractor",1,928,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"otter",39,0,"distractor",1,1388,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"height",40,0,"distractor",1,1256,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"belt",41,0,"distractor",3,1928,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"wound",42,0,"distractor",1,927,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"mustard",43,0,"distractor",2,913,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"lord",44,1,"R4",6,889,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"phrase",45,1,"R1",2,1479,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"jail",46,0,"distractor",2,1077,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"road",47,1,"R2",5,2533,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"guilt",48,0,"distractor",4,1477,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"weapon",49,0,"distractor",2,941,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"evening",50,0,"distractor",2,1257,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"skill",51,0,"distractor",2,953,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"mast",52,1,"R2",2,773,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"battle",53,1,"R2",2,920,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"fraud",54,0,"distractor",2,1221,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"prophet",55,1,"R1",2,918,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"parish",56,0,"distractor",1,690,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"device",57,0,"distractor",1,712,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"painter",58,1,"SS",6,908,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"court",59,1,"SS",6,874,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"economy",60,1,"R1",1,1065,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"pump",61,1,"R4",1,912,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"cell",62,0,"distractor",1,749,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"filter",63,1,"R4",1,1008,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"wish",64,0,"distractor",1,810,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"gravity",65,1,"R4",1,843,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"flask",66,1,"R4",6,1195,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"disease",67,0,"distractor",1,894,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"fight",68,0,"distractor",3,2700,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"tenure",69,1,"R4",6,1526,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"trial",70,1,"R2",2,844,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"glitter",71,0,"distractor",1,1164,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"prize",72,0,"distractor",1,1632,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"lady",73,1,"SS",6,882,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"canoe",74,1,"R2",6,752,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"range",75,1,"R1",6,947,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"delta",76,1,"SS",6,783,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"beef",77,1,"R4",6,817,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"tale",78,0,"distractor",6,881,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"zone",79,1,"R4",6,1136,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"quality",80,0,"distractor",1,932,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"trip",81,0,"distractor",1,992,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"loss",82,1,"SS",6,986,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"saga",83,0,"distractor",1,789,"Include"
"CSR2015_e1","CSR2015_e1_37",9,"judge",84,1,"R2",6,871,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"blade",1,1,"R4",5,1263,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"stomach",2,1,"R4",5,719,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"isle",3,0,"distractor",2,1842,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"spruce",4,1,"R2",6,892,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"trouble",5,0,"distractor",1,699,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"steeple",6,1,"R1",6,960,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"satire",7,0,"distractor",1,632,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"thrill",8,1,"R4",6,784,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"lumber",9,1,"SS",6,839,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"block",10,1,"R2",4,816,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"office",11,0,"distractor",1,1078,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"ulcer",12,0,"distractor",1,887,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"corn",13,0,"distractor",1,698,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"doorway",14,0,"distractor",1,649,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"suit",15,0,"distractor",4,1121,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"panic",16,0,"distractor",1,953,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"article",17,0,"distractor",1,725,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"produce",18,1,"R1",2,1287,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"sugar",19,1,"R4",3,806,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"prey",20,0,"distractor",3,711,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"stadium",21,0,"distractor",1,872,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"grade",22,1,"R2",1,744,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"iron",23,1,"R2",1,764,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"supper",24,0,"distractor",1,938,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"loyalty",25,0,"distractor",2,1335,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"racket",26,0,"distractor",2,1208,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"lease",27,0,"distractor",1,1155,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"dinner",28,1,"R2",4,1430,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"number",29,1,"R4",1,756,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"watch",30,1,"R2",1,755,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"tiger",31,1,"R4",6,953,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"track",32,0,"distractor",2,945,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"honey",33,1,"SS",6,1117,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"maker",34,0,"distractor",1,819,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"service",35,0,"distractor",1,822,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"mood",36,1,"R1",2,1094,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"burn",37,1,"R2",2,970,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"bank",38,0,"distractor",2,930,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"haze",39,0,"distractor",2,899,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"skirt",40,0,"distractor",2,986,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"hunter",41,0,"distractor",1,1290,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"riot",42,1,"R4",1,723,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"account",43,1,"R4",1,906,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"shape",44,0,"distractor",1,710,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"lock",45,1,"R1",3,1111,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"theft",46,0,"distractor",3,862,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"weather",47,1,"R1",1,895,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"lane",48,1,"R2",1,891,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"acre",49,1,"R2",6,1460,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"captain",50,1,"R1",1,899,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"nation",51,0,"distractor",1,846,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"crane",52,0,"distractor",1,800,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"beach",53,0,"distractor",1,755,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"exhaust",54,1,"SS",6,754,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"desire",55,0,"distractor",1,804,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"purpose",56,0,"distractor",2,1140,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"rear",57,1,"SS",6,845,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"dock",58,0,"distractor",2,852,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"tragedy",59,1,"R1",1,886,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"prop",60,1,"R4",2,3335,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"arch",61,0,"distractor",2,870,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"command",62,0,"distractor",1,595,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"owner",63,1,"R2",1,731,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"sponge",64,0,"distractor",1,606,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"meat",65,1,"R1",1,665,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"square",66,0,"distractor",1,603,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"relief",67,1,"R1",1,871,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"paint",68,1,"R4",4,898,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"saint",69,0,"distractor",4,754,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"buffer",70,1,"SS",6,863,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"choir",71,1,"R2",6,915,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"palette",72,0,"distractor",1,877,"Include"
"CSR2015_e1","CSR2015_e1_37",10,"hole",73,0,"distractor",3,796,"Include"
