"exp","id","item","isold","rating","excluding"
"SWS2011_e1","SWS2011_e1_8","FILM",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","SMILE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BRAIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BOSS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","GIRDLE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","JERSEY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","THROAT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","WALLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BOAT",1,10,"Include"
"SWS2011_e1","SWS2011_e1_8","LIBRARY",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","TREASURER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MEAT",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","LETTER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SHIRT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","IRON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TOMB",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","TUNNEL",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","MISSILE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","BUTTERFLY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BEER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MEAL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BUCKLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","AISLE",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","PEARL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MARBLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ONION",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DANCER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","POLICEMAN",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","DEER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BREAD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PILE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","GINGHAM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MULE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","STRING",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CANE",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","MALARIA",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","WILLOW",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","CANCER",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","TOBACCO",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","ELEPHANT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","THORN",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","KERCHIEF",1,2,"Include"
"SWS2011_e1","SWS2011_e1_8","EMPEROR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TIGER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","SLAP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BANANA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SECRETARY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","EASEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","STATUE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CAGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","HAWK",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","MOLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SHEEP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CONCERN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MAHOGANY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","RACKET",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","POOL",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","STEW",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BOLT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ORANGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","UNCLE",1,5,"Include"
"SWS2011_e1","SWS2011_e1_8","HARP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","RICE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ARMADILLO",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ROOT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","CLOWN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MICROSCOPE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","SHOULDER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CARTILAGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SPARK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","UNIFORM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LAWYER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","HOOD",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","PALM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MACHINE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","JURY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LEAD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","NECTAR",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","SALAD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","WIND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PYRAMID",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CHAIR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PRIEST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PARK",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","CHOP",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","RING",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ULCER",1,11,"Include"
"SWS2011_e1","SWS2011_e1_8","ZIPPER",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","BARREL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BRANDY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DWELLER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","VALLEY",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","ELBOW",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TOOTH",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","STORM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","GADFLY",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","PLANK",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","JEEP",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","FOUNTAIN",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","BOOT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ROBIN",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","KITE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","BOOTH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TRAIL",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","BASIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","NOZZLE",1,10,"Include"
"SWS2011_e1","SWS2011_e1_8","BONE",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","PINEAPPLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","VELVET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PEAR",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","FORT",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","DOLL",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","SULPHUR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","OUTFIT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SUNBURN",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","SINK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CHANNEL",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","JADE",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","MANURE",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","SINGER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","SETTLER",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","THUNDER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ALCOHOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","FLOWER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TAPE",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","VEHICLE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","GRAPH",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","PHOTOGRAPH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SHUTTER",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","STARCH",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","VOLCANO",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SKIN",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","SKYSCRAPER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","INFIRMARY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CONVENT",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CIRCLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PUPIL",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","LIMB",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TROLLEY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LUNCH",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","EQUIPMENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PRODUCT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","APARTMENT",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","SLIDE",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","CELLAR",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","TRIANGLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SLEEVE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","COVER",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","NURSE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","COUCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PROMENADE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","STOOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","EMULSION",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","COLUMN",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","PUNCH",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","PANE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","BLOOD",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","CAMEL",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","GRASS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CORNER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","TENT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","BILL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SOCK",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","STUDENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BASEMENT",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","COTTON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","INSECT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","NOSE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","BEDROOM",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","PERFORMER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","NEWSPAPER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PIER",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SQUIRREL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SERVANT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LEMON",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","WAIST",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","CAMERA",1,8,"Include"
"SWS2011_e1","SWS2011_e1_8","PURSE",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","MAGICIAN",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","KERNEL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","QUILL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","COLONY",1,5,"Include"
"SWS2011_e1","SWS2011_e1_8","LADY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SULTAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","NIGHTFALL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SUIT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","GROCER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","FROG",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","AVALANCHE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","PENCIL",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","KISS",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","MUSCLE",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","GRAVE",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","WOOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DAME",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","WALL",1,8,"Include"
"SWS2011_e1","SWS2011_e1_8","TELEGRAPH",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","SWEAT",1,9,"Include"
"SWS2011_e1","SWS2011_e1_8","FEAST",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DOLLAR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PHONE",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","CLOTH",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","RIFLE",1,5,"Include"
"SWS2011_e1","SWS2011_e1_8","RABBI",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","SUDS",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","CHESTNUT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","ENVELOPE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","PROJECTOR",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","SMOKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CEMENT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","LANTERN",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","DRUM",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","MIRROR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PALACE",1,14,"Include"
"SWS2011_e1","SWS2011_e1_8","ASPARAGUS",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LEVER",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","SAUERKRAUT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MEADOW",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BRAKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","JUDGE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SILVER",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","TIDE",1,5,"Include"
"SWS2011_e1","SWS2011_e1_8","GENTLEMAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CLOSET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LIQUID",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","INSTRUCTOR",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","LIGHTNING",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","JOURNAL",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","NAIL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","POUCH",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","NEWT",1,2,"Include"
"SWS2011_e1","SWS2011_e1_8","RASH",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","CHEEK",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BRACELET",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","UMBRELLA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","POET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SOAP",1,15,"Include"
"SWS2011_e1","SWS2011_e1_8","YAWN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LOBBY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","STOVE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","AMBULANCE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","PORTRAIT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","PERCH",1,3,"Include"
"SWS2011_e1","SWS2011_e1_8","TUBE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","HEXAGON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","CAKE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_8","CAPITOL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","FISH",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","WITCH",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BANDIT",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","DAWN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","NEEDLE",1,16,"Include"
"SWS2011_e1","SWS2011_e1_8","BOUQUET",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","SABLE",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","SLIT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","LOOT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BREAKFAST",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","FROST",1,4,"Include"
"SWS2011_e1","SWS2011_e1_8","TRUMPET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BALL",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TABLESPOON",1,12,"Include"
"SWS2011_e1","SWS2011_e1_8","WAREHOUSE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","KITTEN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","RECORD",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","KNUCKLE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DUST",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","BULLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","DOCK",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","DIAMOND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","FOAM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SOUP",1,7,"Include"
"SWS2011_e1","SWS2011_e1_8","PLATFORM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BUILDER",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","RUST",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","PIGEON",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","BACTERIA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","HERRING",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","TRAY",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","SWORD",1,17,"Include"
"SWS2011_e1","SWS2011_e1_8","YOKE",1,13,"Include"
"SWS2011_e1","SWS2011_e1_8","TAIL",1,18,"Include"
"SWS2011_e1","SWS2011_e1_8","POTATO",1,6,"Include"
"SWS2011_e1","SWS2011_e1_8","CAPTAIN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_8","MOUTH",0,7,"Include"
"SWS2011_e1","SWS2011_e1_8","KENNEL",0,1,"Include"
"SWS2011_e1","SWS2011_e1_8","EARTH",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","GRAVEL",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","RETAILER",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","COSTUME",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","CANDLE",0,16,"Include"
"SWS2011_e1","SWS2011_e1_8","HAMMER",0,12,"Include"
"SWS2011_e1","SWS2011_e1_8","OCEAN",0,19,"Include"
"SWS2011_e1","SWS2011_e1_8","PROFESSOR",0,7,"Include"
"SWS2011_e1","SWS2011_e1_8","WEED",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","CHINA",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","LEATHER",0,17,"Include"
"SWS2011_e1","SWS2011_e1_8","CABINET",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","BOTTLE",0,9,"Include"
"SWS2011_e1","SWS2011_e1_8","LILY",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","BELL",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","DOCTOR",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","VIOLET",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","PLIERS",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","STADIUM",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CIRCUS",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","BLACKSMITH",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","HOTEL",0,7,"Include"
"SWS2011_e1","SWS2011_e1_8","FATHER",0,10,"Include"
"SWS2011_e1","SWS2011_e1_8","DRILL",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","TUNIC",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","CORRIDOR",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","SCAR",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CUSTOMER",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","LOTION",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","FOOTBALL",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","MINERAL",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","TEST",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","STORE",0,12,"Include"
"SWS2011_e1","SWS2011_e1_8","ROOF",0,7,"Include"
"SWS2011_e1","SWS2011_e1_8","FURNITURE",0,18,"Include"
"SWS2011_e1","SWS2011_e1_8","BEVERAGE",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","ALLEY",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","CIGARETTE",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","NAVEL",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","DAIRY",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","LOCK",0,7,"Include"
"SWS2011_e1","SWS2011_e1_8","STICK",0,5,"Include"
"SWS2011_e1","SWS2011_e1_8","HEEL",0,16,"Include"
"SWS2011_e1","SWS2011_e1_8","VEGETABLE",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CARDINAL",0,8,"Include"
"SWS2011_e1","SWS2011_e1_8","SPONGE",0,11,"Include"
"SWS2011_e1","SWS2011_e1_8","TREE",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","CLIFF",0,3,"Include"
"SWS2011_e1","SWS2011_e1_8","DUNGEON",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","TEAR",0,17,"Include"
"SWS2011_e1","SWS2011_e1_8","FLAG",0,13,"Include"
"SWS2011_e1","SWS2011_e1_8","DIAL",0,6,"Include"
"SWS2011_e1","SWS2011_e1_8","NEST",0,4,"Include"
"SWS2011_e1","SWS2011_e1_8","STAIN",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","STRAW",0,8,"Include"
"SWS2011_e1","SWS2011_e1_8","SKETCH",0,12,"Include"
"SWS2011_e1","SWS2011_e1_8","PIANIST",0,2,"Include"
"SWS2011_e1","SWS2011_e1_8","CURB",0,7,"Include"
"SWS2011_e1","SWS2011_e1_9","PHONE",1,2,"Include"
"SWS2011_e1","SWS2011_e1_9","BULLET",1,15,"Include"
"SWS2011_e1","SWS2011_e1_9","SKETCH",1,17,"Include"
"SWS2011_e1","SWS2011_e1_9","PORTRAIT",1,11,"Include"
"SWS2011_e1","SWS2011_e1_9","SUDS",1,15,"Include"
"SWS2011_e1","SWS2011_e1_9","LANTERN",1,14,"Include"
"SWS2011_e1","SWS2011_e1_9","TIDE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","TOOTH",1,16,"Include"
"SWS2011_e1","SWS2011_e1_9","CENT",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","HOTEL",1,12,"Include"
"SWS2011_e1","SWS2011_e1_9","SPARK",1,15,"Include"
"SWS2011_e1","SWS2011_e1_9","VIOLET",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","HOUND",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","CAKE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","SERVANT",1,15,"Include"
"SWS2011_e1","SWS2011_e1_9","BACTERIA",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","PLATFORM",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","STADIUM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","TUBE",1,14,"Include"
"SWS2011_e1","SWS2011_e1_9","CUSTOMER",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","BEDROOM",1,13,"Include"
"SWS2011_e1","SWS2011_e1_9","FOAM",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","HOOD",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","SPONGE",1,18,"Include"
"SWS2011_e1","SWS2011_e1_9","JADE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","YAWN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","ARMADILLO",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","ALLEY",1,13,"Include"
"SWS2011_e1","SWS2011_e1_9","DOLLAR",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","BLACKSMITH",1,18,"Include"
"SWS2011_e1","SWS2011_e1_9","STATUE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","PUPIL",1,13,"Include"
"SWS2011_e1","SWS2011_e1_9","TIRE",1,15,"Include"
"SWS2011_e1","SWS2011_e1_9","MEAT",1,18,"Include"
"SWS2011_e1","SWS2011_e1_9","PROMENADE",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","BRANDY",1,8,"Include"
"SWS2011_e1","SWS2011_e1_9","MAGICIAN",1,20,"Include"
"SWS2011_e1","SWS2011_e1_9","RUST",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","JOURNAL",1,17,"Include"
"SWS2011_e1","SWS2011_e1_9","PALACE",1,12,"Include"
"SWS2011_e1","SWS2011_e1_9","DAIRY",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","SETTLER",1,14,"Include"
"SWS2011_e1","SWS2011_e1_9","CAGE",1,13,"Include"
"SWS2011_e1","SWS2011_e1_9","HAMMER",1,11,"Include"
"SWS2011_e1","SWS2011_e1_9","UNCLE",1,19,"Include"
"SWS2011_e1","SWS2011_e1_9","ROBIN",1,20,"Include"
