"exp","id","block","item","trial","isold","condition","rating","RT","excluding"
"SB2020_e3","SB2020_e3_6",2,"skimp",182,0,"FixedFrequency",2,2232,"Include"
"SB2020_e3","SB2020_e3_6",2,"bales",183,1,"FixedFrequency",4,1040,"Include"
"SB2020_e3","SB2020_e3_6",2,"panko",184,1,"FixedFrequency",5,2429,"Include"
"SB2020_e3","SB2020_e3_6",2,"grief",185,1,"FixedFrequency",4,1198,"Include"
"SB2020_e3","SB2020_e3_6",2,"hippo",186,1,"FixedFrequency",5,1467,"Include"
"SB2020_e3","SB2020_e3_6",2,"swill",187,1,"FixedFrequency",3,1154,"Include"
"SB2020_e3","SB2020_e3_6",2,"reeds",188,1,"FixedFrequency",3,1133,"Include"
"SB2020_e3","SB2020_e3_6",2,"denim",189,0,"FixedFrequency",5,2682,"Include"
"SB2020_e3","SB2020_e3_6",2,"lifts",190,0,"FixedFrequency",4,1300,"Include"
"SB2020_e3","SB2020_e3_6",2,"sicko",191,1,"FixedFrequency",3,1594,"Include"
"SB2020_e3","SB2020_e3_6",2,"prawn",192,0,"FixedFrequency",4,1388,"Include"
"SB2020_e3","SB2020_e3_6",2,"bonks",193,1,"FixedFrequency",2,1848,"Include"
"SB2020_e3","SB2020_e3_6",2,"lives",194,1,"FixedFrequency",2,1450,"Include"
"SB2020_e3","SB2020_e3_6",2,"moggy",195,0,"FixedFrequency",5,1448,"Include"
"SB2020_e3","SB2020_e3_6",2,"doble",196,0,"FixedFrequency",2,1676,"Include"
"SB2020_e3","SB2020_e3_6",2,"tyres",197,1,"FixedFrequency",4,1754,"Include"
"SB2020_e3","SB2020_e3_6",2,"kebab",198,0,"FixedFrequency",4,988,"Include"
"SB2020_e3","SB2020_e3_6",2,"swots",199,0,"FixedFrequency",4,1288,"Include"
"SB2020_e3","SB2020_e3_6",2,"havoc",200,0,"FixedFrequency",4,1326,"Include"
"SB2020_e3","SB2020_e3_7",1,"crush",1,1,"FixedFrequency",5,5909,"Include"
"SB2020_e3","SB2020_e3_7",1,"piles",2,1,"FixedFrequency",6,1676,"Include"
"SB2020_e3","SB2020_e3_7",1,"daubs",3,1,"FixedFrequency",2,2101,"Include"
"SB2020_e3","SB2020_e3_7",1,"light",4,0,"FixedFrequency",2,2186,"Include"
"SB2020_e3","SB2020_e3_7",1,"jowls",5,1,"FixedFrequency",6,2748,"Include"
"SB2020_e3","SB2020_e3_7",1,"sweat",6,0,"FixedFrequency",1,2230,"Include"
"SB2020_e3","SB2020_e3_7",1,"trend",7,1,"FixedFrequency",6,1660,"Include"
"SB2020_e3","SB2020_e3_7",1,"sperm",8,1,"FixedFrequency",4,5687,"Include"
"SB2020_e3","SB2020_e3_7",1,"verve",9,1,"FixedFrequency",5,2025,"Include"
"SB2020_e3","SB2020_e3_7",1,"voice",10,0,"FixedFrequency",6,1498,"Include"
"SB2020_e3","SB2020_e3_7",1,"tulip",11,0,"FixedFrequency",5,1420,"Include"
"SB2020_e3","SB2020_e3_7",1,"scone",12,1,"FixedFrequency",6,1273,"Include"
"SB2020_e3","SB2020_e3_7",1,"fetch",13,1,"FixedFrequency",6,904,"Include"
"SB2020_e3","SB2020_e3_7",1,"pizza",14,1,"FixedFrequency",3,3042,"Include"
"SB2020_e3","SB2020_e3_7",1,"dolts",15,1,"FixedFrequency",5,1379,"Include"
"SB2020_e3","SB2020_e3_7",1,"wools",16,1,"FixedFrequency",6,869,"Include"
"SB2020_e3","SB2020_e3_7",1,"fayre",17,0,"FixedFrequency",6,832,"Include"
"SB2020_e3","SB2020_e3_7",1,"hacks",18,0,"FixedFrequency",6,1789,"Include"
"SB2020_e3","SB2020_e3_7",1,"bluff",19,0,"FixedFrequency",2,2355,"Include"
"SB2020_e3","SB2020_e3_7",1,"paedo",20,1,"FixedFrequency",5,1672,"Include"
"SB2020_e3","SB2020_e3_7",1,"skimp",21,0,"FixedFrequency",6,1245,"Include"
"SB2020_e3","SB2020_e3_7",1,"meals",22,0,"FixedFrequency",2,1834,"Include"
"SB2020_e3","SB2020_e3_7",1,"denim",23,0,"FixedFrequency",4,3510,"Include"
"SB2020_e3","SB2020_e3_7",1,"capos",24,0,"FixedFrequency",1,3394,"Include"
"SB2020_e3","SB2020_e3_7",1,"canes",25,0,"FixedFrequency",5,1225,"Include"
"SB2020_e3","SB2020_e3_7",1,"annul",26,1,"FixedFrequency",6,1044,"Include"
"SB2020_e3","SB2020_e3_7",1,"stint",27,0,"FixedFrequency",5,1466,"Include"
"SB2020_e3","SB2020_e3_7",1,"gusto",28,0,"FixedFrequency",5,1210,"Include"
"SB2020_e3","SB2020_e3_7",1,"beams",29,1,"FixedFrequency",6,1534,"Include"
"SB2020_e3","SB2020_e3_7",1,"major",30,1,"FixedFrequency",6,1449,"Include"
"SB2020_e3","SB2020_e3_7",1,"house",31,0,"FixedFrequency",2,1349,"Include"
"SB2020_e3","SB2020_e3_7",1,"lyres",32,0,"FixedFrequency",6,976,"Include"
"SB2020_e3","SB2020_e3_7",1,"bosom",33,0,"FixedFrequency",6,901,"Include"
"SB2020_e3","SB2020_e3_7",1,"spray",34,0,"FixedFrequency",3,2806,"Include"
"SB2020_e3","SB2020_e3_7",1,"honky",35,1,"FixedFrequency",3,808,"Include"
"SB2020_e3","SB2020_e3_7",1,"tyres",36,1,"FixedFrequency",6,880,"Include"
"SB2020_e3","SB2020_e3_7",1,"hides",37,1,"FixedFrequency",4,2932,"Include"
"SB2020_e3","SB2020_e3_7",1,"blank",38,1,"FixedFrequency",5,1534,"Include"
"SB2020_e3","SB2020_e3_7",1,"brake",39,0,"FixedFrequency",2,1497,"Include"
"SB2020_e3","SB2020_e3_7",1,"abuse",40,0,"FixedFrequency",1,1481,"Include"
"SB2020_e3","SB2020_e3_7",1,"hinds",41,1,"FixedFrequency",4,1318,"Include"
"SB2020_e3","SB2020_e3_7",1,"itchy",42,1,"FixedFrequency",6,1693,"Include"
"SB2020_e3","SB2020_e3_7",1,"hands",43,0,"FixedFrequency",3,2032,"Include"
"SB2020_e3","SB2020_e3_7",1,"stock",44,1,"FixedFrequency",6,1011,"Include"
"SB2020_e3","SB2020_e3_7",1,"boomy",45,0,"FixedFrequency",3,2170,"Include"
"SB2020_e3","SB2020_e3_7",1,"gauze",46,0,"FixedFrequency",1,2861,"Include"
"SB2020_e3","SB2020_e3_7",1,"sleep",47,1,"FixedFrequency",6,1056,"Include"
"SB2020_e3","SB2020_e3_7",1,"breed",48,0,"FixedFrequency",3,2039,"Include"
"SB2020_e3","SB2020_e3_7",1,"curio",49,0,"FixedFrequency",5,1391,"Include"
"SB2020_e3","SB2020_e3_7",1,"bully",50,0,"FixedFrequency",6,1103,"Include"
"SB2020_e3","SB2020_e3_7",1,"lives",51,1,"FixedFrequency",4,4875,"Include"
"SB2020_e3","SB2020_e3_7",1,"hanky",52,1,"FixedFrequency",6,1031,"Include"
"SB2020_e3","SB2020_e3_7",1,"lumps",53,0,"FixedFrequency",3,1779,"Include"
"SB2020_e3","SB2020_e3_7",1,"chasm",54,0,"FixedFrequency",1,1778,"Include"
"SB2020_e3","SB2020_e3_7",1,"clear",55,0,"FixedFrequency",4,5959,"Include"
"SB2020_e3","SB2020_e3_7",1,"ethic",56,0,"FixedFrequency",4,1150,"Include"
"SB2020_e3","SB2020_e3_7",1,"craps",57,0,"FixedFrequency",6,1615,"Include"
"SB2020_e3","SB2020_e3_7",1,"lifts",58,0,"FixedFrequency",5,1855,"Include"
"SB2020_e3","SB2020_e3_7",1,"order",59,0,"FixedFrequency",3,2004,"Include"
"SB2020_e3","SB2020_e3_7",1,"chavs",60,1,"FixedFrequency",3,2962,"Include"
"SB2020_e3","SB2020_e3_7",1,"maths",61,1,"FixedFrequency",5,1639,"Include"
"SB2020_e3","SB2020_e3_7",1,"reeds",62,1,"FixedFrequency",6,1372,"Include"
"SB2020_e3","SB2020_e3_7",1,"mains",63,0,"FixedFrequency",2,2340,"Include"
"SB2020_e3","SB2020_e3_7",1,"bonks",64,1,"FixedFrequency",5,1642,"Include"
"SB2020_e3","SB2020_e3_7",1,"kebab",65,0,"FixedFrequency",6,678,"Include"
"SB2020_e3","SB2020_e3_7",1,"delay",66,1,"FixedFrequency",3,2850,"Include"
"SB2020_e3","SB2020_e3_7",1,"snarl",67,1,"FixedFrequency",6,839,"Include"
"SB2020_e3","SB2020_e3_7",1,"buffs",68,1,"FixedFrequency",5,1256,"Include"
"SB2020_e3","SB2020_e3_7",1,"tenth",69,0,"FixedFrequency",2,1762,"Include"
"SB2020_e3","SB2020_e3_7",1,"sings",70,0,"FixedFrequency",4,2008,"Include"
"SB2020_e3","SB2020_e3_7",1,"liars",71,0,"FixedFrequency",1,1466,"Include"
"SB2020_e3","SB2020_e3_7",1,"frost",72,0,"FixedFrequency",2,2035,"Include"
"SB2020_e3","SB2020_e3_7",1,"untie",73,1,"FixedFrequency",2,1317,"Include"
"SB2020_e3","SB2020_e3_7",1,"doble",74,0,"FixedFrequency",3,1498,"Include"
"SB2020_e3","SB2020_e3_7",1,"opium",75,1,"FixedFrequency",6,889,"Include"
"SB2020_e3","SB2020_e3_7",1,"rowdy",76,0,"FixedFrequency",4,1542,"Include"
"SB2020_e3","SB2020_e3_7",1,"court",77,1,"FixedFrequency",3,1339,"Include"
"SB2020_e3","SB2020_e3_7",1,"snugs",78,0,"FixedFrequency",6,790,"Include"
"SB2020_e3","SB2020_e3_7",1,"bases",79,0,"FixedFrequency",3,1172,"Include"
"SB2020_e3","SB2020_e3_7",1,"blows",80,0,"FixedFrequency",1,1467,"Include"
"SB2020_e3","SB2020_e3_7",1,"cairn",81,0,"FixedFrequency",2,1404,"Include"
"SB2020_e3","SB2020_e3_7",1,"spire",82,1,"FixedFrequency",6,844,"Include"
"SB2020_e3","SB2020_e3_7",1,"havin",83,0,"FixedFrequency",2,1923,"Include"
"SB2020_e3","SB2020_e3_7",1,"easel",84,1,"FixedFrequency",3,1330,"Include"
"SB2020_e3","SB2020_e3_7",1,"snowy",85,0,"FixedFrequency",3,1110,"Include"
"SB2020_e3","SB2020_e3_7",1,"groin",86,0,"FixedFrequency",2,1762,"Include"
"SB2020_e3","SB2020_e3_7",1,"mates",87,1,"FixedFrequency",6,1221,"Include"
"SB2020_e3","SB2020_e3_7",1,"booze",88,0,"FixedFrequency",1,1295,"Include"
"SB2020_e3","SB2020_e3_7",1,"bezel",89,0,"FixedFrequency",1,1735,"Include"
"SB2020_e3","SB2020_e3_7",1,"plain",90,1,"FixedFrequency",5,1482,"Include"
"SB2020_e3","SB2020_e3_7",1,"vetos",91,1,"FixedFrequency",3,4259,"Include"
"SB2020_e3","SB2020_e3_7",1,"knave",92,1,"FixedFrequency",4,1906,"Include"
"SB2020_e3","SB2020_e3_7",1,"moggy",93,0,"FixedFrequency",2,2520,"Include"
"SB2020_e3","SB2020_e3_7",1,"leaps",94,1,"FixedFrequency",6,1054,"Include"
"SB2020_e3","SB2020_e3_7",1,"valve",95,1,"FixedFrequency",3,1553,"Include"
"SB2020_e3","SB2020_e3_7",1,"beach",96,0,"FixedFrequency",6,997,"Include"
"SB2020_e3","SB2020_e3_7",1,"sicko",97,1,"FixedFrequency",4,1447,"Include"
"SB2020_e3","SB2020_e3_7",1,"cease",98,0,"FixedFrequency",2,1265,"Include"
"SB2020_e3","SB2020_e3_7",1,"socks",99,1,"FixedFrequency",2,923,"Include"
"SB2020_e3","SB2020_e3_7",1,"biped",100,1,"FixedFrequency",2,899,"Include"
"SB2020_e3","SB2020_e3_7",1,"squab",101,1,"FixedFrequency",3,4180,"Include"
"SB2020_e3","SB2020_e3_7",1,"money",102,1,"FixedFrequency",6,1276,"Include"
"SB2020_e3","SB2020_e3_7",1,"drawn",103,0,"FixedFrequency",3,1466,"Include"
"SB2020_e3","SB2020_e3_7",1,"foamy",104,1,"FixedFrequency",6,790,"Include"
"SB2020_e3","SB2020_e3_7",1,"style",105,1,"FixedFrequency",2,1059,"Include"
"SB2020_e3","SB2020_e3_7",1,"dopey",106,0,"FixedFrequency",1,1391,"Include"
"SB2020_e3","SB2020_e3_7",1,"front",107,1,"FixedFrequency",4,1666,"Include"
"SB2020_e3","SB2020_e3_7",1,"hippo",108,1,"FixedFrequency",6,1265,"Include"
"SB2020_e3","SB2020_e3_7",1,"binge",109,0,"FixedFrequency",2,1720,"Include"
"SB2020_e3","SB2020_e3_7",1,"cords",110,1,"FixedFrequency",6,1155,"Include"
"SB2020_e3","SB2020_e3_7",1,"music",111,0,"FixedFrequency",4,2249,"Include"
"SB2020_e3","SB2020_e3_7",1,"casks",112,1,"FixedFrequency",3,2230,"Include"
"SB2020_e3","SB2020_e3_7",1,"whine",113,0,"FixedFrequency",1,2673,"Include"
"SB2020_e3","SB2020_e3_7",1,"dutch",114,1,"FixedFrequency",3,1620,"Include"
"SB2020_e3","SB2020_e3_7",1,"class",115,0,"FixedFrequency",5,2161,"Include"
"SB2020_e3","SB2020_e3_7",1,"suits",116,0,"FixedFrequency",4,1617,"Include"
"SB2020_e3","SB2020_e3_7",1,"robot",117,0,"FixedFrequency",2,7320,"Include"
"SB2020_e3","SB2020_e3_7",1,"spell",118,0,"FixedFrequency",5,1822,"Include"
"SB2020_e3","SB2020_e3_7",1,"shoot",119,1,"FixedFrequency",5,954,"Include"
"SB2020_e3","SB2020_e3_7",1,"sling",120,1,"FixedFrequency",3,2560,"Include"
"SB2020_e3","SB2020_e3_7",1,"carat",121,1,"FixedFrequency",6,1457,"Include"
"SB2020_e3","SB2020_e3_7",1,"twine",122,0,"FixedFrequency",1,1222,"Include"
"SB2020_e3","SB2020_e3_7",1,"optic",123,0,"FixedFrequency",5,1450,"Include"
"SB2020_e3","SB2020_e3_7",1,"stake",124,1,"FixedFrequency",6,968,"Include"
"SB2020_e3","SB2020_e3_7",1,"chimp",125,0,"FixedFrequency",2,1328,"Include"
"SB2020_e3","SB2020_e3_7",1,"snipe",126,0,"FixedFrequency",3,1843,"Include"
"SB2020_e3","SB2020_e3_7",1,"flyer",127,1,"FixedFrequency",6,1056,"Include"
"SB2020_e3","SB2020_e3_7",1,"farms",128,1,"FixedFrequency",1,1527,"Include"
"SB2020_e3","SB2020_e3_7",1,"cheap",129,0,"FixedFrequency",6,1249,"Include"
"SB2020_e3","SB2020_e3_7",1,"water",130,1,"FixedFrequency",4,1506,"Include"
"SB2020_e3","SB2020_e3_7",1,"highs",131,0,"FixedFrequency",2,1415,"Include"
"SB2020_e3","SB2020_e3_7",1,"putty",132,1,"FixedFrequency",4,7634,"Include"
"SB2020_e3","SB2020_e3_7",1,"bough",133,1,"FixedFrequency",2,3036,"Include"
"SB2020_e3","SB2020_e3_7",1,"tests",134,0,"FixedFrequency",5,1870,"Include"
"SB2020_e3","SB2020_e3_7",1,"ropey",135,1,"FixedFrequency",4,1388,"Include"
"SB2020_e3","SB2020_e3_7",1,"phone",136,1,"FixedFrequency",1,1174,"Include"
"SB2020_e3","SB2020_e3_7",1,"canal",137,0,"FixedFrequency",2,1453,"Include"
"SB2020_e3","SB2020_e3_7",1,"grief",138,1,"FixedFrequency",6,1425,"Include"
"SB2020_e3","SB2020_e3_7",1,"havoc",139,0,"FixedFrequency",1,1226,"Include"
"SB2020_e3","SB2020_e3_7",1,"swots",140,0,"FixedFrequency",5,1437,"Include"
"SB2020_e3","SB2020_e3_7",1,"holds",141,0,"FixedFrequency",3,1834,"Include"
"SB2020_e3","SB2020_e3_7",1,"dirty",142,1,"FixedFrequency",6,4555,"Include"
"SB2020_e3","SB2020_e3_7",1,"fifty",143,1,"FixedFrequency",2,1189,"Include"
"SB2020_e3","SB2020_e3_7",1,"lever",144,1,"FixedFrequency",3,1462,"Include"
"SB2020_e3","SB2020_e3_7",1,"issue",145,0,"FixedFrequency",3,1723,"Include"
"SB2020_e3","SB2020_e3_7",1,"carry",146,0,"FixedFrequency",3,1478,"Include"
"SB2020_e3","SB2020_e3_7",1,"least",147,0,"FixedFrequency",2,3245,"Include"
"SB2020_e3","SB2020_e3_7",1,"weeks",148,1,"FixedFrequency",6,1341,"Include"
"SB2020_e3","SB2020_e3_7",1,"steer",149,1,"FixedFrequency",6,946,"Include"
"SB2020_e3","SB2020_e3_7",1,"posit",150,0,"FixedFrequency",5,1858,"Include"
"SB2020_e3","SB2020_e3_7",1,"rains",151,1,"FixedFrequency",6,1117,"Include"
"SB2020_e3","SB2020_e3_7",1,"salts",152,1,"FixedFrequency",6,868,"Include"
"SB2020_e3","SB2020_e3_7",1,"nylon",153,1,"FixedFrequency",6,1091,"Include"
"SB2020_e3","SB2020_e3_7",1,"rails",154,0,"FixedFrequency",4,2770,"Include"
"SB2020_e3","SB2020_e3_7",1,"clash",155,1,"FixedFrequency",2,1499,"Include"
"SB2020_e3","SB2020_e3_7",1,"paces",156,1,"FixedFrequency",6,788,"Include"
"SB2020_e3","SB2020_e3_7",1,"taker",157,0,"FixedFrequency",1,1477,"Include"
"SB2020_e3","SB2020_e3_7",1,"laces",158,0,"FixedFrequency",1,1115,"Include"
"SB2020_e3","SB2020_e3_7",1,"prawn",159,0,"FixedFrequency",6,990,"Include"
"SB2020_e3","SB2020_e3_7",1,"choke",160,1,"FixedFrequency",2,2176,"Include"
"SB2020_e3","SB2020_e3_7",1,"fuses",161,0,"FixedFrequency",2,1501,"Include"
"SB2020_e3","SB2020_e3_7",1,"spoke",162,0,"FixedFrequency",2,1366,"Include"
"SB2020_e3","SB2020_e3_7",1,"plead",163,0,"FixedFrequency",2,1283,"Include"
"SB2020_e3","SB2020_e3_7",1,"trans",164,0,"FixedFrequency",3,821,"Include"
"SB2020_e3","SB2020_e3_7",1,"eagle",165,0,"FixedFrequency",3,1121,"Include"
"SB2020_e3","SB2020_e3_7",1,"clogs",166,1,"FixedFrequency",6,904,"Include"
"SB2020_e3","SB2020_e3_7",1,"chalk",167,0,"FixedFrequency",3,1660,"Include"
"SB2020_e3","SB2020_e3_7",1,"reads",168,1,"FixedFrequency",6,1138,"Include"
"SB2020_e3","SB2020_e3_7",1,"avoid",169,1,"FixedFrequency",5,1847,"Include"
"SB2020_e3","SB2020_e3_7",1,"punch",170,1,"FixedFrequency",6,808,"Include"
"SB2020_e3","SB2020_e3_7",1,"decal",171,0,"FixedFrequency",1,1452,"Include"
"SB2020_e3","SB2020_e3_7",1,"rafts",172,0,"FixedFrequency",6,950,"Include"
"SB2020_e3","SB2020_e3_7",1,"outer",173,1,"FixedFrequency",6,772,"Include"
"SB2020_e3","SB2020_e3_7",1,"panko",174,1,"FixedFrequency",4,2019,"Include"
"SB2020_e3","SB2020_e3_7",1,"quack",175,1,"FixedFrequency",6,841,"Include"
"SB2020_e3","SB2020_e3_7",1,"frizz",176,1,"FixedFrequency",6,971,"Include"
"SB2020_e3","SB2020_e3_7",1,"blast",177,0,"FixedFrequency",1,1413,"Include"
"SB2020_e3","SB2020_e3_7",1,"oases",178,0,"FixedFrequency",3,1538,"Include"
"SB2020_e3","SB2020_e3_7",1,"haven",179,1,"FixedFrequency",4,1711,"Include"
"SB2020_e3","SB2020_e3_7",1,"fifth",180,0,"FixedFrequency",1,1427,"Include"
"SB2020_e3","SB2020_e3_7",1,"sinus",181,1,"FixedFrequency",6,1083,"Include"
"SB2020_e3","SB2020_e3_7",1,"dingy",182,1,"FixedFrequency",4,2812,"Include"
"SB2020_e3","SB2020_e3_7",1,"bales",183,1,"FixedFrequency",2,2067,"Include"
"SB2020_e3","SB2020_e3_7",1,"ergot",184,0,"FixedFrequency",1,2227,"Include"
"SB2020_e3","SB2020_e3_7",1,"stems",185,1,"FixedFrequency",1,1618,"Include"
"SB2020_e3","SB2020_e3_7",1,"songs",186,1,"FixedFrequency",4,1693,"Include"
"SB2020_e3","SB2020_e3_7",1,"intro",187,0,"FixedFrequency",4,1228,"Include"
"SB2020_e3","SB2020_e3_7",1,"matey",188,1,"FixedFrequency",6,916,"Include"
"SB2020_e3","SB2020_e3_7",1,"woozy",189,0,"FixedFrequency",2,1634,"Include"
"SB2020_e3","SB2020_e3_7",1,"elbow",190,1,"FixedFrequency",2,1291,"Include"
"SB2020_e3","SB2020_e3_7",1,"qualm",191,1,"FixedFrequency",6,1194,"Include"
"SB2020_e3","SB2020_e3_7",1,"refit",192,1,"FixedFrequency",6,791,"Include"
"SB2020_e3","SB2020_e3_7",1,"click",193,0,"FixedFrequency",2,1253,"Include"
"SB2020_e3","SB2020_e3_7",1,"tonne",194,1,"FixedFrequency",6,1102,"Include"
"SB2020_e3","SB2020_e3_7",1,"swill",195,1,"FixedFrequency",6,1050,"Include"
"SB2020_e3","SB2020_e3_7",1,"ticks",196,0,"FixedFrequency",2,1064,"Include"
"SB2020_e3","SB2020_e3_7",1,"align",197,1,"FixedFrequency",3,1013,"Include"
"SB2020_e3","SB2020_e3_7",1,"fader",198,0,"FixedFrequency",1,1156,"Include"
"SB2020_e3","SB2020_e3_7",1,"reels",199,0,"FixedFrequency",1,1079,"Include"
"SB2020_e3","SB2020_e3_7",1,"panel",200,0,"FixedFrequency",1,670,"Include"
"SB2020_e3","SB2020_e3_7",2,"twine",1,0,"VariableFrequency",1,1358,"Include"
"SB2020_e3","SB2020_e3_7",2,"lifts",2,0,"VariableFrequency",6,2060,"Include"
"SB2020_e3","SB2020_e3_7",2,"water",3,1,"VariableFrequency",6,1481,"Include"
"SB2020_e3","SB2020_e3_7",2,"trend",4,1,"VariableFrequency",4,1588,"Include"
"SB2020_e3","SB2020_e3_7",2,"socks",5,1,"VariableFrequency",6,822,"Include"
"SB2020_e3","SB2020_e3_7",2,"dutch",6,1,"VariableFrequency",2,1289,"Include"
"SB2020_e3","SB2020_e3_7",2,"tests",7,0,"VariableFrequency",5,1185,"Include"
"SB2020_e3","SB2020_e3_7",2,"carat",8,1,"VariableFrequency",6,935,"Include"
"SB2020_e3","SB2020_e3_7",2,"chavs",9,1,"VariableFrequency",6,744,"Include"
"SB2020_e3","SB2020_e3_7",2,"beach",10,0,"VariableFrequency",3,1817,"Include"
"SB2020_e3","SB2020_e3_7",2,"buffs",11,1,"VariableFrequency",3,1041,"Include"
"SB2020_e3","SB2020_e3_7",2,"opium",12,1,"VariableFrequency",6,927,"Include"
"SB2020_e3","SB2020_e3_7",2,"cease",13,0,"VariableFrequency",3,1092,"Include"
"SB2020_e3","SB2020_e3_7",2,"kebab",14,0,"VariableFrequency",2,1389,"Include"
"SB2020_e3","SB2020_e3_7",2,"chasm",15,0,"VariableFrequency",2,891,"Include"
"SB2020_e3","SB2020_e3_7",2,"dolts",16,1,"VariableFrequency",3,1630,"Include"
"SB2020_e3","SB2020_e3_7",2,"steer",17,1,"VariableFrequency",4,4200,"Include"
"SB2020_e3","SB2020_e3_7",2,"moggy",18,0,"VariableFrequency",3,1864,"Include"
"SB2020_e3","SB2020_e3_7",2,"align",19,1,"VariableFrequency",6,1475,"Include"
"SB2020_e3","SB2020_e3_7",2,"cairn",20,0,"VariableFrequency",2,1373,"Include"
"SB2020_e3","SB2020_e3_7",2,"daubs",21,1,"VariableFrequency",6,1330,"Include"
"SB2020_e3","SB2020_e3_7",2,"panel",22,0,"VariableFrequency",3,1557,"Include"
"SB2020_e3","SB2020_e3_7",2,"snarl",23,1,"VariableFrequency",5,1006,"Include"
"SB2020_e3","SB2020_e3_7",2,"mains",24,0,"VariableFrequency",2,1355,"Include"
"SB2020_e3","SB2020_e3_7",2,"order",25,0,"VariableFrequency",2,1857,"Include"
"SB2020_e3","SB2020_e3_7",2,"highs",26,0,"VariableFrequency",6,839,"Include"
"SB2020_e3","SB2020_e3_7",2,"biped",27,1,"VariableFrequency",2,990,"Include"
"SB2020_e3","SB2020_e3_7",2,"bough",28,1,"VariableFrequency",6,1679,"Include"
"SB2020_e3","SB2020_e3_7",2,"rowdy",29,0,"VariableFrequency",5,1619,"Include"
"SB2020_e3","SB2020_e3_7",2,"mates",30,1,"VariableFrequency",2,1642,"Include"
"SB2020_e3","SB2020_e3_7",2,"ethic",31,0,"VariableFrequency",3,1037,"Include"
"SB2020_e3","SB2020_e3_7",2,"style",32,1,"VariableFrequency",3,920,"Include"
"SB2020_e3","SB2020_e3_7",2,"hanky",33,1,"VariableFrequency",6,948,"Include"
"SB2020_e3","SB2020_e3_7",2,"delay",34,1,"VariableFrequency",3,1151,"Include"
"SB2020_e3","SB2020_e3_7",2,"clogs",35,1,"VariableFrequency",3,952,"Include"
"SB2020_e3","SB2020_e3_7",2,"gauze",36,0,"VariableFrequency",5,1102,"Include"
"SB2020_e3","SB2020_e3_7",2,"havin",37,0,"VariableFrequency",1,1323,"Include"
"SB2020_e3","SB2020_e3_7",2,"dirty",38,1,"VariableFrequency",2,1535,"Include"
"SB2020_e3","SB2020_e3_7",2,"lives",39,1,"VariableFrequency",3,1542,"Include"
"SB2020_e3","SB2020_e3_7",2,"tyres",40,1,"VariableFrequency",3,880,"Include"
"SB2020_e3","SB2020_e3_7",2,"clear",41,0,"VariableFrequency",3,2228,"Include"
"SB2020_e3","SB2020_e3_7",2,"tulip",42,0,"VariableFrequency",6,960,"Include"
"SB2020_e3","SB2020_e3_7",2,"rains",43,1,"VariableFrequency",3,1868,"Include"
"SB2020_e3","SB2020_e3_7",2,"spire",44,1,"VariableFrequency",2,3203,"Include"
"SB2020_e3","SB2020_e3_7",2,"ergot",45,0,"VariableFrequency",1,863,"Include"
"SB2020_e3","SB2020_e3_7",2,"grief",46,1,"VariableFrequency",6,852,"Include"
"SB2020_e3","SB2020_e3_7",2,"boomy",47,0,"VariableFrequency",3,1511,"Include"
"SB2020_e3","SB2020_e3_7",2,"haven",48,1,"VariableFrequency",6,1097,"Include"
"SB2020_e3","SB2020_e3_7",2,"cheap",49,0,"VariableFrequency",4,1652,"Include"
"SB2020_e3","SB2020_e3_7",2,"least",50,0,"VariableFrequency",2,952,"Include"
"SB2020_e3","SB2020_e3_7",2,"carry",51,0,"VariableFrequency",2,650,"Include"
"SB2020_e3","SB2020_e3_7",2,"verve",52,1,"VariableFrequency",2,725,"Include"
"SB2020_e3","SB2020_e3_7",2,"issue",53,0,"VariableFrequency",2,854,"Include"
"SB2020_e3","SB2020_e3_7",2,"hands",54,0,"VariableFrequency",3,1095,"Include"
"SB2020_e3","SB2020_e3_7",2,"sleep",55,1,"VariableFrequency",5,1001,"Include"
"SB2020_e3","SB2020_e3_7",2,"sicko",56,1,"VariableFrequency",6,831,"Include"
"SB2020_e3","SB2020_e3_7",2,"sling",57,1,"VariableFrequency",6,834,"Include"
"SB2020_e3","SB2020_e3_7",2,"meals",58,0,"VariableFrequency",3,1248,"Include"
"SB2020_e3","SB2020_e3_7",2,"denim",59,0,"VariableFrequency",2,992,"Include"
"SB2020_e3","SB2020_e3_7",2,"piles",60,1,"VariableFrequency",6,1095,"Include"
"SB2020_e3","SB2020_e3_7",2,"qualm",61,1,"VariableFrequency",6,764,"Include"
"SB2020_e3","SB2020_e3_7",2,"dingy",62,1,"VariableFrequency",6,762,"Include"
"SB2020_e3","SB2020_e3_7",2,"blows",63,0,"VariableFrequency",2,1197,"Include"
"SB2020_e3","SB2020_e3_7",2,"brake",64,0,"VariableFrequency",5,1074,"Include"
"SB2020_e3","SB2020_e3_7",2,"nylon",65,1,"VariableFrequency",6,1397,"Include"
"SB2020_e3","SB2020_e3_7",2,"plead",66,0,"VariableFrequency",5,3874,"Include"
"SB2020_e3","SB2020_e3_7",2,"frizz",67,1,"VariableFrequency",5,2277,"Include"
"SB2020_e3","SB2020_e3_7",2,"putty",68,1,"VariableFrequency",6,899,"Include"
"SB2020_e3","SB2020_e3_7",2,"ropey",69,1,"VariableFrequency",6,1121,"Include"
"SB2020_e3","SB2020_e3_7",2,"reels",70,0,"VariableFrequency",2,2218,"Include"
"SB2020_e3","SB2020_e3_7",2,"paces",71,1,"VariableFrequency",2,807,"Include"
