"exp","id","isold","condition1","condition2","rating","RT","excluding","trial"
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",1,"1873.3","Include",168
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"974","Include",169
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"1390.3","Include",170
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",1,"2700.2","Include",171
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"1340.5","Include",172
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",1,"1679.4","Include",173
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"1214.9000000000001","Include",174
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"1234.8","Include",175
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"1366.7","Include",176
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"955.2","Include",177
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"905.7","Include",178
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"751.8","Include",179
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"943.4","Include",180
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"998.8","Include",181
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"1064.0999999999999","Include",182
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"769.8","Include",183
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"749.6","Include",184
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"681.4","Include",185
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"822.4","Include",186
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",3,"2941.3","Include",187
"SSW2015_e3","SSW2015_e3_12",1,"Older","Studied",4,"1444.7","Include",188
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",3,"1864.5","Include",189
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",4,"197.9","Include",190
"SSW2015_e3","SSW2015_e3_12",0,"Older","UnrelatedLures",1,"893.4","Include",191
"SSW2015_e3","SSW2015_e3_12",0,"Older","RelatedLures",3,"2252.8000000000002","Include",192
"SSW2015_e3","SSW2015_e3_12",NA,"Older",NA,NA,NA,"Exclude",193
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1515.9","Include",1
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1801.2","Include",2
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"927.6","Include",3
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",2,"4813","Include",4
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"2615.1","Include",5
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1082.4000000000001","Include",6
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1504.7","Include",7
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1089.9000000000001","Include",8
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"2306.3000000000002","Include",9
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1000.8","Include",10
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"965.4","Include",11
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"769.3","Include",12
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"775.8","Include",13
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",4,"1007.4","Include",14
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1396.9","Include",15
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"1475.3","Include",16
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",2,"1971.7","Include",17
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1126","Include",18
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1813.3","Include",19
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1087.5","Include",20
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1901.2","Include",21
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1446.7","Include",22
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"809.4","Include",23
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"909.3","Include",24
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"789.5","Include",25
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"850.6","Include",26
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"884","Include",27
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1176.3","Include",28
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1385.8","Include",29
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1412.5","Include",30
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1067.9000000000001","Include",31
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"772.6","Include",32
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"767.1","Include",33
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"774.9","Include",34
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"838.7","Include",35
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1142.0999999999999","Include",36
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"794.1","Include",37
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1330.4","Include",38
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"996.7","Include",39
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1114.3","Include",40
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1059.3","Include",41
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"802.7","Include",42
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1309.4000000000001","Include",43
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1184.5","Include",44
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"20.7","Include",45
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1612.8","Include",46
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1553.6","Include",47
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1130.3","Include",48
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1058.8","Include",49
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"1917.6","Include",50
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1733.8","Include",51
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1055.4000000000001","Include",52
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1327.2","Include",53
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"972.2","Include",54
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"763.3","Include",55
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1121.2","Include",56
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"982.7","Include",57
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"947.9","Include",58
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1419.6","Include",59
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1781.2","Include",60
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"900.9","Include",61
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"3016.7","Include",62
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1195.7","Include",63
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",4,"1112.5","Include",64
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",4,"873.5","Include",65
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1061.0999999999999","Include",66
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1006.1","Include",67
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"908.4","Include",68
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1136.4000000000001","Include",69
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",2,"361.6","Include",70
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1166.7","Include",71
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1177.9000000000001","Include",72
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1450.6","Include",73
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"983.1","Include",74
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1637.3","Include",75
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"775.6","Include",76
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1032.5","Include",77
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"934.9","Include",78
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",2,"53.1","Include",79
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",1,"3410.6","Include",80
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"885.6","Include",81
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"839.8","Include",82
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1332.7","Include",83
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"849.6","Include",84
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"822.4","Include",85
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1147.7","Include",86
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"852.9","Include",87
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"888.6","Include",88
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1176.4000000000001","Include",89
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"815.3","Include",90
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"767.7","Include",91
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"778","Include",92
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"890.6","Include",93
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"743","Include",94
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"737.3","Include",95
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"829.7","Include",96
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"968.7","Include",97
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"908.5","Include",98
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"714.1","Include",99
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"762.5","Include",100
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"842.5","Include",101
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"812","Include",102
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"688.1","Include",103
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1233.9000000000001","Include",104
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"897.1","Include",105
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"673.8","Include",106
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"1807.7","Include",107
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",2,"1067.4000000000001","Include",108
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1953.4","Include",109
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1760","Include",110
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",2,"16689.900000000001","Include",111
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"975.8","Include",112
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1078.2","Include",113
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"914.8","Include",114
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"901.1","Include",115
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1066.8","Include",116
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"909.4","Include",117
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"680.9","Include",118
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1628.6","Include",119
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"813.7","Include",120
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"903.7","Include",121
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"809.8","Include",122
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"659","Include",123
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1262.4000000000001","Include",124
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"86.2","Include",125
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"905.3","Include",126
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1312.2","Include",127
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"953","Include",128
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1576.5","Include",129
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1191","Include",130
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1166.5","Include",131
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"965.3","Include",132
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1032.9000000000001","Include",133
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"910.6","Include",134
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1326.4","Include",135
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1461.3","Include",136
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"784.3","Include",137
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"797.3","Include",138
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"815.1","Include",139
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"889.3","Include",140
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"896","Include",141
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"971.4","Include",142
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1082.3","Include",143
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1006.8","Include",144
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"886.8","Include",145
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"550.1","Include",146
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"706.8","Include",147
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",4,"1349.7","Include",148
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1563.8","Include",149
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"936.4","Include",150
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"820.6","Include",151
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"963.1","Include",152
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"982.2","Include",153
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"797.4","Include",154
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"702.7","Include",155
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"676.9","Include",156
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"988.7","Include",157
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"752.2","Include",158
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"936.3","Include",159
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1091.4000000000001","Include",160
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"941","Include",161
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"990.5","Include",162
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"721.3","Include",163
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1066.3","Include",164
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"935.8","Include",165
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"684.4","Include",166
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",1,"1045.3","Include",167
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"805.6","Include",168
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"1080.4000000000001","Include",169
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"918.2","Include",170
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"911.2","Include",171
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"1012.8","Include",172
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"988.3","Include",173
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"856.3","Include",174
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"616.20000000000005","Include",175
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"752.9","Include",176
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"879","Include",177
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"848.1","Include",178
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"988.6","Include",179
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1559.7","Include",180
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"911.9","Include",181
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"968.5","Include",182
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"775","Include",183
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",3,"3538.2","Include",184
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"1359.1","Include",185
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"995.9","Include",186
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"1921.3","Include",187
"SSW2015_e3","SSW2015_e3_13",0,"Older","UnrelatedLures",1,"764.9","Include",188
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",4,"1711","Include",189
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"940.4","Include",190
"SSW2015_e3","SSW2015_e3_13",1,"Older","Studied",4,"815","Include",191
"SSW2015_e3","SSW2015_e3_13",0,"Older","RelatedLures",1,"973.2","Include",192
"SSW2015_e3","SSW2015_e3_13",NA,"Older",NA,NA,NA,"Exclude",193
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1369.1","Include",1
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1114.5999999999999","Include",2
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"3412.6","Include",3
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1135.5","Include",4
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"542.6","Include",5
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1429.9","Include",6
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"804.1","Include",7
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"786.9","Include",8
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"773.8","Include",9
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1305","Include",10
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1398.4","Include",11
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"23208.400000000001","Include",12
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1754.6","Include",13
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"982","Include",14
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"817","Include",15
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"832.4","Include",16
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"992.5","Include",17
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"418","Include",18
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"2663.1","Include",19
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1210.3","Include",20
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1164.2","Include",21
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"190.1","Include",22
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"419.8","Include",23
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",1,"326.60000000000002","Include",24
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1043.4000000000001","Include",25
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1503.6","Include",26
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"965.9","Include",27
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1261.9000000000001","Include",28
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1023.3","Include",29
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"1806.2","Include",30
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1435.6","Include",31
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"961.8","Include",32
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1008.4","Include",33
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"1048.4000000000001","Include",34
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"922.5","Include",35
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"876.7","Include",36
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"885.3","Include",37
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",2,"4522.1000000000004","Include",38
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1343.6","Include",39
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"803.9","Include",40
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"950.9","Include",41
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"752.5","Include",42
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"901.3","Include",43
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"906.2","Include",44
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"6140.6","Include",45
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1440.4","Include",46
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"910.3","Include",47
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"908.2","Include",48
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"731.5","Include",49
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"937.1","Include",50
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"926.7","Include",51
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"751.8","Include",52
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1144.5999999999999","Include",53
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1275.4000000000001","Include",54
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"921.8","Include",55
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"794.3","Include",56
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1433.9","Include",57
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1040.2","Include",58
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"692.9","Include",59
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1064.0999999999999","Include",60
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"819.3","Include",61
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1072.0999999999999","Include",62
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"723.1","Include",63
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"322.39999999999998","Include",64
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"1183.0999999999999","Include",65
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1188.8","Include",66
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1332.7","Include",67
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"743.1","Include",68
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"693.3","Include",69
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"954.5","Include",70
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"734.6","Include",71
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"800.4","Include",72
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",1,"6636","Include",73
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1025","Include",74
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1456.6","Include",75
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"1118.8","Include",76
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"968.8","Include",77
"SSW2015_e3","SSW2015_e3_14",0,"Older","UnrelatedLures",1,"946.7","Include",78
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"922.9","Include",79
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"1199.9000000000001","Include",80
"SSW2015_e3","SSW2015_e3_14",1,"Older","Studied",4,"771","Include",81
"SSW2015_e3","SSW2015_e3_14",0,"Older","RelatedLures",4,"929.8","Include",82
