"exp","id","item","trial","isold","rating","excluding"
"WKS2020_e1","WKS2020_e1_112","675.jpg",318,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","823.jpg",319,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","142.jpg",320,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","433.jpg",321,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","14.jpg",322,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","846.jpg",323,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","177.jpg",324,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","58.jpg",325,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","294.jpg",326,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","363.jpg",327,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","135.jpg",328,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","84.jpg",329,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","642.jpg",330,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","309.jpg",331,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","410.jpg",332,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","782.jpg",333,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","270.jpg",334,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","243.jpg",335,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","551.jpg",336,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","648.jpg",337,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","713.jpg",338,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","584.jpg",339,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","555.jpg",340,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","156.jpg",341,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","201.jpg",342,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","860.jpg",343,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","588.jpg",344,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","318.jpg",345,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","766.jpg",346,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","193.jpg",347,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","75.jpg",348,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","721.jpg",349,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","674.jpg",350,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","265.jpg",351,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","708.jpg",352,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","770.jpg",353,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","604.jpg",354,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","572.jpg",355,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","578.jpg",356,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","141.jpg",357,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","577.jpg",358,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","23.jpg",359,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","409.jpg",360,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","191.jpg",361,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","94.jpg",362,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","667.jpg",363,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","220.jpg",364,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","486.jpg",365,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","255.jpg",366,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","194.jpg",367,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","284.jpg",368,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","114.jpg",369,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","1.jpg",370,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","896.jpg",371,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","728.jpg",372,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","103.jpg",373,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","705.jpg",374,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","157.jpg",375,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","565.jpg",376,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","865.jpg",377,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","118.jpg",378,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","862.jpg",379,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","144.jpg",380,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","871.jpg",381,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","819.jpg",382,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","92.jpg",383,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","692.jpg",384,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","730.jpg",385,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","115.jpg",386,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","248.jpg",387,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","686.jpg",388,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","44.jpg",389,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","850.jpg",390,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","519.jpg",391,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","393.jpg",392,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","540.jpg",393,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","335.jpg",394,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","769.jpg",395,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","512.jpg",396,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","616.jpg",397,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","99.jpg",398,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","576.jpg",399,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","534.JPG",400,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","30.jpg",401,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","856.jpg",402,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","414.jpg",403,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","517.jpg",404,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","27.jpg",405,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","26.jpg",406,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","259.jpg",407,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","761.jpg",408,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","556.jpg",409,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","525.jpg",410,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","362.jpg",411,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","530.jpg",412,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","677.jpg",413,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","321.jpg",414,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","481.jpg",415,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","460.jpg",416,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","796.jpg",417,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","33.jpg",418,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","623.jpg",419,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","655.jpg",420,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","879.jpg",421,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","112.jpg",422,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","215.jpg",423,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","615.jpg",424,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","219.jpg",425,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","37.jpg",426,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","874.jpg",427,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","640.jpg",428,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","462.jpg",429,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","359.jpg",430,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","63.jpg",431,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","239.jpg",432,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","687.jpg",433,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","245.jpg",434,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","2.jpg",435,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","67.jpg",436,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","661.jpg",437,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","505.jpg",438,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","684.jpg",439,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","599.jpg",440,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","722.jpg",441,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","763.jpg",442,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","172.jpg",443,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","543.jpg",444,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","480.jpg",445,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","558.jpg",446,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","222.jpg",447,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","526.jpg",448,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","289.jpg",449,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","350.jpg",450,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","95.jpg",451,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","344.jpg",452,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","759.jpg",453,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","679.jpg",454,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","510.jpg",455,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","539.jpg",456,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","791.jpg",457,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","670.jpg",458,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","468.jpg",459,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","439.jpg",460,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","508.jpg",461,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","349.jpg",462,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","389.jpg",463,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","145.jpg",464,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","493.jpg",465,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","117.jpg",466,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","752.jpg",467,0,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","232.jpg",468,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","474.jpg",469,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","18.jpg",470,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","146.jpg",471,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","438.jpg",472,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","93.jpg",473,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","186.jpg",474,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","494.jpg",475,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","379.jpg",476,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","163.jpg",477,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","88.jpg",478,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","768.jpg",479,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","783.jpg",480,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","97.jpg",481,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","656.jpg",482,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","422.jpg",483,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","594.jpg",484,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","325.jpg",485,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","306.jpg",486,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","234.jpg",487,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","185.jpg",488,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","777.jpg",489,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","853.jpg",490,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","835.jpg",491,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","249.jpg",492,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","529.jpg",493,0,3,"Include"
"WKS2020_e1","WKS2020_e1_112","323.jpg",494,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","617.jpg",495,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","762.jpg",496,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","598.jpg",497,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","367.jpg",498,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","333.jpg",499,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","873.jpg",500,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","336.jpg",501,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","109.jpg",502,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","787.jpg",503,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","798.jpg",504,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","440.jpg",505,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","784.jpg",506,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","356.jpg",507,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","405.jpg",508,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","443.jpg",509,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","357.jpg",510,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","536.jpg",511,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","442.jpg",512,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","9.jpg",513,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","76.jpg",514,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","697.jpg",515,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","42.jpg",516,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","383.jpg",517,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","618.jpg",518,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","797.jpg",519,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","412.jpg",520,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","444.jpg",521,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","775.jpg",522,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","79.jpg",523,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","174.jpg",524,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","528.jpg",525,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","745.jpg",526,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","619.jpg",527,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","86.jpg",528,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","706.jpg",529,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","733.jpg",530,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","332.jpg",531,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","90.jpg",532,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","755.jpg",533,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","281.jpg",534,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","49.jpg",535,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","595.jpg",536,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","122.jpg",537,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","176.jpg",538,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","644.jpg",539,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","46.jpg",540,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","586.jpg",541,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","485.jpg",542,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","300.jpg",543,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","91.jpg",544,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","489.jpg",545,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","847.jpg",546,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","657.jpg",547,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","199.jpg",548,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","206.jpg",549,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","483.jpg",550,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","348.jpg",551,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","429.jpg",552,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","575.jpg",553,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","897.jpg",554,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","593.jpg",555,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","636.jpg",556,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","304.jpg",557,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","21.jpg",558,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","62.jpg",559,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","872.jpg",560,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","491.jpg",561,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","476.jpg",562,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","681.jpg",563,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","521.jpg",564,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","464.jpg",565,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","212.jpg",566,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","29.jpg",567,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","3.jpg",568,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","407.jpg",569,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","128.jpg",570,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","372.jpg",571,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","527.jpg",572,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","231.jpg",573,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","612.jpg",574,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","364.jpg",575,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","426.jpg",576,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","261.jpg",577,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","343.jpg",578,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","574.jpg",579,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","386.jpg",580,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","305.jpg",581,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","808.jpg",582,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","189.jpg",583,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","447.jpg",584,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","828.jpg",585,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","230.jpg",586,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","592.jpg",587,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","87.jpg",588,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","793.jpg",589,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","373.jpg",590,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","394.jpg",591,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","475.jpg",592,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","898.jpg",593,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","283.jpg",594,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","741.jpg",595,0,3,"Include"
"WKS2020_e1","WKS2020_e1_112","64.jpg",596,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","351.jpg",597,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","434.jpg",598,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","153.jpg",599,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","712.jpg",600,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","820.jpg",601,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","718.jpg",602,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","685.jpg",603,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","406.jpg",604,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","456.jpg",605,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","376.jpg",606,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","312.jpg",607,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","794.jpg",608,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","36.jpg",609,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","451.jpg",610,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","173.jpg",611,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","237.jpg",612,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","746.jpg",613,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","717.jpg",614,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","501.jpg",615,0,3,"Include"
"WKS2020_e1","WKS2020_e1_112","668.jpg",616,0,3,"Include"
"WKS2020_e1","WKS2020_e1_112","187.jpg",617,1,3,"Include"
"WKS2020_e1","WKS2020_e1_112","737.jpg",618,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","716.jpg",619,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","48.jpg",620,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","673.jpg",621,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","553.jpg",622,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","875.jpg",623,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","213.jpg",624,1,4,"Include"
"WKS2020_e1","WKS2020_e1_112","710.jpg",625,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","664.jpg",626,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","836.jpg",627,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","756.jpg",628,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","158.jpg",629,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","492.jpg",630,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","790.jpg",631,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","472.jpg",632,0,3,"Include"
"WKS2020_e1","WKS2020_e1_112","780.jpg",633,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","690.jpg",634,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","57.jpg",635,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","272.jpg",636,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","750.jpg",637,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","547.jpg",638,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","463.jpg",639,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","263.jpg",640,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","178.jpg",641,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","368.jpg",642,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","392.jpg",643,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","53.jpg",644,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","85.jpg",645,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","509.jpg",646,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","560.jpg",647,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","366.jpg",648,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","401.jpg",649,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","760.jpg",650,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","34.jpg",651,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","843.jpg",652,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","295.jpg",653,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","776.jpg",654,0,4,"Include"
"WKS2020_e1","WKS2020_e1_112","542.jpg",655,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","328.jpg",656,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","198.jpg",657,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","19.jpg",658,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","559.jpg",659,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","466.jpg",660,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","15.jpg",661,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","413.jpg",662,1,5,"Include"
"WKS2020_e1","WKS2020_e1_112","408.jpg",663,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","235.jpg",664,0,5,"Include"
"WKS2020_e1","WKS2020_e1_112","133.jpg",665,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","735.jpg",666,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","842.jpg",667,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","802.jpg",668,1,2,"Include"
"WKS2020_e1","WKS2020_e1_112","774.jpg",669,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","857.jpg",670,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","895.jpg",671,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","562.jpg",672,1,99,"Exclude"
"WKS2020_e1","WKS2020_e1_112","810.jpg",673,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","641.jpg",674,1,6,"Include"
"WKS2020_e1","WKS2020_e1_112","631.jpg",675,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","817.jpg",676,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","467.jpg",677,0,2,"Include"
"WKS2020_e1","WKS2020_e1_112","833.jpg",678,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","840.jpg",679,0,1,"Include"
"WKS2020_e1","WKS2020_e1_112","645.jpg",680,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","32.jpg",681,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","233.jpg",682,1,1,"Include"
"WKS2020_e1","WKS2020_e1_112","841.jpg",683,0,6,"Include"
"WKS2020_e1","WKS2020_e1_112","437.jpg",684,0,1,"Include"
