"exp","id","block","item","isold","condition1","condition2","rating","RT","excluding"
"KFH2013_e1","KFH2013_e1_10",1,"SINFONIE",0,"HighF","LowA",3,1547.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FILTER",0,"HighF","LowA",5,1007.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KAKAO",1,"HighF","LowA",6,562.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MAKLER",0,"LowF","LowA",4,975.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"VITAMIN",1,"HighF","HighA",6,1488.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LIZENZ",1,"LowF","LowA",6,1686,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BURG",0,"LowF","LowA",4,318.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SEIFE",1,"HighF","HighA",6,1444,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PANZER",0,"LowF","LowA",2,188.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LUPE",1,"LowF","LowA",6,1724,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHWERT",0,"HighF","HighA",6,673,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KUTSCHE",0,"HighF","LowA",5,1307,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ANGLER",0,"HighF","HighA",1,1437,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"VERBOT",1,"LowF","LowA",1,1783.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUFBRUCH",0,"LowF","LowA",1,315,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PASSION",1,"HighF","LowA",5,1668.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DIALEKT",0,"HighF","LowA",2,1267.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"NEBEL",1,"LowF","HighA",5,140.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUFNAHME",0,"LowF","LowA",1,603.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STAMM",1,"LowF","LowA",6,175.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KARTON",0,"HighF","LowA",1,1643.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PILZ",1,"HighF","LowA",4,132.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"VORSPIEL",1,"HighF","LowA",2,916.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FREIZEIT",0,"LowF","LowA",5,1235.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHREI",0,"HighF","HighA",1,489.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EMOTION",0,"HighF","HighA",3,1822.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TEPPICH",0,"LowF","HighA",1,433.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REUE",0,"HighF","HighA",2,889.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PLATTE",0,"LowF","LowA",6,449.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HONIG",1,"HighF","HighA",6,1314.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KEHLE",1,"HighF","HighA",5,1480.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PILGER",1,"HighF","LowA",6,95.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BITTE",0,"LowF","HighA",5,1553.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WESTE",0,"HighF","LowA",2,1079.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KOMITEE",0,"LowF","LowA",1,1327.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ANFLUG",1,"HighF","HighA",1,835.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"OSTERN",0,"LowF","LowA",1,419.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TUMOR",0,"HighF","LowA",2,1795.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HABGIER",0,"HighF","HighA",1,1523.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MIMIK",0,"HighF","LowA",1,487.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FABRIK",1,"LowF","LowA",6,829.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EIMER",0,"HighF","HighA",4,1521.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AFFEKT",1,"HighF","LowA",6,1248.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABSTURZ",1,"LowF","HighA",6,981.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHLACHT",0,"LowF","HighA",5,1340.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNRECHT",0,"LowF","HighA",4,711.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHMERZ",0,"LowF","HighA",1,537.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EUPHORIE",0,"LowF","HighA",5,348.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABSTIEG",1,"LowF","HighA",6,355.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SPIONAGE",1,"HighF","LowA",6,1047.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PROGNOSE",1,"LowF","LowA",5,819.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FABEL",0,"HighF","LowA",1,48.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EINTRITT",0,"LowF","LowA",1,940.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KAMMER",0,"LowF","LowA",5,970.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DEUTUNG",1,"HighF","LowA",6,256.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BALKEN",0,"HighF","HighA",1,1514.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BEWEIS",1,"LowF","HighA",5,1956.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SITTE",1,"HighF","HighA",2,151.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EKSTASE",1,"HighF","HighA",5,1852.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FISCH",1,"LowF","HighA",6,399.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TABLETT",1,"HighF","LowA",6,1389.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REIZ",1,"LowF","LowA",5,910,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ANGEL",0,"HighF","LowA",4,1816.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TRAGIK",1,"HighF","HighA",5,290.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUSGABE",1,"LowF","LowA",5,1938,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"VERZEHR",0,"HighF","HighA",1,1062,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"GEHALT",1,"LowF","LowA",6,1608,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BEGIERDE",1,"HighF","LowA",6,1400,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STAUB",0,"LowF","HighA",2,559.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABBRUCH",1,"LowF","LowA",6,596.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ANKLANG",0,"HighF","LowA",1,1077.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LAUFBAHN",1,"LowF","HighA",6,216,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DOSE",0,"HighF","HighA",2,1107.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ENTZUG",1,"HighF","LowA",2,188.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"GENOSSE",0,"HighF","LowA",4,97.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TENDENZ",0,"LowF","LowA",5,718.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STAU",0,"LowF","HighA",1,1414.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABITUR",1,"LowF","LowA",6,1027.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ZUGABE",0,"HighF","HighA",1,232.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WEIDE",1,"HighF","LowA",6,754.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ARSENAL",0,"LowF","LowA",2,96.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MAHNUNG",0,"HighF","LowA",2,1212.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TANNE",1,"HighF","LowA",6,175.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNHEIL",1,"HighF","LowA",4,1429.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BEWERBER",1,"LowF","HighA",6,1014.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BOGEN",0,"LowF","HighA",1,177.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WANGE",1,"HighF","LowA",6,723.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHALE",1,"HighF","HighA",6,249.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STIEFEL",0,"HighF","HighA",1,1477.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AFFE",0,"HighF","HighA",1,452.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KENNTNIS",0,"LowF","HighA",5,548.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MAGAZIN",1,"LowF","LowA",5,266.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AROMA",1,"HighF","HighA",6,101.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DURST",0,"HighF","HighA",1,304.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"VORSICHT",0,"LowF","HighA",5,20.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BRUNNEN",0,"LowF","HighA",5,1132.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SILBER",1,"LowF","HighA",6,439.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUFSATZ",1,"HighF","HighA",6,1574.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BENZIN",1,"LowF","HighA",6,1618.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABWEHR",1,"LowF","HighA",4,189.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WEHMUT",0,"HighF","LowA",2,239.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DOKUMENT",1,"LowF","HighA",6,1511.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WURM",1,"HighF","HighA",6,1081.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FANTASIE",0,"LowF","HighA",2,1343.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ENKEL",1,"LowF","LowA",6,904.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HEIMKEHR",1,"HighF","LowA",6,1990.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DOZENT",1,"HighF","LowA",6,1792.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HOCHMUT",0,"HighF","HighA",5,471.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"NOTAR",0,"HighF","HighA",1,283.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FLUT",0,"LowF","LowA",2,22.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BEFEHL",0,"LowF","HighA",5,84.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"RIVALE",0,"HighF","LowA",2,824.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FERIEN",0,"LowF","LowA",1,351.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HEILUNG",0,"HighF","LowA",2,134.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KETTE",1,"LowF","HighA",2,230.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REINHEIT",1,"HighF","HighA",6,652,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"JUNGFRAU",1,"HighF","HighA",6,225,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SEIDE",0,"HighF","HighA",5,701,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"RAMPE",0,"HighF","LowA",4,1680,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"NAGEL",1,"LowF","LowA",6,1024,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TRACHT",1,"HighF","HighA",6,837,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PROFIL",1,"LowF","LowA",2,317.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"THEKE",0,"HighF","HighA",5,671.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SEGEN",0,"LowF","LowA",2,575.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LIST",1,"HighF","HighA",5,1539.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HERDE",0,"HighF","HighA",2,155.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHOCK",1,"LowF","HighA",6,1061.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LEERE",0,"LowF","HighA",2,1234.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ZYLINDER",0,"HighF","HighA",1,1701.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABSAGE",1,"LowF","LowA",6,1806.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ERLEBNIS",1,"LowF","HighA",2,858.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DECKE",1,"LowF","HighA",5,1881.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EGOISMUS",1,"HighF","HighA",6,408.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MORAL",0,"LowF","HighA",5,1405.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ATTENTAT",0,"LowF","LowA",2,65.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AGENT",1,"HighF","LowA",3,1684.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"GUMMI",1,"HighF","HighA",6,1423.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LENKER",1,"HighF","LowA",6,1912.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DEMUT",1,"HighF","HighA",6,1871.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STEG",0,"HighF","LowA",1,144.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TRENNUNG",1,"LowF","HighA",5,781.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PULVER",1,"HighF","HighA",1,82.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"NACHBAR",0,"LowF","LowA",2,1496.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FLASCHE",1,"LowF","HighA",6,799.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ALLEE",0,"LowF","HighA",1,1607.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KURVE",1,"LowF","HighA",5,1984.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KAMIN",0,"HighF","LowA",1,1639.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUSFLUG",0,"LowF","HighA",2,1072.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"INTRIGE",1,"HighF","HighA",5,262.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FRISUR",1,"HighF","LowA",6,1476.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FASSADE",0,"LowF","HighA",2,1395.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REKORD",0,"LowF","LowA",2,1278.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABBILD",1,"HighF","LowA",6,437.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PARADIES",0,"LowF","HighA",6,1660.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"INSTINKT",0,"HighF","HighA",4,1941.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HERING",1,"HighF","HighA",6,1210.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TOLERANZ",1,"LowF","HighA",5,520.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LUXUS",1,"LowF","LowA",6,1535.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TRESOR",0,"HighF","LowA",6,1536.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HAHN",0,"LowF","HighA",6,951.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PECH",0,"LowF","HighA",2,1116.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNTREUE",0,"LowF","LowA",2,392.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABFAHRT",1,"LowF","HighA",6,1339.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"RASSE",0,"HighF","HighA",1,677.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BELEG",0,"LowF","LowA",2,883.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DUMMHEIT",1,"HighF","HighA",5,1088.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SEIL",1,"HighF","HighA",6,145.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KOHLE",0,"LowF","LowA",2,1668.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PAPPE",1,"HighF","HighA",6,1762.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KAPPE",0,"HighF","LowA",1,132.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REFERAT",0,"HighF","LowA",2,1845,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"WAHN",0,"HighF","HighA",1,1990,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KONKURS",1,"LowF","HighA",6,1740,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ERBE",1,"LowF","LowA",2,623,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MITTAG",1,"LowF","LowA",2,584,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SCHRECK",1,"HighF","LowA",6,14,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PROFI",1,"LowF","HighA",5,292,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DIEB",0,"HighF","HighA",1,166,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUFSTAND",1,"LowF","LowA",1,890.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KLIMA",0,"LowF","LowA",5,1039.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HYPOTHEK",0,"HighF","LowA",1,1952.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SKANDAL",0,"LowF","LowA",2,1539.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MALARIA",1,"HighF","LowA",6,689.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"RENNER",0,"LowF","LowA",1,1558.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BARGELD",1,"LowF","LowA",5,1747.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HARMONIE",0,"LowF","HighA",2,1089.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LAKEN",1,"HighF","LowA",6,1427.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MYSTIK",1,"HighF","HighA",5,820.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PFEIFE",1,"HighF","LowA",6,1534.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MEDAILLE",0,"LowF","LowA",6,712.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNRUHE",0,"LowF","LowA",2,454.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PUPPE",0,"HighF","HighA",1,1376.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"QUOTE",1,"LowF","LowA",6,715.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HAMSTER",1,"HighF","LowA",6,1674.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ADLER",0,"LowF","HighA",1,1839.7,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"REVOLVER",1,"HighF","HighA",6,1550.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PFLEGE",1,"LowF","HighA",5,763.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MUSICAL",1,"LowF","HighA",6,1085.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KORAN",1,"HighF","HighA",6,811.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FLAGGE",1,"LowF","HighA",6,1185.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUSFALL",1,"LowF","LowA",2,1473.6,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DIAGNOSE",0,"LowF","HighA",5,454.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STUBE",0,"HighF","LowA",1,169.5,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FRIEDHOF",1,"LowF","LowA",6,86.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNWESEN",0,"HighF","LowA",1,1904.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ABSENDER",0,"HighF","LowA",2,522.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"IMPFUNG",1,"HighF","LowA",6,1618.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TRUPPE",1,"LowF","HighA",6,658.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"QUELLE",1,"LowF","HighA",5,737.4,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MOTOR",1,"LowF","HighA",6,1784.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LAUNE",0,"LowF","HighA",2,589.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SKRUPEL",1,"HighF","LowA",6,1569.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"ZWANG",0,"LowF","HighA",1,575.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TEUFEL",1,"LowF","HighA",6,975.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SOLIST",0,"HighF","LowA",1,562.3,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STIER",0,"HighF","HighA",1,150.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"BLEI",0,"HighF","HighA",2,1446.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MISSION",0,"LowF","LowA",5,1163.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PARTY",0,"LowF","LowA",1,1832.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"SOHLE",1,"HighF","LowA",6,1143.2,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"TATORT",1,"LowF","LowA",6,1197.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PEST",1,"HighF","HighA",6,107.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"POINTE",0,"HighF","HighA",5,306.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"EIFEL",1,"HighF","HighA",6,1575.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"NEUBAU",1,"LowF","LowA",6,1788.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"LOGIK",0,"LowF","HighA",6,740.1,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"PAKET",1,"LowF","LowA",6,1972,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KROKODIL",1,"HighF","HighA",6,1659,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DUELL",0,"LowF","HighA",1,1569.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"FRIST",0,"LowF","LowA",2,190,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"POKAL",1,"LowF","HighA",6,876,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"MENSA",0,"HighF","LowA",6,1753.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KLUGHEIT",0,"HighF","HighA",2,1348.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"HEIDE",1,"LowF","LowA",6,756.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"UNGEDULD",0,"HighF","HighA",1,1027.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"KOMPLIZE",1,"HighF","LowA",6,691.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"STUFE",1,"LowF","LowA",2,1708.9,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"GLOCKE",1,"HighF","LowA",2,758.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"AUSDAUER",1,"HighF","LowA",1,1015.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DOSIS",0,"HighF","LowA",4,134.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"GEDULD",0,"LowF","HighA",5,617.8,"Include"
"KFH2013_e1","KFH2013_e1_10",1,"DIKTATUR",1,"LowF","HighA",6,49.8,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"FABRIK",1,"LowF","LowA",6,1730.1,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"BELEG",0,"LowF","LowA",1,1511.2,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"STIEFEL",0,"HighF","HighA",1,1818.1,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"MUSICAL",1,"LowF","HighA",6,1172.2,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"TATORT",1,"LowF","LowA",6,144,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"RIVALE",0,"HighF","LowA",6,1562.1,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"MYSTIK",1,"HighF","HighA",6,1420.1,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"PILZ",1,"HighF","LowA",6,1363.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"SCHLACHT",0,"LowF","HighA",1,1882,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"WELLE",0,"LowF","LowA",6,188,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"VERZEHR",0,"HighF","HighA",1,1601,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"KOHLE",0,"LowF","LowA",1,1673.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"MALARIA",1,"HighF","LowA",6,71,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"ATTENTAT",0,"LowF","LowA",6,422,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"ARSENAL",0,"LowF","LowA",1,734.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"KAPPE",0,"HighF","LowA",2,1155.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"TENDENZ",0,"LowF","LowA",2,1409.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"ANFLUG",1,"HighF","HighA",6,314,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"ZYLINDER",0,"HighF","HighA",1,946.8,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"TANNE",1,"HighF","LowA",6,246.9,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"WEHMUT",0,"HighF","LowA",2,637.8,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"REVOLVER",1,"HighF","HighA",6,1059.7,"Include"
"KFH2013_e1","KFH2013_e1_11",1,"ABBRUCH",1,"LowF","LowA",6,417.6,"Include"
