"exp","id","block","isold","rating","RT","excluding","trial"
"WKH2020_e1","WKH2020_e1_21",1,1,5,1698,"Include",15
"WKH2020_e1","WKH2020_e1_21",1,0,2,1389,"Include",16
"WKH2020_e1","WKH2020_e1_21",1,1,6,1079,"Include",17
"WKH2020_e1","WKH2020_e1_21",1,0,2,1520,"Include",18
"WKH2020_e1","WKH2020_e1_21",1,1,6,1177,"Include",19
"WKH2020_e1","WKH2020_e1_21",1,0,1,1601,"Include",20
"WKH2020_e1","WKH2020_e1_21",1,0,4,1491,"Include",21
"WKH2020_e1","WKH2020_e1_21",1,0,3,1919,"Include",22
"WKH2020_e1","WKH2020_e1_21",1,1,3,1454,"Include",23
"WKH2020_e1","WKH2020_e1_21",1,1,1,1801,"Include",24
"WKH2020_e1","WKH2020_e1_21",1,1,6,1014,"Include",25
"WKH2020_e1","WKH2020_e1_21",1,0,2,1422,"Include",26
"WKH2020_e1","WKH2020_e1_21",1,0,2,1752,"Include",27
"WKH2020_e1","WKH2020_e1_21",1,1,2,1311,"Include",28
"WKH2020_e1","WKH2020_e1_21",1,1,1,1508,"Include",29
"WKH2020_e1","WKH2020_e1_21",1,1,2,1913,"Include",30
"WKH2020_e1","WKH2020_e1_21",1,0,1,2038,"Include",31
"WKH2020_e1","WKH2020_e1_21",1,0,2,1429,"Include",32
"WKH2020_e1","WKH2020_e1_21",1,1,2,2447,"Include",33
"WKH2020_e1","WKH2020_e1_21",1,1,6,1435,"Include",34
"WKH2020_e1","WKH2020_e1_21",1,0,1,1653,"Include",35
"WKH2020_e1","WKH2020_e1_21",1,0,2,1873,"Include",36
"WKH2020_e1","WKH2020_e1_21",1,1,5,1540,"Include",37
"WKH2020_e1","WKH2020_e1_21",1,0,2,1060,"Include",38
"WKH2020_e1","WKH2020_e1_21",1,1,6,1346,"Include",39
"WKH2020_e1","WKH2020_e1_21",1,0,2,1660,"Include",40
"WKH2020_e1","WKH2020_e1_21",1,0,2,1877,"Include",41
"WKH2020_e1","WKH2020_e1_21",1,1,2,1267,"Include",42
"WKH2020_e1","WKH2020_e1_21",1,0,4,1795,"Include",43
"WKH2020_e1","WKH2020_e1_21",1,1,2,1482,"Include",44
"WKH2020_e1","WKH2020_e1_21",1,0,2,2104,"Include",45
"WKH2020_e1","WKH2020_e1_21",1,0,4,1860,"Include",46
"WKH2020_e1","WKH2020_e1_21",1,1,6,1428,"Include",47
"WKH2020_e1","WKH2020_e1_21",1,1,6,1123,"Include",48
"WKH2020_e1","WKH2020_e1_21",1,0,6,1556,"Include",49
"WKH2020_e1","WKH2020_e1_21",1,0,1,2368,"Include",50
"WKH2020_e1","WKH2020_e1_21",1,1,5,1782,"Include",51
"WKH2020_e1","WKH2020_e1_21",1,1,5,2135,"Include",52
"WKH2020_e1","WKH2020_e1_21",1,1,6,1257,"Include",53
"WKH2020_e1","WKH2020_e1_21",1,0,1,1835,"Include",54
"WKH2020_e1","WKH2020_e1_21",1,1,2,1292,"Include",55
"WKH2020_e1","WKH2020_e1_21",1,0,1,1552,"Include",56
"WKH2020_e1","WKH2020_e1_21",1,1,2,1237,"Include",57
"WKH2020_e1","WKH2020_e1_21",1,0,1,1425,"Include",58
"WKH2020_e1","WKH2020_e1_21",1,0,1,1624,"Include",59
"WKH2020_e1","WKH2020_e1_21",1,1,6,2608,"Include",60
"WKH2020_e1","WKH2020_e1_21",1,1,2,1500,"Include",61
"WKH2020_e1","WKH2020_e1_21",1,1,5,1581,"Include",62
"WKH2020_e1","WKH2020_e1_21",1,0,6,1887,"Include",63
"WKH2020_e1","WKH2020_e1_21",1,0,1,1183,"Include",64
"WKH2020_e1","WKH2020_e1_21",1,1,2,1532,"Include",65
"WKH2020_e1","WKH2020_e1_21",1,1,1,1956,"Include",66
"WKH2020_e1","WKH2020_e1_21",1,0,3,1472,"Include",67
"WKH2020_e1","WKH2020_e1_21",1,0,2,1477,"Include",68
"WKH2020_e1","WKH2020_e1_21",1,0,1,1543,"Include",69
"WKH2020_e1","WKH2020_e1_21",1,0,3,1578,"Include",70
"WKH2020_e1","WKH2020_e1_21",1,1,6,1184,"Include",71
"WKH2020_e1","WKH2020_e1_21",1,1,6,1040,"Include",72
"WKH2020_e1","WKH2020_e1_21",1,0,1,1596,"Include",73
"WKH2020_e1","WKH2020_e1_21",1,1,6,1102,"Include",74
"WKH2020_e1","WKH2020_e1_21",1,1,6,1048,"Include",75
"WKH2020_e1","WKH2020_e1_21",1,0,2,1390,"Include",76
"WKH2020_e1","WKH2020_e1_21",1,1,6,1055,"Include",77
"WKH2020_e1","WKH2020_e1_21",1,0,2,1632,"Include",78
"WKH2020_e1","WKH2020_e1_21",1,1,5,1391,"Include",79
"WKH2020_e1","WKH2020_e1_21",1,0,1,1729,"Include",80
"WKH2020_e1","WKH2020_e1_21",1,0,2,1351,"Include",81
"WKH2020_e1","WKH2020_e1_21",1,0,4,1636,"Include",82
"WKH2020_e1","WKH2020_e1_21",1,1,2,1469,"Include",83
"WKH2020_e1","WKH2020_e1_21",1,1,6,1332,"Include",84
"WKH2020_e1","WKH2020_e1_21",1,1,6,998,"Include",85
"WKH2020_e1","WKH2020_e1_21",1,0,2,1217,"Include",86
"WKH2020_e1","WKH2020_e1_21",1,0,1,1608,"Include",87
"WKH2020_e1","WKH2020_e1_21",1,1,6,909,"Include",88
"WKH2020_e1","WKH2020_e1_21",1,1,5,1119,"Include",89
"WKH2020_e1","WKH2020_e1_21",1,1,5,1244,"Include",90
"WKH2020_e1","WKH2020_e1_21",1,0,1,1741,"Include",91
"WKH2020_e1","WKH2020_e1_21",1,0,2,1515,"Include",92
"WKH2020_e1","WKH2020_e1_21",1,1,2,2258,"Include",93
"WKH2020_e1","WKH2020_e1_21",1,1,1,1619,"Include",94
"WKH2020_e1","WKH2020_e1_21",1,0,4,1468,"Include",95
"WKH2020_e1","WKH2020_e1_21",1,0,1,1732,"Include",96
"WKH2020_e1","WKH2020_e1_21",1,1,6,1722,"Include",97
"WKH2020_e1","WKH2020_e1_21",1,0,1,1322,"Include",98
"WKH2020_e1","WKH2020_e1_21",1,1,3,2132,"Include",99
"WKH2020_e1","WKH2020_e1_21",1,0,1,1122,"Include",100
"WKH2020_e1","WKH2020_e1_21",1,0,2,1899,"Include",101
"WKH2020_e1","WKH2020_e1_21",1,1,6,1300,"Include",102
"WKH2020_e1","WKH2020_e1_21",1,0,2,1292,"Include",103
"WKH2020_e1","WKH2020_e1_21",1,1,6,1061,"Include",104
"WKH2020_e1","WKH2020_e1_21",1,0,2,1350,"Include",105
"WKH2020_e1","WKH2020_e1_21",1,0,1,1398,"Include",106
"WKH2020_e1","WKH2020_e1_21",1,1,1,1446,"Include",107
"WKH2020_e1","WKH2020_e1_21",1,1,6,1759,"Include",108
"WKH2020_e1","WKH2020_e1_21",1,0,2,1766,"Include",109
"WKH2020_e1","WKH2020_e1_21",1,0,2,2237,"Include",110
"WKH2020_e1","WKH2020_e1_21",1,1,5,1438,"Include",111
"WKH2020_e1","WKH2020_e1_21",1,1,5,1387,"Include",112
"WKH2020_e1","WKH2020_e1_21",1,1,6,1153,"Include",113
"WKH2020_e1","WKH2020_e1_21",1,0,2,1604,"Include",114
"WKH2020_e1","WKH2020_e1_21",1,1,6,1244,"Include",115
"WKH2020_e1","WKH2020_e1_21",1,0,2,1209,"Include",116
"WKH2020_e1","WKH2020_e1_21",1,1,6,1210,"Include",117
"WKH2020_e1","WKH2020_e1_21",1,0,2,1546,"Include",118
"WKH2020_e1","WKH2020_e1_21",1,0,1,1251,"Include",119
"WKH2020_e1","WKH2020_e1_21",1,1,6,1080,"Include",120
"WKH2020_e1","WKH2020_e1_21",1,1,5,1596,"Include",121
"WKH2020_e1","WKH2020_e1_21",1,1,6,1407,"Include",122
"WKH2020_e1","WKH2020_e1_21",1,0,1,1343,"Include",123
"WKH2020_e1","WKH2020_e1_21",1,0,2,1411,"Include",124
"WKH2020_e1","WKH2020_e1_21",1,1,5,2020,"Include",125
"WKH2020_e1","WKH2020_e1_21",1,1,6,1487,"Include",126
"WKH2020_e1","WKH2020_e1_21",1,0,1,1353,"Include",127
"WKH2020_e1","WKH2020_e1_21",1,0,2,1618,"Include",128
"WKH2020_e1","WKH2020_e1_21",1,0,2,1516,"Include",129
"WKH2020_e1","WKH2020_e1_21",1,0,2,1993,"Include",130
"WKH2020_e1","WKH2020_e1_21",1,1,5,1935,"Include",131
"WKH2020_e1","WKH2020_e1_21",1,1,6,1207,"Include",132
"WKH2020_e1","WKH2020_e1_21",1,0,2,1194,"Include",133
"WKH2020_e1","WKH2020_e1_21",1,1,5,1410,"Include",134
"WKH2020_e1","WKH2020_e1_21",1,1,6,1047,"Include",135
"WKH2020_e1","WKH2020_e1_21",1,0,2,1189,"Include",136
"WKH2020_e1","WKH2020_e1_21",1,1,6,986,"Include",137
"WKH2020_e1","WKH2020_e1_21",1,0,6,1090,"Include",138
"WKH2020_e1","WKH2020_e1_21",1,1,5,1606,"Include",139
"WKH2020_e1","WKH2020_e1_21",1,0,3,1802,"Include",140
"WKH2020_e1","WKH2020_e1_21",1,0,2,1673,"Include",141
"WKH2020_e1","WKH2020_e1_21",1,0,3,1635,"Include",142
"WKH2020_e1","WKH2020_e1_21",1,1,4,2032,"Include",143
"WKH2020_e1","WKH2020_e1_21",1,1,2,1379,"Include",144
"WKH2020_e1","WKH2020_e1_21",1,1,6,1110,"Include",145
"WKH2020_e1","WKH2020_e1_21",1,0,2,1608,"Include",146
"WKH2020_e1","WKH2020_e1_21",1,0,1,1600,"Include",147
"WKH2020_e1","WKH2020_e1_21",1,1,6,1202,"Include",148
"WKH2020_e1","WKH2020_e1_21",1,1,6,1280,"Include",149
"WKH2020_e1","WKH2020_e1_21",1,1,2,2426,"Include",150
"WKH2020_e1","WKH2020_e1_21",1,0,4,2529,"Include",151
"WKH2020_e1","WKH2020_e1_21",1,0,2,1862,"Include",152
"WKH2020_e1","WKH2020_e1_21",1,1,5,1925,"Include",153
"WKH2020_e1","WKH2020_e1_21",1,1,6,1089,"Include",154
"WKH2020_e1","WKH2020_e1_21",1,0,2,1370,"Include",155
"WKH2020_e1","WKH2020_e1_21",1,0,1,1452,"Include",156
"WKH2020_e1","WKH2020_e1_21",1,1,2,1852,"Include",157
"WKH2020_e1","WKH2020_e1_21",1,0,1,1157,"Include",158
"WKH2020_e1","WKH2020_e1_21",1,1,6,1326,"Include",159
"WKH2020_e1","WKH2020_e1_21",1,0,1,1241,"Include",160
"WKH2020_e1","WKH2020_e1_21",1,0,1,1407,"Include",161
"WKH2020_e1","WKH2020_e1_21",1,1,2,1412,"Include",162
"WKH2020_e1","WKH2020_e1_21",1,0,1,1542,"Include",163
"WKH2020_e1","WKH2020_e1_21",1,1,6,1251,"Include",164
"WKH2020_e1","WKH2020_e1_21",1,0,2,1969,"Include",165
"WKH2020_e1","WKH2020_e1_21",1,0,4,2611,"Include",166
"WKH2020_e1","WKH2020_e1_21",1,1,6,958,"Include",167
"WKH2020_e1","WKH2020_e1_21",1,1,6,1135,"Include",168
"WKH2020_e1","WKH2020_e1_21",1,0,2,1413,"Include",169
"WKH2020_e1","WKH2020_e1_21",1,0,5,1935,"Include",170
"WKH2020_e1","WKH2020_e1_21",1,1,4,2173,"Include",171
"WKH2020_e1","WKH2020_e1_21",1,1,6,1116,"Include",172
"WKH2020_e1","WKH2020_e1_21",1,1,6,1689,"Include",173
"WKH2020_e1","WKH2020_e1_21",1,0,1,2676,"Include",174
"WKH2020_e1","WKH2020_e1_21",1,1,3,2037,"Include",175
"WKH2020_e1","WKH2020_e1_21",1,0,2,1673,"Include",176
"WKH2020_e1","WKH2020_e1_21",1,1,2,2229,"Include",177
"WKH2020_e1","WKH2020_e1_21",1,0,2,2412,"Include",178
"WKH2020_e1","WKH2020_e1_21",1,0,3,2062,"Include",179
"WKH2020_e1","WKH2020_e1_21",1,1,6,1215,"Include",180
"WKH2020_e1","WKH2020_e1_22",1,1,6,2106,"Include",1
"WKH2020_e1","WKH2020_e1_22",1,1,6,1079,"Include",2
"WKH2020_e1","WKH2020_e1_22",1,0,2,1738,"Include",3
"WKH2020_e1","WKH2020_e1_22",1,0,1,1840,"Include",4
"WKH2020_e1","WKH2020_e1_22",1,1,5,1723,"Include",5
"WKH2020_e1","WKH2020_e1_22",1,1,2,1564,"Include",6
"WKH2020_e1","WKH2020_e1_22",1,0,2,1915,"Include",7
"WKH2020_e1","WKH2020_e1_22",1,0,4,1722,"Include",8
"WKH2020_e1","WKH2020_e1_22",1,0,2,2307,"Include",9
"WKH2020_e1","WKH2020_e1_22",1,0,2,2222,"Include",10
"WKH2020_e1","WKH2020_e1_22",1,1,2,3001,"Include",11
"WKH2020_e1","WKH2020_e1_22",1,1,5,2866,"Include",12
"WKH2020_e1","WKH2020_e1_22",1,0,2,1219,"Include",13
"WKH2020_e1","WKH2020_e1_22",1,1,4,1695,"Include",14
"WKH2020_e1","WKH2020_e1_22",1,1,1,1189,"Include",15
"WKH2020_e1","WKH2020_e1_22",1,0,2,2427,"Include",16
"WKH2020_e1","WKH2020_e1_22",1,1,5,2955,"Include",17
"WKH2020_e1","WKH2020_e1_22",1,0,1,1127,"Include",18
"WKH2020_e1","WKH2020_e1_22",1,1,6,923,"Include",19
"WKH2020_e1","WKH2020_e1_22",1,0,2,2588,"Include",20
"WKH2020_e1","WKH2020_e1_22",1,0,4,3118,"Include",21
"WKH2020_e1","WKH2020_e1_22",1,0,4,1945,"Include",22
"WKH2020_e1","WKH2020_e1_22",1,1,1,1075,"Include",23
"WKH2020_e1","WKH2020_e1_22",1,1,6,1049,"Include",24
"WKH2020_e1","WKH2020_e1_22",1,1,6,1082,"Include",25
"WKH2020_e1","WKH2020_e1_22",1,0,2,1837,"Include",26
"WKH2020_e1","WKH2020_e1_22",1,0,1,2395,"Include",27
"WKH2020_e1","WKH2020_e1_22",1,1,1,1197,"Include",28
"WKH2020_e1","WKH2020_e1_22",1,1,4,2026,"Include",29
"WKH2020_e1","WKH2020_e1_22",1,1,2,1768,"Include",30
"WKH2020_e1","WKH2020_e1_22",1,0,2,2430,"Include",31
"WKH2020_e1","WKH2020_e1_22",1,0,1,1269,"Include",32
"WKH2020_e1","WKH2020_e1_22",1,1,4,2240,"Include",33
"WKH2020_e1","WKH2020_e1_22",1,1,2,1097,"Include",34
"WKH2020_e1","WKH2020_e1_22",1,0,1,1457,"Include",35
"WKH2020_e1","WKH2020_e1_22",1,0,2,1979,"Include",36
"WKH2020_e1","WKH2020_e1_22",1,1,6,2264,"Include",37
"WKH2020_e1","WKH2020_e1_22",1,0,1,1249,"Include",38
"WKH2020_e1","WKH2020_e1_22",1,1,3,1081,"Include",39
"WKH2020_e1","WKH2020_e1_22",1,0,6,958,"Include",40
"WKH2020_e1","WKH2020_e1_22",1,0,1,1476,"Include",41
"WKH2020_e1","WKH2020_e1_22",1,1,2,1801,"Include",42
"WKH2020_e1","WKH2020_e1_22",1,0,3,2884,"Include",43
"WKH2020_e1","WKH2020_e1_22",1,1,3,2829,"Include",44
"WKH2020_e1","WKH2020_e1_22",1,0,2,1384,"Include",45
"WKH2020_e1","WKH2020_e1_22",1,0,2,1624,"Include",46
"WKH2020_e1","WKH2020_e1_22",1,1,2,1760,"Include",47
"WKH2020_e1","WKH2020_e1_22",1,1,3,895,"Include",48
"WKH2020_e1","WKH2020_e1_22",1,0,2,1557,"Include",49
"WKH2020_e1","WKH2020_e1_22",1,0,2,3218,"Include",50
"WKH2020_e1","WKH2020_e1_22",1,1,1,1072,"Include",51
"WKH2020_e1","WKH2020_e1_22",1,1,6,1096,"Include",52
"WKH2020_e1","WKH2020_e1_22",1,1,6,937,"Include",53
"WKH2020_e1","WKH2020_e1_22",1,0,2,2877,"Include",54
"WKH2020_e1","WKH2020_e1_22",1,1,1,2188,"Include",55
"WKH2020_e1","WKH2020_e1_22",1,0,3,3761,"Include",56
"WKH2020_e1","WKH2020_e1_22",1,1,1,1229,"Include",57
"WKH2020_e1","WKH2020_e1_22",1,0,1,1497,"Include",58
"WKH2020_e1","WKH2020_e1_22",1,0,2,1204,"Include",59
"WKH2020_e1","WKH2020_e1_22",1,1,6,1156,"Include",60
"WKH2020_e1","WKH2020_e1_22",1,1,6,1801,"Include",61
"WKH2020_e1","WKH2020_e1_22",1,1,1,1801,"Include",62
"WKH2020_e1","WKH2020_e1_22",1,0,2,2229,"Include",63
"WKH2020_e1","WKH2020_e1_22",1,0,2,2593,"Include",64
"WKH2020_e1","WKH2020_e1_22",1,1,6,1073,"Include",65
"WKH2020_e1","WKH2020_e1_22",1,1,2,2151,"Include",66
"WKH2020_e1","WKH2020_e1_22",1,0,1,1590,"Include",67
"WKH2020_e1","WKH2020_e1_22",1,0,2,1937,"Include",68
"WKH2020_e1","WKH2020_e1_22",1,0,1,2069,"Include",69
"WKH2020_e1","WKH2020_e1_22",1,0,6,1357,"Include",70
"WKH2020_e1","WKH2020_e1_22",1,1,3,2960,"Include",71
"WKH2020_e1","WKH2020_e1_22",1,1,2,2153,"Include",72
"WKH2020_e1","WKH2020_e1_22",1,0,1,1384,"Include",73
"WKH2020_e1","WKH2020_e1_22",1,1,6,1121,"Include",74
"WKH2020_e1","WKH2020_e1_22",1,1,6,1788,"Include",75
"WKH2020_e1","WKH2020_e1_22",1,0,2,1525,"Include",76
"WKH2020_e1","WKH2020_e1_22",1,1,6,1274,"Include",77
"WKH2020_e1","WKH2020_e1_22",1,0,2,3028,"Include",78
"WKH2020_e1","WKH2020_e1_22",1,1,4,2277,"Include",79
"WKH2020_e1","WKH2020_e1_22",1,0,1,2294,"Include",80
"WKH2020_e1","WKH2020_e1_22",1,0,2,2733,"Include",81
"WKH2020_e1","WKH2020_e1_22",1,0,2,1583,"Include",82
"WKH2020_e1","WKH2020_e1_22",1,1,2,2520,"Include",83
"WKH2020_e1","WKH2020_e1_22",1,1,5,2666,"Include",84
"WKH2020_e1","WKH2020_e1_22",1,1,6,1364,"Include",85
"WKH2020_e1","WKH2020_e1_22",1,0,1,1126,"Include",86
"WKH2020_e1","WKH2020_e1_22",1,0,2,1426,"Include",87
"WKH2020_e1","WKH2020_e1_22",1,1,6,1835,"Include",88
"WKH2020_e1","WKH2020_e1_22",1,1,1,1128,"Include",89
"WKH2020_e1","WKH2020_e1_22",1,1,6,1117,"Include",90
"WKH2020_e1","WKH2020_e1_22",1,0,2,2511,"Include",91
"WKH2020_e1","WKH2020_e1_22",1,0,2,4221,"Include",92
"WKH2020_e1","WKH2020_e1_22",1,1,6,1139,"Include",93
"WKH2020_e1","WKH2020_e1_22",1,1,6,1182,"Include",94
"WKH2020_e1","WKH2020_e1_22",1,0,2,2094,"Include",95
"WKH2020_e1","WKH2020_e1_22",1,0,1,1454,"Include",96
"WKH2020_e1","WKH2020_e1_22",1,1,2,1965,"Include",97
"WKH2020_e1","WKH2020_e1_22",1,0,3,2943,"Include",98
"WKH2020_e1","WKH2020_e1_22",1,1,2,1839,"Include",99
"WKH2020_e1","WKH2020_e1_22",1,0,1,1145,"Include",100
"WKH2020_e1","WKH2020_e1_22",1,0,1,1168,"Include",101
"WKH2020_e1","WKH2020_e1_22",1,1,2,1759,"Include",102
"WKH2020_e1","WKH2020_e1_22",1,0,2,2646,"Include",103
"WKH2020_e1","WKH2020_e1_22",1,1,4,2632,"Include",104
"WKH2020_e1","WKH2020_e1_22",1,0,2,1504,"Include",105
"WKH2020_e1","WKH2020_e1_22",1,0,2,2661,"Include",106
"WKH2020_e1","WKH2020_e1_22",1,1,5,3961,"Include",107
"WKH2020_e1","WKH2020_e1_22",1,1,3,4025,"Include",108
"WKH2020_e1","WKH2020_e1_22",1,0,1,1796,"Include",109
"WKH2020_e1","WKH2020_e1_22",1,0,2,2218,"Include",110
"WKH2020_e1","WKH2020_e1_22",1,1,1,1106,"Include",111
"WKH2020_e1","WKH2020_e1_22",1,1,2,1086,"Include",112
"WKH2020_e1","WKH2020_e1_22",1,1,2,1690,"Include",113
"WKH2020_e1","WKH2020_e1_22",1,0,1,1030,"Include",114
"WKH2020_e1","WKH2020_e1_22",1,1,2,1404,"Include",115
"WKH2020_e1","WKH2020_e1_22",1,0,2,1294,"Include",116
"WKH2020_e1","WKH2020_e1_22",1,1,2,2681,"Include",117
"WKH2020_e1","WKH2020_e1_22",1,0,3,4516,"Include",118
"WKH2020_e1","WKH2020_e1_22",1,0,3,1667,"Include",119
"WKH2020_e1","WKH2020_e1_22",1,1,5,1205,"Include",120
"WKH2020_e1","WKH2020_e1_22",1,1,6,2223,"Include",121
"WKH2020_e1","WKH2020_e1_22",1,1,2,2653,"Include",122
"WKH2020_e1","WKH2020_e1_22",1,0,3,2773,"Include",123
"WKH2020_e1","WKH2020_e1_22",1,0,3,3953,"Include",124
"WKH2020_e1","WKH2020_e1_22",1,1,3,4329,"Include",125
"WKH2020_e1","WKH2020_e1_22",1,1,2,6778,"Include",126
"WKH2020_e1","WKH2020_e1_22",1,0,2,1496,"Include",127
"WKH2020_e1","WKH2020_e1_22",1,0,2,1858,"Include",128
"WKH2020_e1","WKH2020_e1_22",1,0,3,1604,"Include",129
"WKH2020_e1","WKH2020_e1_22",1,0,2,3952,"Include",130
"WKH2020_e1","WKH2020_e1_22",1,1,6,1123,"Include",131
"WKH2020_e1","WKH2020_e1_22",1,1,6,1195,"Include",132
"WKH2020_e1","WKH2020_e1_22",1,0,1,1625,"Include",133
"WKH2020_e1","WKH2020_e1_22",1,1,5,3343,"Include",134
"WKH2020_e1","WKH2020_e1_22",1,1,6,1169,"Include",135
"WKH2020_e1","WKH2020_e1_22",1,0,2,1670,"Include",136
"WKH2020_e1","WKH2020_e1_22",1,1,6,941,"Include",137
"WKH2020_e1","WKH2020_e1_22",1,0,3,3296,"Include",138
"WKH2020_e1","WKH2020_e1_22",1,1,6,2244,"Include",139
"WKH2020_e1","WKH2020_e1_22",1,0,3,3071,"Include",140
"WKH2020_e1","WKH2020_e1_22",1,0,2,3852,"Include",141
"WKH2020_e1","WKH2020_e1_22",1,0,2,1785,"Include",142
"WKH2020_e1","WKH2020_e1_22",1,1,6,1297,"Include",143
"WKH2020_e1","WKH2020_e1_22",1,1,3,2973,"Include",144
"WKH2020_e1","WKH2020_e1_22",1,1,6,1682,"Include",145
"WKH2020_e1","WKH2020_e1_22",1,0,2,2662,"Include",146
"WKH2020_e1","WKH2020_e1_22",1,0,3,2097,"Include",147
"WKH2020_e1","WKH2020_e1_22",1,1,3,4159,"Include",148
"WKH2020_e1","WKH2020_e1_22",1,1,4,4949,"Include",149
"WKH2020_e1","WKH2020_e1_22",1,1,2,3265,"Include",150
"WKH2020_e1","WKH2020_e1_22",1,0,3,4048,"Include",151
"WKH2020_e1","WKH2020_e1_22",1,0,2,2003,"Include",152
"WKH2020_e1","WKH2020_e1_22",1,1,6,1133,"Include",153
"WKH2020_e1","WKH2020_e1_22",1,1,3,4502,"Include",154
"WKH2020_e1","WKH2020_e1_22",1,0,2,1868,"Include",155
"WKH2020_e1","WKH2020_e1_22",1,0,3,2859,"Include",156
"WKH2020_e1","WKH2020_e1_22",1,1,5,3382,"Include",157
"WKH2020_e1","WKH2020_e1_22",1,0,1,2304,"Include",158
"WKH2020_e1","WKH2020_e1_22",1,1,6,1272,"Include",159
"WKH2020_e1","WKH2020_e1_22",1,0,2,1413,"Include",160
"WKH2020_e1","WKH2020_e1_22",1,0,1,1532,"Include",161
"WKH2020_e1","WKH2020_e1_22",1,1,5,2188,"Include",162
"WKH2020_e1","WKH2020_e1_22",1,0,2,3103,"Include",163
"WKH2020_e1","WKH2020_e1_22",1,1,2,4239,"Include",164
"WKH2020_e1","WKH2020_e1_22",1,0,3,3441,"Include",165
"WKH2020_e1","WKH2020_e1_22",1,0,2,2766,"Include",166
"WKH2020_e1","WKH2020_e1_22",1,1,3,3010,"Include",167
"WKH2020_e1","WKH2020_e1_22",1,1,2,4396,"Include",168
"WKH2020_e1","WKH2020_e1_22",1,0,3,1629,"Include",169
"WKH2020_e1","WKH2020_e1_22",1,0,6,1664,"Include",170
"WKH2020_e1","WKH2020_e1_22",1,1,4,3663,"Include",171
"WKH2020_e1","WKH2020_e1_22",1,1,2,2952,"Include",172
"WKH2020_e1","WKH2020_e1_22",1,1,4,2643,"Include",173
"WKH2020_e1","WKH2020_e1_22",1,0,1,2439,"Include",174
"WKH2020_e1","WKH2020_e1_22",1,1,5,2264,"Include",175
"WKH2020_e1","WKH2020_e1_22",1,0,2,3380,"Include",176
"WKH2020_e1","WKH2020_e1_22",1,1,2,2089,"Include",177
"WKH2020_e1","WKH2020_e1_22",1,0,3,5348,"Include",178
"WKH2020_e1","WKH2020_e1_22",1,0,3,3197,"Include",179
"WKH2020_e1","WKH2020_e1_22",1,1,2,1509,"Include",180
"WKH2020_e1","WKH2020_e1_23",1,1,2,2084,"Include",1
"WKH2020_e1","WKH2020_e1_23",1,1,1,1730,"Include",2
"WKH2020_e1","WKH2020_e1_23",1,0,2,2819,"Include",3
"WKH2020_e1","WKH2020_e1_23",1,0,2,1685,"Include",4
"WKH2020_e1","WKH2020_e1_23",1,1,3,2158,"Include",5
"WKH2020_e1","WKH2020_e1_23",1,1,6,1574,"Include",6
"WKH2020_e1","WKH2020_e1_23",1,0,1,2830,"Include",7
"WKH2020_e1","WKH2020_e1_23",1,0,3,2529,"Include",8
"WKH2020_e1","WKH2020_e1_23",1,0,1,1800,"Include",9
"WKH2020_e1","WKH2020_e1_23",1,0,3,1665,"Include",10
"WKH2020_e1","WKH2020_e1_23",1,1,6,1464,"Include",11
"WKH2020_e1","WKH2020_e1_23",1,1,2,1405,"Include",12
"WKH2020_e1","WKH2020_e1_23",1,0,4,2476,"Include",13
"WKH2020_e1","WKH2020_e1_23",1,1,3,1588,"Include",14
"WKH2020_e1","WKH2020_e1_23",1,1,5,1634,"Include",15
"WKH2020_e1","WKH2020_e1_23",1,0,2,1630,"Include",16
"WKH2020_e1","WKH2020_e1_23",1,1,2,2420,"Include",17
"WKH2020_e1","WKH2020_e1_23",1,0,3,1568,"Include",18
"WKH2020_e1","WKH2020_e1_23",1,1,6,1304,"Include",19
"WKH2020_e1","WKH2020_e1_23",1,0,3,1776,"Include",20
"WKH2020_e1","WKH2020_e1_23",1,0,5,1281,"Include",21
"WKH2020_e1","WKH2020_e1_23",1,0,6,1245,"Include",22
"WKH2020_e1","WKH2020_e1_23",1,1,6,1503,"Include",23
"WKH2020_e1","WKH2020_e1_23",1,1,6,1259,"Include",24
"WKH2020_e1","WKH2020_e1_23",1,1,5,2716,"Include",25
"WKH2020_e1","WKH2020_e1_23",1,0,2,2035,"Include",26
"WKH2020_e1","WKH2020_e1_23",1,0,1,1644,"Include",27
"WKH2020_e1","WKH2020_e1_23",1,1,4,1880,"Include",28
"WKH2020_e1","WKH2020_e1_23",1,1,3,2581,"Include",29
"WKH2020_e1","WKH2020_e1_23",1,1,2,1677,"Include",30
"WKH2020_e1","WKH2020_e1_23",1,0,2,1426,"Include",31
"WKH2020_e1","WKH2020_e1_23",1,0,3,2071,"Include",32
"WKH2020_e1","WKH2020_e1_23",1,1,3,1643,"Include",33
"WKH2020_e1","WKH2020_e1_23",1,1,3,2053,"Include",34
"WKH2020_e1","WKH2020_e1_23",1,0,2,1546,"Include",35
"WKH2020_e1","WKH2020_e1_23",1,0,3,2576,"Include",36
"WKH2020_e1","WKH2020_e1_23",1,1,4,1809,"Include",37
"WKH2020_e1","WKH2020_e1_23",1,0,2,1272,"Include",38
"WKH2020_e1","WKH2020_e1_23",1,1,5,1275,"Include",39
"WKH2020_e1","WKH2020_e1_23",1,0,2,2270,"Include",40
"WKH2020_e1","WKH2020_e1_23",1,0,3,3491,"Include",41
"WKH2020_e1","WKH2020_e1_23",1,1,6,1144,"Include",42
