"exp","id","block","isold","condition1","condition2","rating","RT","excluding","trial"
"SWR2012_e1","SWR2012_e1_25",6,1,"mixed","Weak",1,1591,"Include",21
"SWR2012_e1","SWR2012_e1_25",6,1,"mixed","Weak",20,1338,"Include",22
"SWR2012_e1","SWR2012_e1_25",6,1,"mixed","Weak",20,826,"Include",23
"SWR2012_e1","SWR2012_e1_25",6,0,"mixed","Weak",1,1361,"Include",24
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,1902,"Include",1
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,2504,"Include",2
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,913,"Include",3
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",20,1557,"Include",4
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",10,2582,"Include",5
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",20,1297,"Include",6
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,1148,"Include",7
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",5,3694,"Include",8
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,6804,"Exclude",9
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,938,"Include",10
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,621,"Include",11
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",10,3379,"Include",12
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,780,"Include",13
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",1,1070,"Include",14
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",1,4065,"Include",15
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",20,1374,"Include",16
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,1529,"Include",17
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,902,"Include",18
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",1,753,"Include",19
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",1,822,"Include",20
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",1,1042,"Include",21
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",10,7630,"Exclude",22
"SWR2012_e1","SWR2012_e1_25",7,0,"mixed","Weak",1,804,"Include",23
"SWR2012_e1","SWR2012_e1_25",7,1,"mixed","Weak",20,2219,"Include",24
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,1365,"Include",1
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,937,"Include",2
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",10,4322,"Include",3
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",5,2240,"Include",4
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,1142,"Include",5
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1031,"Include",6
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",10,3863,"Include",7
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1211,"Include",8
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1225,"Include",9
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,781,"Include",10
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1930,"Include",11
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",5,2124,"Include",12
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,1769,"Include",13
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",15,2552,"Include",14
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1072,"Include",15
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,2905,"Include",16
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",10,1876,"Include",17
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,1458,"Include",18
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1030,"Include",19
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,3711,"Include",20
"SWR2012_e1","SWR2012_e1_25",8,0,"mixed","Strong",1,1141,"Include",21
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,2070,"Include",22
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1614,"Include",23
"SWR2012_e1","SWR2012_e1_25",8,1,"mixed","Strong",20,1013,"Include",24
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",1,1462,"Include",1
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",1,1484,"Include",2
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",20,1622,"Include",3
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",10,1453,"Include",4
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1618,"Include",5
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1059,"Include",6
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,905,"Include",7
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",20,2067,"Include",8
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",1,1775,"Include",9
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,947,"Include",10
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,733,"Include",11
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",20,571,"Include",12
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1076,"Include",13
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,4358,"Include",14
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1072,"Include",15
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1065,"Include",16
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",10,3110,"Include",17
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,972,"Include",18
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",1,1460,"Include",19
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",1,672,"Include",20
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",20,1329,"Include",21
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,2671,"Include",22
"SWR2012_e1","SWR2012_e1_25",9,1,"mixed","Strong",20,1531,"Include",23
"SWR2012_e1","SWR2012_e1_25",9,0,"mixed","Strong",1,1089,"Include",24
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1401,"Include",1
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,818,"Include",2
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,1911,"Include",3
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,639,"Include",4
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1374,"Include",5
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,813,"Include",6
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1275,"Include",7
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,1472,"Include",8
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,1447,"Include",9
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1368,"Include",10
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",15,2839,"Include",11
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1115,"Include",12
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",15,2215,"Include",13
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,1020,"Include",14
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",18,5025,"Include",15
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",10,4520,"Include",16
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",5,2203,"Include",17
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1256,"Include",18
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",10,1802,"Include",19
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",20,5860,"Include",20
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,786,"Include",21
"SWR2012_e1","SWR2012_e1_25",10,0,"mixed","Strong",1,1190,"Include",22
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,1630,"Include",23
"SWR2012_e1","SWR2012_e1_25",10,1,"mixed","Strong",20,764,"Include",24
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,1611,"Include",1
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,694,"Include",2
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",10,2188,"Include",3
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,1116,"Include",4
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,752,"Include",5
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,661,"Include",6
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,1641,"Include",7
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,944,"Include",8
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,1113,"Include",9
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,1491,"Include",10
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,701,"Include",11
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,1020,"Include",12
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",1,1658,"Include",13
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",1,1715,"Include",14
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",10,1290,"Include",15
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,2494,"Include",16
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,832,"Include",17
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",20,781,"Include",18
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",10,3103,"Include",19
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,999,"Include",20
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,779,"Include",21
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",1,819,"Include",22
"SWR2012_e1","SWR2012_e1_25",11,1,"mixed","Strong",1,795,"Include",23
"SWR2012_e1","SWR2012_e1_25",11,0,"mixed","Strong",1,803,"Include",24
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",1,1686,"Include",1
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",10,1497,"Include",2
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",10,894,"Include",3
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,2224,"Include",4
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",10,727,"Include",5
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",10,3075,"Include",6
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,1849,"Include",7
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,701,"Include",8
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,1326,"Include",9
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,4087,"Include",10
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",1,1555,"Include",11
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",1,699,"Include",12
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",20,2552,"Include",13
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",1,898,"Include",14
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",10,1448,"Include",15
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",1,935,"Include",16
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",20,1800,"Include",17
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",20,1071,"Include",18
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",20,866,"Include",19
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",1,4528,"Include",20
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",1,1433,"Include",21
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",1,992,"Include",22
"SWR2012_e1","SWR2012_e1_25",12,0,"mixed","Weak",1,838,"Include",23
"SWR2012_e1","SWR2012_e1_25",12,1,"mixed","Weak",1,938,"Include",24
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,2303,"Exclude",1
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,986,"Exclude",2
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,1091,"Exclude",3
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,2345,"Exclude",4
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,1103,"Exclude",5
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,672,"Exclude",6
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,1071,"Exclude",7
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,1334,"Exclude",8
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,1483,"Exclude",9
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,2882,"Exclude",10
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,2745,"Exclude",11
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,956,"Exclude",12
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,808,"Exclude",13
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,724,"Exclude",14
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,893,"Exclude",15
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,1124,"Exclude",16
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,597,"Exclude",17
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,5894,"Exclude",18
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,829,"Exclude",19
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,577,"Exclude",20
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,608,"Exclude",21
"SWR2012_e1","SWR2012_e1_27",1,0,"mixed","Strong",1,1155,"Exclude",22
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",1,2756,"Exclude",23
"SWR2012_e1","SWR2012_e1_27",1,1,"mixed","Strong",20,1661,"Exclude",24
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",20,3483,"Exclude",1
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",20,2177,"Exclude",2
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",1,1672,"Exclude",3
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",2,3609,"Exclude",4
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",20,2408,"Exclude",5
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",4,2555,"Exclude",6
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",17,3664,"Exclude",7
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",18,1402,"Exclude",8
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",5,1787,"Exclude",9
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",5,2653,"Exclude",10
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",3,4482,"Exclude",11
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",4,1461,"Exclude",12
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",5,957,"Exclude",13
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",17,3496,"Exclude",14
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",5,1882,"Exclude",15
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",18,2788,"Exclude",16
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",18,2431,"Exclude",17
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",5,2926,"Exclude",18
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",17,1757,"Exclude",19
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",18,1630,"Exclude",20
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",18,936,"Exclude",21
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",2,1946,"Exclude",22
"SWR2012_e1","SWR2012_e1_27",2,1,"mixed","Weak",17,1787,"Exclude",23
"SWR2012_e1","SWR2012_e1_27",2,0,"mixed","Weak",18,2159,"Exclude",24
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",18,2209,"Include",1
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",1,1440,"Include",2
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",2,1240,"Include",3
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",3,1312,"Include",4
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",2,1293,"Include",5
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",4,1789,"Include",6
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",2,1624,"Include",7
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",5,2653,"Include",8
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",4,1683,"Include",9
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",6,1598,"Include",10
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",17,2813,"Include",11
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",4,1431,"Include",12
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",16,1567,"Include",13
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",18,1463,"Include",14
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",5,2462,"Include",15
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",3,1359,"Include",16
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",4,1093,"Include",17
"SWR2012_e1","SWR2012_e1_27",3,0,"mixed","Weak",18,1610,"Include",18
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",17,1407,"Include",19
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",4,3892,"Include",20
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",18,1988,"Include",21
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",19,1060,"Include",22
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",16,1987,"Include",23
"SWR2012_e1","SWR2012_e1_27",3,1,"mixed","Weak",7,3830,"Include",24
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",3,2021,"Include",1
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",4,1682,"Include",2
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",3,1627,"Include",3
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",15,4545,"Include",4
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",4,1441,"Include",5
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",3,1051,"Include",6
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",16,1356,"Include",7
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",5,1840,"Include",8
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",4,4106,"Include",9
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",17,1359,"Include",10
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",4,1222,"Include",11
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",18,1240,"Include",12
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",18,1335,"Include",13
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",3,1452,"Include",14
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",17,2651,"Include",15
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",16,1850,"Include",16
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",6,2019,"Include",17
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",4,1526,"Include",18
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",20,1970,"Include",19
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",3,1442,"Include",20
"SWR2012_e1","SWR2012_e1_27",4,1,"mixed","Weak",4,2703,"Include",21
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",17,1148,"Include",22
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",1,1598,"Include",23
"SWR2012_e1","SWR2012_e1_27",4,0,"mixed","Weak",17,1556,"Include",24
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",1,2823,"Include",1
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",3,1410,"Include",2
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",2,1425,"Include",3
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",3,1685,"Include",4
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",4,1369,"Include",5
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",2,1292,"Include",6
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",15,3855,"Include",7
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",3,1874,"Include",8
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",4,938,"Include",9
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",17,2768,"Include",10
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",2,1230,"Include",11
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",3,1115,"Include",12
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",4,663,"Include",13
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",2,1272,"Include",14
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",1,757,"Include",15
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",20,2241,"Include",16
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",20,969,"Include",17
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",20,1556,"Include",18
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",20,1124,"Include",19
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",2,1335,"Include",20
"SWR2012_e1","SWR2012_e1_27",5,0,"mixed","Strong",3,755,"Include",21
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",1,1072,"Include",22
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",1,1199,"Include",23
"SWR2012_e1","SWR2012_e1_27",5,1,"mixed","Strong",1,4630,"Include",24
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",8,2777,"Include",1
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",1,1166,"Include",2
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",2,1914,"Include",3
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",1,997,"Include",4
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",1,1051,"Include",5
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",7,1598,"Include",6
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",1,1061,"Include",7
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",14,2115,"Include",8
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",13,2324,"Include",9
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",2,2262,"Include",10
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",8,1492,"Include",11
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",20,1346,"Include",12
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",2,1313,"Include",13
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",7,2124,"Include",14
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",1,1422,"Include",15
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",8,1524,"Include",16
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",5,2145,"Include",17
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",4,1409,"Include",18
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",10,2071,"Include",19
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",20,1051,"Include",20
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",20,976,"Include",21
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",19,2219,"Include",22
"SWR2012_e1","SWR2012_e1_27",6,0,"mixed","Strong",6,3009,"Include",23
"SWR2012_e1","SWR2012_e1_27",6,1,"mixed","Strong",20,1260,"Include",24
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",1,6683,"Exclude",1
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",3,2145,"Include",2
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",20,1303,"Include",3
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",5,1607,"Include",4
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",1,1239,"Include",5
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",20,1239,"Include",6
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",2,1208,"Include",7
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",20,3514,"Include",8
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",5,1113,"Include",9
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",20,1535,"Include",10
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",20,1072,"Include",11
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",2,1882,"Include",12
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",3,2482,"Include",13
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",2,1431,"Include",14
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",1,1083,"Include",15
"SWR2012_e1","SWR2012_e1_27",7,1,"mixed","Strong",4,1450,"Include",16
"SWR2012_e1","SWR2012_e1_27",7,0,"mixed","Strong",1,1260,"Include",17
