"exp","id","block","item","trial","isold","condition1","rating","RT","excluding"
"APH2016_e1","APH2016_e1_53",5,"consent",34,0,"Random",1,1719,"Include"
"APH2016_e1","APH2016_e1_53",5,"angle",35,1,"Random",6,797,"Include"
"APH2016_e1","APH2016_e1_53",5,"banner",36,0,"Random",2,1875,"Include"
"APH2016_e1","APH2016_e1_53",5,"conclude",37,0,"Random",2,1437,"Include"
"APH2016_e1","APH2016_e1_53",5,"button",38,0,"Random",2,1688,"Include"
"APH2016_e1","APH2016_e1_53",5,"upset",39,1,"Random",6,766,"Include"
"APH2016_e1","APH2016_e1_53",5,"tribute",40,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",5,"declare",41,0,"Random",3,1718,"Include"
"APH2016_e1","APH2016_e1_53",5,"busy",42,1,"Random",6,1031,"Include"
"APH2016_e1","APH2016_e1_53",5,"campaign",43,0,"Random",2,3344,"Include"
"APH2016_e1","APH2016_e1_53",5,"science",44,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",5,"recall",45,0,"Random",3,1016,"Include"
"APH2016_e1","APH2016_e1_53",5,"pocket",46,0,"Random",1,1390,"Include"
"APH2016_e1","APH2016_e1_53",5,"blanket",47,1,"Random",6,672,"Include"
"APH2016_e1","APH2016_e1_53",5,"distress",48,1,"Random",6,1094,"Include"
"APH2016_e1","APH2016_e1_53",6,"famous",1,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"advise",2,1,"Random",4,1438,"Include"
"APH2016_e1","APH2016_e1_53",6,"approve",3,0,"Random",2,984,"Include"
"APH2016_e1","APH2016_e1_53",6,"correct",4,0,"Random",1,1062,"Include"
"APH2016_e1","APH2016_e1_53",6,"proceed",5,0,"Random",2,1094,"Include"
"APH2016_e1","APH2016_e1_53",6,"pepper",6,0,"Random",1,921,"Include"
"APH2016_e1","APH2016_e1_53",6,"bullet",7,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"pony",8,1,"Random",6,547,"Include"
"APH2016_e1","APH2016_e1_53",6,"servant",9,0,"Random",2,937,"Include"
"APH2016_e1","APH2016_e1_53",6,"delight",10,1,"Random",2,1500,"Include"
"APH2016_e1","APH2016_e1_53",6,"suggest",11,0,"Random",2,812,"Include"
"APH2016_e1","APH2016_e1_53",6,"express",12,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",6,"murder",13,1,"Random",6,547,"Include"
"APH2016_e1","APH2016_e1_53",6,"hostile",14,0,"Random",2,672,"Include"
"APH2016_e1","APH2016_e1_53",6,"vanish",15,1,"Random",4,1344,"Include"
"APH2016_e1","APH2016_e1_53",6,"conquer",16,0,"Random",2,1296,"Include"
"APH2016_e1","APH2016_e1_53",6,"college",17,0,"Random",2,766,"Include"
"APH2016_e1","APH2016_e1_53",6,"rapid",18,1,"Random",6,640,"Include"
"APH2016_e1","APH2016_e1_53",6,"uncle",19,0,"Random",2,1203,"Include"
"APH2016_e1","APH2016_e1_53",6,"permit",20,1,"Random",4,906,"Include"
"APH2016_e1","APH2016_e1_53",6,"apple",21,0,"Random",1,1172,"Include"
"APH2016_e1","APH2016_e1_53",6,"widow",22,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"yellow",23,1,"Random",6,1438,"Include"
"APH2016_e1","APH2016_e1_53",6,"monkey",24,0,"Random",1,1282,"Include"
"APH2016_e1","APH2016_e1_53",6,"disgust",25,1,"Random",6,579,"Include"
"APH2016_e1","APH2016_e1_53",6,"outline",26,0,"Random",2,797,"Include"
"APH2016_e1","APH2016_e1_53",6,"steamer",27,0,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",6,"angry",28,1,"Random",6,672,"Include"
"APH2016_e1","APH2016_e1_53",6,"bedroom",29,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",6,"aside",30,0,"Random",2,672,"Include"
"APH2016_e1","APH2016_e1_53",6,"package",31,1,"Random",6,875,"Include"
"APH2016_e1","APH2016_e1_53",6,"payment",32,0,"Random",2,578,"Include"
"APH2016_e1","APH2016_e1_53",6,"unto",33,1,"Random",6,1078,"Include"
"APH2016_e1","APH2016_e1_53",6,"motor",34,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",6,"proper",35,0,"Random",2,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"distinct",36,0,"Random",6,546,"Include"
"APH2016_e1","APH2016_e1_53",6,"lemon",37,0,"Random",2,922,"Include"
"APH2016_e1","APH2016_e1_53",6,"conceive",38,1,"Random",6,687,"Include"
"APH2016_e1","APH2016_e1_53",6,"master",39,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"active",40,0,"Random",2,1250,"Include"
"APH2016_e1","APH2016_e1_53",6,"severe",41,0,"Random",2,812,"Include"
"APH2016_e1","APH2016_e1_53",6,"goddess",42,0,"Random",1,1203,"Include"
"APH2016_e1","APH2016_e1_53",6,"carbon",43,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",6,"refuse",44,1,"Random",5,922,"Include"
"APH2016_e1","APH2016_e1_53",6,"failure",45,1,"Random",6,688,"Include"
"APH2016_e1","APH2016_e1_53",6,"salad",46,0,"Random",2,766,"Include"
"APH2016_e1","APH2016_e1_53",6,"series",47,0,"Random",1,1031,"Include"
"APH2016_e1","APH2016_e1_53",6,"impulse",48,1,"Random",6,703,"Include"
"APH2016_e1","APH2016_e1_53",7,"conquest",1,0,"Random",1,1031,"Include"
"APH2016_e1","APH2016_e1_53",7,"impose",2,1,"Random",6,875,"Include"
"APH2016_e1","APH2016_e1_53",7,"oven",3,0,"Random",2,1359,"Include"
"APH2016_e1","APH2016_e1_53",7,"diamond",4,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",7,"unit",5,0,"Random",2,875,"Include"
"APH2016_e1","APH2016_e1_53",7,"settle",6,1,"Random",6,672,"Include"
"APH2016_e1","APH2016_e1_53",7,"error",7,1,"Random",6,578,"Include"
"APH2016_e1","APH2016_e1_53",7,"lawyer",8,0,"Random",1,734,"Include"
"APH2016_e1","APH2016_e1_53",7,"include",9,1,"Random",4,1141,"Include"
"APH2016_e1","APH2016_e1_53",7,"onion",10,0,"Random",2,1094,"Include"
"APH2016_e1","APH2016_e1_53",7,"stomach",11,0,"Random",2,922,"Include"
"APH2016_e1","APH2016_e1_53",7,"prison",12,1,"Random",2,984,"Include"
"APH2016_e1","APH2016_e1_53",7,"traitor",13,0,"Random",2,1140,"Include"
"APH2016_e1","APH2016_e1_53",7,"occur",14,1,"Random",6,1828,"Include"
"APH2016_e1","APH2016_e1_53",7,"status",15,1,"Random",6,2687,"Include"
"APH2016_e1","APH2016_e1_53",7,"meadow",16,0,"Random",2,2266,"Include"
"APH2016_e1","APH2016_e1_53",7,"voyage",17,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",7,"regard",18,0,"Random",3,953,"Include"
"APH2016_e1","APH2016_e1_53",7,"powder",19,1,"Random",6,1594,"Include"
"APH2016_e1","APH2016_e1_53",7,"linen",20,0,"Random",2,1656,"Include"
"APH2016_e1","APH2016_e1_53",7,"endure",21,1,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",7,"author",22,0,"Random",2,1094,"Include"
"APH2016_e1","APH2016_e1_53",7,"passion",23,1,"Random",6,563,"Include"
"APH2016_e1","APH2016_e1_53",7,"sister",24,0,"Random",1,1125,"Include"
"APH2016_e1","APH2016_e1_53",7,"forgive",25,1,"Random",6,672,"Include"
"APH2016_e1","APH2016_e1_53",7,"resign",26,1,"Random",4,875,"Include"
"APH2016_e1","APH2016_e1_53",7,"extreme",27,0,"Random",2,1031,"Include"
"APH2016_e1","APH2016_e1_53",7,"legend",28,0,"Random",2,1062,"Include"
"APH2016_e1","APH2016_e1_53",7,"invent",29,1,"Random",6,766,"Include"
"APH2016_e1","APH2016_e1_53",7,"perfect",30,0,"Random",1,1610,"Include"
"APH2016_e1","APH2016_e1_53",7,"judgment",31,0,"Random",4,1844,"Include"
"APH2016_e1","APH2016_e1_53",7,"crazy",32,1,"Random",6,547,"Include"
"APH2016_e1","APH2016_e1_53",7,"anchor",33,0,"Random",2,953,"Include"
"APH2016_e1","APH2016_e1_53",7,"climate",34,0,"Random",2,954,"Include"
"APH2016_e1","APH2016_e1_53",7,"county",35,1,"Random",5,1578,"Include"
"APH2016_e1","APH2016_e1_53",7,"disease",36,1,"Random",6,594,"Include"
"APH2016_e1","APH2016_e1_53",7,"message",37,0,"Random",3,1765,"Include"
"APH2016_e1","APH2016_e1_53",7,"protect",38,0,"Random",3,1141,"Include"
"APH2016_e1","APH2016_e1_53",7,"current",39,1,"Random",6,954,"Include"
"APH2016_e1","APH2016_e1_53",7,"enforce",40,1,"Random",4,1032,"Include"
"APH2016_e1","APH2016_e1_53",7,"enter",41,1,"Random",5,1578,"Include"
"APH2016_e1","APH2016_e1_53",7,"rabbit",42,1,"Random",6,766,"Include"
"APH2016_e1","APH2016_e1_53",7,"manage",43,0,"Random",2,1109,"Include"
"APH2016_e1","APH2016_e1_53",7,"ugly",44,0,"Random",2,875,"Include"
"APH2016_e1","APH2016_e1_53",7,"accord",45,0,"Random",2,1250,"Include"
"APH2016_e1","APH2016_e1_53",7,"ticket",46,1,"Random",6,844,"Include"
"APH2016_e1","APH2016_e1_53",7,"idle",47,0,"Random",3,1578,"Include"
"APH2016_e1","APH2016_e1_53",7,"cottage",48,1,"Random",3,921,"Include"
"APH2016_e1","APH2016_e1_53",8,"program",1,0,"Random",1,1079,"Include"
"APH2016_e1","APH2016_e1_53",8,"sulphur",2,0,"Random",1,985,"Include"
"APH2016_e1","APH2016_e1_53",8,"hero",3,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",8,"infant",4,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",8,"awful",5,1,"Random",2,1406,"Include"
"APH2016_e1","APH2016_e1_53",8,"agent",6,0,"Random",2,984,"Include"
"APH2016_e1","APH2016_e1_53",8,"province",7,0,"Random",2,781,"Include"
"APH2016_e1","APH2016_e1_53",8,"herald",8,1,"Random",4,1453,"Include"
"APH2016_e1","APH2016_e1_53",8,"lying",9,1,"Random",6,734,"Include"
"APH2016_e1","APH2016_e1_53",8,"olive",10,1,"Random",6,844,"Include"
"APH2016_e1","APH2016_e1_53",8,"section",11,0,"Random",4,1578,"Include"
"APH2016_e1","APH2016_e1_53",8,"secure",12,0,"Random",3,2141,"Include"
"APH2016_e1","APH2016_e1_53",8,"insult",13,1,"Random",5,1125,"Include"
"APH2016_e1","APH2016_e1_53",8,"genius",14,0,"Random",1,1515,"Include"
"APH2016_e1","APH2016_e1_53",8,"jealous",15,0,"Random",1,844,"Include"
"APH2016_e1","APH2016_e1_53",8,"nation",16,1,"Random",2,735,"Include"
"APH2016_e1","APH2016_e1_53",8,"consume",17,0,"Random",2,796,"Include"
"APH2016_e1","APH2016_e1_53",8,"needle",18,0,"Random",2,1953,"Include"
"APH2016_e1","APH2016_e1_53",8,"fury",19,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",8,"approach",20,1,"Random",6,1063,"Include"
"APH2016_e1","APH2016_e1_53",8,"comrade",21,1,"Random",4,1407,"Include"
"APH2016_e1","APH2016_e1_53",8,"captain",22,0,"Random",3,969,"Include"
"APH2016_e1","APH2016_e1_53",8,"involve",23,1,"Random",4,1172,"Include"
"APH2016_e1","APH2016_e1_53",8,"product",24,0,"Random",5,1469,"Include"
"APH2016_e1","APH2016_e1_53",8,"loyal",25,1,"Random",6,812,"Include"
"APH2016_e1","APH2016_e1_53",8,"project",26,0,"Random",4,1172,"Include"
"APH2016_e1","APH2016_e1_53",8,"prairie",27,1,"Random",6,765,"Include"
"APH2016_e1","APH2016_e1_53",8,"venture",28,0,"Random",2,844,"Include"
"APH2016_e1","APH2016_e1_53",8,"shelter",29,0,"Random",2,1031,"Include"
"APH2016_e1","APH2016_e1_53",8,"channel",30,1,"Random",6,687,"Include"
"APH2016_e1","APH2016_e1_53",8,"tiny",31,0,"Random",3,1297,"Include"
"APH2016_e1","APH2016_e1_53",8,"civil",32,1,"Random",6,843,"Include"
"APH2016_e1","APH2016_e1_53",8,"rubber",33,0,"Random",2,969,"Include"
"APH2016_e1","APH2016_e1_53",8,"artist",34,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",8,"signal",35,1,"Random",6,640,"Include"
"APH2016_e1","APH2016_e1_53",8,"salute",36,0,"Random",4,812,"Include"
"APH2016_e1","APH2016_e1_53",8,"fountain",37,0,"Random",3,844,"Include"
"APH2016_e1","APH2016_e1_53",8,"listen",38,1,"Random",5,1312,"Include"
"APH2016_e1","APH2016_e1_53",8,"soldier",39,1,"Random",4,1000,"Include"
"APH2016_e1","APH2016_e1_53",8,"dissolve",40,0,"Random",2,1140,"Include"
"APH2016_e1","APH2016_e1_53",8,"teacher",41,0,"Random",2,906,"Include"
"APH2016_e1","APH2016_e1_53",8,"quarter",42,1,"Random",2,672,"Include"
"APH2016_e1","APH2016_e1_53",8,"contain",43,0,"Random",2,765,"Include"
"APH2016_e1","APH2016_e1_53",8,"compare",44,1,"Random",5,1063,"Include"
"APH2016_e1","APH2016_e1_53",8,"await",45,1,"Random",4,1000,"Include"
"APH2016_e1","APH2016_e1_53",8,"utmost",46,1,"Random",2,1109,"Include"
"APH2016_e1","APH2016_e1_53",8,"fatal",47,0,"Random",2,1531,"Include"
"APH2016_e1","APH2016_e1_53",8,"command",48,0,"Random",2,1219,"Include"
"APH2016_e1","APH2016_e1_53",9,"worry",1,1,"Random",5,1000,"Include"
"APH2016_e1","APH2016_e1_53",9,"forest",2,0,"Random",2,1219,"Include"
"APH2016_e1","APH2016_e1_53",9,"eagle",3,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",9,"borrow",4,0,"Random",1,656,"Include"
"APH2016_e1","APH2016_e1_53",9,"offence",5,1,"Random",6,546,"Include"
"APH2016_e1","APH2016_e1_53",9,"event",6,0,"Random",2,1031,"Include"
"APH2016_e1","APH2016_e1_53",9,"wagon",7,0,"Random",2,703,"Include"
"APH2016_e1","APH2016_e1_53",9,"lecture",8,1,"Random",6,688,"Include"
"APH2016_e1","APH2016_e1_53",9,"fever",9,0,"Random",2,735,"Include"
"APH2016_e1","APH2016_e1_53",9,"motive",10,0,"Random",2,735,"Include"
"APH2016_e1","APH2016_e1_53",9,"pupil",11,1,"Random",6,593,"Include"
"APH2016_e1","APH2016_e1_53",9,"survive",12,1,"Random",6,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"cruel",13,1,"Random",6,516,"Include"
"APH2016_e1","APH2016_e1_53",9,"fabric",14,0,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"winter",15,1,"Random",6,578,"Include"
"APH2016_e1","APH2016_e1_53",9,"moisture",16,0,"Random",2,812,"Include"
"APH2016_e1","APH2016_e1_53",9,"impress",17,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",9,"purple",18,1,"Random",6,578,"Include"
"APH2016_e1","APH2016_e1_53",9,"creature",19,0,"Random",2,735,"Include"
"APH2016_e1","APH2016_e1_53",9,"honey",20,0,"Random",2,656,"Include"
"APH2016_e1","APH2016_e1_53",9,"beneath",21,1,"Random",6,671,"Include"
"APH2016_e1","APH2016_e1_53",9,"expose",22,1,"Random",4,2125,"Include"
"APH2016_e1","APH2016_e1_53",9,"reform",23,0,"Random",3,1547,"Include"
"APH2016_e1","APH2016_e1_53",9,"enjoy",24,0,"Random",2,1796,"Include"
"APH2016_e1","APH2016_e1_53",9,"useful",25,0,"Random",2,656,"Include"
"APH2016_e1","APH2016_e1_53",9,"admit",26,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",9,"echo",27,1,"Random",6,547,"Include"
"APH2016_e1","APH2016_e1_53",9,"perfume",28,0,"Random",1,812,"Include"
"APH2016_e1","APH2016_e1_53",9,"reserve",29,0,"Random",1,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"struggle",30,0,"Random",1,735,"Include"
"APH2016_e1","APH2016_e1_53",9,"victim",31,1,"Random",6,516,"Include"
"APH2016_e1","APH2016_e1_53",9,"temple",32,1,"Random",6,812,"Include"
"APH2016_e1","APH2016_e1_53",9,"sober",33,0,"Random",2,797,"Include"
"APH2016_e1","APH2016_e1_53",9,"sailor",34,1,"Random",6,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"cabin",35,0,"Random",2,593,"Include"
"APH2016_e1","APH2016_e1_53",9,"culture",36,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",9,"angel",37,0,"Random",2,703,"Include"
"APH2016_e1","APH2016_e1_53",9,"travel",38,1,"Random",2,797,"Include"
"APH2016_e1","APH2016_e1_53",9,"attract",39,1,"Random",6,969,"Include"
"APH2016_e1","APH2016_e1_53",9,"insect",40,0,"Random",2,687,"Include"
"APH2016_e1","APH2016_e1_53",9,"improve",41,1,"Random",4,2078,"Include"
"APH2016_e1","APH2016_e1_53",9,"instant",42,0,"Random",2,1500,"Include"
"APH2016_e1","APH2016_e1_53",9,"duty",43,0,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"feeble",44,1,"Random",6,1250,"Include"
"APH2016_e1","APH2016_e1_53",9,"gesture",45,0,"Random",1,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"oppose",46,1,"Random",6,734,"Include"
"APH2016_e1","APH2016_e1_53",9,"supreme",47,0,"Random",1,1641,"Include"
"APH2016_e1","APH2016_e1_53",9,"autumn",48,1,"Random",6,1688,"Include"
"APH2016_e1","APH2016_e1_53",10,"silver",1,0,"Random",1,1140,"Include"
"APH2016_e1","APH2016_e1_53",10,"retreat",2,0,"Random",1,734,"Include"
"APH2016_e1","APH2016_e1_53",10,"mental",3,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",10,"appear",4,1,"Random",2,1328,"Include"
"APH2016_e1","APH2016_e1_53",10,"harness",5,1,"Random",6,547,"Include"
"APH2016_e1","APH2016_e1_53",10,"turkey",6,0,"Random",1,1094,"Include"
"APH2016_e1","APH2016_e1_53",10,"rider",7,0,"Random",2,953,"Include"
"APH2016_e1","APH2016_e1_53",10,"labor",8,1,"Random",6,672,"Include"
"APH2016_e1","APH2016_e1_53",10,"horror",9,0,"Random",1,1094,"Include"
"APH2016_e1","APH2016_e1_53",10,"notion",10,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",10,"delay",11,1,"Random",6,578,"Include"
"APH2016_e1","APH2016_e1_53",10,"extra",12,0,"Random",2,891,"Include"
"APH2016_e1","APH2016_e1_53",10,"normal",13,0,"Random",2,875,"Include"
"APH2016_e1","APH2016_e1_53",10,"arrest",14,1,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",10,"arrive",15,0,"Random",2,1656,"Include"
"APH2016_e1","APH2016_e1_53",10,"beside",16,1,"Random",2,1359,"Include"
"APH2016_e1","APH2016_e1_53",10,"jacket",17,1,"Random",4,1390,"Include"
"APH2016_e1","APH2016_e1_53",10,"parcel",18,0,"Random",2,1063,"Include"
"APH2016_e1","APH2016_e1_53",10,"nephew",19,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",10,"credit",20,0,"Random",4,985,"Include"
"APH2016_e1","APH2016_e1_53",10,"merit",21,0,"Random",4,1032,"Include"
"APH2016_e1","APH2016_e1_53",10,"rural",22,1,"Random",6,875,"Include"
"APH2016_e1","APH2016_e1_53",10,"alas",23,0,"Random",1,1141,"Include"
"APH2016_e1","APH2016_e1_53",10,"humble",24,1,"Random",2,1063,"Include"
"APH2016_e1","APH2016_e1_53",10,"mayor",25,0,"Random",2,703,"Include"
"APH2016_e1","APH2016_e1_53",10,"gentle",26,1,"Random",5,1437,"Include"
"APH2016_e1","APH2016_e1_53",10,"decay",27,1,"Random",6,594,"Include"
"APH2016_e1","APH2016_e1_53",10,"measure",28,0,"Random",2,766,"Include"
"APH2016_e1","APH2016_e1_53",10,"temper",29,1,"Random",6,640,"Include"
"APH2016_e1","APH2016_e1_53",10,"vessel",30,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",10,"publish",31,0,"Random",3,1062,"Include"
"APH2016_e1","APH2016_e1_53",10,"candle",32,0,"Random",3,813,"Include"
"APH2016_e1","APH2016_e1_53",10,"discuss",33,1,"Random",6,1828,"Include"
"APH2016_e1","APH2016_e1_53",10,"reveal",34,0,"Random",5,1844,"Include"
"APH2016_e1","APH2016_e1_53",10,"alive",35,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",10,"direct",36,0,"Random",2,1500,"Include"
"APH2016_e1","APH2016_e1_53",10,"mention",37,1,"Random",6,1250,"Include"
"APH2016_e1","APH2016_e1_53",10,"velvet",38,1,"Random",5,922,"Include"
"APH2016_e1","APH2016_e1_53",10,"mirror",39,0,"Random",4,1281,"Include"
"APH2016_e1","APH2016_e1_53",10,"perceive",40,0,"Random",2,2125,"Include"
"APH2016_e1","APH2016_e1_53",10,"describe",41,1,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",10,"worthy",42,0,"Random",2,812,"Include"
"APH2016_e1","APH2016_e1_53",10,"motion",43,0,"Random",2,844,"Include"
"APH2016_e1","APH2016_e1_53",10,"effort",44,1,"Random",5,1391,"Include"
"APH2016_e1","APH2016_e1_53",10,"empty",45,0,"Random",2,625,"Include"
"APH2016_e1","APH2016_e1_53",10,"elbow",46,0,"Random",2,578,"Include"
"APH2016_e1","APH2016_e1_53",10,"derive",47,1,"Random",5,1032,"Include"
"APH2016_e1","APH2016_e1_53",10,"opera",48,1,"Random",6,891,"Include"
"APH2016_e1","APH2016_e1_53",11,"modest",1,0,"Random",1,969,"Include"
"APH2016_e1","APH2016_e1_53",11,"convert",2,1,"Random",6,703,"Include"
"APH2016_e1","APH2016_e1_53",11,"lily",3,1,"Random",6,578,"Include"
"APH2016_e1","APH2016_e1_53",11,"prefer",4,0,"Random",2,890,"Include"
"APH2016_e1","APH2016_e1_53",11,"concern",5,1,"Random",6,469,"Include"
"APH2016_e1","APH2016_e1_53",11,"dismiss",6,0,"Random",2,766,"Include"
"APH2016_e1","APH2016_e1_53",11,"combine",7,1,"Random",6,594,"Include"
"APH2016_e1","APH2016_e1_53",11,"arise",8,0,"Random",2,766,"Include"
"APH2016_e1","APH2016_e1_53",11,"bother",9,1,"Random",6,843,"Include"
"APH2016_e1","APH2016_e1_53",11,"jolly",10,0,"Random",2,594,"Include"
"APH2016_e1","APH2016_e1_53",11,"upper",11,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",11,"pointed",12,0,"Random",1,781,"Include"
"APH2016_e1","APH2016_e1_53",11,"excess",13,1,"Random",5,1859,"Include"
"APH2016_e1","APH2016_e1_53",11,"sprinkle",14,1,"Random",2,1515,"Include"
"APH2016_e1","APH2016_e1_53",11,"estate",15,0,"Random",2,1172,"Include"
"APH2016_e1","APH2016_e1_53",11,"patient",16,0,"Random",4,2750,"Include"
"APH2016_e1","APH2016_e1_53",11,"liquid",17,1,"Random",6,1171,"Include"
"APH2016_e1","APH2016_e1_53",11,"poem",18,0,"Random",2,875,"Include"
"APH2016_e1","APH2016_e1_53",11,"dismay",19,0,"Random",5,1000,"Include"
"APH2016_e1","APH2016_e1_53",11,"unlike",20,1,"Random",6,1250,"Include"
"APH2016_e1","APH2016_e1_53",11,"dispute",21,0,"Random",2,563,"Include"
"APH2016_e1","APH2016_e1_53",11,"separate",22,0,"Random",2,1531,"Include"
"APH2016_e1","APH2016_e1_53",11,"pattern",23,1,"Random",2,1578,"Include"
"APH2016_e1","APH2016_e1_53",11,"penny",24,1,"Random",6,812,"Include"
"APH2016_e1","APH2016_e1_53",11,"resist",25,0,"Random",2,844,"Include"
"APH2016_e1","APH2016_e1_53",11,"locate",26,1,"Random",4,2719,"Include"
"APH2016_e1","APH2016_e1_53",11,"tennis",27,0,"Random",2,1062,"Include"
"APH2016_e1","APH2016_e1_53",11,"instinct",28,1,"Random",6,594,"Include"
"APH2016_e1","APH2016_e1_53",11,"contrast",29,0,"Random",4,906,"Include"
"APH2016_e1","APH2016_e1_53",11,"pasture",30,0,"Random",3,953,"Include"
"APH2016_e1","APH2016_e1_53",11,"safety",31,1,"Random",5,1516,"Include"
"APH2016_e1","APH2016_e1_53",11,"create",32,1,"Random",6,734,"Include"
"APH2016_e1","APH2016_e1_53",11,"protest",33,1,"Random",4,1062,"Include"
"APH2016_e1","APH2016_e1_53",11,"senate",34,1,"Random",6,953,"Include"
"APH2016_e1","APH2016_e1_53",11,"image",35,0,"Random",2,1063,"Include"
"APH2016_e1","APH2016_e1_53",11,"amid",36,0,"Random",2,703,"Include"
"APH2016_e1","APH2016_e1_53",11,"weapon",37,0,"Random",1,688,"Include"
"APH2016_e1","APH2016_e1_53",11,"garment",38,1,"Random",1,766,"Include"
"APH2016_e1","APH2016_e1_53",11,"remain",39,0,"Random",2,922,"Include"
"APH2016_e1","APH2016_e1_53",11,"clever",40,1,"Random",2,954,"Include"
"APH2016_e1","APH2016_e1_53",11,"rival",41,0,"Random",2,703,"Include"
"APH2016_e1","APH2016_e1_53",11,"largely",42,1,"Random",2,875,"Include"
"APH2016_e1","APH2016_e1_53",11,"medal",43,1,"Random",2,922,"Include"
"APH2016_e1","APH2016_e1_53",11,"resolve",44,0,"Random",2,734,"Include"
"APH2016_e1","APH2016_e1_53",11,"habit",45,1,"Random",5,1031,"Include"
"APH2016_e1","APH2016_e1_53",11,"connect",46,0,"Random",2,1172,"Include"
"APH2016_e1","APH2016_e1_53",11,"release",47,0,"Random",2,1000,"Include"
"APH2016_e1","APH2016_e1_53",11,"emerge",48,1,"Random",2,1828,"Include"
"APH2016_e1","APH2016_e1_53",12,"advance",1,0,"Random",1,1015,"Include"
"APH2016_e1","APH2016_e1_53",12,"folly",2,1,"Random",6,625,"Include"
"APH2016_e1","APH2016_e1_53",12,"cable",3,1,"Random",6,562,"Include"
"APH2016_e1","APH2016_e1_53",12,"standard",4,0,"Random",2,609,"Include"
"APH2016_e1","APH2016_e1_53",12,"belief",5,1,"Random",6,563,"Include"
"APH2016_e1","APH2016_e1_53",12,"prayer",6,0,"Random",2,907,"Include"
"APH2016_e1","APH2016_e1_53",12,"portion",7,0,"Random",2,594,"Include"
"APH2016_e1","APH2016_e1_53",12,"remove",8,1,"Random",6,594,"Include"
"APH2016_e1","APH2016_e1_53",12,"costume",9,1,"Random",6,688,"Include"
"APH2016_e1","APH2016_e1_53",12,"belong",10,1,"Random",6,562,"Include"
"APH2016_e1","APH2016_e1_53",12,"frozen",11,0,"Random",1,656,"Include"
"APH2016_e1","APH2016_e1_53",12,"tiger",12,0,"Random",1,797,"Include"
"APH2016_e1","APH2016_e1_53",12,"traffic",13,0,"Random",1,516,"Include"
"APH2016_e1","APH2016_e1_53",12,"lazy",14,0,"Random",1,734,"Include"
"APH2016_e1","APH2016_e1_53",12,"confirm",15,1,"Random",1,625,"Include"
"APH2016_e1","APH2016_e1_53",12,"cousin",16,1,"Random",1,843,"Include"
"APH2016_e1","APH2016_e1_53",12,"persuade",17,1,"Random",1,1000,"Include"
"APH2016_e1","APH2016_e1_53",12,"minute",18,0,"Random",1,1172,"Include"
"APH2016_e1","APH2016_e1_53",12,"devote",19,1,"Random",6,765,"Include"
"APH2016_e1","APH2016_e1_53",12,"orchard",20,0,"Random",2,812,"Include"
"APH2016_e1","APH2016_e1_53",12,"former",21,1,"Random",6,656,"Include"
"APH2016_e1","APH2016_e1_53",12,"fallen",22,1,"Random",6,516,"Include"
"APH2016_e1","APH2016_e1_53",12,"orange",23,0,"Random",2,1000,"Include"
"APH2016_e1","APH2016_e1_53",12,"remind",24,0,"Random",2,625,"Include"
