"exp","id","block","item","trial","isold","rating","excluding"
"SHJ2005_e1","SHJ2005_e1_68",5,"MAL068",2,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NEP074",3,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"RBRAIL",4,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ORSTJARC",5,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"RVCEMM",6,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"USVI007",7,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"COMBLLAG",8,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"VT002",9,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"PERGTMST",10,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HIH702",11,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"KOR004",12,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MA350",13,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"R203",14,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN401",15,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"YKGDRMGT",16,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"FP105",17,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HRD005",18,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MARPLIB",19,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"D136",20,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"THA279",21,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BROADWA4",22,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HIM478",23,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IND117",24,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NJ023",25,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CTRR",26,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"PAHW",27,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NEP080",28,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"AK067",29,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ME089",30,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NZ114",31,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MAL276",32,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IND073",33,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IND220",34,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ONTO079",35,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F590",36,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"WYYEL6",37,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BHU092",38,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NYBUF917",39,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GBEN269",40,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BAH306",41,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F677",42,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"VEN066",43,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"TRI018",44,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"KOR006",45,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"LNHPCTP2",46,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"D293",47,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IND212",48,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HIO038",49,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MAL098",50,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BCV029",51,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GBLN042",52,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NLWB1",53,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"AK116",54,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN234",55,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"AUNT074",56,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"I1037",57,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F510",58,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"DKFRED1",59,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"SDDW2",60,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IRLADR1",61,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"INA054",62,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"AK105",63,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GBEN071",64,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F782",65,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"KEN227",66,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GBLN058",67,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HIOAH03",68,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN366",69,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"STL053",70,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"OH127",71,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"D338",72,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MXMC64",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BRA010",74,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BHU002",75,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"VERN",76,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HIH730",77,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MXCOY3",78,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"INA156",79,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ONWD02",80,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN178",81,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"RVMS3",82,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GR425",83,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"WI038",84,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"PNG110",85,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HEID2",86,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F421",87,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NVLV039",88,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MXMC18",89,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F471",90,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BILLEGL3",91,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"S007",92,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BAH078",93,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN209",94,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"HALLSTA1",95,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NYC127",96,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BHU044",97,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"D433",98,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"VT012",99,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ONOT022",100,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"FP070",101,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"OXHIGHST",102,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GR118",103,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MXMAL2",104,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ONOT134",105,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NL119",106,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"MA113",107,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NLGTH5",108,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"PINBAS",109,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"SCHEINF3",110,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"CHN146",111,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"VERDUN2",112,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"WASL21",113,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ILCH226",114,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"RARCCON",115,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ALCMONTM",116,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BAR049",117,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"JPN209",118,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ISANKV",119,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"IND330",120,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"TRI008",121,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"BAH263",122,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GR508",123,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F844",124,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"GBEN096",125,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"ONTO124",126,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"F876",127,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",5,"NAZARTH2",128,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"D694",1,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BAR021",2,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NLSLOT3",3,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"EGIR2",4,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MADCTYHL",5,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NL073",6,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"DE011",7,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"D730",8,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TRI011",9,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TZA082",10,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"WI033",11,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"EPYRE9",12,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GBEN698",13,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"IND080",14,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BCV012",15,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NC006",16,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"KEN314",17,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NYCRC4",18,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN110",19,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"WI040",20,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GBLNSKY1",21,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"WALTENBY",22,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR408",23,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HIO004",24,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"FP171",25,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"IND321",26,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN300",27,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"WASL13",28,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NEP118",29,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HIM498",30,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"QUQ011",31,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"RMTPL",32,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"R214",33,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR431",34,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"VEN044",35,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NZ075",36,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BRA233",37,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MO023",38,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ONNF08",39,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ONOT035",40,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GRCTH2",41,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"DCGT7",42,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"YKCLIFTW",43,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"DCSC",44,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ONTO214",45,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"I679",46,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ARDAGH",47,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MORAT1",48,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"UZB009",49,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"FP118",50,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"SALDT",51,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"JERSHRBK",52,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"KEN278",53,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ALPHOHEN",54,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TZA049",55,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"PNG038",56,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BAMBERG2",57,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TNPDG",58,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CARHS4",59,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HLRKCH3",60,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ONTO092",61,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN610",62,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NL077",63,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN202",64,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TRI049",65,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CUB088",66,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR106",67,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HIK322",68,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CT032",69,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"AZSRCY1",70,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ECU043",71,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"IL605",72,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NZ335",73,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR116",74,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GBEN680",75,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TNV",76,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"STL184",77,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"VEN043",78,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ZIM032",79,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"UZB037",80,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"WIL",81,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR068",82,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"DCLAF1",83,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BCV030",84,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"I825",85,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HRD015",86,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"R232",87,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"D654",88,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"KEN439",89,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GBEN432",90,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"AK069",91,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"SANTIS",92,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"PRCHOC",93,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN656",94,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"INA093",95,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GR224",96,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"JPN131",97,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"VA022",98,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ZIM029",99,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"IRLAIL1",100,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"GRDA",101,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MANB6",102,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"VA078",103,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"BHU012",104,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"KOR015",105,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"I765",106,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"LSBELTW2",107,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"NLAM11",108,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN006",109,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"ONBRTR4",110,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"LESBAUX4",111,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"FP049",112,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MA354",113,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MAL483",114,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TRI231",115,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MA033",116,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CZ021",117,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"PEI10",118,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MADBAL",119,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"TRI204",120,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN639",121,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MAL494",122,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN238",123,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"MA063",124,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"HIH694",125,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"CHN484",126,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"THA078",127,0,5,"Include"
"SHJ2005_e1","SHJ2005_e1_68",6,"VA069",128,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"D694",1,0,0,"Exclude"
"SHJ2005_e1","SHJ2005_e1_69",1,"NZ036",2,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"AUNT052",3,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PEI10",4,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ECU002",5,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"AK087",6,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"F654",7,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"FLUFF",8,1,0,"Exclude"
"SHJ2005_e1","SHJ2005_e1_69",1,"FP068",9,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CHN501",10,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"HLSSCTH1",11,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"VEN070",12,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PNG009",13,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ISBLMOS1",14,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"MA350",15,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"NYCRC4",16,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"STL042",17,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"IRLPOW5",18,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"GBEN286",19,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"FP200",20,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"MXVAL19",21,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"UTBRY5",22,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"NZ252",23,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"MAL489",24,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"TZA105",25,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CASFCH2",26,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"JNGFRAU3",27,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ONTOM013",28,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"NYC062",29,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"H022",30,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"BCV018",31,0,4,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PNG115",32,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"INA161",33,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"I644",34,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ONOT214",35,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"GBLN018",36,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"HIO003",37,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"HIO268",38,1,5,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"TRI049",39,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CALAWEST",40,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"KEN278",41,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ONOT040",42,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"D041",43,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PRLOUVE1",44,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"MO009",45,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"BHU029",46,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"IND006",47,0,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"VEN051",48,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"LUXASW",49,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"STL136",50,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PNG063",51,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PRCHOC",52,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"I765",53,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"INA054",54,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"EBL74",55,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"THA276",56,1,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"MAL435",57,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ONUCV3",58,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CZ006",59,0,3,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ONOT023",60,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"TAI007",61,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"BIZMB",62,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CASDWAP5",63,0,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CUB124",64,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"OBIDOS1",65,1,1,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"ORMSTCTH",66,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"PNG065",67,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"FP052",68,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"HIO110",69,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"SEGAQ1",70,1,4,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"TZA094",71,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"STL012",72,0,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"IN136",73,1,6,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"CT184",74,1,2,"Include"
"SHJ2005_e1","SHJ2005_e1_69",1,"EDELWSRD",75,1,6,"Include"
