"exp","id","block","isold","condition1","condition2","rating","RT","excluding","trial"
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",5,1462,"Include",5
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",4,864,"Include",6
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",3,1179,"Include",7
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",6,982,"Include",8
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",5,916,"Include",9
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",4,4186,"Include",10
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",18,1779,"Include",11
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",16,886,"Include",12
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",17,1189,"Include",13
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",6,2343,"Include",14
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",5,2253,"Include",15
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",19,2653,"Include",16
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",18,2824,"Include",17
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",5,1371,"Include",18
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",5,904,"Include",19
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",4,1725,"Include",20
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",3,1666,"Include",21
"SWR2012_e2","SWR2012_e2_28",12,0,"mixed","Strong",14,1708,"Include",22
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",6,1727,"Include",23
"SWR2012_e2","SWR2012_e2_28",12,1,"mixed","Strong",5,1011,"Include",24
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",1,3285,"Exclude",1
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",4,3188,"Exclude",2
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",1,1853,"Exclude",3
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",20,1748,"Exclude",4
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",20,1166,"Exclude",5
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",18,4889,"Exclude",6
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",8,3677,"Exclude",7
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",5,2992,"Exclude",8
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",5,1385,"Exclude",9
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",18,2369,"Exclude",10
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",2,2235,"Exclude",11
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",8,4082,"Exclude",12
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",20,1758,"Exclude",13
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",16,1966,"Exclude",14
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",1,1083,"Exclude",15
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",4,2993,"Exclude",16
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",19,3416,"Exclude",17
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",1,1490,"Exclude",18
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",10,1883,"Exclude",19
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",20,1201,"Exclude",20
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",19,2109,"Exclude",21
"SWR2012_e2","SWR2012_e2_30",1,0,"mixed","Strong",19,2298,"Exclude",22
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",18,1964,"Exclude",23
"SWR2012_e2","SWR2012_e2_30",1,1,"mixed","Strong",4,1986,"Exclude",24
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",20,877,"Exclude",1
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",20,2484,"Exclude",2
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",1,1281,"Exclude",3
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",6,2058,"Exclude",4
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",6,2100,"Exclude",5
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",7,2297,"Exclude",6
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",20,1249,"Exclude",7
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",20,1780,"Exclude",8
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",1,2348,"Exclude",9
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",1,1158,"Exclude",10
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",1,783,"Exclude",11
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",20,3563,"Exclude",12
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",1,1249,"Exclude",13
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",8,2008,"Exclude",14
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",8,1645,"Exclude",15
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",1,2099,"Exclude",16
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",6,2100,"Exclude",17
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",7,2047,"Exclude",18
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",17,3302,"Exclude",19
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",3,2173,"Exclude",20
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",17,3677,"Exclude",21
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",16,1539,"Exclude",22
"SWR2012_e2","SWR2012_e2_30",2,1,"mixed","Weak",20,5324,"Exclude",23
"SWR2012_e2","SWR2012_e2_30",2,0,"mixed","Weak",4,1487,"Exclude",24
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",2,1952,"Include",1
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",4,4765,"Include",2
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",1,8138,"Exclude",3
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",5,2612,"Include",4
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",16,3138,"Include",5
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",2,3262,"Include",6
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",17,2056,"Include",7
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",18,3179,"Include",8
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",14,1935,"Include",9
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",20,1385,"Include",10
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",5,4269,"Include",11
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",20,1311,"Include",12
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",20,2308,"Include",13
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",1,2391,"Include",14
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",4,2878,"Include",15
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",20,1479,"Include",16
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",1,2182,"Include",17
"SWR2012_e2","SWR2012_e2_30",3,0,"mixed","Weak",15,2878,"Include",18
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",18,3833,"Include",19
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",7,2960,"Include",20
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",6,2420,"Include",21
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",3,1894,"Include",22
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",4,1799,"Include",23
"SWR2012_e2","SWR2012_e2_30",3,1,"mixed","Weak",20,1871,"Include",24
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",20,3079,"Include",1
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",18,1695,"Include",2
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",20,2827,"Include",3
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",2,1520,"Include",4
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",16,3334,"Include",5
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",5,3159,"Include",6
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",8,1584,"Include",7
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",17,3801,"Include",8
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",3,2152,"Include",9
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",1,2357,"Include",10
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",8,2234,"Include",11
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",15,3043,"Include",12
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",5,2287,"Include",13
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",17,4163,"Include",14
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",6,2786,"Include",15
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",17,4257,"Include",16
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",8,1716,"Include",17
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",1,1633,"Include",18
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",6,1404,"Include",19
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",8,2110,"Include",20
"SWR2012_e2","SWR2012_e2_30",4,1,"mixed","Weak",15,1851,"Include",21
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",18,3148,"Include",22
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",20,3128,"Include",23
"SWR2012_e2","SWR2012_e2_30",4,0,"mixed","Weak",3,3894,"Include",24
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",3,1759,"Include",1
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",1,1716,"Include",2
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",1,928,"Include",3
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",19,1923,"Include",4
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",3,1418,"Include",5
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",3,2069,"Include",6
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",8,1997,"Include",7
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",20,2163,"Include",8
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",18,2206,"Include",9
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",20,1190,"Include",10
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",4,1664,"Include",11
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",2,2859,"Include",12
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",1,2444,"Include",13
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",5,1696,"Include",14
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",5,2846,"Include",15
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",20,1945,"Include",16
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",20,670,"Include",17
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",17,1817,"Include",18
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",20,3086,"Include",19
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",4,2401,"Include",20
"SWR2012_e2","SWR2012_e2_30",5,0,"mixed","Strong",5,2691,"Include",21
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",16,2266,"Include",22
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",19,1634,"Include",23
"SWR2012_e2","SWR2012_e2_30",5,1,"mixed","Strong",17,2081,"Include",24
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",18,1719,"Include",1
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",3,1395,"Include",2
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",1,3075,"Include",3
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",2,1924,"Include",4
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",3,1001,"Include",5
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",18,2939,"Include",6
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",2,1240,"Include",7
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",19,1644,"Include",8
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",3,1998,"Include",9
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",1,1198,"Include",10
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",18,1873,"Include",11
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",20,1218,"Include",12
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",1,1520,"Include",13
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",20,834,"Include",14
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",2,2517,"Include",15
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",19,3189,"Include",16
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",2,1169,"Include",17
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",1,1341,"Include",18
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",18,1416,"Include",19
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",19,6321,"Exclude",20
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",20,1044,"Include",21
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",19,1624,"Include",22
"SWR2012_e2","SWR2012_e2_30",6,0,"mixed","Strong",3,1396,"Include",23
"SWR2012_e2","SWR2012_e2_30",6,1,"mixed","Strong",20,700,"Include",24
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",1,1428,"Include",1
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",18,1570,"Include",2
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",4,1810,"Include",3
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",18,1332,"Include",4
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",3,1312,"Include",5
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",16,2618,"Include",6
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",15,1655,"Include",7
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",5,3273,"Include",8
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",9,2651,"Include",9
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",19,1397,"Include",10
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",19,4355,"Include",11
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",7,3762,"Include",12
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",7,4009,"Include",13
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",17,2327,"Include",14
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",4,1634,"Include",15
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",16,1416,"Include",16
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",2,2017,"Include",17
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",17,1311,"Include",18
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",16,1975,"Include",19
"SWR2012_e2","SWR2012_e2_30",7,1,"mixed","Strong",19,1563,"Include",20
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",17,2239,"Include",21
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",7,2185,"Include",22
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",13,5180,"Include",23
"SWR2012_e2","SWR2012_e2_30",7,0,"mixed","Strong",3,1562,"Include",24
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",2,2481,"Include",1
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",2,1685,"Include",2
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",3,1582,"Include",3
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",2,2961,"Include",4
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",4,2486,"Include",5
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,4590,"Include",6
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",4,2545,"Include",7
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",3,2556,"Include",8
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,1332,"Include",9
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",17,1674,"Include",10
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",3,1789,"Include",11
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",4,3406,"Include",12
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",7,2495,"Include",13
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",7,1292,"Include",14
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,1934,"Include",15
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,1469,"Include",16
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",4,1426,"Include",17
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,1218,"Include",18
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",17,1147,"Include",19
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",17,1342,"Include",20
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",3,1312,"Include",21
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",2,2584,"Include",22
"SWR2012_e2","SWR2012_e2_30",8,1,"mixed","Weak",2,1097,"Include",23
"SWR2012_e2","SWR2012_e2_30",8,0,"mixed","Weak",16,2839,"Include",24
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",2,2013,"Include",1
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",5,2009,"Include",2
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",18,1625,"Include",3
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",2,1385,"Include",4
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",18,2019,"Include",5
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",3,1407,"Include",6
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",7,1976,"Include",7
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",1,2028,"Include",8
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",15,1583,"Include",9
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",16,1713,"Include",10
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",1,1591,"Include",11
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",4,1490,"Include",12
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",8,1821,"Include",13
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",8,3491,"Include",14
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",18,1703,"Include",15
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",17,1572,"Include",16
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",17,2475,"Include",17
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",14,1737,"Include",18
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",14,1779,"Include",19
"SWR2012_e2","SWR2012_e2_30",9,1,"mixed","Weak",4,1662,"Include",20
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",2,1488,"Include",21
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",1,1548,"Include",22
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",1,1145,"Include",23
"SWR2012_e2","SWR2012_e2_30",9,0,"mixed","Weak",3,1902,"Include",24
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",2,2042,"Include",1
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",1,1676,"Include",2
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",20,1697,"Include",3
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",2,1281,"Include",4
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",6,1903,"Include",5
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",2,1385,"Include",6
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",1,1136,"Include",7
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",2,2090,"Include",8
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",19,1406,"Include",9
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",3,1375,"Include",10
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",13,2121,"Include",11
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",2,1574,"Include",12
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",17,1186,"Include",13
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",19,1353,"Include",14
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",17,1459,"Include",15
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",20,804,"Include",16
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",3,1656,"Include",17
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",3,1095,"Include",18
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",4,733,"Include",19
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",20,3492,"Include",20
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",17,1376,"Include",21
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",14,1408,"Include",22
"SWR2012_e2","SWR2012_e2_30",10,1,"mixed","Strong",20,1104,"Include",23
"SWR2012_e2","SWR2012_e2_30",10,0,"mixed","Strong",13,1076,"Include",24
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",2,1201,"Include",1
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",3,1313,"Include",2
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",5,1083,"Include",3
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",3,2317,"Include",4
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",7,1066,"Include",5
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",17,1176,"Include",6
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",19,1053,"Include",7
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",3,1571,"Include",8
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",2,1269,"Include",9
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",4,1622,"Include",10
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",6,1344,"Include",11
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",4,1041,"Include",12
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",17,1301,"Include",13
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",18,1219,"Include",14
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",4,959,"Include",15
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",16,1404,"Include",16
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",6,1603,"Include",17
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",7,1852,"Include",18
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",3,1435,"Include",19
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",17,1717,"Include",20
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",4,4122,"Include",21
"SWR2012_e2","SWR2012_e2_30",11,0,"mixed","Strong",6,2079,"Include",22
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",15,1511,"Include",23
"SWR2012_e2","SWR2012_e2_30",11,1,"mixed","Strong",13,3179,"Include",24
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",2,2023,"Include",1
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",3,1458,"Include",2
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",17,3095,"Include",3
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",16,1564,"Include",4
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",2,1581,"Include",5
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",14,1706,"Include",6
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",3,1303,"Include",7
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",20,2547,"Include",8
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",3,3490,"Include",9
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",2,1240,"Include",10
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",16,1324,"Include",11
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",14,1179,"Include",12
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",7,1592,"Include",13
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",20,1269,"Include",14
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",20,2110,"Include",15
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",2,1209,"Include",16
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",4,1511,"Include",17
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",6,1843,"Include",18
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",14,2182,"Include",19
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",19,3531,"Include",20
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",20,1425,"Include",21
"SWR2012_e2","SWR2012_e2_30",12,1,"mixed","Weak",4,1499,"Include",22
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",17,3699,"Include",23
"SWR2012_e2","SWR2012_e2_30",12,0,"mixed","Weak",2,1044,"Include",24
