"exp","id","isold","condition","rating","RT","excluding"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,897,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1721,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1174,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1584,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1451,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,893,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1213,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1381,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,2923,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1333,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,896,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1329,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",6,1301,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1878,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,663,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,2029,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1839,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,751,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1380,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,755,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,778,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,593,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,593,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,432,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1382,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,4586,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,2003,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1706,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,751,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,689,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,892,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,707,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,983,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1035,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,961,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1214,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1009,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,896,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,936,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1012,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1216,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1213,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1702,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,2583,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,2160,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1032,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1658,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,824,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1077,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,661,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,985,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,916,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,866,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1009,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,2281,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,2837,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1722,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,801,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,3042,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1521,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1051,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1263,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,640,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,894,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,570,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1012,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,705,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,824,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,594,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,4223,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1559,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,3875,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,6349,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1929,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",2,1725,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,2606,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",2,1028,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",2,2903,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,1520,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1444,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1032,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1221,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,2140,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1768,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",6,1671,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1017,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,2098,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,4378,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,870,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,594,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,640,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",6,1670,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,2469,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,640,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,546,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,478,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,455,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,524,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,455,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,501,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,1405,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,1216,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,982,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,642,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,916,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,615,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,892,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,408,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,361,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,360,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,200,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,108,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,1077,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,936,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,917,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1055,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1264,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,3761,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,727,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,897,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,890,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,1520,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,589,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,663,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,778,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,616,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1056,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,685,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,4105,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,735,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1167,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,893,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,710,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,781,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,1516,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,616,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,568,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,616,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,731,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,661,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,639,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,2508,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,2580,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,663,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,848,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,732,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,663,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,712,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,797,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,1059,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,959,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1959,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1074,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,1128,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",6,1758,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1805,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1075,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",1,1794,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",1,1679,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,2558,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1220,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1632,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,985,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1166,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,920,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,728,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,688,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,823,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,662,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,730,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,889,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1933,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1035,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,916,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,982,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,4036,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,594,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,758,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,659,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1009,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,6346,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,686,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,989,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,867,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,3830,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1009,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,800,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1283,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,894,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,870,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,964,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,755,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1031,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,2652,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1768,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1540,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1035,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,893,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,661,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,938,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,797,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",2,1031,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,2099,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,689,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,799,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,1098,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,688,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1150,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,1124,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,820,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1124,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,709,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,640,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,662,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,570,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,663,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,778,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,824,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,478,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1012,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,682,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1104,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1698,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1174,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,3778,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,824,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1706,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,1401,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",3,936,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",5,966,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,2879,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1074,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,758,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",6,1967,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,874,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,894,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1682,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",4,1354,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,936,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1243,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1906,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,3277,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,2160,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,873,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,1124,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1814,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,2005,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,1213,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",5,966,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,1143,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",5,5841,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",6,7396,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,4046,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,1151,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,1032,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,681,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep1",4,504,"Include"
"GKH1999_e4","GKH1999_e4_19",1,"Rep2",3,312,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",4,249,"Include"
"GKH1999_e4","GKH1999_e4_19",0,"New",3,219,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,4586,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,2952,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",3,3521,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,7528,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,2474,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2011,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1732,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2056,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",4,2871,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,2056,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",2,4441,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,3058,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,5469,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1314,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,2686,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,3444,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,4143,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,2590,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1991,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,3767,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,2759,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1960,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,1468,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2064,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,2330,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,2227,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,2520,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,2196,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",5,3335,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,1580,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",2,2064,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",5,2500,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,931,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,2577,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",2,2214,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",4,4332,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,2632,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1223,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1384,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1102,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",2,1504,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",2,850,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",5,2662,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,1545,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",4,1151,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1751,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,4565,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1241,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,2152,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",3,3143,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,5048,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,873,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,1797,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1497,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,4005,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1107,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,1051,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",4,2005,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",4,1360,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",4,2171,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2029,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1182,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,1074,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,2833,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,1167,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,776,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,776,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1322,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1532,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1546,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",6,865,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",1,1434,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1849,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1663,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1805,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",4,3756,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1520,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",2,2660,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",2,1411,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",6,1885,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,1418,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1333,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1894,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1527,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,2775,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1106,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,5140,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,1713,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2590,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,900,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,2713,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1427,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1384,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1454,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,1875,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,3331,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",6,1719,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,2489,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1273,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",4,1433,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",3,1264,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",5,1689,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",4,3911,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",5,1267,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,1495,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",1,986,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",2,1570,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,3104,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1395,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",2,1292,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",3,1407,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep2",3,1130,"Include"
"GKH1999_e4","GKH1999_e4_21",1,"Rep1",3,1501,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",3,1454,"Include"
"GKH1999_e4","GKH1999_e4_21",0,"New",2,2242,"Include"
